task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.094,1.982,1.005,1.979,1.038
1,0.094,1.915,1.095,1.936,1.035
2,0.254,3.077,5.94,3.016,5.99
1,0.676,1.974,1.002,1.992,1.072
1,0.924,1.942,1.059,1.957,1.018
1,1.038,1.907,1.017,1.932,1.044
2,1.052,3.013,5.914,3.013,5.966
1,1.146,1.904,1.081,1.918,1.087
2,1.772,3.045,5.999,3.017,5.939
1,1.888,1.902,1.052,1.919,1.099
1,2.208,1.963,1.055,1.991,1.031
2,4.507,3.003,5.973,3.08,5.901
2,5.1,3.098,5.929,3.045,5.993
2,5.226,3.072,5.966,3.014,5.992
2,5.33,3.031,5.976,3.018,5.963
2,5.517,3.015,5.978,3.01,5.977
2,6.519,3.093,5.913,3.025,5.994
2,6.614,3.061,5.906,3.091,5.943
1,7.247,1.902,1.002,1.953,1.006
1,7.829,1.952,1.011,1.966,1.024
1,7.882,1.976,1.078,1.939,1.084
2,9.015,3.014,5.952,3.062,5.972
2,9.46,3.001,5.961,3.013,5.909
2,10.969,3.098,5.982,3.067,5.959
1,10.997,1.968,1.055,1.92,1.035
1,11.61,1.979,1.06,1.928,1.035
2,11.695,3.047,5.987,3.065,5.996
2,12.384,3.045,5.92,3.015,5.974
1,12.76,1.946,1.034,1.951,1.09
2,12.984,3.06,5.948,3.014,5.93
2,13.235,3.099,5.967,3.05,5.932
1,13.674,1.982,1.081,1.954,1.003
2,14.017,3.098,5.95,3.065,5.974
1,14.752,1.933,1.066,1.915,1.034
1,16.097,1.909,1.089,1.938,1.023
1,16.16,1.912,1.072,1.984,1.015
1,16.284,1.964,1.081,1.963,1.067
2,16.704,3.041,5.913,3.022,5.967
2,16.78,3.093,5.966,3.073,5.938
1,16.95,1.996,1.053,1.908,1.065
2,18.022,3.025,5.902,3.076,5.973
1,18.057,1.927,1.07,1.926,1.087
1,19.357,1.981,1.065,1.974,1.072
1,19.456,1.965,1.05,1.925,1.078
2,19.586,3.02,5.987,3.026,5.946
1,19.968,1.93,1.042,1.93,1.038
1,20.166,1.943,1.057,1.994,1.086
1,20.2,1.936,1.098,1.942,1.095
2,20.211,3.016,5.943,3.071,5.95
2,20.521,3.001,5.95,3.024,5.95
2,21.119,3.088,5.953,3.075,5.988
2,21.172,3.039,5.934,3.061,5.959
2,21.352,3.032,5.971,3.044,5.964
2,22.07,3.023,5.919,3.077,5.926
2,22.081,3.05,5.978,3.046,5.929
1,22.287,1.982,1.078,1.963,1.005
2,23.612,3.08,5.966,3.068,5.966
1,23.616,1.907,1.078,1.951,1.006
1,23.768,1.953,1.057,1.904,1.03
1,24.28,1.954,1.035,1.98,1.004
2,24.885,3.028,5.961,3.006,5.908
1,26.032,1.965,1.055,1.95,1.035
1,26.308,1.978,1.019,1.999,1.047
1,26.439,1.994,1.034,1.985,1.031
2,27.04,3.016,5.988,3.068,5.985
1,27.417,1.954,1.091,1.944,1.059
1,27.836,1.929,1.089,1.903,1.039
1,27.918,1.989,1.047,1.923,1.034
2,28.335,3.001,5.917,3.09,5.956
2,29.615,3.013,5.911,3.027,5.916
1,29.794,1.917,1.047,1.982,1.027
2,30.142,3.039,5.974,3.077,5.975
2,30.293,3.079,5.937,3.005,5.911
2,30.407,3.005,5.944,3.095,5.96
1,30.416,1.974,1.058,1.91,1.035
1,30.637,1.919,1.003,1.997,1.001
1,31.708,1.916,1.041,1.912,1.035
2,31.857,3.036,5.944,3.026,5.95
2,31.993,3.023,5.954,3.042,5.965
2,32.258,3.002,5.966,3.042,5.926
2,32.289,3.035,5.933,3.076,5.909
1,32.343,1.901,1.047,1.98,1.046
1,33.011,1.978,1.011,1.976,1.056
2,33.248,3.035,5.921,3.094,5.911
2,33.522,3.093,5.982,3.094,5.979
1,34.401,1.901,1.07,1.972,1.084
2,35.276,3.047,5.982,3.072,5.999
2,36.038,3.041,5.965,3.045,5.938
2,36.214,3.046,5.987,3.018,5.987
2,36.475,3.001,5.91,3.042,5.914
2,36.803,3.048,5.954,3.077,5.916
2,36.898,3.023,5.902,3.01,5.997
2,37.137,3.065,5.919,3.08,5.997
1,37.901,1.935,1.072,1.967,1.032
1,38.082,1.921,1.057,1.994,1.071
1,39.685,1.986,1.027,1.993,1.053
1,40.329,1.941,1.092,1.926,1.074
1,40.41,1.905,1.079,1.942,1.044
2,40.614,3.056,5.957,3.017,5.92
2,40.865,3.034,5.932,3.092,5.931
1,41.188,1.965,1.027,1.956,1.008
2,41.253,3.031,5.956,3.076,5.911
2,42.324,3.081,5.961,3.076,5.971
2,42.45,3.065,5.977,3.002,5.917
1,44.009,1.904,1.056,1.942,1.046
2,44.045,3.017,5.937,3.08,5.966
2,44.078,3.077,5.911,3.094,5.927
2,44.288,3.04,5.974,3.05,5.938
1,44.335,1.97,1.081,1.928,1.084
1,44.995,1.96,1.057,1.989,1.032
1,45.488,1.962,1.096,1.902,1.097
1,45.708,1.994,1.007,1.918,1.008
1,45.984,1.985,1.087,1.906,1.073
2,46.064,3.002,5.992,3.062,5.907
1,48.024,1.976,1.047,1.944,1.018
1,48.12,1.909,1.01,1.903,1.076
2,48.795,3.035,5.938,3.069,5.905
2,51.072,3.012,5.957,3.013,5.999
1,51.093,1.956,1.098,1.907,1.066
2,52.088,3.096,5.938,3.093,5.996
1,52.227,1.926,1.024,1.99,1.024
1,52.485,1.931,1.042,1.914,1.001
1,53.533,1.964,1.086,1.971,1.057
2,53.577,3.095,5.987,3.028,5.946
1,53.681,1.968,1.044,1.929,1.037
2,53.883,3.088,5.977,3.06,5.974
1,54.258,1.99,1.011,1.971,1.031
2,54.346,3.098,5.981,3.013,5.958
1,54.641,1.946,1.021,1.918,1.054
2,54.939,3.098,5.962,3.044,5.952
1,55.811,1.961,1.044,1.922,1.018
2,56.674,3.043,5.979,3.037,5.99
1,57.008,1.919,1.024,1.975,1.006
1,57.511,1.998,1.009,1.907,1.015
1,57.579,1.95,1.005,1.982,1.035
2,58.29,3.043,5.915,3.033,5.967
1,58.848,1.982,1.015,1.978,1.063
1,59.158,1.967,1.033,1.933,1.059
2,59.313,3.053,5.966,3.002,5.945
1,59.76,1.973,1.059,1.951,1.087
2,60.192,3.1,5.92,3.079,5.975
2,60.501,3.035,5.947,3.09,5.956
2,60.635,3.002,5.965,3.055,5.954
1,60.674,1.925,1.08,1.999,1.046
2,60.794,3.001,5.96,3.064,5.924
2,61.337,3.013,5.973,3.061,5.941
1,61.639,1.981,1.002,1.929,1.008
2,61.821,3.061,5.991,3.021,5.945
1,61.933,1.982,1.028,1.998,1.028
2,61.96,3.012,5.942,3.039,5.932
2,62.114,3.094,5.962,3.09,5.915
2,62.216,3.092,5.93,3.093,5.902
2,62.393,3.047,5.941,3.037,5.973
1,62.97,1.945,1.087,1.978,1.095
2,63.334,3.025,5.905,3.066,5.927
1,63.626,1.952,1.084,1.967,1.048
2,63.86,3.015,5.924,3.097,5.998
2,64.019,3.02,5.938,3.084,5.905
1,64.066,1.907,1.073,1.954,1.081
1,64.201,1.949,1.067,1.913,1.077
2,64.519,3.004,5.99,3.039,5.928
1,64.661,1.986,1.056,1.98,1.018
2,65.115,3.037,5.94,3.047,5.925
1,65.203,1.945,1.083,1.977,1.023
1,65.465,1.995,1.088,1.902,1.056
1,65.553,1.97,1.038,1.972,1.025
1,66.624,1.985,1.061,1.95,1.036
2,66.872,3.001,5.946,3.042,5.977
2,66.904,3.091,5.934,3.075,5.974
2,67.06,3.058,5.911,3.064,5.926
1,67.185,1.988,1.08,1.935,1.021
2,67.693,3.005,5.991,3.072,5.933
2,68.465,3.022,5.973,3.096,5.954
2,68.786,3.012,5.901,3.028,6.0
1,69.492,1.97,1.063,1.94,1.094
2,69.545,3.078,5.937,3.02,5.94
1,69.792,1.975,1.066,1.917,1.052
2,69.965,3.1,5.906,3.045,5.902
1,70.199,1.94,1.055,1.913,1.09
2,70.59,3.088,5.991,3.039,5.937
2,70.723,3.024,5.937,3.024,5.963
2,71.176,3.01,5.962,3.05,6.0
1,72.014,1.996,1.092,1.904,1.037
2,72.04,3.097,5.979,3.004,5.97
2,72.234,3.079,5.906,3.083,5.939
2,72.443,3.054,5.947,3.006,5.97
1,72.623,1.994,1.022,1.933,1.063
1,72.67,1.951,1.02,1.975,1.021
2,72.749,3.066,5.968,3.038,5.923
1,72.799,1.976,1.075,1.996,1.026
2,73.559,3.071,5.974,3.042,5.948
2,73.672,3.03,5.955,3.054,5.933
1,73.824,1.93,1.011,1.915,1.044
1,74.562,1.972,1.06,1.943,1.097
1,74.706,1.925,1.055,1.933,1.033
2,75.144,3.02,5.992,3.075,5.914
1,75.383,1.942,1.042,1.996,1.05
1,75.604,1.987,1.016,1.906,1.097
1,75.617,1.959,1.045,1.968,1.006
1,75.767,1.909,1.03,1.903,1.081
1,75.815,1.967,1.075,1.92,1.027
2,75.988,3.09,5.929,3.066,5.996
1,76.24,1.944,1.047,1.937,1.008
1,76.281,1.963,1.02,1.948,1.02
2,76.788,3.054,5.991,3.074,5.938
1,76.813,1.965,1.078,1.963,1.057
1,77.082,1.929,1.078,1.996,1.08
1,79.433,1.996,1.004,1.965,1.076
1,79.787,1.902,1.046,1.947,1.041
2,80.005,3.053,5.987,3.062,5.912
2,80.331,3.033,5.964,3.045,5.99
2,80.959,3.03,5.968,3.099,5.967
2,81.422,3.066,5.92,3.038,5.982
2,81.499,3.064,5.947,3.062,5.977
2,82.424,3.013,5.928,3.021,5.919
1,82.837,1.946,1.01,1.946,1.073
2,82.862,3.017,5.998,3.08,5.997
2,84.037,3.092,5.934,3.047,5.981
2,84.34,3.047,5.995,3.018,5.958
2,84.605,3.078,5.933,3.038,5.968
1,85.8,1.915,1.095,1.996,1.019
1,86.162,1.94,1.046,1.931,1.002
2,86.535,3.026,5.907,3.059,5.989
2,86.691,3.001,5.937,3.014,5.958
2,87.157,3.062,5.918,3.05,5.923
1,87.214,1.946,1.021,1.941,1.005
2,87.413,3.094,5.914,3.095,5.949
1,87.677,1.959,1.036,1.991,1.011
2,87.932,3.072,5.983,3.016,5.988
2,88.129,3.008,5.931,3.036,5.927
1,88.934,1.99,1.036,1.92,1.035
2,89.658,3.038,5.975,3.018,5.907
1,89.763,1.916,1.051,1.979,1.029
1,90.144,1.906,1.077,1.993,1.087
1,90.323,1.914,1.004,1.985,1.032
2,90.435,3.069,5.923,3.006,5.987
1,90.612,1.944,1.03,1.927,1.031
2,90.653,3.028,5.947,3.015,5.912
1,91.166,1.906,1.025,1.946,1.044
2,91.777,3.01,5.97,3.01,5.978
1,91.803,1.9,1.066,1.934,1.086
1,91.854,1.984,1.008,1.985,1.087
2,92.205,3.009,5.962,3.045,5.945
1,92.318,1.911,1.055,1.916,1.097
1,92.456,1.925,1.06,1.951,1.069
2,92.716,3.092,5.912,3.054,5.9
2,93.418,3.068,5.934,3.036,5.981
2,94.072,3.012,5.938,3.075,5.973
1,94.098,1.952,1.054,1.981,1.063
1,94.262,1.994,1.099,1.917,1.026
1,95.285,1.939,1.039,1.99,1.018
2,95.696,3.09,5.967,3.016,5.988
2,96.488,3.095,5.982,3.081,5.909
1,96.961,1.974,1.032,1.925,1.075
2,97.289,3.068,5.988,3.053,5.943
1,97.811,1.987,1.067,1.902,1.048
2,98.28,3.032,5.951,3.045,5.936
2,98.706,3.08,5.926,3.084,5.991
2,98.709,3.008,5.929,3.088,5.947
2,100.093,3.081,5.987,3.031,5.939
2,100.098,3.047,5.902,3.079,5.98
2,100.118,3.052,5.979,3.066,5.966
2,100.122,3.079,5.972,3.019,5.932
1,100.415,1.905,1.003,1.91,1.005
1,102.577,1.967,1.081,1.902,1.082
