task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.046,3.043,5.993,3.092,5.913
2,1.968,3.091,5.958,3.083,5.986
2,3.764,3.082,5.934,3.079,5.997
2,3.822,3.076,5.984,3.06,5.915
1,3.835,1.937,1.019,1.955,1.011
1,3.961,1.915,1.056,1.915,1.042
2,4.908,3.055,5.987,3.035,5.919
2,5.082,3.019,5.946,3.025,5.966
2,5.34,3.014,5.927,3.055,5.921
2,5.531,3.02,5.92,3.077,5.901
1,5.879,1.944,1.06,1.923,1.042
1,6.079,1.914,1.045,1.948,1.073
1,6.271,1.998,1.005,1.983,1.088
1,6.534,1.946,1.093,1.962,1.028
1,7.378,1.909,1.075,1.908,1.05
2,7.517,3.011,5.961,3.024,5.933
2,8.205,3.091,5.945,3.04,5.989
2,8.221,3.075,5.957,3.018,5.928
1,9.235,1.957,1.096,1.9,1.054
1,9.502,1.985,1.004,1.943,1.081
2,9.765,3.009,5.911,3.034,5.999
1,10.402,1.952,1.021,1.969,1.076
1,10.956,1.914,1.095,1.945,1.004
1,11.163,1.901,1.022,1.903,1.096
1,11.253,1.932,1.081,1.954,1.081
1,11.506,1.963,1.087,1.917,1.016
2,12.483,3.056,5.911,3.04,5.977
1,13.184,1.902,1.033,1.993,1.008
1,13.672,1.967,1.025,1.926,1.068
2,13.733,3.075,5.961,3.06,5.96
1,14.82,1.94,1.05,1.988,1.039
2,15.05,3.013,5.926,3.075,5.985
1,15.915,1.968,1.023,1.902,1.093
2,16.261,3.095,5.919,3.019,5.994
2,16.393,3.09,5.917,3.027,5.941
1,16.406,1.981,1.09,1.998,1.051
2,18.163,3.002,5.953,3.002,5.909
1,18.933,1.97,1.026,1.913,1.094
2,19.345,3.075,5.945,3.081,5.97
2,19.939,3.021,5.907,3.007,5.946
1,19.979,1.959,1.011,1.954,1.01
2,20.012,3.035,5.995,3.075,5.966
1,20.865,1.971,1.062,1.903,1.064
1,20.874,1.915,1.002,1.962,1.016
1,21.438,1.943,1.094,1.951,1.033
1,21.454,1.975,1.061,1.958,1.059
1,21.508,1.938,1.041,1.974,1.037
2,21.635,3.072,5.95,3.077,5.939
1,21.911,1.985,1.096,1.904,1.006
1,22.516,1.913,1.062,1.952,1.042
1,22.673,1.915,1.047,1.979,1.099
2,22.898,3.058,5.936,3.069,5.907
2,23.073,3.099,5.911,3.041,5.965
2,23.534,3.043,5.955,3.075,5.975
2,23.903,3.016,5.924,3.017,5.977
1,24.143,1.985,1.075,1.949,1.051
1,24.151,1.984,1.086,1.908,1.046
2,24.766,3.048,5.96,3.063,5.942
2,26.127,3.029,5.999,3.068,5.93
2,26.183,3.065,5.924,3.074,5.935
2,26.227,3.088,5.962,3.021,5.979
2,26.48,3.047,5.973,3.081,5.941
1,26.837,1.964,1.021,1.998,1.027
1,27.596,1.989,1.058,1.986,1.066
2,28.006,3.039,5.927,3.094,5.968
1,28.421,1.911,1.078,1.994,1.019
2,28.657,3.055,5.901,3.084,5.96
2,29.428,3.018,5.963,3.098,5.907
2,29.551,3.023,5.949,3.041,5.914
1,29.568,1.936,1.035,1.963,1.099
2,30.196,3.016,5.938,3.046,5.957
1,30.272,1.943,1.072,1.954,1.062
1,30.432,1.913,1.095,1.977,1.024
1,31.062,1.947,1.075,1.935,1.075
1,31.223,1.911,1.096,1.92,1.086
2,31.638,3.076,5.969,3.074,5.991
2,31.67,3.005,5.977,3.093,5.949
2,31.931,3.084,5.933,3.004,5.967
2,32.005,3.021,6.0,3.074,5.927
1,32.159,1.935,1.03,1.967,1.095
2,32.536,3.072,5.998,3.06,5.996
2,33.208,3.06,5.996,3.079,5.913
2,33.341,3.067,5.935,3.015,5.99
1,33.566,1.981,1.026,1.93,1.095
1,34.026,1.993,1.024,1.995,1.008
1,34.356,1.994,1.046,1.959,1.035
1,34.38,1.92,1.097,1.947,1.007
1,34.414,1.918,1.077,1.952,1.061
1,34.429,1.963,1.035,1.903,1.042
1,34.724,1.968,1.093,1.966,1.031
1,35.008,1.978,1.018,1.973,1.005
