task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.061,110.435,93.6,110.531,94.517,108.077,11.148,106.595,105.162,104.276,99.116,94.029,106.811,9.631,107.915
1,0.524,114.627,10.908,11.326,9.636,106.157,100.094,115.682,110.651,9.687,11.034,10.424,112.507,103.772,102.941
3,0.699,116.318,116.474,107.033,108.338,1.118,9.784,1.124,110.22,114.612,108.329,108.837,1.117,9.587,1.097
2,0.921,1.079,105.369,102.854,100.189,1.075,107.528,99.817,1.012,106.687,107.338,102.563,1.091,95.802,98.836
3,1.153,108.314,100.746,111.031,106.334,1.086,10.473,1.053,103.076,103.272,107.474,105.135,0.988,10.478,0.962
4,1.796,107.64,91.767,107.998,102.372,108.334,9.789,102.563,116.275,91.711,107.868,100.146,100.984,10.935,98.819
1,1.997,111.763,10.285,10.649,10.972,104.675,101.75,107.979,100.31,9.494,10.666,9.786,101.857,99.933,105.488
1,2.248,104.812,10.553,11.436,10.898,103.553,109.848,111.691,106.819,10.062,10.138,11.156,112.588,106.35,107.828
2,2.477,0.964,104.814,98.326,101.029,0.982,106.766,96.09,1.033,114.149,104.826,107.212,0.975,107.489,106.205
3,2.482,114.649,113.346,101.23,97.406,1.042,11.384,1.097,109.264,102.076,98.542,110.686,1.076,10.707,1.126
3,2.594,113.622,112.12,103.786,95.368,1.081,11.224,1.002,101.967,99.954,101.514,101.43,1.024,11.328,0.963
1,2.998,100.519,10.122,10.791,10.211,96.881,106.715,101.508,109.196,9.474,10.856,10.908,96.999,106.518,112.539
2,3.057,1.001,112.919,98.538,99.411,1.052,102.512,101.364,0.957,109.295,106.771,102.773,1.072,104.979,97.409
2,3.893,0.975,104.37,106.308,98.389,1.112,97.247,101.12,1.048,105.085,95.488,99.462,1.093,103.376,101.75
3,4.559,104.339,111.445,112.507,107.729,1.01,10.521,1.047,103.088,103.408,99.202,104.673,0.967,9.713,1.118
1,5.132,106.6,10.508,11.418,11.294,98.314,102.486,110.989,103.216,9.535,11.354,10.199,108.879,107.989,107.275
3,5.648,104.753,107.553,111.762,95.152,1.024,9.707,1.01,108.846,102.245,108.67,95.688,1.098,9.767,0.997
4,6.38,102.565,97.778,107.123,107.467,100.619,9.504,116.384,115.585,101.711,98.864,96.334,98.857,10.747,102.957
2,6.46,0.985,109.847,107.408,99.643,1.076,94.224,103.018,1.046,104.811,98.24,101.485,1.057,97.756,98.62
2,6.517,1.11,101.336,106.305,104.232,0.965,105.047,103.14,0.961,105.172,95.739,97.374,0.997,101.53,102.318
4,7.199,108.013,107.274,107.932,104.262,97.607,10.058,109.213,108.564,106.454,107.841,102.771,108.956,11.13,105.638
1,7.212,99.759,10.199,11.399,10.826,98.352,102.056,103.314,101.393,10.557,10.135,11.26,98.395,101.59,105.479
1,8.688,108.895,9.582,10.826,10.333,104.287,112.313,104.272,109.552,10.46,10.814,10.531,100.913,100.833,103.722
4,8.698,118.458,95.67,108.471,104.199,105.716,9.843,99.735,113.252,100.228,96.657,94.958,103.432,10.299,114.011
4,8.81,115.071,105.758,106.468,97.529,109.793,9.709,107.814,106.294,104.574,96.45,105.06,98.563,11.042,109.147
3,8.97,115.56,103.711,106.471,99.747,1.017,10.437,0.96,116.97,108.437,104.915,103.551,1.052,10.545,0.973
3,9.162,102.631,115.513,107.474,105.093,0.99,10.594,1.128,108.288,100.873,108.284,100.725,1.119,10.478,1.056
