task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.224,2.413,2.01,4.344,0.916,2.046,1.767,3.77,0.811
2,0.329,2.16,1.652,4.582,0.8,1.996,1.706,3.69,0.806
2,0.922,2.606,1.548,3.658,0.895,2.246,1.567,4.933,0.782
2,1.118,1.932,2.04,3.74,0.758,2.109,1.73,4.685,0.946
2,1.278,2.248,1.605,3.997,0.747,2.301,2.132,4.821,0.907
2,1.286,1.98,1.785,3.741,0.91,2.525,1.579,4.598,0.819
2,1.47,1.979,2.082,4.768,0.81,1.891,1.732,5.034,0.988
2,2.354,2.144,2.126,3.95,1.0,2.626,1.671,4.135,0.997
2,2.511,2.006,1.547,3.713,0.997,2.117,1.804,5.076,0.91
2,2.661,2.398,1.801,5.06,0.82,2.329,1.734,4.49,0.865
2,3.019,2.549,1.705,3.978,0.983,2.226,1.606,4.409,0.91
2,3.162,2.562,2.089,4.961,0.769,2.494,1.799,4.308,0.839
2,3.249,2.155,2.007,4.818,0.749,2.285,1.538,4.142,0.815
2,3.353,2.298,1.757,4.335,1.016,1.904,1.866,4.962,0.834
2,3.764,2.433,1.605,3.793,0.932,1.951,1.529,4.596,0.728
2,4.012,2.062,1.829,4.983,0.952,1.99,1.784,5.087,0.892
2,4.133,2.103,1.604,3.75,0.908,1.954,1.544,3.835,0.91
2,4.298,2.297,1.801,3.93,0.732,2.231,1.914,4.712,0.843
2,4.72,2.523,1.702,4.21,0.987,1.875,2.049,4.733,0.727
2,5.244,2.022,1.769,5.098,0.722,2.435,1.641,3.707,0.74
2,6.14,2.391,1.832,4.958,0.732,2.435,1.565,4.338,0.876
2,6.322,2.59,1.531,3.898,0.83,2.408,1.918,4.259,0.91
2,6.388,2.22,1.892,4.283,0.89,2.437,1.872,4.568,0.777
2,6.405,2.57,1.555,4.972,0.756,2.319,1.732,3.667,0.901
2,6.545,2.222,1.978,4.975,0.815,2.481,2.071,4.332,0.817
2,6.894,2.094,1.774,4.243,0.969,2.51,1.687,4.259,0.96
2,6.938,2.479,2.127,5.032,0.895,2.056,1.813,4.995,0.899
2,7.384,1.91,1.904,4.49,0.891,2.54,1.72,3.897,1.014
2,7.561,2.013,1.903,3.66,0.831,2.625,1.533,4.196,0.88
2,7.565,2.422,1.929,4.844,0.844,2.628,1.563,3.731,0.758
2,8.045,2.334,1.956,4.989,0.977,1.928,1.519,4.235,1.007
2,8.38,2.32,2.06,3.763,0.81,2.251,1.7,4.225,0.811
2,8.489,2.243,1.908,3.624,0.955,2.059,1.63,4.383,0.883
2,8.737,2.272,1.908,4.907,0.949,1.888,1.974,4.275,0.852
2,9.209,2.516,2.133,4.133,0.995,1.969,1.702,4.581,0.89
2,9.501,2.624,1.973,5.053,0.987,2.421,1.783,4.444,0.733
2,9.649,2.534,1.583,4.182,0.912,2.55,1.614,3.804,0.813
2,10.028,2.471,1.906,4.673,0.744,2.582,2.068,4.332,0.909
2,10.115,1.984,1.856,3.706,0.813,2.566,2.022,4.427,0.8
2,10.457,2.644,1.767,3.714,0.803,2.272,2.144,4.715,0.778
2,11.112,2.537,2.022,4.647,0.822,2.166,1.75,4.406,0.913
2,11.362,2.624,1.789,3.653,0.765,2.173,1.619,3.756,0.982
2,11.949,2.333,1.935,5.076,0.984,2.364,2.073,4.832,0.813
2,12.377,2.181,1.948,4.65,0.808,2.055,1.908,4.678,0.841
2,12.468,2.258,2.06,5.063,0.866,1.882,1.615,4.739,0.915
2,12.591,2.131,2.109,4.174,0.799,2.467,1.852,4.149,0.815
2,12.891,2.297,1.644,3.63,1.015,2.364,1.826,4.764,0.814
2,13.327,2.073,1.652,3.972,0.774,2.17,1.83,4.041,0.997
2,13.54,1.912,2.108,4.591,0.874,2.359,2.047,3.709,0.746
2,13.867,2.302,1.669,4.964,0.737,2.016,1.82,3.628,0.873
2,14.749,2.361,1.984,4.656,0.737,2.422,1.725,3.893,0.799
2,14.985,2.127,1.932,4.242,0.839,2.605,1.54,4.248,0.75
2,15.52,2.645,1.581,4.456,0.968,2.471,1.593,3.978,0.9
2,16.201,1.891,2.113,3.823,0.738,2.095,1.801,4.894,1.014
2,16.513,2.194,1.821,4.226,0.91,2.491,1.579,4.841,0.926
2,16.591,1.912,1.615,4.887,0.966,2.616,1.659,4.446,0.77
2,16.645,2.568,2.108,4.452,1.006,2.263,1.933,4.198,0.903
2,17.046,2.354,2.047,3.636,0.821,2.198,2.142,3.744,0.759
2,17.056,2.637,1.836,4.571,0.952,2.54,1.934,4.307,0.815
2,17.124,2.548,1.655,4.253,0.752,2.202,1.655,5.127,0.946
2,17.221,1.979,2.089,4.098,0.998,2.279,2.007,4.462,0.981
2,17.475,1.918,2.033,4.251,0.9,2.51,1.91,4.987,0.933
2,17.645,2.006,1.824,4.345,0.969,2.462,2.078,4.248,1.007
2,18.445,2.526,1.582,4.193,0.915,2.469,2.04,4.098,0.746
2,18.924,2.529,2.025,4.213,0.863,1.878,2.132,4.292,0.76
2,19.177,2.611,2.087,3.675,1.002,2.191,1.574,4.452,0.891
2,19.587,2.565,1.535,5.069,0.886,2.599,1.873,4.935,0.97
2,20.041,1.87,1.804,3.827,0.745,2.145,2.065,4.677,0.964
2,20.059,2.094,2.005,4.37,0.738,2.014,1.723,5.114,0.845
2,20.957,2.271,2.065,3.826,0.976,2.488,2.035,3.766,0.956
2,21.528,2.589,2.04,4.401,0.926,1.904,1.538,4.247,0.995
2,21.733,2.549,1.698,4.871,0.747,2.573,1.659,4.731,0.985
2,22.063,2.337,1.667,4.656,0.83,1.989,1.74,5.032,0.829
2,22.179,2.251,2.025,3.939,0.91,2.333,2.058,4.187,0.757
2,23.801,1.929,1.844,4.495,1.018,2.145,1.797,4.131,0.769
2,24.364,2.309,1.999,5.114,0.913,2.361,2.093,4.661,0.937
2,24.39,1.971,1.592,4.1,0.933,2.218,1.519,5.101,0.771
2,24.457,2.422,1.919,4.869,0.759,2.118,2.059,4.075,0.98
2,25.166,2.194,1.616,4.093,0.997,1.886,1.656,4.374,0.726
2,25.658,2.329,2.009,4.927,0.998,2.074,1.588,4.702,0.928
2,26.236,2.557,1.546,4.359,0.996,2.044,1.546,4.647,0.91
2,26.311,2.297,2.109,5.116,1.002,2.601,1.548,3.731,0.972
2,26.371,2.311,1.596,4.768,0.909,2.617,1.792,3.831,0.737
2,26.646,2.29,1.708,4.706,0.745,2.242,1.684,3.908,1.01
2,26.796,2.475,2.081,4.501,0.988,1.888,1.681,5.069,0.99
2,26.898,2.078,1.805,5.123,0.867,2.566,2.125,4.864,0.752
2,26.923,2.421,1.88,5.103,0.819,2.094,1.914,5.099,0.982
2,27.089,1.9,1.513,4.072,0.797,2.412,1.555,4.768,0.725
2,27.722,2.26,1.673,4.308,0.82,2.221,1.99,3.662,0.77
2,27.807,2.071,1.64,4.23,0.954,2.099,2.015,4.111,1.005
2,28.201,2.508,2.073,4.334,0.744,1.891,2.058,4.444,0.833
2,28.217,2.016,1.68,4.201,0.986,2.196,1.858,4.82,0.822
2,28.838,2.368,1.571,4.841,1.018,2.571,2.047,4.739,0.823
2,29.215,2.208,1.903,3.682,0.914,2.094,2.029,4.797,0.76
2,29.351,2.055,1.679,4.149,0.954,2.298,1.754,4.894,0.868
2,29.781,2.173,1.864,4.399,0.993,1.913,1.917,5.121,0.808
2,29.794,2.582,1.626,4.097,0.913,1.91,1.716,4.345,0.834
2,30.367,1.965,1.603,5.119,0.908,1.867,1.615,3.731,0.867
2,30.722,2.309,1.633,4.813,0.79,2.118,2.011,4.996,0.955
2,32.352,2.269,1.791,3.743,0.719,2.27,1.558,4.674,0.944
2,33.705,2.256,1.918,4.399,0.845,2.259,2.034,4.962,0.96
2,34.55,2.421,1.598,3.731,0.829,2.063,1.656,4.604,0.746
2,34.913,2.435,2.069,3.992,0.976,2.225,1.803,4.452,0.796
2,35.366,2.023,1.619,4.081,0.899,2.06,1.598,3.731,0.837
2,36.134,2.388,1.526,4.679,0.964,2.422,2.03,4.312,0.744
2,36.24,2.332,1.753,3.96,0.928,2.108,1.956,4.65,1.008
2,36.444,2.375,1.944,4.151,0.759,2.329,2.126,3.93,1.002
2,36.751,2.61,1.775,4.599,0.726,2.179,1.595,5.025,0.81
2,36.823,1.982,1.912,4.793,0.773,2.4,2.047,4.872,0.813
2,37.06,2.258,1.847,4.392,0.745,2.187,2.137,4.209,0.971
2,37.185,2.415,1.671,4.842,0.745,2.4,1.82,4.638,1.008
2,37.187,2.164,1.688,4.383,0.75,2.29,1.769,4.279,0.84
2,37.232,2.213,1.537,4.963,0.749,1.971,1.544,3.731,0.849
2,37.838,2.443,1.92,4.044,0.886,2.502,1.708,4.447,0.919
2,38.004,1.912,1.721,5.025,0.85,2.556,1.791,3.649,0.744
2,38.313,2.016,1.609,3.861,0.742,2.071,1.528,4.062,0.895
2,38.624,2.554,1.667,4.179,0.999,2.422,1.792,4.089,0.73
2,38.681,1.898,1.526,4.864,0.911,1.969,1.544,4.228,0.863
2,38.884,1.879,1.908,4.04,0.769,1.902,1.52,5.056,0.726
2,40.058,2.43,1.546,3.847,0.72,2.364,1.815,4.111,0.933
2,40.519,2.126,1.6,4.106,0.845,2.257,1.635,4.06,0.882
2,40.705,1.894,1.695,5.002,1.002,2.277,2.013,3.918,0.852
2,41.218,2.467,2.069,4.024,0.838,2.182,2.007,4.123,0.863
2,41.84,2.52,1.852,4.965,0.753,2.072,1.887,4.024,0.779
