task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.034,159.02,99.81,1.0,112.77,23.82,11.43,1.15,5.69,146.52,102.86,0.98,110.45,25.7,11.75,1.14,5.92
T8,0.244,162.92,113.18,1.1,107.18,25.84,10.16,1.02,5.25,156.88,108.9,1.05,107.46,26.3,11.14,1.04,5.29
T9,0.454,152.55,108.93,0.96,105.44,25.88,10.2,0.98,4.74,173.34,103.16,1.1,102.12,24.22,10.51,0.98,5.16
T2,0.469,170.18,103.53,1.0,108.22,24.32,11.32,1.08,5.77,161.59,111.8,1.04,102.45,25.75,10.53,1.06,5.45
T3,0.706,145.54,101.43,0.92,107.71,26.46,11.62,1.0,5.66,157.68,112.25,1.0,113.36,25.28,11.02,1.16,5.37
T8,0.787,147.32,105.73,1.12,107.53,27.31,10.72,1.1,5.68,154.42,105.07,1.04,94.85,24.49,10.82,1.14,5.1
T7,1.154,148.61,110.88,1.0,99.06,23.69,11.42,1.06,5.14,162.96,98.25,1.04,104.14,26.96,10.34,0.99,5.61
T7,1.211,166.71,103.0,1.15,114.9,25.37,10.1,1.03,4.98,157.82,108.8,1.03,101.36,26.57,10.58,1.01,5.36
T8,1.322,147.67,115.18,0.96,102.76,25.14,11.18,1.16,5.3,156.53,111.23,1.08,102.5,26.24,9.97,1.09,5.52
T8,1.508,159.1,114.95,1.07,99.65,25.05,10.18,1.13,5.81,146.23,112.11,0.99,105.68,26.13,11.67,1.15,5.45
T5,1.518,168.66,108.99,1.02,112.92,29.21,9.95,0.97,4.68,149.24,93.48,1.06,105.74,28.49,9.85,1.08,5.15
T1,1.958,177.37,109.88,1.03,115.26,28.08,10.37,1.15,5.58,149.83,109.71,1.02,106.56,28.56,9.59,1.06,4.78
T5,1.998,157.53,108.18,1.05,113.98,28.49,11.7,0.93,5.27,165.81,101.91,1.14,109.3,25.6,10.18,0.94,4.7
T10,2.011,158.99,102.15,1.14,112.58,27.51,10.73,1.07,5.87,144.63,108.68,1.04,115.78,27.77,9.84,1.06,5.83
T6,2.092,165.92,98.81,1.02,97.81,27.06,10.62,1.05,4.73,141.59,106.55,1.06,100.0,27.08,10.07,1.03,5.43
T6,2.157,142.44,106.53,1.11,94.5,28.17,9.91,0.98,4.99,167.9,112.47,1.02,109.27,25.97,10.26,0.99,5.04
T4,2.171,172.84,108.44,1.0,100.17,27.31,9.39,0.92,5.01,164.72,102.66,1.03,98.2,27.7,9.26,1.08,5.5
