task_type,arrival_time
T1,1.14
T1,1.212
T1,1.604
T4,2.12
T1,2.251
T4,2.365
T3,3.438
T2,3.464
T3,3.732
T2,3.74
T2,3.877
T1,4.035
T2,6.088
T2,6.765
T1,6.929
T1,7.514
T3,7.596
T2,7.655
T2,7.727
T4,8.367
T4,9.684
T1,10.374
T2,10.379
T1,10.55
T2,10.808
T2,10.862
T3,13.296
T3,13.393
T4,13.803
T1,13.858
T3,13.947
T4,14.28
T1,14.315
T4,14.363
T2,14.798
T2,15.22
T1,15.323
T4,15.375
T4,15.906
T1,15.981
T1,16.536
T3,16.916
T1,18.614
T2,19.059
T4,19.593
T1,19.733
T2,19.808
T4,20.057
T3,20.907
T2,20.969
T3,21.371
T2,21.826
T4,22.771
T3,22.988
T1,23.525
T4,23.766
T4,24.169
T1,24.907
T1,25.73
T1,26.294
T4,26.89
T4,27.035
T3,28.039
T1,28.207
T3,28.296
T1,28.431
T2,28.98
T1,29.141
T2,29.415
T2,29.831
T1,29.969
T2,29.981
T2,30.455
T3,30.64
T1,30.901
T2,31.022
T4,31.366
T3,31.671
T3,31.939
T1,32.442
T3,32.829
T1,32.904
T3,33.39
T2,33.682
T2,35.1
T1,35.336
T1,35.378
T2,36.429
T4,37.466
T3,37.588
T1,38.3
T3,38.609
T1,38.865
T2,39.015
T3,39.645
T2,41.686
T4,42.818
T1,43.07
T2,43.095
T1,43.286
T4,43.891
T4,43.95
T1,44.176
T1,45.543
T3,45.88
T3,46.057
T1,46.09
T1,46.115
T1,46.391
T1,47.674
T3,48.459
T2,48.835
T3,49.268
T3,50.002
T3,50.301
T1,50.6
T3,50.776
T1,51.042
T1,51.598
T3,51.746
T4,51.988
T2,52.225
T2,52.361
T4,52.818
T3,53.507
T1,54.344
T3,55.174
T4,55.271
T4,56.169
T2,56.174
T4,56.241
T3,56.525
T1,56.928
T2,56.984
T3,57.345
T3,57.6
T3,58.471
T1,58.894
T1,59.869
T4,60.104
T2,60.375
T3,60.543
T1,60.578
T1,61.631
T4,62.245
T1,62.552
T3,62.629
T3,63.376
T4,65.147
T2,66.089
T1,66.148
T4,66.763
T3,67.328
T2,69.219
T2,69.833
T2,70.139
T1,70.165
T1,70.767
T4,71.09
T2,71.422
T2,72.101
T1,74.268
T4,75.781
T4,75.802
T1,75.839
T2,75.85
T4,75.957
T3,76.336
T4,76.518
T4,76.804
T1,76.95
T1,77.229
T2,78.294
T1,78.542
T2,78.625
T4,79.198
T1,79.668
T1,79.817
T4,80.214
T3,80.629
T3,81.8
T3,82.34
T1,82.55
T2,82.618
T2,82.982
T3,84.471
T4,84.507
T4,84.907
T1,85.208
T3,85.397
T1,85.715
T4,86.04
T4,86.076
T1,87.812
T3,88.068
T2,88.416
T4,88.428
T2,88.531
T3,89.466
T4,89.696
T4,89.971
T1,91.197
T1,91.285
T3,91.767
T3,93.2
T1,94.407
T4,94.41
T3,94.697
T1,94.826
T2,95.292
T1,95.611
T1,97.109
T4,99.417
T4,99.569
T4,99.662
T2,99.843
T4,100.816
T1,101.08
T2,101.532
T1,101.994
T3,102.211
T4,102.658
T3,102.687
T3,102.846
T1,102.858
T2,102.885
T4,103.4
T1,104.587
T2,104.607
T1,104.611
T3,104.928
T2,105.212
T4,105.691
T1,106.059
T4,106.16
T1,107.558
T4,107.626
T3,107.733
T3,108.046
T1,108.577
T4,109.296
T2,109.454
T1,109.587
T1,109.965
T4,110.46
T4,110.756
T4,111.236
T2,111.368
T4,111.522
T4,112.3
T1,112.302
T4,112.833
T1,113.645
T4,114.333
T1,114.553
T3,114.648
T3,114.943
T1,114.951
T3,115.463
T4,116.002
T1,116.427
T2,116.463
T1,116.856
T4,117.155
T3,117.725
T2,117.869
T4,117.932
T2,118.82
T4,119.572
T1,120.483
T1,120.6
T2,120.645
T2,120.828
T2,121.085
T1,121.441
T2,121.625
T3,121.769
T2,122.087
T2,122.421
T1,122.578
T3,123.372
T4,123.583
T1,123.64
T2,123.974
T2,124.597
T1,126.501
T4,127.341
T4,127.569
T4,128.33
T1,129.231
T4,129.383
T3,129.944
T3,130.424
T2,130.624
T1,131.2
T2,131.649
T4,131.707
T1,131.919
T3,132.65
T3,133.086
T2,133.729
T1,133.881
T4,134.13
T2,134.557
T3,134.803
T3,134.829
T4,135.312
T1,135.591
T4,136.402
T2,137.843
T3,138.141
T3,138.811
T3,138.991
T1,139.607
T4,139.647
T1,139.975
T1,140.042
T2,140.719
T1,140.914
T4,141.194
T2,141.354
T3,141.747
T2,142.196
T1,144.35
T2,144.365
T1,144.582
T1,145.47
T4,146.335
T4,146.463
T2,147.252
T4,147.38
T1,147.557
T2,147.57
T2,147.866
T3,148.011
T3,148.079
T1,148.494
T1,148.676
T1,149.051
T2,150.917
T2,152.104
T2,153.201
T2,154.237
T4,154.42
T1,155.728
T2,155.842
T4,156.822
T3,157.208
T1,157.313
T2,157.588
T1,158.115
T1,158.442
T2,160.318
T4,161.254
T2,161.407
T1,161.835
T4,161.839
T3,161.846
T3,162.388
T2,163.153
T4,164.425
T4,164.88
T1,164.89
T3,165.565
T1,166.217
T3,166.397
T4,166.422
T1,166.645
T4,166.963
T1,167.254
T1,167.949
T4,168.11
T3,168.277
T2,168.537
T2,168.741
T2,169.07
T1,169.288
T2,169.311
T3,169.877
T1,169.886
T3,170.112
T1,170.439
T1,171.005
T2,171.062
T1,171.095
T3,171.14
T4,171.309
T2,171.648
T2,171.958
T3,172.022
T4,172.047
T1,172.065
T1,173.913
T4,173.99
T3,174.281
T1,174.47
T2,174.732
T4,175.148
T2,176.09
T3,176.983
T3,177.195
T2,177.618
T3,177.899
T3,178.979
T3,179.238
T3,179.552
T4,180.039
T2,180.586
T3,180.64
T2,181.445
T4,182.189
T2,182.329
T2,183.501
T3,183.785
T4,184.31
T2,184.335
T3,185.177
T4,185.197
T2,185.294
T2,185.689
T4,186.678
T4,186.77
T4,186.968
T3,187.318
T2,187.402
T2,187.46
T3,188.622
T2,189.877
T2,189.992
T3,190.216
T4,192.06
T2,192.085
T2,192.178
T4,192.212
T3,192.701
T3,192.947
T3,194.047
T3,194.745
T3,195.841
T4,197.514
T2,198.388
T2,199.209
T2,199.926
T4,200.039
T3,201.133
T4,201.986
T2,202.691
T3,203.209
T3,204.769
T4,204.799
T4,205.104
T2,205.666
T3,206.261
T2,207.115
T2,207.871
T4,208.262
T3,208.958
T3,210.354
T4,210.847
T4,212.407
T3,213.573
T4,213.725
T4,215.019
T2,215.308
