task_type,arrival_time
T1,0.127
T1,0.175
T4,0.264
T1,0.605
T3,1.107
T1,1.156
T3,1.318
T4,1.935
T3,3.295
T2,3.538
T4,3.894
T3,4.072
T4,4.165
T4,4.969
T3,5.114
T3,5.309
T1,5.718
T4,7.378
T1,7.822
T4,7.838
T1,8.104
T2,8.205
T2,10.015
T4,10.321
T2,10.338
T4,11.244
T1,11.716
T1,11.947
T2,12.288
T2,12.405
T3,13.238
T3,13.348
T3,13.691
T3,14.729
T3,14.778
T2,14.95
T2,15.04
T2,15.062
T4,15.576
T2,16.365
T4,16.593
T4,16.645
T3,17.334
T2,17.599
T1,17.676
T3,17.682
T3,18.099
T1,18.518
T2,19.287
T3,19.426
T4,19.704
T2,20.307
T2,20.561
T2,20.636
T1,20.917
T3,21.086
T2,21.796
T4,22.406
T2,23.48
T4,23.578
T3,24.083
T1,25.796
T2,26.321
T1,26.489
T4,27.492
T4,27.755
T3,28.354
T2,28.363
T2,28.707
T4,28.763
T4,29.021
T4,29.183
T2,30.098
T1,30.147
T3,30.44
T2,30.703
T4,31.067
T2,31.556
T2,31.676
T1,31.791
T4,31.807
T3,32.1
T1,32.191
T4,32.257
T3,34.105
T1,34.214
T3,34.245
T4,34.669
T1,35.316
T3,35.459
T4,36.356
T4,36.659
T1,36.938
T3,37.466
T2,39.733
T4,40.127
T2,40.161
T2,40.173
T2,40.285
T1,40.787
T4,42.303
T3,43.158
T3,43.808
T2,43.906
T2,43.911
T3,44.337
T1,44.535
T1,45.137
T1,45.231
T4,47.578
T4,48.72
T3,48.752
T2,49.435
T3,50.187
T2,50.484
T3,50.509
T3,51.155
T2,52.307
T1,52.318
T2,52.785
T1,52.946
T1,52.981
T3,53.014
T3,53.305
T3,53.536
T3,53.798
T2,54.809
T1,55.074
T2,55.241
T4,55.269
T1,55.71
T3,56.081
T3,56.106
T3,56.502
T2,56.783
T4,57.126
T3,58.305
T1,59.051
T3,60.301
T3,60.507
T3,60.55
T1,61.167
T4,61.268
T4,61.517
T3,61.673
T2,61.823
T4,62.226
T3,62.583
T3,62.888
T3,62.975
T3,62.978
T2,63.407
T3,63.712
T1,64.035
T4,64.697
T1,64.752
T4,66.807
T4,67.39
T3,67.725
T2,67.971
T3,69.065
T1,69.662
T3,74.553
T4,76.013
T4,76.958
T4,77.052
T2,78.763
T3,80.629
T2,81.928
T1,82.383
T4,82.398
T4,82.727
T3,83.482
T3,83.577
T3,84.017
T4,85.196
T3,85.208
T4,86.411
T3,87.063
T1,87.444
T3,87.783
T3,88.455
T1,90.104
T2,90.615
T4,90.875
T1,91.562
T4,91.788
T2,93.037
T1,93.721
T4,93.829
T3,94.181
T2,94.508
T2,95.723
T1,96.034
T4,96.303
T1,96.446
T4,98.833
T3,99.044
T4,99.087
T1,99.127
T4,99.735
T1,100.261
T3,101.03
T1,101.351
T4,101.439
T2,102.731
T1,104.499
T2,104.737
T2,104.936
T3,105.304
T4,105.356
T3,105.876
T3,105.896
T2,108.671
T3,108.787
T1,108.95
T2,109.524
T1,109.899
T2,110.395
T2,110.79
T3,111.276
T1,111.91
T4,113.145
T4,113.286
T2,113.974
T3,114.092
T3,114.545
T1,114.718
T2,116.067
T2,116.2
T3,116.772
T1,117.356
T3,118.336
T3,118.364
T2,119.894
T3,120.169
T4,120.582
T1,120.827
T2,121.294
T3,121.622
T1,121.995
T4,122.878
T3,123.778
T1,124.737
T2,124.817
T3,125.18
T1,125.868
T4,126.373
T2,126.966
T4,127.036
T4,128.795
T1,128.948
T1,129.519
T2,129.793
T1,129.849
T3,130.347
T3,131.073
T4,131.426
T2,131.783
T3,132.277
T1,132.782
T4,132.898
T2,133.177
T4,133.572
T4,134.331
T2,135.114
T2,135.229
T1,136.015
T1,136.099
T4,136.109
T2,136.971
T1,137.139
T2,137.744
T2,137.877
T4,138.144
T1,138.268
T2,138.438
T3,138.711
T4,139.093
T3,139.225
T4,139.256
T2,139.293
T3,139.593
T4,140.123
T3,140.601
T4,140.725
T3,140.762
T3,140.826
T1,141.929
T1,141.93
T3,142.427
T3,142.469
T4,142.712
T4,142.842
T4,143.418
T3,143.871
T4,143.872
T3,144.009
T4,144.076
T2,144.178
T3,144.344
T3,144.941
T2,145.107
T3,145.774
T4,146.453
T2,147.002
T1,147.028
T2,147.343
T2,147.572
T2,147.609
T2,148.175
T4,148.262
T4,148.552
T1,148.737
T1,149.02
T4,150.055
T2,150.323
T4,152.088
T4,153.017
T2,153.141
T4,153.695
T4,153.84
T1,154.367
T2,154.506
T1,155.413
T4,157.071
T2,157.097
T1,157.126
T3,157.356
T2,157.471
T2,158.054
T3,158.134
T1,158.452
T3,158.555
T2,158.713
T3,159.131
T1,159.461
T1,159.532
T1,159.618
T3,160.583
T4,160.633
T3,161.149
T2,161.33
T3,162.817
T3,162.953
T2,163.062
T2,163.153
T2,163.345
T4,163.614
T4,164.064
T1,164.262
T3,164.876
T1,165.186
T3,165.828
T2,166.287
T3,166.521
T1,168.485
T3,168.716
T3,169.085
T1,170.293
T4,170.459
T4,170.512
T3,171.348
T1,171.744
T4,172.624
T1,172.752
T3,173.454
T1,173.61
T4,173.701
T1,174.458
T3,174.794
T2,175.067
T3,175.108
T1,175.838
T4,175.93
T3,176.091
T3,176.146
T2,176.471
T1,176.618
T1,176.68
T2,177.158
T1,177.441
T3,178.127
T1,178.291
T2,178.487
T4,178.757
T1,178.816
T3,179.365
T3,179.443
T2,179.572
T1,181.435
T4,182.014
T1,182.083
T3,182.737
T3,183.586
T4,183.833
T2,183.972
T2,183.98
T2,184.1
T3,184.557
T3,184.596
T2,184.896
T1,185.132
T1,186.084
T2,186.702
T2,187.961
T2,188.592
T1,188.925
T3,188.942
T4,188.964
T2,189.986
T2,190.863
T1,192.127
T4,192.94
T2,192.995
T2,193.813
T4,193.887
T1,195.069
T3,195.09
T2,195.693
T3,195.719
T2,196.992
T2,197.048
T4,197.638
T3,198.023
T2,198.027
T2,198.112
T2,198.534
T2,199.123
T2,199.876
T1,200.206
T2,200.789
T1,201.253
T4,201.542
T4,201.596
T1,201.799
T3,202.33
T2,202.408
T4,204.125
T3,204.456
T2,204.622
T2,204.814
T2,204.841
T2,205.128
T3,205.604
T4,205.67
T2,206.249
T2,207.5
T2,208.516
T4,208.603
T1,209.067
T4,209.22
T4,209.931
T2,211.894
T1,211.962
T2,212.424
T1,213.022
T2,215.03
T1,215.104
T1,219.526
T4,219.625
T4,219.65
T1,219.738
T4,220.91
T4,221.378
T1,222.557
T4,223.437
T4,228.332
T1,228.804
T1,231.731
T1,231.95
T1,233.076
T4,233.562
T1,234.429
T4,235.363
T1,236.904
T4,239.77
T1,242.703
T4,242.819
T4,243.93
T1,244.36
T4,245.836
T4,246.248
T4,246.613
T4,247.97
T4,248.398
T1,248.818
T1,249.144
T1,250.31
T4,250.688
T4,250.706
T1,259.635
T1,259.972
T1,261.443
T1,261.824
T1,262.1
T1,262.594
T1,265.152
T1,267.873
T1,268.282
