task_type,arrival_time
T1,0.108
T1,0.623
T1,1.254
T2,1.654
T2,1.855
T4,1.994
T1,2.658
T2,4.218
T1,4.475
T2,4.769
T3,5.899
T1,5.965
T4,6.273
T3,6.413
T4,6.872
T4,7.626
T3,8.218
T1,8.67
T1,8.704
T3,9.336
T2,10.095
T2,11.449
T3,12.225
T3,12.231
T2,12.437
T2,12.553
T3,13.115
T4,13.12
T1,14.564
T2,15.596
T1,15.83
T4,15.853
T4,15.866
T4,15.906
T2,17.553
T3,17.924
T1,18.033
T4,18.226
T2,18.436
T1,18.878
T3,19.142
T1,19.771
T2,22.21
T2,22.822
T1,24.046
T4,24.459
T2,25.252
T2,25.286
T2,25.696
T4,25.851
T2,26.152
T1,26.629
T3,27.155
T4,27.868
T1,28.251
T1,28.308
T2,28.471
T1,28.947
T2,29.518
T2,30.079
T2,31.19
T3,31.195
T1,31.492
T4,32.019
T2,34.27
T4,35.762
T2,35.793
T1,36.182
T2,36.258
T2,36.512
T2,37.289
T2,37.84
T1,37.861
T1,38.253
T4,38.425
T1,38.509
T3,39.737
T4,40.571
T1,41.088
T2,41.475
T1,41.661
T2,42.063
T4,42.188
T4,43.281
T1,43.971
T4,44.247
T4,44.258
T3,44.872
T3,45.595
T2,45.901
T1,46.897
T2,47.32
T2,48.005
T4,48.153
T1,48.745
T3,49.338
T3,49.597
T2,49.885
T4,50.475
T2,50.933
T3,52.676
T2,52.761
T3,53.253
T1,53.414
T3,53.455
T1,53.793
T1,54.071
T2,54.115
T4,56.26
T1,57.28
T1,57.688
T2,57.739
T4,57.996
T4,58.152
T2,58.227
T4,58.757
T2,59.133
T3,59.202
T4,60.056
T1,60.184
T2,60.356
T4,61.149
T2,61.431
T4,62.592
T3,62.7
T4,63.865
T3,64.161
T4,64.175
T2,64.407
T4,64.643
T4,64.644
T4,64.758
T1,66.415
T4,67.247
T4,67.301
T3,68.296
T4,69.675
T2,69.794
T1,69.978
T3,70.023
T3,71.219
T1,71.269
T4,71.975
T2,72.209
T2,72.514
T3,73.499
T4,74.445
T3,74.586
T4,75.902
T2,76.482
T3,76.632
T2,76.646
T4,78.505
T3,78.508
T4,78.712
T3,78.731
T2,79.49
T1,79.534
T2,80.187
T2,81.676
T2,82.369
T4,83.241
T2,83.32
T4,84.734
T3,85.496
T4,86.115
T1,86.572
T1,87.131
T4,87.409
T1,87.558
T4,88.239
T3,88.34
T2,88.537
T2,88.617
T4,88.873
T2,89.046
T1,89.061
T1,89.243
