task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.337,2.095,1.885,3.979,0.736,2.269,1.776,4.217,0.797
2,0.53,2.607,1.868,4.409,0.926,2.327,1.799,4.259,0.972
2,0.775,2.054,1.96,3.628,0.952,2.422,1.757,4.325,0.852
1,1.19,1.985,1.439,4.165,0.633,2.201,1.785,4.417,0.616
1,1.483,2.331,1.651,4.955,0.759,2.528,1.479,3.884,0.781
1,1.878,1.963,1.716,4.045,0.63,2.568,1.718,4.242,0.707
1,2.052,2.23,1.831,4.817,0.774,2.325,1.817,4.912,0.667
1,2.164,2.142,1.419,4.231,0.689,1.879,1.762,4.355,0.863
2,2.194,2.309,1.519,3.662,0.866,2.512,1.794,4.861,0.84
1,2.684,2.167,1.499,5.088,0.71,2.378,1.659,3.881,0.811
1,2.688,2.52,1.543,4.997,0.655,2.429,1.621,3.858,0.727
2,2.975,2.197,1.956,4.495,0.799,2.063,1.811,4.96,0.796
1,3.052,2.616,1.553,3.64,0.633,2.185,1.986,4.26,0.707
1,3.556,2.395,1.418,5.0,0.837,2.478,1.587,4.35,0.757
2,3.872,2.209,2.049,3.863,0.928,1.926,1.795,4.629,0.87
1,5.564,1.998,1.743,3.86,0.807,2.146,1.741,4.955,0.631
1,6.668,2.138,1.622,4.169,0.806,1.9,1.618,4.873,0.773
1,7.32,2.562,1.524,4.554,0.759,1.983,1.959,3.987,0.61
1,8.61,2.145,1.828,4.835,0.738,2.455,1.655,4.367,0.861
2,8.679,2.236,1.732,4.255,0.97,1.89,1.897,5.085,0.861
1,8.801,2.315,1.434,4.267,0.692,2.124,1.509,4.04,0.764
1,9.124,1.938,1.512,4.25,0.774,2.329,1.48,4.104,0.649
1,9.462,1.914,1.538,5.096,0.809,2.059,1.653,4.366,0.759
2,9.504,1.879,1.967,4.247,0.996,2.438,1.793,3.796,0.726
1,9.585,2.167,1.783,4.371,0.75,2.257,1.543,3.805,0.725
1,9.661,2.269,1.803,4.052,0.76,2.591,1.762,3.605,0.817
2,10.22,2.352,1.901,3.936,0.77,2.026,1.721,3.819,0.926
2,10.608,2.172,1.561,4.243,0.871,1.926,1.853,4.42,0.907
1,11.048,2.14,1.788,5.072,0.611,2.238,1.702,4.038,0.688
1,12.189,2.228,1.858,4.38,0.81,1.936,1.715,3.871,0.648
1,12.271,2.2,1.607,4.268,0.734,2.522,1.882,4.08,0.722
1,13.263,1.863,1.426,3.763,0.689,2.379,1.659,3.709,0.658
1,13.656,2.477,1.874,4.809,0.69,2.16,1.777,4.828,0.824
2,13.961,2.279,2.13,4.578,0.96,2.436,1.532,4.739,0.904
1,14.555,2.065,1.638,4.084,0.686,2.359,1.559,4.803,0.658
1,14.867,2.52,1.639,4.508,0.763,1.857,1.591,3.972,0.649
1,16.081,1.938,1.463,4.597,0.755,2.273,1.764,4.16,0.75
2,16.112,2.314,1.768,4.143,0.913,2.136,1.739,4.598,0.844
1,16.613,2.476,1.622,4.021,0.748,2.586,1.852,4.861,0.766
1,17.327,2.566,1.732,4.689,0.722,2.177,1.891,3.623,0.846
1,17.45,2.219,1.853,5.055,0.852,1.878,1.95,4.312,0.765
1,17.789,2.249,1.825,4.594,0.623,1.974,1.946,4.932,0.638
1,18.181,1.976,1.547,4.789,0.703,1.998,1.448,4.725,0.666
1,18.265,2.54,1.821,3.681,0.685,2.429,1.793,4.618,0.733
1,18.316,1.94,1.702,4.64,0.724,2.397,1.961,4.57,0.619
2,18.93,2.605,1.737,3.774,0.792,2.364,1.975,4.935,0.844
2,20.471,2.469,2.039,3.7,0.913,2.315,1.795,4.079,0.98
2,20.615,2.258,1.767,5.035,1.006,2.277,1.937,4.236,0.952
1,20.913,1.947,1.638,5.096,0.819,2.319,1.662,4.992,0.633
1,20.965,1.912,1.785,4.44,0.691,2.549,1.607,5.042,0.793
1,22.253,1.982,1.659,5.111,0.674,1.988,1.959,4.177,0.852
1,22.472,1.996,1.882,3.696,0.786,1.993,1.824,4.632,0.779
1,22.596,1.99,1.475,4.974,0.808,2.318,1.639,4.313,0.844
1,23.384,2.54,1.441,3.979,0.831,1.98,1.988,4.067,0.698
1,23.555,1.916,1.489,4.88,0.845,2.162,1.587,4.542,0.688
1,24.072,2.052,1.973,4.364,0.657,2.576,1.677,3.83,0.817
1,24.264,2.246,1.952,4.386,0.63,1.936,1.543,4.852,0.715
1,24.573,1.922,1.528,3.87,0.695,2.162,1.67,4.055,0.774
2,24.664,2.368,1.91,3.71,0.99,2.427,2.006,5.048,0.913
1,25.079,2.494,1.548,4.076,0.761,2.486,1.653,4.13,0.702
1,25.874,2.369,1.622,4.437,0.65,2.04,1.895,4.297,0.818
1,26.004,1.909,1.707,5.099,0.748,1.943,1.864,4.483,0.802
1,26.018,2.025,1.582,4.549,0.707,2.453,1.648,3.672,0.707
1,26.401,2.143,1.598,3.884,0.78,2.443,1.485,5.031,0.628
