task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.799,2.048,1.819,4.659,0.725,2.04,1.739,5.044,0.724
1,1.158,2.609,1.558,4.986,0.694,1.967,1.479,4.386,0.803
1,2.099,1.871,1.659,3.604,0.819,2.359,1.572,3.632,0.619
2,2.539,2.172,2.079,4.125,0.811,2.062,1.519,4.743,0.971
1,2.61,2.07,1.913,4.888,0.66,1.882,1.916,3.632,0.648
2,2.645,2.019,1.636,4.267,0.975,1.983,1.908,3.713,0.729
1,3.108,2.509,1.939,3.937,0.811,2.153,1.467,4.597,0.724
2,3.155,2.36,2.03,4.798,0.799,2.189,2.123,4.536,0.98
2,3.245,1.943,1.681,4.269,0.93,2.007,1.916,3.707,0.948
2,4.377,2.381,1.609,4.692,0.74,2.361,1.917,3.731,0.814
2,5.404,1.937,1.556,4.433,0.925,1.922,1.9,3.775,0.941
2,5.431,2.114,2.053,4.397,0.973,2.127,1.843,4.135,0.93
2,5.619,2.614,1.84,4.965,0.753,2.287,1.545,4.692,0.791
2,5.844,2.548,1.711,4.692,0.878,2.117,2.024,4.866,0.803
2,6.528,2.592,1.688,4.977,0.73,2.094,1.88,4.587,0.914
1,6.682,2.562,1.584,4.364,0.695,1.983,1.939,4.339,0.843
1,7.035,2.122,1.974,5.073,0.785,1.963,1.923,5.001,0.714
1,7.396,2.177,1.911,4.926,0.672,2.095,1.905,4.468,0.734
2,7.585,2.261,1.656,4.563,0.815,2.121,1.666,4.311,0.87
2,7.928,2.382,1.823,4.798,0.791,2.343,1.539,5.003,0.803
2,7.929,2.043,1.598,3.864,0.947,2.114,2.108,4.98,0.722
2,7.969,1.887,1.854,5.127,0.893,2.562,1.603,4.64,0.749
2,8.047,2.187,1.54,5.021,0.97,2.11,1.949,4.195,0.953
1,8.395,2.497,1.899,3.861,0.761,2.622,1.769,4.083,0.612
1,8.507,1.985,1.804,4.765,0.662,2.126,1.489,4.541,0.683
2,8.882,2.043,2.105,3.831,0.797,2.605,1.8,4.137,0.898
2,9.279,2.103,1.986,4.245,0.816,2.114,1.916,4.592,0.856
1,9.587,2.507,1.613,3.838,0.66,1.937,1.762,4.896,0.74
1,10.065,2.608,1.714,3.709,0.689,2.119,1.882,3.901,0.716
2,10.111,1.95,1.531,4.444,0.874,2.508,1.829,3.847,0.997
2,10.136,2.011,1.558,4.093,1.01,1.888,1.617,5.124,0.816
1,10.356,2.238,1.873,3.709,0.734,2.24,1.883,3.672,0.751
1,10.451,2.162,1.716,4.027,0.813,2.484,1.873,4.025,0.647
1,10.868,2.419,1.746,4.474,0.766,1.897,1.735,4.076,0.702
1,10.877,2.113,1.89,4.639,0.75,2.373,1.439,3.748,0.707
2,10.953,1.992,1.747,5.096,0.811,2.095,1.912,4.941,0.863
1,11.315,1.857,1.872,5.05,0.753,2.245,1.765,5.037,0.69
1,11.769,1.852,1.877,4.594,0.798,2.324,1.518,4.896,0.811
2,11.969,2.541,2.024,4.125,0.938,1.904,1.563,4.778,0.748
1,12.193,1.98,1.553,4.663,0.659,2.286,1.41,4.354,0.84
2,12.672,2.483,2.108,4.861,0.785,2.086,1.679,4.086,0.98
2,13.452,2.36,2.085,4.245,0.8,2.138,1.987,4.293,0.841
1,13.515,2.198,1.738,4.006,0.655,2.1,1.905,4.986,0.727
1,13.531,2.441,1.976,4.051,0.649,1.886,1.73,5.031,0.667
1,13.554,2.169,1.566,4.633,0.619,2.015,1.469,3.727,0.762
2,14.425,2.511,1.913,5.063,0.946,2.416,1.932,4.975,0.736
1,15.087,2.436,1.566,4.871,0.633,1.922,1.835,4.616,0.783
2,15.785,2.143,1.736,4.723,0.807,2.222,1.99,5.057,0.804
1,15.997,2.0,1.814,3.627,0.664,2.387,1.876,4.584,0.834
1,16.335,1.905,1.501,4.412,0.667,2.078,1.88,4.923,0.633
1,17.013,2.069,1.838,4.554,0.848,2.104,1.804,5.055,0.72
2,17.255,2.134,2.098,4.564,0.967,2.143,1.933,4.152,0.982
1,17.323,2.622,1.459,4.89,0.818,2.582,1.914,4.009,0.801
1,17.419,2.162,1.884,4.78,0.787,2.223,1.962,4.523,0.676
1,17.449,2.507,1.905,4.717,0.742,2.502,1.863,3.888,0.633
1,17.803,1.999,1.83,4.097,0.757,2.185,1.743,3.692,0.822
1,17.984,2.334,1.558,4.272,0.638,2.223,1.702,4.225,0.789
2,17.999,2.606,1.58,4.087,0.847,2.194,2.081,4.42,0.727
1,18.291,2.507,1.868,3.65,0.651,2.333,1.974,5.047,0.679
2,19.023,2.462,2.065,4.833,0.98,2.534,2.138,5.114,0.763
1,19.156,2.482,1.716,3.948,0.671,2.496,1.898,4.713,0.857
2,19.223,2.128,2.034,4.167,0.934,2.062,1.983,4.826,0.738
2,19.414,1.914,1.895,4.3,0.792,2.308,1.604,4.051,0.899
2,19.764,2.176,1.636,5.111,0.831,2.361,2.107,3.852,0.765
1,19.845,2.382,1.455,4.782,0.684,1.868,1.743,4.965,0.775
2,21.002,2.293,1.716,3.966,0.938,2.318,1.651,4.057,0.741
2,21.066,2.364,2.007,4.999,0.963,2.447,1.932,4.673,0.946
1,21.117,2.549,1.552,5.032,0.752,1.982,1.465,4.216,0.803
2,21.164,2.587,1.574,4.826,0.985,2.135,2.123,4.841,0.954
2,21.533,2.14,1.73,4.736,0.962,1.912,1.889,4.007,0.982
