task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.136,2.177,1.869,3.626,0.727,1.961,1.869,4.182,0.775
2,0.37,2.043,1.776,4.37,0.771,2.38,1.949,4.275,0.946
1,0.785,1.876,1.426,4.717,0.804,2.465,1.682,4.88,0.855
1,0.817,2.422,1.413,4.203,0.648,2.183,1.873,3.891,0.634
1,0.881,2.453,1.945,3.886,0.79,2.483,1.501,4.54,0.74
2,0.922,2.119,1.946,4.398,0.829,2.191,1.614,5.111,0.796
2,0.983,1.945,1.768,4.848,0.874,2.329,1.802,3.951,0.797
2,1.294,2.169,1.743,4.98,0.912,2.428,1.662,3.904,0.94
1,1.402,2.238,1.762,4.051,0.64,2.162,1.621,4.88,0.702
2,1.59,2.109,1.942,4.841,0.772,2.547,1.595,4.631,0.852
2,1.891,2.297,1.797,4.715,0.747,2.313,1.959,4.346,0.91
1,2.386,2.447,1.433,3.688,0.638,2.455,1.842,4.632,0.804
2,2.463,2.182,1.758,3.92,0.765,1.868,1.77,4.743,0.727
1,2.494,2.399,1.862,4.031,0.858,2.52,1.549,4.165,0.7
1,2.619,2.525,1.689,3.661,0.61,2.324,1.512,4.841,0.73
1,2.833,2.096,1.804,3.908,0.621,2.62,1.68,4.205,0.671
1,2.919,2.023,1.855,4.674,0.827,2.586,1.633,4.969,0.772
1,2.983,2.248,1.817,4.075,0.801,2.571,1.634,4.554,0.822
2,3.11,2.293,2.04,4.731,0.95,2.625,1.606,4.029,0.736
1,3.453,2.219,1.554,4.258,0.64,2.576,1.785,3.65,0.837
2,4.321,2.484,2.012,4.706,0.985,2.256,2.044,4.965,0.749
2,4.549,2.297,1.994,4.841,0.899,2.641,2.105,4.664,0.799
1,4.968,1.953,1.905,4.981,0.649,2.156,1.542,3.946,0.857
2,5.317,1.912,1.649,5.053,0.816,2.315,1.554,4.365,0.744
2,5.597,2.104,1.598,4.674,0.782,2.298,1.546,3.795,0.832
1,5.706,2.622,1.495,4.555,0.755,1.94,1.966,4.671,0.666
2,6.259,1.87,1.733,4.233,0.839,1.904,1.565,4.226,0.964
2,6.827,2.112,1.933,4.821,0.77,1.883,1.886,4.268,0.966
2,6.963,1.956,1.69,3.893,0.744,1.873,2.032,4.331,0.995
1,7.064,2.273,1.771,4.791,0.684,2.193,1.651,3.681,0.659
2,7.34,2.359,2.081,4.871,0.819,2.341,1.936,3.984,0.9
2,7.41,2.329,2.042,4.572,0.806,1.866,1.62,4.142,1.002
2,7.428,2.466,1.63,4.721,0.87,1.9,1.987,3.831,0.975
2,7.989,1.97,1.808,5.035,0.738,2.373,1.832,4.958,0.956
1,8.196,1.976,1.427,4.759,0.801,2.15,1.853,3.901,0.863
2,8.411,2.258,1.599,4.162,0.765,2.391,1.649,5.025,0.933
1,9.705,1.871,1.824,4.075,0.804,2.362,1.432,4.617,0.701
2,9.746,2.073,1.758,4.805,0.746,1.887,2.008,4.191,0.729
2,9.831,1.954,1.671,4.764,0.776,2.15,2.047,4.504,1.008
1,9.993,2.279,1.607,4.277,0.715,2.015,1.942,3.653,0.668
1,10.627,2.474,1.735,3.674,0.825,1.914,1.948,3.997,0.664
2,10.821,2.166,1.671,4.372,0.874,2.4,2.032,4.99,0.797
2,10.854,1.912,1.54,3.926,0.747,2.305,1.615,3.886,0.888
1,11.293,1.954,1.408,4.915,0.715,2.2,1.405,4.402,0.678
2,11.571,2.57,1.767,4.356,0.73,2.243,1.608,3.773,0.894
1,11.761,2.078,1.448,4.613,0.774,2.191,1.627,3.851,0.808
1,12.754,2.544,1.631,4.749,0.719,2.119,1.554,4.233,0.696
1,14.652,1.928,1.858,4.694,0.824,2.521,1.869,4.803,0.612
1,15.174,2.118,1.968,4.725,0.825,2.207,1.433,4.663,0.81
1,15.688,2.232,1.874,4.613,0.845,2.474,1.851,4.666,0.765
2,16.104,2.341,1.526,4.756,0.914,2.079,1.613,4.631,0.738
1,16.253,1.902,1.879,4.277,0.61,2.024,1.803,4.775,0.681
1,16.688,2.483,1.441,4.816,0.647,2.07,1.552,5.098,0.779
1,17.429,2.571,1.803,5.07,0.724,1.935,1.464,3.623,0.679
1,17.505,2.389,1.702,4.186,0.632,2.023,1.627,3.835,0.668
1,17.876,2.022,1.961,5.098,0.633,2.041,1.604,4.835,0.801
2,18.521,2.58,1.912,4.24,0.949,1.969,1.658,3.894,0.977
2,18.804,2.552,2.034,4.392,0.863,2.629,2.132,4.196,0.93
2,19.777,2.226,1.662,4.33,0.957,2.346,2.04,4.793,0.779
1,19.884,1.938,1.882,4.225,0.619,2.015,1.685,4.13,0.841
1,19.916,2.595,1.946,4.214,0.712,1.877,1.687,3.939,0.818
1,20.317,2.59,1.667,4.268,0.666,2.34,1.85,3.627,0.664
1,20.352,2.447,1.522,4.817,0.821,2.43,1.89,4.645,0.74
2,20.554,2.298,1.695,4.765,0.75,1.903,1.749,3.741,0.866
1,20.568,2.552,1.622,3.839,0.679,2.298,1.543,4.896,0.765
2,20.66,2.526,2.04,5.087,0.815,2.138,1.705,4.905,0.734
1,20.719,2.321,1.58,3.61,0.651,2.358,1.426,4.526,0.801
1,20.825,2.553,1.605,4.233,0.628,2.482,1.623,3.709,0.614
1,20.985,2.615,1.892,4.917,0.84,1.94,1.967,4.343,0.859
1,21.495,2.362,1.728,4.642,0.686,1.912,1.821,3.987,0.658
1,21.752,1.874,1.501,4.292,0.642,2.429,1.433,4.999,0.845
2,21.986,2.25,1.869,5.127,0.932,2.283,1.706,4.818,0.814
1,22.867,2.306,1.521,4.04,0.768,2.453,1.534,4.313,0.833
1,22.889,2.286,1.838,3.673,0.768,2.486,1.837,4.167,0.845
1,22.93,2.22,1.634,3.92,0.664,2.373,1.652,5.042,0.83
2,23.158,2.176,1.591,5.092,0.97,2.054,2.082,4.975,0.89
2,23.816,1.865,1.673,3.636,1.012,2.616,1.984,3.68,0.986
1,24.03,2.337,1.618,3.773,0.751,1.858,1.73,4.402,0.752
1,24.349,2.34,1.983,3.888,0.616,2.082,1.921,3.866,0.733
2,24.683,2.612,1.578,3.954,0.933,2.625,2.058,4.237,0.905
1,24.88,2.348,1.574,4.408,0.847,2.563,1.961,3.997,0.792
1,26.11,1.868,1.961,4.541,0.631,1.872,1.917,4.233,0.617
2,26.759,2.151,1.776,3.722,0.794,2.577,2.028,4.357,0.811
1,27.026,2.052,1.605,4.177,0.824,2.11,1.676,4.707,0.767
2,27.201,2.361,1.941,4.703,0.746,1.91,2.06,3.966,0.947
2,27.252,2.475,1.853,4.98,0.884,2.386,1.904,4.846,0.827
2,27.359,2.525,1.644,3.903,0.809,2.295,1.555,4.37,0.852
1,27.991,2.484,1.445,5.051,0.79,2.592,1.439,3.956,0.844
1,28.149,1.865,1.765,4.516,0.712,2.011,1.694,3.866,0.81
1,28.382,2.162,1.782,4.487,0.833,2.6,1.742,3.937,0.684
1,28.479,2.373,1.458,5.096,0.705,2.35,1.647,4.986,0.628
1,28.637,2.049,1.88,4.901,0.82,2.54,1.549,5.112,0.752
1,28.75,2.507,1.719,4.596,0.844,1.857,1.554,4.108,0.759
1,29.116,2.478,1.473,4.29,0.819,2.075,1.86,4.756,0.636
1,29.141,2.012,1.763,4.696,0.656,1.885,1.662,4.07,0.716
1,29.21,1.996,1.902,3.765,0.766,2.318,1.646,4.703,0.631
1,29.387,2.541,1.65,4.529,0.64,2.022,1.571,3.948,0.79
2,29.403,2.11,1.579,4.036,0.719,2.622,2.025,4.508,0.863
1,29.405,2.321,1.644,4.027,0.847,2.12,1.598,4.432,0.821
1,29.458,2.422,1.829,4.495,0.76,2.238,1.494,4.757,0.693
2,29.857,2.293,1.764,3.837,0.86,2.471,2.14,3.67,0.892
2,30.419,2.262,1.586,3.948,0.756,2.169,1.902,3.795,0.987
2,30.885,2.345,1.793,4.861,0.938,2.46,2.098,3.714,1.018
2,30.977,1.891,1.581,4.039,0.721,1.912,1.77,4.082,0.934
2,32.177,1.881,1.966,4.004,0.949,2.161,1.859,3.96,0.807
2,33.158,2.494,1.917,4.253,0.87,2.104,1.846,5.022,0.946
1,33.584,2.338,1.702,5.06,0.788,2.348,1.582,4.079,0.771
1,35.133,2.44,1.939,4.338,0.824,2.31,1.782,4.631,0.638
1,35.264,1.982,1.95,4.249,0.759,2.117,1.923,3.874,0.612
1,35.42,2.546,1.571,4.231,0.749,2.006,1.419,4.666,0.831
1,35.521,1.976,1.914,4.252,0.799,1.868,1.755,4.392,0.616
2,35.69,2.562,1.711,4.989,0.743,2.537,1.651,5.092,0.923
1,35.767,2.142,1.893,4.282,0.784,1.925,1.946,4.31,0.862
1,36.345,2.244,1.423,4.186,0.678,2.211,1.888,4.136,0.693
2,36.706,2.392,1.516,3.734,0.91,1.883,1.888,3.976,0.848
2,36.73,2.109,1.684,4.469,0.842,2.15,1.908,4.227,0.749
2,37.354,2.323,1.917,4.383,0.873,1.88,1.613,4.311,0.888
2,37.66,2.276,1.91,4.816,0.863,2.4,2.059,3.773,0.961
2,37.768,2.554,1.792,4.474,0.841,2.095,1.562,4.677,0.719
2,38.863,2.544,1.66,4.996,0.942,1.965,1.762,4.299,0.822
2,38.99,2.633,1.789,4.351,0.967,2.118,2.008,5.099,0.809
1,39.667,2.49,1.498,4.824,0.742,2.23,1.859,3.824,0.806
2,40.291,2.126,2.113,4.014,0.844,2.062,1.792,4.956,0.91
2,40.334,2.447,1.83,4.156,0.756,2.285,1.99,3.886,0.749
1,40.342,2.522,1.68,3.848,0.774,2.302,1.685,3.65,0.779
2,40.51,2.422,1.944,5.073,0.947,2.102,1.793,4.927,0.732
1,41.852,1.865,1.774,4.346,0.771,2.59,1.546,4.369,0.843
1,41.882,2.41,1.826,4.407,0.848,2.354,1.87,3.897,0.659
1,42.247,2.525,1.423,3.835,0.722,1.909,1.977,4.437,0.772
1,43.427,2.1,1.482,4.465,0.661,2.452,1.521,3.748,0.634
1,44.859,1.946,1.838,4.71,0.63,1.938,1.752,3.922,0.807
1,45.125,2.521,1.628,4.407,0.757,2.064,1.603,3.719,0.678
2,45.301,1.88,2.09,4.999,0.803,2.504,1.738,3.761,1.011
1,46.828,1.986,1.737,3.632,0.837,2.306,1.739,4.516,0.751
1,47.404,2.029,1.556,3.608,0.811,1.852,1.615,4.965,0.717
1,47.485,2.422,1.603,4.817,0.742,2.263,1.613,4.341,0.759
2,48.073,1.966,1.537,4.131,0.741,2.251,2.045,4.189,0.899
1,48.251,1.857,1.405,3.835,0.786,2.155,1.706,4.915,0.764
1,48.439,2.246,1.969,3.753,0.809,2.101,1.859,3.619,0.668
2,49.231,2.001,1.599,4.983,1.004,2.223,1.7,3.751,0.78
1,49.413,2.228,1.452,4.258,0.78,2.171,1.582,4.121,0.664
2,49.706,1.904,1.74,4.207,0.933,2.194,1.91,4.844,0.954
1,50.063,2.285,1.512,4.62,0.817,2.25,1.447,4.347,0.808
1,50.474,1.925,1.521,4.279,0.828,2.482,1.934,4.917,0.786
1,52.936,2.231,1.601,3.778,0.713,2.231,1.552,3.877,0.859
2,53.186,2.416,1.8,4.226,0.799,2.051,2.033,4.886,0.913
1,53.282,2.192,1.513,3.724,0.625,2.439,1.82,3.881,0.798
2,53.631,2.492,1.58,3.667,0.736,2.022,1.557,4.48,0.892
2,53.948,2.646,1.69,4.275,0.795,2.511,1.92,4.652,0.934
1,54.013,2.301,1.875,4.718,0.616,2.413,1.955,3.86,0.819
1,54.073,2.232,1.905,4.468,0.828,2.101,1.605,5.078,0.625
1,54.492,2.478,1.801,4.575,0.695,2.446,1.762,4.214,0.688
1,54.698,1.988,1.784,4.93,0.619,1.965,1.798,4.687,0.751
