task_type,arrival_time
T2,0.061
T2,0.166
T2,0.339
T1,0.644
T2,0.81
T4,0.927
T3,0.976
T4,1.234
T2,2.233
T2,2.405
T3,2.526
T2,2.767
T1,2.841
T1,3.069
T1,3.233
T4,3.368
T4,3.431
T2,3.467
T4,3.511
T2,3.739
T3,4.049
T3,4.254
T4,4.376
T1,4.64
T3,4.708
T1,4.793
T4,4.833
T3,4.956
T3,5.024
T1,5.049
T2,5.251
T3,5.682
T3,5.908
T2,6.027
T1,6.628
T1,6.638
T3,6.797
T2,6.865
T4,7.007
T4,7.356
T2,7.573
T3,7.688
T4,7.864
T4,8.123
T2,8.515
T4,8.676
T3,8.773
T2,9.149
T3,9.978
T2,10.129
T1,10.175
T4,10.21
T3,10.279
T1,10.489
T2,10.767
T3,11.347
T3,11.435
T4,11.742
T3,11.787
T4,13.085
T4,13.115
T2,13.427
T1,13.775
T1,14.479
T2,14.496
T1,14.812
T2,14.948
T4,15.015
T4,15.54
T4,15.989
T4,16.208
T2,16.677
T3,16.689
T1,16.923
T3,17.422
T2,17.499
T2,17.549
T4,17.847
T3,17.971
T3,18.231
T2,18.437
T2,18.496
T3,18.683
T3,19.233
T3,19.589
T4,20.09
T3,20.455
T3,20.47
T4,20.748
T2,20.852
T3,21.369
T3,21.54
T1,21.546
T4,21.909
T1,22.105
T4,22.322
T4,22.698
T3,22.899
T4,22.967
T3,23.032
T2,23.08
T3,23.18
T3,23.427
T2,23.562
T2,23.761
T3,24.15
T1,25.089
T2,25.216
T2,25.296
T2,25.662
T3,25.702
T4,25.901
T1,25.999
T1,26.227
T2,26.268
T3,26.486
T2,26.494
T4,26.508
T2,27.282
T1,28.147
T3,28.56
T1,28.641
T1,28.735
T2,28.761
T1,29.44
T1,29.459
T1,29.86
T4,29.951
T4,30.207
T1,30.337
T4,30.468
T1,30.499
T1,30.852
T1,31.196
T4,31.41
T2,31.716
T1,31.722
T1,31.985
T3,32.476
T1,32.574
T2,32.642
T1,32.806
T1,32.817
T4,33.49
T4,33.58
T3,34.064
T2,34.453
T1,34.463
T1,34.614
T2,34.677
T4,34.728
T3,35.081
T3,35.279
T2,35.282
T1,35.664
T2,36.035
T3,36.224
T2,36.226
T2,36.311
T3,36.56
T2,36.654
T4,36.94
T4,37.008
T4,37.111
T4,37.137
T3,37.184
T3,37.313
T3,37.481
T3,37.976
T2,38.182
T4,38.428
T3,38.675
T3,38.699
T2,39.325
T1,39.331
T4,39.365
T3,39.438
T2,39.841
T1,40.013
T3,40.25
T3,40.328
T1,40.968
T4,41.198
T2,41.679
T4,41.906
T4,42.006
T3,42.03
T2,42.035
T1,42.261
T2,43.452
T4,43.46
T3,43.66
T3,44.478
T4,44.511
T3,44.579
T4,44.652
T2,44.759
T4,45.226
T3,45.487
T2,45.49
T3,45.589
T4,45.731
T3,46.332
T4,46.527
T3,46.741
T3,46.756
T3,46.994
T4,47.09
T4,47.156
T2,47.178
T1,47.727
T3,47.736
T2,47.878
T2,47.924
T4,48.305
T4,48.343
T1,48.874
T1,49.018
T2,49.689
T3,49.7
T3,49.752
T1,49.865
T3,49.936
T1,50.25
T1,50.429
T2,50.493
T2,50.56
T3,50.602
T3,50.684
T2,50.882
T3,51.203
T4,51.513
T1,51.72
T3,52.368
T2,53.22
T2,53.529
T3,53.576
T4,53.707
T1,53.905
T2,54.527
T2,54.683
T1,54.803
T2,54.811
T4,54.816
T2,55.131
T3,55.393
T2,55.766
T1,55.844
T3,55.951
T2,56.316
T1,56.473
T4,56.49
T4,56.52
T1,57.892
T4,58.771
T1,59.081
T2,60.193
T4,60.335
T1,60.438
T3,60.573
T4,60.714
T2,60.911
T1,62.008
T2,62.278
T2,62.363
T4,62.377
T2,62.486
T1,62.495
T2,62.535
T2,63.092
T3,63.131
T4,63.247
T3,63.422
T2,63.586
T2,64.145
T2,64.293
T2,64.654
T3,65.075
T4,65.13
T3,65.138
T1,65.505
T4,65.679
T2,66.124
T1,66.235
T3,66.411
T3,66.489
T3,66.535
T2,66.625
T2,67.924
T1,67.972
T4,68.019
T3,68.117
T1,68.136
T3,68.95
T1,69.134
T2,69.314
T1,69.809
T1,69.835
T1,69.919
T1,70.525
T2,70.737
T2,70.794
T4,70.803
T1,70.886
T3,70.899
T2,70.946
T1,71.507
T3,71.517
T1,71.617
T1,71.91
T3,72.288
T4,72.491
T4,72.693
T4,72.778
T2,72.793
T2,72.822
T4,72.832
T3,72.853
T3,73.018
T4,73.029
T1,73.359
T2,73.461
T2,73.603
T3,73.708
T2,73.863
T2,74.17
T3,74.846
T4,75.337
T4,75.872
T2,76.231
T2,76.309
T2,76.428
T3,76.434
T4,76.459
T1,77.189
T3,77.375
T4,77.454
T3,77.597
T3,77.983
T1,78.011
T2,78.022
T4,78.203
T1,78.28
T3,78.329
T2,78.457
T2,78.498
T3,78.552
T1,78.728
T4,79.007
T3,79.188
T2,79.933
T4,80.081
T2,80.209
T4,80.334
T1,80.856
T4,80.95
T1,81.208
T2,82.11
T4,82.113
T1,82.411
T2,82.457
T3,82.664
T4,82.746
T1,82.951
T4,83.93
