task_type,arrival_time
T4,0.009
T1,0.065
T3,1.031
T3,1.099
T3,1.106
T2,1.419
T3,1.464
T2,1.733
T1,1.774
T4,1.805
T1,1.904
T1,2.091
T1,2.229
T4,2.503
T1,2.568
T3,2.636
T4,2.923
T2,3.437
T4,3.474
T2,3.912
T1,4.468
T2,4.81
T1,5.611
T3,5.932
T3,5.948
T2,6.224
T1,6.456
T1,6.702
T2,6.884
T4,7.185
T3,7.367
T4,7.419
T2,7.711
T2,8.18
T3,8.455
T4,8.662
T4,9.056
T4,9.282
T3,9.293
T4,9.381
T1,10.091
T3,10.26
T4,10.399
T1,10.482
T1,10.729
T3,10.932
T1,12.383
T3,12.583
T3,13.848
T3,13.854
T2,13.911
T2,14.093
T4,14.245
T3,14.297
T2,14.385
T3,14.734
T3,14.823
T3,15.236
T3,15.556
T1,15.718
T3,15.739
T1,15.941
T1,16.279
T2,16.896
T3,16.968
T4,17.271
T4,17.283
T2,17.441
T4,17.579
T3,18.131
T3,18.205
T4,18.207
T2,18.303
T1,18.314
T2,18.725
T1,19.567
T4,20.186
T4,20.754
T4,21.35
T1,21.491
T4,21.627
T1,21.641
T1,21.644
T2,22.273
T1,22.547
T4,23.035
T2,23.04
T3,24.433
T1,24.534
T4,24.553
T3,24.982
T1,25.644
T1,26.427
T2,26.451
T4,27.486
T4,27.749
T1,28.177
T4,28.664
T3,28.91
T4,29.49
T3,29.991
T3,30.277
T2,30.992
T3,31.026
T1,31.089
T1,31.104
T1,31.251
T3,31.583
T4,31.762
T2,31.963
T1,32.724
T3,33.284
T1,33.592
T2,33.598
T1,33.618
T1,34.074
T2,34.144
T1,34.224
T2,34.951
T3,35.611
T1,35.612
T2,36.036
T4,36.386
T2,36.528
T2,36.634
T2,36.802
T1,37.243
T2,37.287
T1,37.564
T4,37.693
T4,37.96
T3,38.065
T2,38.133
T2,38.256
T4,38.291
T4,38.666
T1,38.918
T1,38.948
T2,39.255
T4,39.595
T1,39.671
T2,39.762
T2,39.96
T1,40.762
T2,40.826
T3,40.891
T2,41.048
T4,41.08
T1,41.082
T3,41.226
T4,41.237
T4,41.594
T3,41.979
T1,42.999
T3,44.301
T2,44.588
T3,44.626
T3,45.077
T2,45.094
T3,45.118
T3,45.336
T4,45.836
T1,46.162
T1,46.42
T2,46.466
T2,46.486
T4,46.508
T4,46.552
T1,46.908
T4,47.056
T1,47.445
T3,47.45
T3,47.552
T3,47.769
T1,48.217
T4,48.367
T1,48.883
T3,48.915
T2,48.948
T1,49.001
T4,49.094
T3,49.767
T2,50.04
T1,50.185
T3,50.349
T1,50.43
T4,50.723
T2,51.207
T3,51.237
T4,51.309
T2,51.479
T2,51.497
T3,51.671
T1,51.701
T1,52.043
T2,52.08
T3,52.118
T1,52.756
T4,53.479
T3,53.634
T1,53.912
T3,54.09
T2,54.106
T4,55.847
T4,56.175
T2,56.68
T3,56.754
T2,56.88
T3,57.022
T2,57.113
T1,57.608
T4,57.656
T1,58.856
T4,59.251
T4,59.262
T1,59.328
T2,59.405
T1,60.159
T2,60.262
T3,60.652
T1,60.709
T4,61.09
T4,61.092
T3,61.223
T2,61.29
T1,61.441
T4,61.747
T4,62.129
T1,63.297
T4,63.423
T1,63.665
T2,63.697
T2,64.018
T4,64.094
T2,64.115
T1,64.167
T2,64.82
T3,64.993
T4,65.305
T1,65.515
T3,65.595
T1,65.717
T2,65.959
T1,65.973
T2,66.241
T2,66.324
T2,66.445
T1,66.97
T4,67.226
T4,67.234
T1,67.587
T4,67.835
T1,68.227
T3,68.282
T4,68.871
T3,69.122
T1,69.29
T4,69.513
T1,69.583
T1,69.845
T2,69.93
T1,70.037
T1,70.404
T1,70.658
T1,71.124
T4,71.556
T1,71.58
T1,71.933
T2,72.26
T2,72.535
T3,72.548
T1,72.991
T1,73.35
T4,73.71
T4,73.922
T2,74.03
T2,74.237
T1,74.368
T4,74.65
T4,75.104
T2,75.167
T4,75.335
T4,76.418
T3,77.161
T4,78.124
T2,78.168
T3,78.228
T2,79.205
T4,79.672
T3,79.73
T4,80.063
T2,80.321
T2,80.872
T4,81.334
T1,81.373
T1,82.173
T1,82.225
T1,82.435
T1,82.891
T2,83.214
T3,83.271
T1,83.35
T3,83.712
T4,83.978
T4,84.427
T3,85.526
T3,85.636
T3,85.759
T2,86.046
T1,86.147
T1,86.293
T4,86.36
T2,87.022
T1,87.587
T1,87.813
T1,87.878
T4,88.181
T4,88.209
T3,88.573
T1,88.625
T3,88.771
T4,88.907
T1,90.099
T1,90.229
T3,90.28
T1,90.554
T4,90.565
T1,90.595
T1,90.613
T1,90.617
T3,91.011
T3,91.414
T3,91.646
T3,91.753
T2,91.778
T1,91.787
T3,91.872
T4,92.148
T3,92.384
T3,92.819
T3,92.886
T3,93.151
T2,93.268
T2,93.421
T2,93.63
T3,93.861
T4,93.895
T3,94.009
T1,94.304
T2,94.549
T2,94.564
