task_type,arrival_time
T2,0.564
T4,0.571
T1,0.782
T2,1.13
T3,1.2
T1,1.378
T1,1.841
T3,2.169
T2,2.47
T3,2.745
T1,3.023
T2,4.151
T3,4.189
T4,4.2
T1,4.488
T3,4.495
T2,4.63
T4,5.178
T4,5.595
T3,6.121
T3,6.615
T4,6.771
T4,7.012
T4,7.067
T1,7.527
T3,7.611
T3,7.725
T2,7.984
T2,8.421
T2,9.03
T3,9.084
T1,9.147
T3,10.907
T2,11.402
T3,11.716
T1,11.978
T4,12.028
T2,12.182
T2,12.59
T1,12.831
T4,13.302
T3,13.436
T3,13.633
T1,13.816
T4,14.14
T3,14.211
T3,14.481
T3,14.577
T3,14.999
T4,15.438
T4,15.697
T1,15.792
T3,15.82
T2,15.846
T1,16.12
T2,16.402
T4,16.53
T3,16.625
T3,17.62
T3,17.705
T3,17.862
T2,17.901
T3,18.074
T4,18.236
T1,18.551
T2,18.56
T1,19.242
T2,19.37
T4,19.645
T1,19.681
T4,19.757
T1,19.76
T3,20.085
T4,20.136
T3,20.376
T4,20.722
T2,20.741
T2,20.985
T2,21.461
T2,21.472
T3,21.514
T3,21.709
T2,21.83
T1,22.046
T4,22.206
T4,22.346
T2,22.521
T2,23.212
T2,23.277
T3,23.278
T3,23.318
T3,23.479
T1,23.579
T2,23.688
T4,23.74
T4,23.813
T1,24.235
T4,24.708
T4,24.786
T3,25.281
T4,25.335
T3,25.592
T2,25.73
T2,25.931
T4,25.993
T4,26.463
T4,26.935
T3,26.937
T3,27.965
T4,28.005
T1,28.015
T3,28.358
T4,28.368
T2,28.917
T3,28.97
T2,29.004
T3,29.077
T3,29.226
T1,30.018
T2,30.206
T4,30.536
T3,30.654
T3,30.898
T1,30.952
T3,30.989
T1,31.302
T1,31.38
T2,31.441
T3,31.453
T3,31.502
T2,31.662
T1,31.804
T1,32.673
T3,32.855
T4,32.99
T4,33.015
T2,33.115
T1,33.41
T1,33.829
T4,34.006
T3,34.869
T1,34.938
T4,35.314
T2,35.845
T2,35.992
T1,36.112
T3,36.592
T3,37.708
T4,38.365
T1,38.516
T1,39.118
T4,39.666
T2,39.701
T3,40.232
T1,40.377
T1,40.4
T2,40.855
T2,41.257
T4,41.464
T2,41.565
T4,41.651
T2,41.706
T3,41.804
T2,41.87
T3,42.697
T3,42.923
T1,42.996
T1,43.051
T4,43.793
T3,43.997
T1,44.902
T4,44.962
T1,45.186
T1,45.342
T1,45.446
T1,45.644
T1,45.888
T2,46.158
T3,46.166
T2,46.422
T3,46.514
T1,46.816
T2,46.977
T2,47.149
T2,47.24
T1,47.297
T4,47.628
T1,47.762
T2,48.013
T4,48.918
T1,48.96
T4,49.023
T1,49.064
T4,49.235
T1,49.319
T3,49.472
T4,49.542
T2,49.626
T1,49.673
T1,49.881
T1,49.921
T1,50.014
T3,50.42
T2,51.063
T1,51.067
T4,51.158
T1,51.279
T3,51.433
T2,51.968
