task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.012,1.689,0.531,12.422,1.807
2,0.043,6.317,1.707,1.66,1.101
1,0.21,1.288,1.233,1.062,0.612
2,0.38,13.942,0.781,3.273,1.261
2,0.439,4.615,1.638,3.194,2.165
1,0.488,2.47,1.436,2.204,1.437
2,0.726,2.449,1.028,9.53,0.853
2,0.828,3.742,1.373,4.214,1.415
1,1.637,1.77,0.892,1.841,1.337
2,1.733,3.787,0.814,6.447,1.818
2,1.793,5.734,1.389,7.735,0.531
2,2.555,13.827,1.061,9.122,1.776
2,2.689,9.082,0.781,2.082,0.567
1,2.746,2.024,0.813,1.417,0.967
1,2.915,1.202,0.89,1.301,0.674
1,3.011,1.207,1.618,1.094,0.947
2,3.804,3.652,1.145,3.295,1.522
2,4.55,4.612,2.007,3.213,3.051
1,4.62,1.32,1.105,2.087,0.869
1,4.929,1.48,1.389,1.035,1.342
2,5.243,3.213,1.092,12.023,0.748
2,5.556,3.036,1.668,7.13,1.173
2,5.718,2.313,2.943,1.807,0.766
1,6.173,1.019,0.856,0.999,1.238
1,7.129,1.197,0.903,2.02,0.913
1,7.318,1.218,0.839,1.03,1.388
2,7.707,13.868,1.428,3.144,1.222
2,8.444,7.584,1.091,12.035,1.091
2,8.58,5.165,0.819,9.003,1.989
2,8.817,10.576,1.693,9.48,1.776
2,8.942,4.615,2.653,4.098,0.873
2,9.306,4.422,1.432,6.195,0.832
1,9.375,1.935,0.788,0.993,0.915
2,9.594,6.406,0.988,12.079,0.818
1,10.198,1.344,1.347,2.025,0.883
1,10.2,2.012,0.84,1.782,1.44
1,10.343,2.155,0.896,1.499,0.828
1,10.456,2.02,0.752,1.956,0.936
1,10.699,1.286,0.899,1.235,0.87
1,10.759,1.286,0.873,1.414,1.11
1,11.06,1.295,0.727,1.275,0.878
1,11.848,1.425,0.62,1.249,0.643
1,11.86,1.438,0.919,1.059,0.879
2,12.204,3.698,2.705,1.73,0.669
2,12.344,5.512,2.705,7.102,2.929
1,13.048,1.335,0.87,1.24,0.788
1,14.169,1.257,0.821,1.38,0.673
2,14.32,7.178,0.874,7.598,2.26
2,14.383,9.53,1.216,13.942,3.265
1,14.986,0.996,1.329,2.067,0.677
2,14.999,8.464,0.675,2.472,1.822
2,15.233,7.833,2.838,1.898,1.787
1,15.237,1.442,1.08,1.277,0.87
2,15.475,2.578,1.58,4.927,0.874
1,15.555,1.476,0.752,0.961,0.85
1,15.914,1.232,1.386,1.201,0.956
2,15.922,3.969,0.919,13.409,1.098
1,16.135,1.235,0.986,1.505,0.86
2,16.431,3.297,2.78,9.839,1.312
1,17.137,1.031,1.011,2.261,1.293
1,17.275,2.145,0.788,1.239,1.527
1,17.481,0.978,1.252,1.111,1.282
1,18.058,1.265,0.789,1.066,1.123
2,18.073,3.966,1.229,5.582,1.231
2,18.632,2.286,0.704,2.689,0.905
2,18.658,6.844,1.399,5.824,1.818
1,18.695,1.025,0.999,1.0,0.827
2,19.029,6.779,0.703,6.228,1.443
2,19.351,6.979,0.825,6.488,0.946
2,19.523,10.367,0.988,3.766,1.176
2,19.705,3.643,2.166,11.134,1.668
1,20.208,1.934,1.444,1.506,0.91
2,20.416,1.591,2.292,8.809,3.037
1,20.66,1.778,1.189,1.035,0.827
2,21.032,2.902,1.551,9.082,1.124
2,21.041,13.827,1.693,3.0,1.26
1,21.193,1.073,0.967,2.105,0.92
2,21.39,10.526,1.216,4.598,2.26
1,21.764,0.966,1.377,1.101,0.945
1,21.795,2.441,0.85,1.405,0.905
2,22.467,7.091,0.909,2.313,1.783
2,22.644,2.544,0.531,2.156,1.21
1,22.702,1.541,0.943,1.512,0.618
1,22.929,1.536,0.884,1.098,0.942
2,23.039,3.435,2.447,1.641,0.987
2,23.134,3.652,1.937,10.636,1.333
1,23.964,1.403,1.078,2.03,0.935
1,23.979,1.437,0.932,1.437,1.129
2,24.539,2.199,1.075,6.943,0.775
1,24.74,1.907,0.871,1.014,1.258
1,24.743,0.964,1.239,1.255,0.872
1,24.757,1.094,0.885,1.765,1.117
2,24.831,3.155,0.959,3.194,0.853
2,24.842,2.346,0.759,7.542,2.167
1,24.844,1.191,0.865,1.556,0.611
1,24.858,1.778,0.92,1.795,0.661
2,25.083,2.567,3.43,3.861,0.942
1,25.858,1.248,1.148,0.979,0.661
1,26.034,2.189,0.929,1.058,1.181
2,26.147,4.373,1.636,13.287,2.911
2,26.331,1.962,0.907,2.197,2.396
2,26.616,8.478,2.838,3.134,1.04
1,26.816,1.002,0.956,1.346,0.85
1,27.383,1.294,0.909,1.503,0.994
1,27.616,1.852,1.041,1.222,0.872
1,27.627,1.442,1.238,1.035,0.813
2,27.767,11.134,1.9,4.612,3.141
2,27.888,3.145,1.131,4.554,1.605
2,27.947,7.372,2.002,7.13,2.292
1,28.019,1.283,1.444,1.274,1.444
2,28.384,6.718,3.563,3.105,1.236
1,28.468,1.923,1.257,1.411,1.078
2,28.512,7.24,0.752,4.935,0.961
1,28.567,0.957,0.897,1.326,0.873
2,28.741,5.775,0.901,7.543,3.012
2,28.832,10.464,1.69,4.088,0.902
1,29.128,1.417,0.857,1.333,0.93
1,29.635,0.961,0.866,1.258,1.073
1,29.887,1.453,0.681,1.024,1.192
1,30.522,1.514,0.997,1.051,0.84
1,30.603,1.2,1.131,2.069,0.615
2,30.729,5.146,0.9,4.098,1.106
2,31.272,6.134,1.429,2.808,2.96
2,31.481,1.962,0.832,2.421,0.9
1,31.633,1.252,1.342,1.541,0.785
1,31.89,1.274,0.872,2.333,0.883
1,31.922,1.316,0.998,2.149,0.85
1,32.202,2.424,0.75,1.439,0.998
1,32.279,1.41,1.348,1.24,1.446
1,32.602,1.349,0.906,1.216,0.614
2,32.689,3.758,0.753,2.864,3.336
1,32.701,1.062,0.855,1.384,0.912
2,33.016,6.195,1.345,8.024,2.945
1,33.129,1.514,1.476,1.475,0.638
2,33.453,4.028,1.512,5.302,1.675
1,34.028,2.371,0.994,1.035,0.872
1,34.068,1.961,1.385,1.389,1.171
1,34.22,1.249,0.935,1.075,0.764
2,34.536,2.488,3.137,2.687,0.946
2,34.627,6.317,1.335,13.39,0.533
2,34.701,3.755,2.067,5.806,1.257
1,35.159,1.966,0.932,1.094,0.97
1,35.312,2.027,1.153,1.277,0.883
1,35.537,1.334,1.261,1.529,0.884
2,35.91,2.127,1.32,1.417,0.811
1,36.19,1.212,1.264,1.764,1.118
2,36.541,8.05,0.542,4.16,0.819
1,36.543,0.945,0.929,1.582,0.863
2,36.614,1.818,0.825,3.165,0.543
1,36.624,1.232,0.915,1.501,0.872
2,37.154,4.2,1.444,4.927,1.667
2,37.291,12.185,1.293,4.209,3.43
2,37.338,1.591,0.891,8.355,1.26
2,37.448,13.287,1.695,10.22,0.924
2,37.708,3.622,1.066,2.808,0.699
1,37.856,1.826,0.922,1.117,1.235
1,38.673,1.223,1.096,1.265,0.95
1,38.693,1.286,1.12,1.221,0.613
2,39.196,3.443,2.405,12.216,1.189
1,39.59,2.069,0.789,1.219,0.62
1,39.611,1.242,0.614,1.235,1.129
2,41.535,5.649,1.319,10.601,1.618
1,41.569,1.529,0.632,1.247,0.621
1,41.674,1.108,1.248,1.326,0.899
1,41.905,1.172,1.044,1.29,0.612
2,42.151,7.46,0.959,9.839,1.025
1,43.052,1.288,1.342,1.102,0.964
1,43.103,2.091,0.947,1.302,0.948
1,43.109,1.084,1.44,1.301,0.853
2,43.165,2.227,0.987,4.548,1.706
2,43.228,3.47,0.884,11.202,0.753
2,43.327,10.636,0.988,5.572,1.229
1,43.931,1.183,1.132,1.253,0.872
1,44.013,1.102,0.593,1.21,0.874
2,44.04,13.016,1.011,12.818,1.243
1,44.632,1.252,1.178,1.984,0.926
2,45.278,10.367,0.863,13.021,0.905
1,45.589,1.556,0.911,1.566,0.845
2,45.757,1.408,0.611,4.088,2.26
2,45.826,3.645,1.281,5.487,1.754
1,46.285,1.105,1.153,1.295,0.63
1,46.433,1.256,0.824,1.25,0.914
2,47.133,2.587,2.116,3.626,1.552
2,47.335,4.161,1.255,9.02,1.236
1,47.862,1.759,0.909,1.083,1.261
1,48.163,1.035,0.936,1.304,0.86
2,48.392,2.271,0.853,10.721,1.667
2,48.502,7.714,2.067,2.952,2.396
1,48.845,0.937,0.858,1.004,1.191
1,48.878,1.299,0.925,1.214,1.264
1,49.143,2.412,0.84,2.372,0.87
1,49.231,1.767,1.189,1.242,1.246
1,49.836,0.985,0.613,1.321,0.864
1,50.046,2.126,1.07,1.894,1.215
2,50.324,4.379,0.636,11.718,0.727
1,50.506,1.247,0.676,0.981,0.896
2,50.564,3.213,1.787,4.927,0.627
1,50.695,1.201,1.342,1.325,0.906
1,50.815,1.799,1.431,2.382,0.918
1,50.93,1.005,0.788,2.261,0.614
1,51.266,1.333,1.117,1.944,0.782
1,52.383,1.961,0.734,1.062,0.93
1,52.488,1.18,0.824,1.008,0.617
1,52.579,1.518,0.924,1.104,0.621
1,52.824,0.957,1.174,1.248,0.619
2,52.876,3.626,1.275,10.721,0.981
1,53.021,1.239,1.182,2.18,0.957
1,53.75,1.436,0.654,1.009,0.992
1,53.871,1.801,1.264,1.048,0.725
2,53.879,5.685,1.391,6.791,1.744
1,53.998,1.817,0.958,0.979,1.129
1,54.015,1.431,0.619,1.795,0.87
2,54.063,4.456,1.128,4.24,1.241
2,54.07,7.286,0.47,13.751,0.697
2,54.267,7.624,1.217,2.977,1.924
2,54.586,5.559,1.95,12.508,1.336
2,54.637,2.757,1.364,5.824,2.394
2,55.654,3.379,0.884,13.9,2.139
2,56.299,4.735,1.818,3.297,2.822
1,57.029,1.281,1.213,1.04,0.874
1,57.059,1.211,0.991,1.249,1.115
1,57.217,2.008,0.946,1.785,0.915
1,57.49,0.945,1.129,1.262,1.177
1,57.603,1.442,0.735,1.277,0.726
1,57.664,2.179,0.847,1.019,0.865
2,57.79,4.074,3.11,7.084,1.366
2,58.167,4.098,2.843,9.602,1.53
2,58.188,2.43,1.484,11.333,2.838
2,58.313,2.421,1.452,3.234,0.954
1,58.43,1.543,0.914,1.208,0.626
1,58.454,2.016,0.879,1.252,0.956
1,58.461,1.454,0.841,1.316,1.426
2,58.502,8.05,2.445,4.07,0.766
2,58.778,5.83,2.229,2.864,1.723
2,58.957,4.858,2.952,5.649,3.113
2,58.968,2.086,1.598,8.233,0.919
1,59.256,2.014,0.849,1.437,0.922
2,59.539,5.538,3.23,11.381,2.455
1,59.542,1.437,0.915,2.151,1.216
2,59.707,1.926,1.091,3.756,2.603
2,60.211,13.587,1.46,4.312,0.946
2,60.258,3.234,1.375,4.507,1.168
2,60.514,8.852,0.919,2.573,1.663
2,60.694,6.372,2.014,2.446,3.165
2,61.069,2.153,1.927,3.144,1.7
2,61.36,5.559,2.366,8.062,1.028
2,61.375,3.074,1.317,9.53,2.221
1,61.387,2.426,0.887,1.191,0.892
2,61.695,7.758,0.752,4.852,1.156
2,61.955,4.634,0.885,7.207,0.674
2,61.998,4.083,0.865,6.979,2.845
