task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.247,4.322,1.22,6.132,1.101
1,1.542,1.294,1.074,1.44,0.616
2,1.65,4.961,0.607,12.475,2.392
2,1.713,1.98,1.934,3.443,0.642
2,2.02,5.671,1.667,2.573,2.105
2,2.207,12.87,0.614,1.872,0.735
2,2.673,5.69,1.438,3.109,2.006
1,2.735,1.201,0.905,1.411,0.649
2,2.942,3.943,0.672,12.385,1.851
2,3.02,5.97,1.791,4.287,0.733
2,3.512,6.608,0.531,1.495,2.755
1,3.588,1.959,1.005,1.295,1.189
2,3.625,11.493,2.292,4.555,0.704
2,3.704,6.63,0.996,12.982,1.082
1,4.466,1.408,0.904,1.333,1.189
1,4.682,1.258,1.009,1.525,0.947
1,4.728,1.299,1.264,1.441,1.13
1,4.738,2.397,0.947,1.319,0.944
1,4.874,1.327,0.943,2.046,0.623
2,5.254,4.445,0.803,4.341,1.336
2,5.82,6.608,3.064,2.119,0.983
2,6.071,2.085,3.544,4.339,2.574
1,6.283,1.272,0.892,2.03,0.972
1,6.547,2.002,1.123,2.446,0.898
2,6.899,2.54,1.668,6.769,0.84
2,7.687,11.941,1.232,1.911,1.275
1,7.802,1.029,0.999,1.329,1.011
1,8.083,1.323,1.339,1.934,0.719
2,8.234,2.258,1.236,2.814,0.836
2,8.302,6.081,1.934,12.529,1.159
1,8.408,1.219,1.096,1.212,0.964
1,8.44,2.06,0.901,1.959,0.998
1,8.462,1.326,1.216,2.305,1.394
2,8.849,9.3,0.917,2.206,1.447
2,9.061,4.103,1.924,6.143,1.364
2,9.173,5.915,1.364,12.341,0.787
2,9.544,2.127,2.984,10.464,0.836
2,9.984,2.683,2.416,2.023,2.972
1,10.31,1.098,0.641,1.327,0.841
1,10.434,1.791,1.128,0.969,0.913
2,10.614,8.293,0.601,2.03,2.943
2,10.708,13.9,2.782,11.548,1.444
1,12.474,1.323,1.323,1.437,1.144
2,12.734,3.658,0.842,11.641,2.119
2,12.97,11.51,2.546,3.634,2.002
1,13.547,1.25,1.189,1.757,0.942
1,14.146,1.792,0.629,2.279,1.255
1,14.163,0.996,1.218,1.501,0.621
1,14.741,1.822,0.816,2.228,1.246
2,14.812,2.434,3.244,6.394,1.446
2,14.827,5.279,0.564,2.515,1.744
1,14.877,1.079,0.922,1.172,0.835
1,14.915,1.294,1.057,1.483,0.912
2,14.999,4.239,1.813,2.085,3.422
1,15.12,1.381,1.151,1.469,0.879
2,15.364,5.466,1.42,6.132,0.614
2,15.86,7.584,2.766,3.501,1.162
1,16.15,1.262,1.257,1.289,0.627
1,16.618,1.751,1.258,1.799,0.932
2,16.725,12.463,0.814,2.939,1.061
2,16.803,3.873,0.748,1.957,1.564
2,17.007,5.965,0.832,3.288,1.21
2,17.016,4.792,1.131,7.46,0.981
2,17.566,2.449,0.657,5.195,3.244
1,17.627,1.737,0.677,1.55,1.12
2,17.814,6.16,3.275,2.153,0.748
1,17.946,1.41,0.783,1.871,0.906
1,17.957,1.407,1.396,1.201,0.904
1,18.155,1.961,1.008,1.437,0.934
1,18.221,1.235,1.12,1.959,0.903
1,18.527,1.531,1.132,1.117,0.913
1,18.614,1.308,0.626,1.065,0.828
1,18.636,1.213,1.125,1.765,0.971
1,18.701,2.024,0.632,1.016,1.008
2,18.733,1.591,1.924,1.862,1.435
2,19.159,11.869,0.767,3.923,1.028
1,19.16,1.418,1.245,2.252,0.884
1,19.201,2.038,0.849,2.079,0.935
1,19.354,1.299,0.919,1.294,1.245
2,19.474,12.035,1.37,8.012,1.213
1,19.592,1.239,0.865,1.812,1.335
1,19.959,1.237,0.904,1.41,1.539
2,20.239,6.844,0.781,5.736,0.941
2,20.319,6.475,1.35,9.48,1.169
2,20.442,7.031,2.016,9.016,2.384
2,20.518,2.086,1.09,8.437,2.173
2,20.603,13.016,0.686,10.999,2.779
2,20.682,3.626,1.01,3.134,0.607
1,21.258,1.291,0.824,2.128,1.377
1,21.937,2.018,1.549,1.262,0.96
2,22.01,3.165,0.677,9.016,1.564
1,22.628,1.316,1.549,1.231,0.854
1,22.85,1.216,0.996,1.281,0.813
1,23.016,1.255,0.847,1.483,0.735
2,23.318,3.145,2.359,4.882,0.665
1,23.826,2.074,1.143,1.331,0.642
2,23.881,6.12,1.17,8.055,3.162
2,23.902,4.111,2.429,6.348,2.384
1,23.967,1.407,1.12,2.044,1.178
2,24.063,5.487,1.025,5.607,1.662
2,24.081,6.601,1.891,6.025,1.091
2,24.452,3.917,1.366,3.234,1.211
1,24.619,1.501,0.91,1.217,0.971
2,24.662,2.207,2.845,5.805,3.203
2,24.74,13.779,2.292,4.088,1.639
1,24.821,1.134,0.932,0.996,1.191
2,24.9,2.634,2.116,3.21,0.804
1,24.966,1.001,1.447,2.069,0.907
2,24.979,3.622,0.642,3.902,2.458
2,25.174,11.718,1.37,2.172,1.212
2,25.208,2.207,0.543,3.966,0.852
2,25.383,4.852,0.929,4.899,0.96
2,25.528,2.683,1.522,1.495,0.614
2,26.096,2.864,1.279,4.32,0.784
2,26.423,2.296,2.006,6.12,1.199
2,26.432,13.751,2.84,7.878,3.335
2,26.729,2.215,1.211,3.219,0.942
