task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.479,166.07,97.46,1.12,115.2,23.72,10.3,1.08,5.36,148.92,113.68,1.02,109.57,23.39,11.17,0.99,5.31
T2,0.755,152.64,99.5,1.05,102.28,24.33,10.34,0.98,5.02,151.74,111.74,1.01,108.2,25.25,10.2,1.01,5.73
T5,1.114,164.86,98.9,1.14,111.71,26.04,11.09,1.09,4.64,158.5,103.56,1.08,114.81,28.8,10.05,1.08,4.8
T2,1.427,166.55,111.25,1.13,94.69,23.83,10.85,0.96,5.42,165.45,109.78,1.05,93.92,26.49,10.28,1.05,5.58
T2,2.083,146.97,108.39,1.05,96.82,23.71,10.4,1.01,5.16,147.57,101.0,1.01,93.73,24.3,11.55,1.09,5.92
T2,2.132,156.56,106.1,0.97,101.12,24.25,10.28,0.98,5.23,146.36,98.64,1.07,108.54,25.3,10.82,0.97,5.49
T1,8.516,158.82,108.13,1.11,115.6,28.51,11.05,1.15,5.27,163.8,112.16,1.18,115.09,27.22,11.1,1.09,4.96
T7,8.678,171.4,100.77,1.0,106.51,27.49,10.89,1.04,5.85,161.69,107.76,1.07,110.78,25.21,10.88,1.07,5.68
T2,9.334,166.09,95.3,1.13,96.07,25.85,9.85,1.07,5.37,151.49,102.99,0.96,106.72,24.0,10.52,1.0,5.29
T6,10.694,147.87,97.85,1.0,105.0,28.07,9.34,1.06,5.44,157.44,108.48,1.11,100.95,28.79,10.07,0.95,5.48
T9,12.165,163.79,96.71,1.0,114.08,24.14,11.31,1.06,5.08,159.97,105.41,0.98,99.22,24.13,11.52,1.0,5.32
T5,13.496,160.93,97.54,1.09,100.21,27.97,10.13,1.05,4.91,149.15,104.0,1.17,109.27,25.93,11.44,1.01,5.28
T6,15.556,156.99,113.09,0.99,111.0,24.28,10.78,1.02,4.99,141.59,102.18,1.04,106.6,27.61,9.68,1.01,5.11
T6,16.368,161.64,99.44,0.95,101.47,26.46,9.86,0.99,5.4,147.09,104.2,1.01,106.12,26.74,9.9,1.01,4.9
T7,16.89,156.26,106.93,1.06,105.66,23.76,10.66,0.98,5.32,151.27,109.91,1.02,103.0,24.52,11.25,1.04,5.02
T3,16.914,143.61,105.09,1.01,103.9,25.44,11.48,1.0,5.1,162.92,118.39,1.02,101.89,24.15,11.57,1.1,5.4
