task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.021,1.09,117.56,10.6,150.09,25.48,115.03,10.48,9.64,1.19,101.02,10.81,149.52,26.41,115.69,10.75,9.77
T1,0.048,1.05,110.32,11.59,142.61,25.91,114.42,10.34,10.84,1.02,113.54,11.72,159.13,26.18,112.12,9.88,11.47
T7,0.271,1.1,114.61,11.61,149.66,26.89,110.88,10.03,11.29,1.11,102.02,10.8,167.79,26.39,109.02,9.77,10.63
T8,0.345,1.18,96.69,10.26,164.68,25.51,101.18,10.46,10.12,1.15,103.31,10.39,157.38,27.19,103.53,10.98,10.73
T5,0.634,1.0,108.89,11.84,161.72,27.03,102.37,10.42,10.66,1.06,102.65,9.98,165.84,26.1,113.04,10.99,10.53
T3,0.644,1.07,106.78,9.96,156.78,26.63,113.98,11.67,11.04,1.12,116.58,9.37,146.53,26.36,103.77,10.25,9.96
T7,0.716,1.08,118.8,11.67,169.7,24.65,96.24,10.47,10.61,1.0,114.55,10.69,171.57,25.29,96.28,9.28,10.71
T7,0.743,1.16,100.24,10.82,146.17,25.54,101.03,10.64,11.14,1.16,103.66,10.11,168.57,26.84,108.61,9.28,11.82
T8,0.788,1.13,98.88,9.52,169.65,27.32,98.88,9.85,9.86,1.18,108.69,10.65,150.66,25.08,106.02,10.19,10.09
T1,0.868,0.98,107.9,10.92,163.32,24.67,100.0,10.3,10.47,0.97,106.86,10.0,157.5,25.07,107.25,9.55,10.13
T10,1.04,1.06,100.8,9.59,145.89,25.48,111.54,9.66,10.53,1.12,108.6,10.88,157.52,26.74,104.0,9.26,11.58
T2,1.061,1.12,104.37,9.73,167.17,24.91,100.85,10.97,10.94,1.08,109.68,10.91,163.12,24.03,96.94,11.1,11.09
T6,1.216,1.05,101.82,10.11,146.01,25.67,95.77,10.67,10.79,0.95,113.17,11.28,152.42,27.25,98.35,11.42,9.75
T10,1.483,0.98,106.74,10.18,151.27,24.18,117.82,10.04,11.49,1.08,105.17,10.4,144.5,25.48,112.44,10.75,9.96
T3,1.569,1.15,103.97,10.15,152.91,24.06,106.48,11.08,10.44,1.19,108.75,10.09,147.48,25.97,110.26,11.58,10.2
T10,1.615,1.13,96.9,9.43,152.51,25.32,113.44,10.2,10.28,0.98,95.41,11.02,158.86,25.42,100.25,10.81,10.49
T9,1.651,0.94,103.7,11.63,150.88,26.49,94.0,11.26,10.74,1.04,110.8,10.85,149.35,26.73,107.94,10.69,10.35
T1,1.689,0.99,99.61,10.24,147.22,26.26,96.29,9.73,10.37,1.02,106.58,11.3,162.11,24.71,112.92,9.28,10.22
T7,1.721,1.14,107.67,10.32,172.55,24.1,95.74,9.93,11.18,1.14,118.9,11.29,163.79,26.7,108.7,9.76,10.42
T10,1.741,0.99,110.58,9.67,159.01,25.96,112.11,9.26,10.04,1.09,93.91,10.72,143.64,24.48,118.03,10.65,11.03
T1,2.155,1.03,108.61,10.19,152.44,24.14,107.43,9.46,10.0,1.0,113.97,10.47,159.22,24.14,96.52,10.74,11.2
T4,2.176,1.1,107.81,10.96,172.82,23.87,106.5,10.26,9.76,0.94,94.78,9.72,156.83,25.05,104.37,9.97,10.34
T8,2.234,1.17,98.98,10.93,157.48,27.13,110.3,11.21,9.82,1.18,109.02,9.94,170.29,25.2,108.57,10.3,10.33
T8,2.292,1.17,100.7,10.74,164.26,27.48,111.88,11.25,10.74,1.06,100.67,10.41,149.35,26.58,102.19,10.01,10.2
T1,2.337,0.95,100.26,11.1,157.86,26.74,101.04,9.56,9.9,1.02,105.78,10.57,160.0,27.16,101.12,9.3,10.45
