task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.26,1.09,109.06,113.19,109.02,0.95,96.32,99.81,109.23,1.04,97.03,99.33,100.91,1.1,98.11,111.5,97.39
2,1.051,1.06,108.61,111.66,103.3,1.01,106.5,109.32,110.94,0.99,101.34,106.01,100.93,1.1,106.84,107.2,113.87
4,1.147,1.04,98.26,106.04,109.55,1.09,98.62,115.5,110.28,1.08,92.99,114.8,100.18,1.04,101.68,110.0,112.93
2,1.161,1.1,94.18,108.01,109.04,1.07,96.2,103.34,100.27,1.06,102.41,109.98,117.58,0.99,108.41,107.08,108.24
4,1.593,1.0,98.72,97.84,99.22,0.99,101.15,106.98,117.16,0.98,106.44,110.76,105.22,1.12,100.41,112.16,117.82
4,1.831,1.08,107.48,102.62,105.14,0.99,106.41,110.49,100.01,0.97,92.56,100.32,97.96,1.12,98.62,111.7,112.17
3,2.3,1.11,95.38,111.02,96.71,1.0,95.63,102.47,105.63,1.12,101.56,105.29,99.08,0.93,104.69,98.63,108.11
2,2.55,1.04,99.91,115.95,117.07,1.11,99.82,107.08,106.05,1.06,93.93,103.49,117.83,1.05,103.39,107.23,97.78
2,2.568,1.0,94.02,103.49,110.92,1.0,98.25,96.9,97.76,1.1,95.77,112.27,104.16,1.0,105.11,106.45,109.57
2,2.813,1.0,99.42,106.72,112.43,1.1,106.02,112.46,103.3,1.09,106.95,112.93,111.42,0.96,103.08,106.22,108.95
1,3.905,1.05,99.23,113.21,101.19,1.08,112.7,96.63,103.72,1.01,106.62,97.13,111.44,1.05,104.15,96.5,99.14
3,3.995,0.99,104.32,111.63,107.71,0.97,95.6,111.74,95.92,1.1,104.91,110.47,95.06,0.92,103.28,95.73,100.75
1,4.103,1.07,110.67,96.66,104.17,1.05,104.88,100.73,95.26,1.04,101.93,109.13,97.51,1.05,112.22,96.31,105.64
4,4.108,1.07,93.79,112.75,99.36,1.12,106.38,99.8,106.94,1.05,100.89,99.6,98.28,1.07,100.12,115.5,115.7
2,4.363,1.03,101.49,114.06,109.5,1.05,101.15,99.96,105.51,1.11,103.5,115.68,113.87,1.1,108.48,111.51,104.61
3,4.371,1.12,107.52,115.79,103.24,0.98,104.6,111.74,98.38,0.96,96.87,106.63,106.05,0.95,108.02,108.32,109.78
2,4.538,1.12,96.44,109.87,101.56,1.0,95.45,103.95,108.96,1.03,111.31,108.79,102.14,0.97,111.07,96.2,101.51
1,4.712,1.13,113.64,110.04,103.86,1.07,104.54,110.98,104.54,1.06,97.45,106.68,108.32,1.09,106.4,95.1,99.33
1,4.727,1.02,110.23,108.38,109.96,1.16,115.09,97.65,102.86,1.12,101.85,96.99,109.01,1.01,109.97,110.24,107.5
1,4.907,1.08,113.23,111.04,105.79,1.14,98.24,110.58,103.37,1.03,112.91,96.66,102.73,1.04,101.25,98.14,107.72
3,4.932,1.08,106.17,114.94,108.83,0.96,95.21,105.11,98.79,0.97,104.03,106.34,99.62,1.08,100.17,103.97,111.65
3,5.064,1.04,97.14,100.84,104.75,0.99,97.03,96.14,104.74,1.04,102.59,115.02,99.5,0.98,100.58,97.84,102.26
2,5.54,0.97,102.7,100.49,99.99,1.13,102.91,101.22,99.26,1.11,101.53,101.58,109.09,0.96,98.77,109.15,107.34
2,5.61,1.09,111.34,107.04,99.66,1.08,110.76,102.98,101.76,0.97,103.27,113.27,109.48,1.1,101.74,96.29,100.5
2,6.101,1.11,103.8,99.23,117.1,0.96,98.44,100.78,110.95,1.07,108.48,112.93,107.06,1.04,106.39,94.99,107.89
1,6.201,1.01,107.61,101.5,99.88,1.12,101.48,100.1,107.44,1.05,98.59,99.26,101.58,1.03,111.57,96.24,98.97
1,6.252,1.04,107.66,109.55,96.11,1.05,108.94,95.02,95.66,1.09,102.7,107.95,105.5,1.07,108.68,109.82,103.32
4,7.392,0.99,95.79,102.85,104.83,1.04,110.05,113.18,104.98,0.96,104.24,100.3,94.37,0.99,107.36,100.42,112.32
3,7.413,1.07,96.22,113.36,101.96,1.01,99.77,100.95,94.67,1.05,111.54,100.77,94.64,1.01,108.07,107.44,103.91
4,7.453,1.06,104.05,99.02,103.61,1.12,95.7,108.08,115.63,0.94,105.47,112.71,107.42,1.07,105.42,100.86,102.94
