task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,1.071,91.872,9.357,99.759,106.555,9.483,99.799,1.153,102.344,9.584,111.846,104.435,10.763,99.589,0.989
2,1.539,101.347,10.388,104.318,109.226,115.137,95.614,92.282,115.095,11.461,107.088,100.661,114.324,101.565,93.538
3,1.676,100.47,10.225,105.6,1.038,93.974,10.855,102.201,107.493,10.677,101.288,1.158,103.882,11.343,113.824
2,2.713,112.371,10.564,116.22,106.14,116.535,111.323,108.433,114.478,10.131,114.777,111.514,113.609,98.133,95.437
1,4.974,108.783,10.675,100.282,111.314,10.732,97.682,1.027,105.288,10.89,112.127,114.837,10.475,106.35,1.07
4,6.169,100.66,111.452,112.555,117.085,105.448,0.971,110.732,95.162,109.564,103.724,112.459,103.682,1.06,114.4
1,6.731,99.163,9.609,116.519,111.921,9.528,110.113,1.085,97.676,10.751,115.192,106.011,10.297,97.321,1.109
2,7.422,104.789,10.206,114.868,109.427,111.407,105.992,107.383,110.563,10.404,111.928,108.32,102.101,103.891,103.336
4,7.681,107.707,117.273,112.441,115.937,107.235,1.031,117.271,100.692,117.85,105.021,104.599,106.58,1.083,115.44
3,8.704,107.767,11.151,98.921,1.153,109.769,10.191,110.603,114.238,10.655,93.83,1.132,103.237,11.121,114.405
3,9.004,100.815,9.951,99.392,1.136,102.101,11.435,115.888,117.793,10.166,99.591,1.094,93.77,11.548,115.607
3,9.485,110.635,9.781,103.452,1.06,98.411,10.431,117.135,104.504,10.488,105.582,1.032,96.334,9.983,104.884
2,9.636,114.369,11.079,110.695,104.357,112.938,96.625,97.043,109.164,10.388,111.037,100.879,109.396,99.467,96.527
3,10.3,111.333,9.661,108.905,1.133,105.28,10.259,107.284,109.422,9.862,93.714,1.092,98.892,10.293,102.201
4,10.405,95.798,99.804,105.565,110.334,113.34,0.985,110.44,99.273,118.233,101.51,100.427,114.331,0.964,103.286
3,10.437,118.101,10.701,108.882,1.154,99.154,10.01,114.041,113.309,10.21,101.997,1.142,99.246,10.892,103.47
3,10.651,118.427,10.524,106.229,1.063,93.351,10.387,110.818,100.277,9.946,98.46,1.025,94.202,9.795,102.432
2,11.064,103.059,10.436,114.901,98.236,98.76,109.292,92.225,114.117,11.206,102.173,100.86,116.463,102.761,101.747
2,11.091,111.465,10.82,113.315,113.075,110.624,94.35,101.901,103.418,10.682,111.829,103.519,100.275,109.775,105.096
4,11.552,107.565,106.186,109.705,108.836,110.402,1.023,114.776,109.464,105.553,102.997,116.772,110.027,1.05,111.348
3,11.56,107.364,10.305,107.207,1.114,103.557,10.644,100.167,106.77,11.069,93.83,1.015,94.268,11.178,103.405
3,11.755,110.514,9.504,97.194,0.983,105.059,10.724,103.686,107.178,10.767,101.997,1.076,100.758,10.536,100.371
4,11.983,100.693,110.512,100.271,115.644,104.598,1.018,117.435,107.695,101.172,105.942,110.769,116.933,1.038,106.717
