task_type,arrival_time
T2,0.669
T4,2.952
T2,3.359
T2,4.162
T2,5.1
T2,6.11
T2,6.462
T4,7.682
T4,8.2
T4,8.281
T3,10.671
T1,12.902
T3,13.629
T3,13.953
T4,14.398
T1,16.194
T2,16.367
T4,17.704
T4,18.316
T2,20.11
T2,21.586
T4,22.665
T4,22.771
T3,24.461
T3,26.335
T2,27.067
T4,29.107
T3,30.263
T2,33.717
T1,34.755
T2,35.711
T3,37.55
T2,37.852
T3,37.918
T4,38.296
T3,38.299
T2,38.601
T4,38.745
T4,41.303
T4,41.566
T1,41.625
T2,44.445
T4,44.903
T2,46.496
T2,48.295
T2,50.339
T3,50.569
T3,50.81
T2,51.692
T2,51.732
T3,52.358
T1,52.429
T2,53.344
T4,54.137
T2,54.359
T4,54.517
T1,54.659
T3,55.101
T1,55.919
T3,56.55
T2,56.879
T4,58.557
T1,59.965
T2,60.2
T4,60.798
T3,67.306
T2,67.963
T1,68.287
T1,69.776
T1,71.828
T3,72.222
T3,72.637
T1,76.305
T1,76.5
T3,76.798
T2,76.85
T3,78.434
T2,79.459
T2,80.336
T3,80.439
T4,81.156
T1,81.299
T2,81.516
T3,82.418
T1,82.652
T1,83.186
T3,83.337
T1,83.619
T4,85.96
T4,86.571
T3,87.514
T1,88.074
T3,89.075
T1,89.293
T1,89.381
T4,89.399
T3,91.132
T3,93.356
T4,93.601
T3,93.806
T1,96.337
T3,96.546
T4,97.183
T4,97.357
T1,99.06
T3,100.345
T3,102.634
T3,102.638
T2,102.823
T3,103.789
T1,104.638
T2,104.982
T2,106.654
T4,106.673
T3,107.423
T3,110.562
T4,111.718
T3,111.991
T1,113.237
T4,118.223
T1,120.653
T1,122.051
T1,123.061
T2,123.775
T3,126.509
T3,126.878
T4,127.157
T2,127.807
T1,128.924
T4,130.551
T4,131.946
T3,133.167
T1,133.219
T1,133.589
T3,134.257
T1,134.307
T3,134.561
T2,134.666
T4,135.53
T3,135.713
T1,136.17
T4,138.236
T1,138.442
T2,139.93
T2,140.323
T1,142.437
T4,142.492
T1,143.18
T2,144.575
T1,145.109
T3,145.942
T4,148.536
T1,149.273
T2,149.764
T4,150.459
T1,150.553
T1,151.898
T2,152.257
T4,152.487
T3,153.783
T3,154.401
T4,154.965
T3,155.321
T2,157.201
T4,157.264
T2,157.939
T2,159.65
T2,160.058
T3,160.154
T4,161.655
T1,163.83
T3,165.144
T1,166.762
T1,166.958
T1,166.993
T3,169.337
T4,169.993
T1,171.249
T3,171.534
T4,172.953
T2,174.102
T2,174.615
T2,176.303
T2,176.922
T2,177.52
T2,178.22
T2,180.095
T1,183.625
T2,185.585
T4,186.261
T1,187.452
T4,187.825
T1,188.286
T1,189.8
T2,190.326
T2,192.194
T4,193.532
T2,193.542
T2,193.744
T2,193.9
T2,194.443
T3,195.786
T2,196.857
T4,197.0
T3,197.829
T3,197.923
T3,199.103
T4,199.276
T1,199.962
T3,202.353
T3,202.423
T1,202.441
T2,202.653
T1,205.406
T1,206.563
T2,207.608
T4,208.508
T4,212.119
T4,212.751
T2,213.042
T2,213.12
T2,213.342
T4,213.574
T1,214.33
T1,215.276
T1,215.816
T2,216.261
T3,216.545
T1,216.755
T3,218.397
T3,218.564
T3,221.684
T4,222.432
T4,225.238
T1,225.379
T2,226.565
T3,228.644
T3,229.264
T1,231.603
T2,233.664
T4,235.803
T3,235.876
T2,238.086
T3,238.832
T1,239.724
T1,240.312
T1,240.37
T3,240.686
T2,241.622
T1,243.218
T4,243.602
T2,245.258
T1,245.637
T2,246.118
T2,249.783
T4,250.273
T3,251.075
T4,251.671
T2,252.765
T1,256.986
T4,258.05
T4,259.943
T2,265.328
T1,269.645
T3,271.095
T1,275.003
T3,275.782
T4,275.878
T2,276.066
T1,277.211
T3,278.117
T1,279.717
T2,280.629
T4,280.631
T2,280.661
T2,283.689
T1,284.62
T2,285.516
T3,286.051
T4,286.348
T3,287.185
T2,287.223
T1,287.257
T2,287.748
T4,287.966
T1,288.548
T3,289.714
T3,290.058
T4,293.203
T2,293.617
T1,293.751
T4,293.854
T2,297.461
T4,297.613
T4,299.395
T4,302.016
T1,303.358
T3,303.728
T2,304.895
T4,305.65
T3,307.501
T2,311.378
T4,312.812
T3,314.083
T2,314.865
T2,315.044
T3,315.071
T1,316.17
T4,317.425
T1,317.53
T4,318.04
T4,319.621
T2,320.133
T4,320.561
T3,321.253
T4,321.338
T1,322.436
T2,326.266
T2,326.812
T4,331.195
T4,333.045
T2,335.719
T3,337.499
T1,338.305
T4,342.241
T4,342.546
T2,342.573
T1,342.622
T1,343.128
T2,343.935
T1,345.604
T3,347.757
T2,349.496
T3,349.575
T3,350.543
T4,351.181
T1,353.019
T2,354.567
T2,354.987
T1,355.978
T2,357.769
T3,358.01
T2,359.128
T2,359.716
T1,361.638
T2,361.915
T4,363.094
T2,365.876
T2,367.127
T4,367.177
T4,367.807
T1,368.047
T1,368.579
T2,372.426
T4,373.159
T3,374.549
T1,375.344
T1,376.244
T3,376.273
T3,380.321
T3,380.836
T4,382.946
T1,383.621
T2,383.959
T2,384.752
T1,385.595
T2,385.723
T4,385.8
T1,385.872
T3,386.592
T4,388.001
T3,389.171
T2,389.347
T4,390.377
T4,390.887
T1,392.073
T4,392.111
T2,393.953
T3,394.345
T2,395.106
T2,396.208
T3,396.306
T1,396.62
T2,397.227
T2,398.309
T2,399.997
T2,402.255
T3,403.243
T4,406.188
T2,406.343
T2,407.142
T4,407.629
T3,407.976
T3,408.55
T4,409.574
T4,409.745
T4,410.142
T1,410.656
T3,410.814
T1,414.704
T3,415.071
T3,415.125
T2,416.258
T4,417.338
T2,417.362
T3,417.885
T4,418.127
T2,419.913
T1,420.694
T2,420.696
T3,421.101
T3,422.648
T2,424.322
T3,425.831
T3,425.845
T4,428.379
T3,429.186
T4,429.706
T1,430.21
T2,431.407
T1,432.037
T3,432.344
T4,432.739
T3,433.221
T1,434.443
T4,434.743
T1,436.329
T1,437.07
T3,438.538
T3,438.81
T1,439.154
T1,439.758
T1,440.114
T2,440.53
T1,442.085
T1,442.994
T2,445.279
T2,447.246
T1,450.874
T4,455.445
T1,455.705
T3,455.864
T1,457.127
T1,457.43
T3,459.481
T1,459.906
T4,459.946
T4,460.224
T3,460.673
T3,466.194
T4,466.211
T4,467.677
T4,468.749
T4,472.456
T3,474.531
T3,475.781
T1,478.813
T1,479.947
T4,481.627
T3,486.579
T4,487.0
T3,487.078
T4,487.817
T4,488.17
T3,488.812
T1,489.548
T4,490.358
T4,492.22
T3,494.071
T3,494.075
T3,494.942
T4,496.416
T4,498.098
T3,498.212
T4,502.22
T4,502.652
T1,502.727
T3,503.053
T4,503.973
T4,504.179
T1,505.014
T3,506.156
T4,507.29
T4,510.46
T3,511.171
T3,512.365
T3,512.837
T1,513.885
T1,514.298
T4,514.542
T1,516.717
T4,517.704
T1,520.551
T3,520.794
T1,531.614
T1,535.377
T1,535.934
T1,541.073
T1,541.507
T1,546.34
