task_type,arrival_time
T1,2.28
T1,2.424
T1,3.208
T4,4.241
T1,4.502
T4,4.729
T3,6.875
T2,6.928
T3,7.463
T2,7.48
T2,7.754
T1,8.07
T2,12.176
T2,13.53
T1,13.859
T1,15.029
T3,15.193
T2,15.309
T2,15.455
T4,16.735
T4,19.367
T1,20.749
T2,20.758
T1,21.101
T2,21.616
T2,21.724
T3,26.592
T3,26.785
T4,27.605
T1,27.716
T3,27.894
T4,28.56
T1,28.63
T4,28.726
T2,29.596
T2,30.44
T1,30.645
T4,30.751
T4,31.813
T1,31.962
T1,33.072
T3,33.832
T1,37.227
T2,38.119
T4,39.187
T1,39.466
T2,39.615
T4,40.115
T3,41.814
T2,41.938
T3,42.742
T2,43.652
T4,45.541
T3,45.975
T1,47.049
T4,47.533
T4,48.337
T1,49.814
T1,51.46
T1,52.587
T4,53.781
T4,54.069
T3,56.079
T1,56.414
T3,56.592
T1,56.863
T2,57.96
T1,58.282
T2,58.83
T2,59.661
T1,59.937
T2,59.962
T2,60.91
T3,61.28
T1,61.802
T2,62.044
T4,62.732
T3,63.341
T3,63.877
T1,64.884
T3,65.659
T1,65.809
T3,66.78
T2,67.364
T2,70.2
T1,70.671
T1,70.755
T2,72.859
T4,74.932
T3,75.175
T1,76.599
T3,77.219
T1,77.73
T2,78.03
T3,79.291
T2,83.371
T4,85.635
T1,86.14
T2,86.191
T1,86.571
T4,87.783
T4,87.9
T1,88.352
T1,91.087
T3,91.761
T3,92.113
T1,92.181
T1,92.23
T1,92.783
T1,95.349
T3,96.918
T2,97.67
T3,98.535
T3,100.003
T3,100.601
T1,101.2
T3,101.552
T1,102.083
T1,103.196
T3,103.491
T4,103.976
T2,104.45
T2,104.723
T4,105.636
T3,107.014
T1,108.688
T3,110.347
T4,110.542
T4,112.339
T2,112.348
T4,112.482
T3,113.049
T1,113.856
T2,113.967
T3,114.691
T3,115.2
T3,116.943
T1,117.788
T1,119.739
T4,120.208
T2,120.749
T3,121.087
T1,121.155
T1,123.261
T4,124.491
T1,125.104
T3,125.258
T3,126.751
T4,130.295
T2,132.179
T1,132.297
T4,133.525
T3,134.655
T2,138.437
T2,139.665
T2,140.278
T1,140.329
T1,141.533
T4,142.18
T2,142.843
T2,144.202
T1,148.535
T4,151.562
T4,151.604
T1,151.677
T2,151.7
T4,151.914
T3,152.672
T4,153.036
T4,153.608
T1,153.899
T1,154.458
T2,156.587
T1,157.084
T2,157.25
T4,158.396
T1,159.335
T1,159.634
T4,160.428
T3,161.258
T3,163.601
T3,164.681
T1,165.1
T2,165.237
T2,165.964
T3,168.943
T4,169.014
T4,169.813
T1,170.416
T3,170.794
T1,171.429
T4,172.079
T4,172.152
T1,175.623
T3,176.136
T2,176.833
T4,176.856
T2,177.062
T3,178.931
T4,179.393
T4,179.942
T1,182.394
T1,182.57
T3,183.535
T3,186.4
T1,188.814
T4,188.82
T3,189.394
T1,189.653
T2,190.584
T1,191.222
T1,194.219
T4,198.834
T4,199.138
T4,199.324
T2,199.687
T4,201.633
T1,202.16
T2,203.064
T1,203.989
T3,204.422
T4,205.315
T3,205.374
T3,205.691
T1,205.716
T2,205.77
T4,206.801
T1,209.174
T2,209.215
T1,209.223
T3,209.856
T2,210.425
T4,211.382
T1,212.118
T4,212.32
T1,215.116
T4,215.253
T3,215.467
T3,216.092
T1,217.153
T4,218.592
T2,218.907
T1,219.174
T1,219.93
T4,220.919
T4,221.511
T4,222.472
T2,222.736
T4,223.045
T4,224.601
T1,224.605
T4,225.666
T1,227.291
T4,228.665
T1,229.106
T3,229.296
T3,229.887
T1,229.901
T3,230.927
T4,232.004
T1,232.854
T2,232.926
T1,233.712
T4,234.311
T3,235.451
T2,235.738
T4,235.864
T2,237.639
T4,239.145
T1,240.966
T1,241.201
T2,241.29
T2,241.656
T2,242.17
T1,242.881
T2,243.25
T3,243.538
T2,244.174
T2,244.842
T1,245.155
T3,246.745
T4,247.165
T1,247.28
T2,247.948
T2,249.194
T1,253.002
T4,254.682
T4,255.138
T4,256.659
T1,258.462
T4,258.766
T3,259.888
T3,260.849
T2,261.247
T1,262.4
T2,263.298
T4,263.413
T1,263.837
T3,265.299
T3,266.172
T2,267.457
T1,267.762
T4,268.259
T2,269.115
T3,269.606
T3,269.658
T4,270.623
T1,271.183
T4,272.804
T2,275.685
T3,276.283
T3,277.621
T3,277.982
T1,279.214
T4,279.295
T1,279.95
T1,280.085
T2,281.438
T1,281.827
T4,282.389
T2,282.709
T3,283.494
T2,284.392
T1,288.701
T2,288.73
T1,289.165
T1,290.939
T4,292.671
T4,292.927
T2,294.504
T4,294.759
T1,295.113
T2,295.141
T2,295.732
T3,296.023
T3,296.157
T1,296.988
T1,297.352
T1,298.102
T2,301.835
T2,304.207
T2,306.403
T2,308.475
T4,308.839
T1,311.456
T2,311.685
T4,313.643
T3,314.415
T1,314.625
T2,315.176
T1,316.231
T1,316.885
T2,320.635
T4,322.508
T2,322.815
T1,323.669
T4,323.678
T3,323.693
T3,324.776
T2,326.307
T4,328.849
T4,329.759
T1,329.781
T3,331.129
T1,332.434
T3,332.793
T4,332.844
T1,333.289
T4,333.925
T1,334.509
T1,335.897
T4,336.22
T3,336.554
T2,337.075
T2,337.482
T2,338.139
T1,338.576
T2,338.621
T3,339.754
T1,339.771
T3,340.224
T1,340.878
T1,342.009
T2,342.124
T1,342.19
T3,342.281
T4,342.618
T2,343.295
T2,343.917
T3,344.043
T4,344.093
T1,344.13
T1,347.826
T4,347.98
T3,348.563
T1,348.94
T2,349.463
T4,350.296
T2,352.18
T3,353.967
T3,354.39
T2,355.235
T3,355.799
T3,357.958
T3,358.475
T3,359.103
T4,360.079
T2,361.171
T3,361.28
T2,362.89
T4,364.378
T2,364.657
T2,367.001
T3,367.569
T4,368.619
T2,368.669
T3,370.354
T4,370.395
T2,370.588
T2,371.379
T4,373.355
T4,373.54
T4,373.936
T3,374.636
T2,374.804
T2,374.919
T3,377.243
T2,379.753
T2,379.983
T3,380.432
T4,384.121
T2,384.171
T2,384.356
T4,384.424
T3,385.401
T3,385.894
T3,388.093
T3,389.49
T3,391.683
T4,395.028
T2,396.775
T2,398.417
