task_type,arrival_time
T4,0.51
T4,0.866
T4,1.676
T4,2.077
T3,3.331
T1,3.552
T2,3.861
T2,4.018
T3,4.278
T1,6.05
T1,6.321
T1,6.538
T3,6.542
T2,7.566
T3,7.876
T1,8.091
T4,8.271
T2,9.239
T4,10.693
T2,11.733
T2,12.304
T2,12.439
T2,12.871
T1,17.165
T1,17.349
T4,19.944
T4,20.252
T4,20.54
T3,20.6
T3,23.491
T3,25.762
T2,26.482
T1,26.853
T1,27.372
T1,27.66
T3,28.207
T1,28.975
T4,30.296
T4,30.638
T3,30.725
T2,31.17
T3,31.253
T4,31.526
T1,32.846
T3,33.647
T1,33.786
T2,33.995
T4,35.063
T4,36.204
T1,36.732
T3,38.339
T4,38.352
T4,38.986
T1,39.04
T1,39.224
T2,42.57
T2,42.612
T3,42.968
T1,43.8
T1,44.726
T1,48.182
T2,48.366
T1,48.47
T1,50.081
T3,50.983
T3,51.619
T3,53.553
T3,54.976
T2,57.115
T3,58.338
T1,58.542
T1,58.732
T1,60.54
T2,60.739
T1,61.289
T3,61.527
T4,61.964
T2,62.496
T1,63.532
T4,63.546
T3,65.042
T1,65.374
T2,65.668
T2,65.863
T1,66.305
T4,68.688
T1,69.434
T3,69.626
T4,69.702
T1,69.916
T2,71.289
T4,71.607
T3,72.311
T1,72.455
T1,73.495
T4,75.251
T2,75.963
T3,76.075
T4,76.489
T3,77.643
T2,78.009
T2,78.511
T3,79.921
T1,82.473
T1,82.508
T1,82.86
T1,84.534
T1,85.016
T3,85.591
T2,85.829
T4,87.436
T4,87.889
T1,88.318
T1,89.158
T4,89.951
T1,90.521
T1,91.773
T1,94.313
T3,95.021
T1,96.619
T1,97.56
T3,100.394
T1,100.843
T3,101.371
T2,101.691
T3,101.854
T1,103.467
T2,103.774
T4,104.899
T1,105.117
T3,105.48
T3,109.554
T4,110.827
T2,111.005
T2,111.417
T2,111.884
T4,112.514
T2,112.554
T3,113.875
T2,113.942
T1,114.451
T1,115.382
T3,116.238
T1,118.985
T1,120.531
T4,120.68
T2,122.833
T1,124.89
T3,125.29
T1,125.594
T3,127.885
T2,128.684
T1,131.788
T4,131.886
T2,132.567
T3,135.68
T3,135.772
T1,136.701
T2,136.934
T3,141.36
T1,142.458
T4,143.674
T1,144.344
T4,144.53
T4,144.729
T4,146.7
T2,147.271
T3,148.946
T4,150.436
T4,151.97
T3,153.179
T1,153.301
T2,155.258
T3,155.769
T1,157.17
T3,157.267
T3,157.645
T1,157.791
T2,158.292
T3,160.471
T1,160.865
T4,162.23
T3,162.569
T4,163.467
T2,165.23
T4,167.588
T3,167.644
T1,168.385
T4,168.652
T2,168.687
T1,170.047
T4,170.402
T4,171.583
T2,171.658
T1,174.324
T3,175.073
T1,175.369
T3,175.98
T1,176.157
T2,176.454
T1,177.131
T4,177.351
T3,178.129
T1,178.168
T1,178.83
T1,178.991
T4,180.183
T2,180.523
T1,180.546
T3,182.268
T4,183.462
T1,184.773
T2,188.486
T2,189.123
T3,190.127
T1,190.86
T1,191.069
T2,193.834
T1,194.822
T3,196.127
T1,196.611
T2,197.5
T1,197.937
T4,198.641
T4,198.728
T2,199.194
T3,200.222
T2,200.751
T1,201.125
T2,201.266
T2,201.82
T4,202.151
T3,203.812
T3,204.014
T3,206.198
T2,213.274
T2,214.67
T3,215.83
T1,216.147
T4,217.861
T1,217.905
T2,218.34
T1,219.068
T3,219.102
T1,221.123
T4,221.473
T4,222.402
T2,223.092
T2,223.849
T4,224.595
T1,225.085
T2,225.227
T1,226.444
T2,229.157
T4,229.447
T4,230.12
T1,230.364
T2,230.392
T1,230.684
T2,231.4
T4,232.17
T4,233.794
T2,234.665
T2,236.811
T3,237.518
T3,237.898
T2,238.036
T4,238.688
T4,239.316
T3,239.478
T4,241.471
T3,241.757
T4,242.188
T3,243.161
T2,245.229
T3,245.566
T1,247.978
T3,248.32
T3,249.769
T2,250.177
T2,250.236
T2,251.824
T3,252.314
T3,252.482
T4,252.997
T3,254.647
T2,256.078
T1,256.208
T2,257.124
T4,257.762
T2,258.973
T4,260.456
T2,260.804
T2,261.036
T1,261.279
T4,262.664
T1,264.577
T3,268.972
T1,269.619
T1,270.971
T2,272.344
T4,275.217
T1,275.856
T3,276.891
T2,278.931
T3,280.481
T4,283.249
T3,283.736
T1,284.172
T4,286.397
T3,286.553
T3,288.064
T4,290.449
T1,290.69
T4,292.0
T1,292.4
T2,292.692
T3,292.765
T2,292.803
T3,293.056
T2,294.066
T1,294.432
T1,297.541
T3,298.008
T1,298.465
T3,298.739
T4,298.96
T4,300.01
T1,300.889
T3,301.107
T2,301.669
T1,301.689
T4,302.449
T3,303.138
T4,306.64
T1,306.943
T4,307.524
T4,307.907
T1,308.86
T2,310.757
T1,311.625
T4,312.396
T2,315.88
T2,316.473
T1,316.566
T4,317.019
T4,318.98
T4,321.42
T4,321.961
T3,322.136
T1,322.199
T1,322.791
T4,326.637
T3,326.752
T3,327.122
T4,327.974
T4,331.705
T1,332.915
T4,333.133
T2,334.52
T1,334.592
T2,334.815
T1,335.356
T4,335.675
T3,337.386
T3,338.449
T4,338.504
T2,339.423
T3,339.53
T3,339.819
T4,340.304
T1,341.195
T3,342.868
T2,343.156
T4,343.255
T2,343.351
T4,344.15
T1,344.31
T3,344.701
T1,345.905
T1,349.26
T2,349.821
T1,349.877
T2,351.148
T4,352.347
T2,357.229
T3,357.471
T3,358.689
T1,359.239
T4,360.452
T1,360.728
T1,361.064
T2,361.166
T4,363.39
T1,364.33
T2,365.538
T3,366.083
T4,367.315
T1,367.402
T1,369.05
T1,371.515
T3,372.731
T1,373.895
T1,374.112
T3,374.764
T1,376.957
T2,379.19
T4,380.252
T4,381.813
T4,381.897
T2,382.303
T2,387.538
T4,387.573
T3,387.594
T3,387.935
T4,388.142
T2,388.489
T2,389.057
T4,389.638
T4,390.33
T4,391.996
T2,394.828
T4,395.07
T4,397.424
T3,401.197
T3,401.348
T4,403.477
T3,403.629
T4,403.927
T2,405.453
T3,406.435
T4,406.693
T4,407.989
T3,408.787
T2,408.837
T4,409.102
T4,410.817
T3,413.639
T4,414.005
T3,414.949
T2,418.44
T4,418.714
T3,418.715
T3,421.476
T2,423.543
T3,423.661
T2,423.712
T2,428.106
T3,430.371
T4,430.575
T2,431.145
