task_type,arrival_time
T1,0.704
T4,0.852
T1,1.22
T3,1.53
T3,4.126
T1,4.263
T2,4.264
T4,4.513
T4,5.207
T3,5.653
T3,7.924
T4,11.946
T4,13.811
T3,13.963
T1,14.766
T1,15.9
T4,16.218
T3,16.487
T2,17.356
T4,17.5
T4,18.765
T2,19.02
T3,21.784
T2,26.191
T3,26.33
T4,26.746
T1,29.751
T3,30.767
T2,30.91
T1,32.674
T3,33.972
T3,36.075
T1,36.628
T1,38.316
T3,38.633
T2,38.876
T1,41.432
T1,41.975
T2,43.348
T3,46.551
T4,48.279
T4,48.45
T2,48.896
T3,50.958
T3,51.505
T1,51.951
T1,52.131
T2,52.96
T1,53.222
T3,53.319
T3,54.983
T3,56.218
T1,56.505
T2,58.212
T2,59.335
T2,59.917
T4,60.846
T3,62.162
T1,62.202
T1,63.219
T1,63.604
T3,64.147
T1,64.795
T4,65.254
T2,65.554
T2,66.555
T4,66.588
T2,67.596
T4,68.188
T4,69.02
T1,72.222
T2,74.023
T3,74.772
T1,75.8
T3,76.471
T1,79.752
T3,79.925
T1,80.198
T3,80.782
T2,82.812
T3,82.963
T3,84.344
T1,84.88
T3,85.067
T2,85.649
T3,86.683
T1,88.445
T4,89.093
T3,91.169
T1,91.741
T1,92.033
T2,92.63
T1,92.899
T4,93.412
T2,94.611
T1,95.266
T4,95.984
T4,98.364
T4,99.8
T4,99.993
T4,100.736
T1,100.877
T1,102.071
T4,102.2
T1,102.782
T3,102.791
T3,105.493
T4,106.901
T2,107.912
T1,108.708
T2,108.753
T4,108.83
T3,109.17
T1,109.21
T1,109.289
T1,109.412
T1,110.175
T3,112.371
T2,112.81
T4,113.081
T4,113.418
T4,113.987
T2,114.626
T1,115.121
T2,115.898
T1,117.442
T4,118.109
T2,118.667
T2,118.721
T3,119.628
T2,120.18
T3,121.821
T1,122.406
T1,123.46
T3,125.818
T2,127.269
T3,127.481
T4,128.951
T3,129.432
T4,130.151
T1,130.485
T4,131.69
T4,132.865
T2,132.902
T1,133.434
T1,133.654
T1,133.681
T4,134.037
T3,136.238
T1,137.116
T2,137.702
T1,138.128
T4,138.77
T2,140.659
T2,141.404
T1,145.319
T2,145.594
T3,146.371
T1,148.692
T2,148.78
T3,149.982
T2,150.405
T2,150.786
T3,151.271
T3,151.65
T4,153.945
T1,154.071
T1,154.658
T4,156.135
T2,156.696
T4,157.055
T1,158.576
T3,159.109
T1,160.187
T1,161.127
T4,161.776
T3,162.683
T3,163.74
T3,164.158
T1,164.723
T2,164.912
T1,165.0
T1,166.597
T2,167.504
T1,167.736
T2,168.202
T1,168.554
T3,168.594
T1,169.533
T2,169.564
T4,170.786
T1,170.877
T2,172.853
T3,173.338
T2,174.118
T1,174.873
T4,178.083
T4,178.294
T2,179.689
T2,180.085
T3,182.38
T2,182.774
T3,183.046
T3,184.168
T1,184.782
T2,185.208
T4,186.812
T3,187.226
T4,188.053
T3,188.847
T4,190.703
T4,190.835
T2,191.339
T2,191.625
T2,192.349
T4,193.418
T3,193.884
T1,194.529
T2,194.56
T1,197.538
T1,198.816
T1,199.314
T4,200.092
T3,201.004
T2,201.525
T1,202.544
T3,203.158
T1,204.442
T2,208.777
T2,210.194
T3,211.314
T3,211.38
T2,214.105
T4,214.584
T4,215.42
T4,215.868
T3,216.772
T1,217.426
T2,217.635
T1,217.772
T4,218.067
T1,219.395
T2,219.487
T4,221.17
T3,223.135
T3,224.314
T2,224.436
T2,226.946
T3,227.224
T1,227.534
T1,231.356
T1,232.097
T2,232.35
T4,232.439
T2,233.434
T3,235.208
T4,235.973
T3,236.322
T2,236.661
T3,238.176
T1,238.754
T2,239.289
T1,241.106
T2,242.119
T3,243.211
T4,244.221
T2,246.014
T3,247.895
T1,248.874
T3,251.107
T3,252.455
T4,252.537
T3,252.849
T3,253.774
T3,254.533
T4,254.619
T2,255.039
T1,256.874
T4,257.277
T1,257.323
T2,257.689
T2,258.5
T2,260.031
T1,260.66
T1,261.155
T2,261.839
T1,262.218
T4,262.856
T1,263.783
T2,264.269
T1,266.008
T3,267.274
T1,267.405
T2,268.748
T4,268.945
T2,268.975
T4,270.14
T2,273.952
T3,274.383
T2,277.223
T4,280.866
T3,281.112
T1,281.217
T3,282.132
T3,282.431
T2,282.824
T1,283.848
T2,284.543
T3,284.585
T3,285.052
T3,285.184
T4,285.253
T3,285.411
T1,285.955
T3,289.865
T1,292.217
T1,292.828
T2,293.123
T3,294.814
T1,295.225
T4,295.461
T1,297.897
T4,298.364
T1,300.625
T3,301.926
T4,302.288
T4,303.02
T3,303.818
T1,304.127
T1,306.443
T1,306.496
T1,307.154
T3,307.169
T1,308.327
T1,311.274
T3,312.603
T3,312.678
T4,313.556
T1,313.562
T2,313.87
T2,314.088
T2,314.748
T2,316.448
T4,318.269
T1,319.194
T4,319.728
T3,319.805
T1,320.403
T3,320.78
T3,321.296
T2,321.546
T1,323.076
T3,323.343
T2,324.011
T1,324.795
T2,325.246
T3,326.955
T1,330.367
T1,331.94
T3,332.6
T4,333.077
T3,335.062
T4,335.403
T3,335.427
T2,335.777
T3,339.588
T3,339.78
T4,340.026
T2,340.416
T2,340.59
T1,340.831
T2,341.411
T4,342.548
T1,342.578
T2,343.01
T3,343.883
T2,343.912
T2,346.431
T2,346.532
T2,346.805
T2,347.291
T4,348.166
T4,348.865
T3,349.229
T2,350.043
T1,350.868
T4,355.061
T1,356.247
T4,356.396
T2,357.174
T2,357.28
T2,357.313
T3,357.812
T1,358.834
T2,359.458
T4,359.758
T3,360.927
T2,362.123
T3,362.201
T3,362.715
T1,364.603
T2,364.922
T4,366.994
T3,367.153
T3,367.711
T3,368.319
T1,369.189
