task_type,arrival_time
T3,2.239
T2,2.36
T4,2.85
T3,4.663
T4,7.346
T4,7.512
T2,7.93
T3,8.598
T2,8.914
T4,9.081
T4,9.217
T2,9.944
T3,10.032
T4,10.998
T1,11.675
T4,12.847
T1,13.172
T3,13.365
T4,13.806
T2,14.81
T4,15.096
T2,15.329
T1,15.354
T2,15.637
T3,15.756
T3,16.406
T3,18.991
T3,19.921
T1,20.733
T1,20.766
T3,22.058
T3,23.969
T4,27.08
T1,28.29
T1,31.173
T1,31.333
T2,32.142
T4,33.712
T3,34.593
T2,35.002
T3,36.704
T3,36.869
T1,38.871
T2,41.383
T1,41.4
T3,44.045
T2,45.602
T1,48.658
T3,49.501
T4,49.976
T1,50.102
T3,50.374
T3,53.474
T2,53.505
T2,53.566
T2,55.545
T4,56.362
T2,57.089
T4,57.298
T3,58.062
T3,59.016
T3,63.075
T3,64.564
T2,64.896
T2,65.241
T4,65.871
T1,67.381
T4,68.266
T1,69.659
T4,71.292
T2,72.131
T4,73.589
T1,75.498
T3,75.708
T3,76.062
T2,76.524
T2,77.063
T4,77.417
T4,78.051
T2,78.298
T3,79.794
T2,81.061
T3,81.891
T3,82.022
T3,82.763
T2,82.901
T1,85.859
T3,86.076
T1,86.445
T1,87.003
T4,87.762
T2,90.731
T4,91.731
T4,91.948
T4,92.036
T4,92.18
T1,94.352
T1,94.771
T2,94.908
T4,96.604
T1,98.694
T1,100.406
T1,100.818
T2,101.693
T1,105.492
T3,106.388
T3,107.615
T1,107.893
T4,109.273
T1,109.559
T2,109.758
T3,111.705
T2,111.733
T4,112.067
T4,112.415
T3,112.524
T4,112.996
T2,113.091
T3,114.862
T2,115.808
T3,116.468
T3,117.448
T1,121.594
T2,122.352
T4,122.359
T2,122.964
T3,123.069
T3,123.516
T1,124.684
T3,124.69
T1,125.345
T1,127.186
T3,127.239
T1,127.285
T1,127.599
T4,130.828
T1,132.022
T4,132.325
T1,132.602
T1,133.673
T2,135.215
T4,137.242
T3,140.08
T2,140.248
T1,141.762
T3,142.902
T4,145.207
T4,145.53
T1,145.705
T1,147.598
T4,148.127
T4,148.176
T1,148.338
T1,149.354
T3,152.321
T3,152.417
T4,153.781
T4,155.537
T2,155.642
T3,157.387
T1,158.465
T1,159.554
T1,159.982
T2,161.045
T2,161.787
T2,162.619
T4,164.392
T3,164.76
T4,165.551
T3,166.755
T4,166.777
T2,168.482
T4,168.84
T1,169.8
T4,171.655
T2,171.817
T4,173.245
T4,173.89
T4,174.151
T4,175.812
T2,176.059
T1,176.916
T1,177.15
T2,177.388
T1,178.013
T3,178.47
T2,178.757
T2,180.177
T2,181.199
T1,181.496
T3,181.829
T1,182.347
T2,182.736
T1,182.99
T3,183.068
T4,185.195
T2,187.783
T4,190.994
T2,191.806
T2,193.245
T4,193.956
T3,194.479
T2,194.855
T4,195.413
T1,195.906
T4,197.665
T2,197.894
T2,197.926
T3,198.827
T4,199.632
T2,200.039
T2,200.374
T2,200.834
T2,200.884
T1,200.998
T2,201.643
T3,201.644
T2,202.08
T3,202.16
T4,206.301
T3,206.498
T4,206.528
T4,206.707
T1,208.41
T4,208.684
T3,209.283
T2,210.258
T1,211.282
T4,211.968
T1,211.973
T2,212.313
T2,214.178
T4,214.59
T2,217.173
T1,217.173
T4,217.345
T1,217.992
