task_type,arrival_time
T1,0.022
T4,0.615
T1,1.909
T1,2.897
T3,3.393
T1,3.437
T1,4.258
T4,6.125
T3,7.152
T3,7.618
T4,8.04
T3,8.971
T3,9.787
T3,10.205
T1,12.838
T3,13.18
T2,14.273
T1,17.396
T2,17.835
T2,18.196
T1,20.001
T1,21.023
T3,21.564
T4,23.636
T4,26.805
T1,27.096
T1,27.154
T1,28.331
T2,29.358
T4,29.562
T2,31.04
T3,31.77
T3,33.161
T2,33.242
T2,34.105
T2,35.86
T4,36.735
T4,38.064
T2,38.693
T4,39.172
T1,39.458
T3,39.832
T2,41.052
T2,41.388
T1,42.91
T3,44.605
T1,47.072
T4,49.084
T3,49.487
T3,54.092
T3,54.488
T1,56.476
T4,56.62
T3,56.834
T3,57.044
T4,58.885
T1,58.978
T4,59.345
T3,60.194
T4,61.917
T1,64.716
T3,67.491
T1,67.864
T4,68.955
T1,69.249
T3,70.344
T3,71.218
T1,72.573
T2,72.71
T1,72.975
T1,75.181
T2,75.76
T3,76.59
T2,77.934
T1,78.145
T3,81.794
T4,82.291
T1,82.444
T4,82.563
T2,82.833
T2,83.176
T1,84.857
T1,85.075
T2,85.516
T4,85.976
T4,87.258
T1,89.187
T2,89.398
T2,89.815
T3,92.239
T2,92.431
T3,92.534
T2,93.168
T2,94.039
T4,94.569
T2,94.606
T3,97.445
T4,98.086
T4,98.805
T3,99.227
T3,104.293
T2,106.032
T2,107.353
T4,107.47
T3,107.533
T1,107.832
T3,107.891
T2,108.674
T3,110.118
T4,110.276
T1,111.822
T4,112.491
T2,112.996
T3,113.246
T1,113.445
T3,113.734
T1,118.102
T1,118.522
T4,119.798
T4,120.604
T1,121.786
T1,124.034
T1,125.272
T3,125.338
T4,128.311
T2,128.345
T4,128.629
T4,129.214
T4,130.646
T1,131.33
T2,131.614
T4,131.628
T1,131.947
T4,131.965
T2,132.695
T4,133.24
T3,136.248
T1,136.411
T3,138.877
T2,140.787
T1,140.826
T3,140.838
T1,141.055
T4,143.232
T4,144.64
T1,144.721
T2,145.134
T1,145.416
T3,146.626
T1,149.784
T2,151.36
T2,153.539
T1,153.572
T1,154.133
T2,157.932
T3,159.011
T2,159.585
T2,160.048
T4,160.687
T1,160.779
T2,163.131
T1,163.189
T3,163.489
T4,163.566
T4,167.556
T1,168.271
T1,168.711
T1,170.664
T3,174.739
T3,174.788
T3,175.622
T4,177.32
T2,178.439
T3,179.587
T1,180.723
T4,185.637
T3,185.889
T2,186.685
T3,187.594
T1,188.054
T3,192.054
T3,192.157
T2,192.674
T4,193.055
T2,193.077
T3,193.209
T1,193.617
T3,193.837
T3,194.664
T4,197.458
T4,198.684
T3,199.658
T4,200.14
T3,200.201
T3,201.126
T1,201.182
T4,201.546
T2,203.782
T1,204.12
T1,205.295
T1,205.616
T1,206.714
T4,206.778
T2,207.725
T1,208.336
T3,208.383
T4,208.88
T2,210.114
T4,210.538
T3,211.333
T3,213.529
T3,214.45
T4,215.768
T2,215.902
T4,221.954
T3,223.4
T2,223.847
T4,224.436
T3,225.176
T3,226.217
T1,226.293
T2,228.232
T4,228.553
T3,229.552
T1,232.595
T1,233.146
T2,233.42
T4,233.822
T3,235.664
T2,236.404
T2,236.898
T3,239.658
T2,239.802
T3,241.236
T3,242.719
T2,243.54
T2,244.157
T4,244.307
T3,244.819
T4,245.326
T1,246.11
T3,246.953
T2,247.087
T1,247.743
T3,248.343
T2,248.522
T2,249.33
T4,249.67
T2,252.087
T2,252.435
T4,252.626
T1,253.296
T3,255.312
T3,257.343
T1,259.942
T4,261.953
T2,265.213
T3,266.437
T1,267.198
T3,268.628
T1,270.164
T2,270.417
T3,272.942
T1,272.967
T2,273.651
T4,274.128
T4,274.58
T3,274.661
T1,277.833
T3,277.838
T4,277.915
T4,277.983
T4,280.33
T2,281.119
T1,281.665
T3,281.666
T4,285.096
T2,286.128
T2,286.866
T2,287.583
T4,289.005
T4,298.004
T4,299.562
T3,301.953
T3,303.628
T2,304.094
T2,306.459
T3,306.67
T4,306.784
T1,307.068
T1,307.372
T4,307.964
T4,316.126
T4,317.231
T4,317.507
T2,317.851
T4,317.96
T2,318.531
T2,318.921
T1,322.523
T3,324.193
T4,327.6
T3,327.632
T3,328.417
T1,329.822
T1,330.492
T3,331.375
T1,331.683
T3,334.621
T4,334.779
T4,337.235
T3,340.622
T3,340.628
T2,340.782
T3,340.958
T2,341.369
T1,344.036
T1,344.159
T2,344.454
T2,345.291
T2,345.603
T4,347.745
T1,348.198
T2,349.224
T4,349.73
T4,350.282
T2,350.61
T1,350.883
T1,351.505
T1,352.078
T1,353.403
T1,354.289
T2,355.247
T3,358.112
T1,358.63
T2,358.727
T3,359.053
T2,359.129
T2,361.415
T2,361.698
T3,362.3
T3,363.495
T2,364.117
T2,365.098
T4,365.332
T4,365.922
T3,366.597
T4,366.677
T4,367.197
T3,368.316
T2,369.824
T4,371.446
T3,372.152
T4,373.83
T4,375.309
T4,375.345
T2,376.929
T3,378.629
T2,380.556
T2,380.604
T3,382.428
T3,384.443
T4,386.514
T2,386.712
T1,387.401
T3,387.608
T2,387.77
T4,388.601
T3,390.875
T2,391.314
T1,392.242
T3,393.597
T2,393.604
T1,394.13
T1,394.947
T3,395.668
T1,395.7
T2,396.43
T2,399.224
T3,399.448
T1,401.306
T2,401.319
T1,401.672
T3,401.68
T1,401.732
T3,401.922
T2,403.659
T3,407.21
T1,408.421
T4,408.6
T3,409.685
T2,410.022
T2,410.224
T2,410.418
T1,411.173
T4,411.44
T4,412.937
T3,414.289
T2,414.317
T1,414.526
T2,415.098
T4,415.86
T1,415.997
T3,416.143
T2,416.488
T3,417.34
T2,419.433
T3,420.169
T2,420.55
T4,421.292
T4,421.334
T3,421.368
T4,421.927
T1,422.132
T2,423.788
T1,425.06
T2,425.733
T4,426.015
T2,426.958
T4,427.305
T3,429.871
T4,431.306
T2,431.563
T4,431.674
T2,432.108
T2,432.801
T2,433.176
T4,433.717
T1,440.652
T1,440.826
T1,441.731
T1,441.936
T2,443.154
T2,443.676
T3,444.496
T4,444.539
T2,445.41
T4,445.506
T4,445.515
T2,446.366
T2,446.428
T4,446.45
T4,447.331
T2,447.478
T4,447.606
T1,448.887
T4,451.311
T4,451.579
T3,452.69
T2,453.415
T3,454.156
T3,454.288
T2,454.344
T3,454.789
T2,456.036
T3,457.687
T4,459.262
T1,459.615
T3,459.695
T3,460.018
T3,460.603
T2,460.876
T4,461.318
T1,461.568
T3,466.712
T1,467.289
T1,470.246
T2,470.349
T3,471.738
T2,471.981
T1,472.009
T4,473.621
T1,473.845
T3,475.118
T1,475.989
T4,476.601
T4,476.895
T2,477.365
T4,481.441
T1,482.368
T4,483.381
T1,484.204
T4,488.27
T4,489.954
T4,497.695
T4,497.709
T1,502.197
T4,502.223
T1,505.079
T4,508.963
T1,512.515
T1,514.806
T4,517.035
T4,517.069
T1,520.8
T1,522.998
T1,526.418
T1,534.582
T1,546.671
T1,552.525
