task_type,arrival_time
T2,1.481
T2,1.497
T4,2.535
T2,3.213
T2,4.244
T4,4.536
T2,6.977
T4,12.292
T1,13.97
T1,14.944
T4,15.312
T4,15.753
T4,16.647
T4,17.494
T1,18.915
T1,19.463
T1,19.749
T1,20.539
T4,21.456
T3,23.21
T2,23.274
T1,26.327
T2,26.543
T3,27.046
T4,28.911
T4,29.535
T4,30.267
T2,30.4
T1,30.837
T4,31.902
T4,34.75
T2,35.754
T2,36.057
T1,36.061
T4,37.459
T3,37.72
T2,38.932
T2,38.97
T3,39.091
T3,39.734
T2,42.188
T4,44.696
T3,44.975
T4,46.232
T3,46.621
T4,47.307
T3,47.577
T1,48.431
T2,49.166
T2,50.273
T1,50.69
T1,52.221
T4,52.917
T1,53.439
T4,54.801
T3,55.047
T2,55.611
T4,56.051
T2,59.476
T3,60.355
T4,61.599
T2,62.293
T2,63.087
T1,64.364
T2,64.394
T3,64.519
T3,66.668
T4,66.868
T1,68.553
T1,69.874
T4,70.029
T2,70.856
T2,72.081
T1,72.378
T1,72.545
T2,72.6
T4,74.255
T2,74.335
T1,76.381
T3,77.266
T1,77.889
T2,78.495
T4,78.54
T4,79.002
T3,80.566
T4,81.501
T4,81.549
T3,84.273
T2,84.409
T1,85.867
T4,86.649
T3,87.938
T1,90.269
T1,90.477
T1,90.675
T1,91.468
T4,91.988
T4,92.869
T4,94.13
T2,95.15
T1,96.585
T2,98.958
T2,99.686
T2,100.954
T4,106.118
T4,107.167
T3,107.586
T1,109.398
T2,111.209
T1,111.253
T1,111.438
T2,112.352
T1,112.5
T4,115.582
T3,116.898
T2,118.254
T3,118.695
T1,118.862
T3,121.541
T2,123.881
T2,124.57
T4,125.394
T4,125.92
T3,126.97
T4,127.71
T1,128.442
T4,129.652
T4,129.739
T2,129.801
T1,131.365
T3,131.582
T3,132.295
T4,132.736
T4,134.586
T1,138.219
T2,138.637
T2,138.672
T4,139.529
T2,140.138
T3,141.123
T2,142.398
T1,142.994
T1,143.808
T1,144.493
T4,144.919
T3,145.179
T1,146.406
T4,147.679
T2,147.74
T2,148.874
T3,150.361
T2,151.53
T3,152.397
T4,152.736
T3,152.95
T4,152.975
T3,153.896
T3,155.187
T1,156.179
T1,156.962
T4,157.365
T2,159.533
T2,162.496
T2,162.597
T3,162.826
T3,165.198
T1,166.256
T3,167.465
T4,167.947
T4,169.823
T3,170.343
T4,171.032
T3,171.391
T4,171.478
T2,171.789
T4,171.953
T3,172.323
T4,172.341
T3,173.55
T4,173.574
T3,174.449
T3,174.825
T1,175.584
T2,175.987
T1,176.145
T4,176.818
T3,179.459
T1,180.005
T4,180.279
T2,181.9
T3,183.377
T4,183.862
T2,186.64
T3,186.896
T2,187.164
T4,187.437
T3,188.116
T4,188.788
T3,189.58
T1,189.749
T2,190.038
T2,190.244
T3,190.555
T4,191.455
T1,191.868
T3,191.955
T4,193.401
T4,193.767
T3,194.133
T4,197.041
T2,198.209
T3,200.19
T2,202.883
T1,202.922
T2,203.206
T1,203.61
T1,204.483
T4,206.374
T1,207.16
T4,208.501
T4,208.802
T3,209.634
T1,210.081
T1,210.978
T3,212.629
T1,213.163
T3,213.76
T3,213.769
T2,215.039
T1,216.264
T4,218.477
T1,219.371
T2,221.682
T2,222.874
T1,223.365
T1,224.058
T3,225.339
T3,227.35
T4,228.975
T3,229.656
T2,230.149
T4,231.707
T2,232.154
T4,232.71
T3,234.467
T3,236.814
T4,237.182
T1,238.762
T2,238.791
T2,239.169
T2,239.541
T2,240.131
T3,240.42
T3,240.993
T2,242.723
T4,242.991
T4,243.059
T2,244.56
T1,245.618
T4,245.917
T3,247.932
T3,248.91
T3,252.11
T4,252.337
T3,253.041
T2,253.987
T1,255.455
T1,256.272
T2,256.687
T2,257.253
T3,257.452
T1,257.516
T4,258.884
T3,259.372
T2,260.177
T2,260.547
T2,260.57
T3,262.397
T2,262.63
T2,262.789
T2,263.391
T2,263.631
T1,263.864
T2,264.991
T1,266.526
T4,267.035
T3,267.451
T1,268.096
T3,268.341
T2,269.314
T4,270.083
T3,270.223
T2,270.295
T3,271.583
T4,275.054
T3,275.298
T2,275.892
T1,277.378
T3,278.009
T2,278.261
T1,278.887
T2,279.582
T2,280.911
T1,282.925
T4,284.147
T1,284.939
T2,284.951
T4,285.65
T3,286.278
T4,286.594
T4,287.596
T1,287.876
T4,287.949
T3,288.034
T3,288.527
T3,291.244
T3,291.504
T1,292.915
T2,294.543
T3,295.421
T1,296.131
T3,296.4
T4,297.905
T2,302.429
T2,302.835
T3,305.317
T3,305.725
T1,306.12
T2,307.519
T3,307.827
T1,310.981
T2,311.312
T2,312.932
T2,314.037
T4,324.824
T4,325.193
T4,326.698
T4,328.691
T3,329.06
T2,329.388
T2,330.315
T4,330.349
T3,332.835
T4,334.372
T4,335.13
T4,335.676
T3,336.26
T3,337.15
T3,340.11
T1,340.198
T4,340.889
T3,342.772
T1,345.584
T1,347.518
T4,348.674
T2,350.362
T1,354.32
T1,355.198
T2,355.535
T2,355.752
T4,355.919
T1,356.635
T4,357.386
T1,357.456
T2,358.255
T1,358.854
T3,358.937
T2,359.264
T2,360.183
T3,360.24
T1,361.458
T2,361.798
T1,363.439
T4,363.727
T4,363.88
T3,364.088
T2,365.609
T4,369.734
T1,370.734
T1,371.694
T1,371.947
T4,372.62
T4,372.635
T2,374.929
T1,375.276
T1,375.3
T1,376.444
T2,378.557
T3,379.75
T3,382.096
T3,382.298
T3,382.753
T4,383.256
T1,383.891
T2,384.045
T2,385.408
T4,385.48
T2,389.438
T2,389.683
T1,389.957
T2,391.014
T4,391.782
T1,391.84
T3,395.358
T2,395.512
T4,395.592
T2,397.765
T2,399.034
T4,400.949
T3,403.149
T3,405.235
T3,405.58
T3,406.115
T4,406.928
T2,407.182
T3,408.96
T4,409.741
T3,410.243
T4,410.632
T4,411.626
T3,412.054
T3,413.035
T2,417.012
T4,418.049
T3,418.274
T4,420.371
T4,422.613
T2,425.562
T2,425.842
T2,428.296
T1,430.643
T4,431.062
T2,431.065
T1,431.805
T4,431.994
T2,434.259
T3,434.263
T3,434.622
T3,435.701
T4,435.941
T1,436.02
T4,436.043
T1,436.964
T4,438.015
T1,438.017
T3,438.798
T4,438.99
T1,440.578
T4,442.713
T3,444.394
T4,445.018
T1,448.452
T2,448.504
T4,449.101
T2,449.44
T1,450.285
T4,451.056
T1,451.302
T3,453.828
T1,453.867
T2,456.48
T2,459.388
T1,459.596
T1,459.862
T1,460.626
T3,463.006
T1,463.354
T2,465.033
T3,465.509
T2,469.248
T3,470.561
T1,473.882
T3,477.345
T1,478.986
T1,479.682
T1,479.734
T3,481.676
T1,482.532
T1,484.417
T3,488.537
T3,488.774
T1,489.685
T3,490.293
T1,492.228
T3,492.955
T1,493.612
T1,493.82
T1,496.901
T3,503.742
T3,505.027
T3,509.104
T1,509.216
T1,509.3
T1,509.386
T3,509.749
T1,512.598
T1,516.046
T1,517.229
T3,517.304
T1,531.547
