task_type,arrival_time
T3,0.009
T2,0.597
T2,1.119
T1,2.604
T3,2.738
T1,3.623
T2,4.143
T2,4.293
T3,5.941
T2,9.261
T1,9.967
T2,9.992
T2,11.189
T4,12.365
T2,12.556
T3,12.651
T2,12.861
T3,14.417
T2,17.927
T2,18.079
T2,18.458
T1,19.702
T4,20.363
T3,21.832
T1,22.575
T3,23.379
T4,24.474
T1,25.424
T3,26.829
T4,27.303
T4,28.292
T3,28.347
T2,30.116
T1,30.624
T1,30.791
T1,33.529
T2,34.36
T3,35.708
T1,37.795
T4,40.142
T4,40.925
T1,41.21
T3,42.593
T1,43.5
T1,44.781
T2,47.425
T4,48.831
T2,50.171
T4,50.417
T2,51.129
T4,52.659
T4,52.962
T2,55.956
T1,56.239
T3,57.148
T4,60.896
T2,61.942
T3,62.727
T4,62.902
T4,64.521
T1,66.733
T4,66.76
T1,67.353
T1,67.793
T2,67.912
T2,71.109
T3,71.495
T2,71.78
T4,73.991
T3,75.759
T3,78.971
T3,80.96
T1,81.887
T2,86.434
T1,86.622
T1,87.028
T1,87.522
T2,87.71
T3,90.069
T3,90.898
T1,91.874
T1,93.527
T4,93.54
T4,94.272
T1,96.334
T3,96.485
T2,100.131
T3,101.187
T1,102.088
T4,106.46
T4,107.039
T3,107.905
T3,108.698
T3,110.829
T2,112.891
T4,114.077
T4,115.227
T1,116.212
T1,116.662
T3,117.218
T3,119.431
T3,122.955
T4,124.119
T4,125.896
T1,126.491
T2,126.51
T2,127.519
T3,127.593
T3,128.481
T3,129.993
T2,130.995
T4,132.887
T2,133.101
T2,133.602
T3,133.803
T1,135.202
T3,135.411
T2,135.554
T4,135.715
T1,135.761
T1,137.642
T4,139.621
T2,140.425
T2,140.45
T3,142.875
T1,143.397
T2,144.331
T2,145.526
T4,145.753
T1,146.724
T3,148.368
T2,148.864
T1,149.444
T1,149.997
T4,150.836
T1,151.047
T3,151.117
T4,153.585
T4,156.971
T2,157.422
T3,158.912
T2,159.811
T1,160.002
T2,160.147
T4,161.606
T1,162.375
T4,163.471
T3,163.574
T2,164.182
T1,164.781
T1,164.902
T4,166.205
T2,166.422
T1,166.718
T1,166.806
T4,167.216
T2,167.564
T1,168.153
T2,170.626
T3,170.671
T1,171.212
T1,173.206
T3,173.795
T1,173.864
T4,174.391
T2,174.967
T1,175.067
T3,175.447
T4,176.035
T2,176.245
T4,177.63
T4,177.698
T3,178.821
T2,179.017
T1,183.529
T3,183.929
T3,184.13
T1,184.617
T4,186.951
T2,188.052
T2,189.321
T4,189.341
T1,190.82
T4,191.923
T4,193.099
T4,193.297
T4,194.394
T2,195.455
T3,196.917
T1,198.649
T2,200.754
T3,201.209
T4,202.617
T1,203.205
T4,203.383
T3,203.808
T1,203.92
T1,205.114
T3,209.02
T1,209.496
T4,210.417
T1,212.023
T2,212.1
T3,212.914
T1,213.654
T1,215.237
T1,221.557
T2,221.696
T3,222.241
T4,222.994
T2,223.442
T2,224.043
T2,224.128
T3,224.535
T4,224.919
T2,225.376
T1,226.336
T1,229.198
T1,229.316
T1,230.223
T3,230.838
T1,231.993
T1,233.994
T4,235.041
T3,235.213
T2,235.236
T3,236.391
T2,236.46
T4,242.053
T2,242.203
T2,242.322
T3,242.412
T3,242.534
T2,245.439
T3,246.234
T2,248.077
T3,248.655
T4,248.845
T4,250.735
T2,252.407
T2,252.968
T3,256.104
T1,256.628
T4,258.294
T2,260.775
T1,260.865
T1,261.023
T3,261.185
T4,261.656
T1,263.006
T2,264.512
T4,266.375
T3,269.9
T2,270.424
T2,271.315
T2,271.385
T3,277.484
T4,280.153
T2,280.163
T4,280.237
T2,281.473
T2,282.004
T4,282.203
T1,285.371
T4,287.522
T3,289.847
T4,289.891
T4,291.157
T2,292.587
T4,292.747
T2,293.093
T1,293.868
T2,296.151
T1,297.455
T3,297.467
T2,299.19
T4,299.486
T4,301.715
T1,303.999
T4,304.229
T4,305.01
T1,307.582
T4,309.262
T2,309.328
T3,311.302
T2,311.59
T4,311.942
T2,312.578
T1,312.689
T3,314.596
T1,314.819
T1,315.966
T1,316.23
T3,316.334
T1,318.267
T4,318.322
T1,318.326
T1,319.832
T1,320.009
T2,320.403
T3,321.439
T1,323.181
T4,323.403
T4,326.313
T3,326.723
T2,327.05
T3,327.313
T2,328.189
T1,328.382
T3,330.483
T4,332.592
T3,332.813
T4,333.271
T2,333.282
T2,334.181
T1,334.707
T3,336.376
T4,337.357
T4,337.747
T2,338.366
T1,339.261
T2,341.487
T4,341.865
T2,342.39
T3,344.446
T3,344.666
T3,347.575
T4,348.39
T3,348.869
T3,353.143
T1,353.36
T1,355.606
T3,355.669
T3,356.751
T4,357.711
T2,357.835
T2,358.533
T3,359.554
T4,361.028
T3,361.217
T3,361.567
T4,363.074
T4,365.668
T4,366.634
T3,366.659
T2,368.157
T1,368.16
T2,368.271
T2,368.758
T4,370.189
T2,370.498
T2,370.95
T3,371.967
T3,373.497
T4,373.805
T3,375.788
T3,377.021
T3,378.303
T2,379.109
T3,380.302
T4,380.442
T4,383.781
T4,385.522
T1,386.532
T3,387.201
T3,388.323
T4,388.852
T1,388.911
T2,390.028
T1,391.259
T3,391.471
T3,392.877
T4,393.395
T1,396.926
T4,399.535
T1,399.568
T1,401.116
T2,401.363
T3,401.7
T3,401.797
T2,402.45
