task_type,arrival_time
T1,0.216
T1,1.246
T1,2.507
T2,3.309
T2,3.709
T4,3.988
T1,5.316
T2,8.436
T1,8.95
T2,9.538
T3,11.798
T1,11.93
T4,12.546
T3,12.825
T4,13.743
T4,15.251
T3,16.435
T1,17.339
T1,17.408
T3,18.672
T2,20.19
T2,22.899
T3,24.45
T3,24.461
T2,24.873
T2,25.107
T3,26.23
T4,26.24
T1,29.127
T2,31.192
T1,31.66
T4,31.706
T4,31.732
T4,31.812
T2,35.106
T3,35.849
T1,36.066
T4,36.452
T2,36.873
T1,37.756
T3,38.284
T1,39.542
T2,44.42
T2,45.645
T1,48.092
T4,48.917
T2,50.504
T2,50.571
T2,51.393
T4,51.702
T2,52.305
T1,53.258
T3,54.31
T4,55.737
T1,56.503
T1,56.616
T2,56.941
T1,57.893
T2,59.036
T2,60.157
T2,62.38
T3,62.391
T1,62.984
T4,64.039
T2,68.54
T4,71.525
T2,71.587
T1,72.363
T2,72.516
T2,73.023
T2,74.578
T2,75.679
T1,75.722
T1,76.506
T4,76.85
T1,77.019
T3,79.473
T4,81.143
T1,82.176
T2,82.95
T1,83.323
T2,84.127
T4,84.375
T4,86.562
T1,87.943
T4,88.494
T4,88.516
T3,89.743
T3,91.191
T2,91.802
T1,93.795
T2,94.64
T2,96.011
T4,96.305
T1,97.489
T3,98.677
T3,99.194
T2,99.77
T4,100.949
T2,101.867
T3,105.353
T2,105.522
T3,106.506
T1,106.828
T3,106.91
T1,107.585
T1,108.143
T2,108.231
T4,112.52
T1,114.559
T1,115.375
T2,115.478
T4,115.991
T4,116.304
T2,116.455
T4,117.513
T2,118.266
T3,118.404
T4,120.113
T1,120.368
T2,120.712
T4,122.297
T2,122.861
T4,125.184
T3,125.4
T4,127.73
T3,128.322
T4,128.35
T2,128.814
T4,129.287
T4,129.287
T4,129.516
T1,132.831
T4,134.494
T4,134.603
T3,136.592
T4,139.35
T2,139.588
T1,139.957
T3,140.046
T3,142.438
T1,142.538
T4,143.949
T2,144.418
T2,145.028
T3,146.998
T4,148.889
T3,149.173
T4,151.804
T2,152.963
T3,153.264
T2,153.293
T4,157.011
T3,157.016
T4,157.423
T3,157.462
T2,158.98
T1,159.067
T2,160.374
T2,163.353
T2,164.739
T4,166.482
T2,166.639
T4,169.467
T3,170.993
T4,172.23
T1,173.144
T1,174.261
T4,174.817
T1,175.116
T4,176.477
T3,176.68
T2,177.075
T2,177.235
T4,177.746
T2,178.091
T1,178.121
T1,178.486
T2,179.256
T1,180.89
T1,181.147
T3,181.233
T4,182.125
T1,182.345
T3,182.831
T3,182.938
T4,184.035
T1,185.623
T1,187.741
T3,189.45
T1,193.491
T4,193.805
T1,194.275
T2,194.492
T4,199.629
T1,202.108
T2,202.507
T4,203.367
T3,203.872
T2,204.977
T3,205.203
T2,206.784
T2,209.086
T3,209.392
T2,209.412
T3,210.626
T3,211.458
T4,213.35
T3,213.63
T2,213.791
T1,213.856
T2,214.32
T2,215.338
T1,217.003
T4,217.243
T3,218.016
T1,219.116
T4,220.397
T3,220.931
T1,221.398
T2,222.72
T4,223.663
T4,224.105
T2,225.105
T2,228.532
T3,228.641
T4,228.969
T4,229.203
T3,229.391
T4,229.775
T4,230.558
T2,231.615
T4,231.87
T1,234.035
T4,235.411
T2,239.54
T2,239.609
T4,240.128
T2,241.304
T1,242.612
T3,244.687
T4,244.986
T1,245.495
T1,245.663
T3,246.121
T2,246.196
T4,247.102
T3,247.179
T4,247.796
T4,248.042
T2,250.243
T4,250.248
T2,250.512
T4,251.608
T4,252.036
T3,253.453
T2,253.815
T4,254.235
T4,254.752
T1,255.197
T2,256.683
T2,260.89
T4,261.83
T3,262.069
T1,262.121
T4,262.135
T4,262.472
T4,263.446
T2,266.58
T1,267.861
T4,267.876
T4,268.529
T4,268.81
T4,269.222
T1,272.589
T1,273.002
T2,273.69
T2,273.956
T4,274.397
T4,275.438
T1,276.876
T3,279.533
T3,279.598
T3,280.513
T2,282.771
T4,283.627
T3,284.662
T4,285.516
T3,287.521
T3,288.465
T1,288.769
T2,288.944
T3,289.944
T3,290.015
T1,291.159
T4,292.393
T1,292.7
T3,294.156
T2,295.419
T2,295.68
T1,295.926
T3,297.165
T1,297.236
T2,297.265
T2,297.568
T2,299.738
T1,300.395
T3,300.945
T1,302.198
T3,302.367
T1,304.239
T1,307.602
T1,307.808
T4,311.124
T3,311.19
T2,311.467
T1,312.693
T4,315.727
T2,315.881
T3,316.277
T1,317.917
T1,318.006
T2,318.483
T2,319.18
T2,319.403
T1,321.126
T4,323.592
T2,325.079
T4,325.136
T1,328.145
T3,328.499
T3,330.524
T4,331.252
T2,331.664
T2,331.88
T1,332.462
T2,332.689
T1,334.787
T1,335.973
T2,338.694
T1,338.921
T4,339.067
T1,341.024
T4,342.674
T2,346.086
T4,346.509
T3,348.437
T2,349.78
T2,350.056
T3,350.846
T1,354.663
T4,354.787
T2,355.176
T3,356.055
T4,356.384
T3,357.742
T4,359.395
T2,362.117
T2,362.469
T2,363.768
T4,363.82
T2,364.039
T4,365.155
T4,365.813
T2,366.045
T4,366.153
T2,367.105
T3,367.658
T3,367.924
T3,367.961
T3,370.556
T4,373.046
T3,373.097
T3,373.226
T1,374.175
T2,375.342
T2,379.014
T2,379.227
T1,381.712
T3,382.998
T1,383.477
T4,383.603
T4,385.586
T1,386.44
T2,388.128
T1,388.451
T1,388.775
T2,389.829
T4,389.895
T2,391.402
T3,393.65
T2,395.597
T3,396.539
T2,397.963
T4,398.677
T3,399.674
T2,400.141
T4,401.084
T3,402.897
T2,404.31
T1,404.895
T1,406.635
T4,407.435
T1,407.694
T4,408.195
T4,409.722
T3,410.345
T1,411.598
T4,414.834
T1,416.112
T4,417.441
T2,417.724
T4,418.414
T3,420.315
T3,421.438
T1,422.088
T2,424.776
T2,425.005
T1,426.171
T1,426.787
T4,427.28
T1,427.41
T1,427.732
T2,428.801
T1,429.456
T3,430.928
T1,430.964
T2,432.012
T4,432.038
T2,432.411
T3,435.6
T4,436.417
T1,437.342
T1,437.727
T2,438.502
T1,439.295
T3,440.736
T3,442.143
T3,445.151
T3,445.911
T4,447.082
T4,447.693
T3,447.88
T3,447.902
T3,448.594
T4,448.647
T4,450.593
T1,450.724
T4,452.831
T4,453.564
T3,454.409
T1,455.601
T4,456.361
T3,457.315
T1,457.596
T1,458.066
T4,459.044
T1,461.678
T3,461.856
T3,462.14
T1,462.446
T1,463.992
T1,466.885
T1,469.53
T3,470.264
T3,472.234
T3,472.465
T3,475.085
T1,475.516
T1,477.337
T1,477.864
T1,478.459
T1,478.753
T3,481.927
T3,484.796
T3,484.903
T3,492.209
T3,492.868
T1,497.582
T1,502.09
T1,504.071
T1,504.507
T3,505.486
T3,505.604
T3,506.593
T3,516.755
T3,518.315
T3,546.203
T3,549.452
T3,553.337
T3,555.031
T3,563.751
T3,564.231
T3,564.969
T3,569.862
T3,581.113
T3,589.094
T3,597.511
T3,598.247
T3,598.665
