task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.09,1.105,107.125,1.061,10.259,110.047,1.013,98.783,1.022,98.0,1.178,10.897,104.737,1.061,96.3
1,0.25,96.533,10.672,103.902,0.955,95.115,105.463,0.983,102.102,9.676,106.403,0.936,101.552,104.26,1.075
2,0.61,117.981,103.381,10.377,107.66,107.046,103.301,107.195,109.677,109.183,9.986,109.733,104.259,102.029,100.784
3,0.724,1.042,106.718,1.016,9.821,101.734,1.126,112.916,1.033,96.421,1.085,10.1,106.628,1.073,100.162
1,0.761,107.014,10.096,97.767,0.956,94.351,102.723,0.988,93.326,9.409,99.985,1.048,108.981,102.604,1.002
1,1.209,107.463,9.968,101.156,0.926,101.351,99.466,1.014,95.426,10.183,99.992,0.929,110.361,104.739,0.924
2,1.347,104.584,107.003,9.371,108.102,102.276,103.617,107.904,107.927,114.746,9.24,98.579,115.04,109.552,94.558
3,1.472,1.024,94.513,1.142,11.166,114.845,1.041,111.488,1.117,107.838,1.001,9.657,100.592,1.054,109.914
1,1.659,110.207,10.425,94.292,1.07,107.263,94.367,0.928,106.569,10.197,109.891,0.946,105.578,94.339,1.08
4,1.771,101.401,95.593,95.085,93.516,110.006,97.55,104.22,104.308,105.374,106.229,109.721,101.634,103.522,99.917
1,1.823,94.77,10.379,107.973,0.95,94.573,99.421,0.971,98.958,10.575,98.878,1.016,109.873,106.468,0.967
1,2.082,94.661,9.521,98.277,1.017,101.642,101.108,0.949,97.009,9.491,101.934,0.922,103.212,100.45,1.078
4,2.134,100.213,100.856,105.33,100.142,101.445,103.686,108.588,115.442,109.048,107.839,108.729,97.711,99.795,97.541
1,2.301,96.161,10.428,97.151,1.003,109.05,101.515,1.046,102.617,10.934,103.549,1.089,104.491,98.67,0.922
4,2.714,114.667,109.736,97.06,95.169,94.986,110.205,99.859,114.878,109.403,95.27,96.299,98.82,105.899,101.789
4,2.795,108.551,99.363,101.472,99.162,100.625,107.035,106.88,111.143,97.482,101.316,100.755,95.824,110.356,100.57
2,2.897,106.142,100.167,9.561,96.8,97.574,102.035,112.174,105.118,112.553,9.759,94.38,106.016,113.417,97.979
1,2.949,104.459,10.367,107.826,1.094,95.066,97.113,0.965,107.044,9.461,111.673,1.024,106.497,92.144,1.013
1,3.026,97.275,10.248,100.906,1.013,94.272,99.955,1.022,97.943,10.848,108.031,0.979,109.397,95.158,1.028
4,3.461,110.295,99.809,104.295,103.213,109.067,98.138,111.304,102.013,101.142,91.675,107.745,109.112,98.986,107.821
4,3.526,115.175,109.349,106.936,101.44,105.69,101.55,100.961,98.272,95.598,97.885,109.839,108.483,108.521,113.674
1,3.56,105.845,10.902,94.886,0.993,94.107,92.236,1.085,105.672,9.578,98.283,0.987,102.952,94.729,0.965
3,3.571,0.988,108.974,1.115,11.242,111.104,0.995,105.11,1.063,102.563,1.068,11.208,109.819,1.02,99.564
4,3.582,112.979,94.089,97.316,94.724,100.265,106.671,109.544,113.814,100.616,106.958,105.133,100.943,109.287,108.598
2,3.692,105.558,102.816,9.838,94.64,114.94,105.758,105.655,106.405,105.838,9.93,100.74,114.748,111.229,101.545
1,3.986,96.511,10.265,98.502,0.996,104.269,104.126,0.996,99.978,9.41,111.132,1.048,108.523,95.429,0.96
1,4.031,96.408,9.788,110.527,1.027,95.474,106.913,1.06,100.966,9.444,100.017,0.945,106.605,99.956,1.064
1,4.055,94.876,10.062,98.582,0.999,108.909,96.597,1.051,96.995,9.996,111.613,0.934,106.816,103.698,1.044
1,4.111,97.519,10.64,98.502,0.935,99.938,98.52,0.961,102.367,9.643,109.589,1.014,94.784,94.307,0.943
4,4.175,97.976,98.775,108.576,105.234,109.196,110.125,110.686,107.311,98.572,107.989,107.66,110.006,96.44,111.944
1,4.21,93.563,9.601,106.588,1.048,106.588,98.798,0.935,95.346,9.577,107.593,1.036,95.101,97.907,1.03
1,4.245,105.792,9.685,94.142,1.011,99.774,108.121,1.047,95.042,10.687,105.893,1.019,108.523,107.303,1.086
3,4.349,0.995,94.606,1.135,11.057,115.898,1.066,108.673,1.108,103.208,1.12,10.163,107.308,1.029,104.427
2,4.432,100.564,104.049,9.839,110.422,97.589,104.522,106.918,117.026,116.645,9.648,96.256,102.366,107.423,104.502
3,4.438,1.124,96.155,1.01,9.524,102.056,1.081,108.009,1.115,101.457,1.121,10.493,104.98,1.032,106.286
3,5.349,1.052,97.386,1.001,10.833,101.968,1.117,98.501,1.082,101.052,1.169,9.961,107.343,1.065,104.442
2,5.37,100.657,98.449,9.871,95.312,108.278,97.487,96.935,102.993,107.633,10.177,110.824,112.084,113.938,97.349
2,5.677,111.871,104.748,9.364,105.288,102.276,100.074,106.215,118.201,105.838,10.239,100.95,109.379,112.76,101.545
4,6.163,102.335,106.758,100.584,97.21,104.618,114.291,106.855,111.705,108.149,100.256,95.283,106.177,109.161,99.566
3,6.2,1.025,102.458,1.093,9.964,100.592,1.057,103.035,0.985,106.344,1.177,10.074,102.776,1.061,105.42
4,6.315,98.174,101.787,104.545,95.686,98.471,113.523,109.654,100.69,96.833,96.06,110.448,109.292,101.748,101.789
2,6.5,109.185,105.838,10.309,106.556,110.785,104.115,101.115,110.053,107.89,9.547,99.828,109.834,114.269,105.904
4,6.993,110.485,101.953,108.644,108.827,98.722,100.845,106.416,112.597,103.682,105.419,100.457,103.122,98.417,103.423
4,7.018,111.035,101.027,104.586,98.734,110.301,105.74,114.205,103.293,98.459,97.267,108.795,106.414,98.404,108.497
1,7.086,102.282,9.374,109.161,1.077,104.026,99.878,1.027,93.065,10.0,102.48,0.99,101.405,98.49,1.028
4,7.109,107.846,97.371,103.342,103.161,94.985,101.851,100.966,106.428,98.355,92.494,98.405,95.722,97.882,107.468
2,7.198,117.988,101.758,10.463,103.737,106.767,104.303,109.756,110.436,100.738,10.472,101.219,106.623,110.338,96.441
4,7.394,107.596,96.276,96.102,98.977,102.113,96.766,108.333,113.814,99.691,97.072,94.497,106.92,110.205,102.116
2,7.638,111.842,112.946,9.818,110.426,101.843,111.455,104.997,109.617,99.131,9.373,105.751,104.993,100.604,103.291
4,8.047,112.419,104.571,94.702,96.738,98.256,98.558,110.686,108.15,104.229,106.652,99.029,97.032,104.841,112.209
4,8.08,114.663,105.787,98.393,96.989,101.854,101.092,99.14,114.325,107.56,92.113,100.457,108.122,107.899,108.23
1,8.093,95.814,9.28,111.692,1.057,105.098,107.345,0.989,105.62,9.601,111.95,1.068,98.767,107.337,0.955
3,8.121,1.024,96.779,1.161,11.004,108.93,1.039,101.048,1.111,101.705,1.127,9.713,104.376,1.069,113.474
4,8.792,104.488,97.024,91.672,98.422,98.471,108.132,102.761,103.628,104.814,92.35,101.44,110.063,106.406,110.979
2,8.952,115.777,116.158,9.459,99.47,109.707,102.081,110.874,101.786,102.6,10.885,109.459,109.1,104.115,101.545
1,9.705,104.755,10.899,109.165,0.951,93.944,106.856,0.986,99.397,9.542,97.667,0.974,109.492,98.939,0.931
1,9.881,97.227,10.248,99.728,1.047,107.053,101.202,0.934,107.463,10.395,106.128,1.058,107.606,103.219,0.952
2,10.764,112.535,104.214,10.403,109.358,108.694,97.335,109.246,109.574,98.66,9.353,101.219,108.034,109.74,99.176
2,11.053,108.117,104.48,10.151,93.474,100.007,103.878,109.735,103.355,106.744,10.897,102.416,110.644,106.389,103.287
3,11.157,1.014,109.121,1.084,10.497,108.072,1.155,112.08,1.112,109.786,1.048,10.209,111.34,1.06,107.79
2,11.198,105.527,102.253,10.135,95.615,108.428,112.544,110.63,108.208,108.122,9.384,100.373,102.043,101.995,104.068
2,11.271,103.49,99.502,10.007,109.156,107.083,101.291,108.009,107.975,98.341,9.64,96.855,113.559,110.186,104.997
2,11.923,115.634,109.923,9.926,95.169,113.373,103.718,104.36,104.409,99.502,10.612,101.23,111.248,110.476,109.013
1,11.957,105.893,9.564,95.034,1.095,99.567,105.826,1.031,106.05,9.788,111.146,1.077,102.035,96.681,0.926
2,12.184,115.465,109.108,10.099,109.298,110.66,113.957,99.393,100.911,100.313,10.711,110.308,106.186,112.274,105.524
4,12.206,114.12,93.396,94.435,102.847,98.2,111.416,109.654,97.827,94.068,97.301,99.849,99.297,107.423,110.62
3,12.313,1.115,99.574,1.178,11.112,106.26,1.024,107.893,1.036,107.557,1.034,9.943,103.316,1.145,108.169
1,12.518,108.097,10.494,98.943,1.091,111.141,109.413,0.923,106.069,9.511,98.502,1.031,104.4,101.713,1.07
2,12.638,115.507,112.449,9.81,97.306,99.555,99.725,106.247,106.016,110.746,9.389,98.293,112.003,103.617,105.83
4,12.65,101.194,105.186,92.214,101.112,108.601,108.387,105.07,98.541,103.77,104.589,94.472,95.506,103.526,103.464
2,12.732,113.464,99.735,9.981,99.007,106.272,108.336,103.853,118.474,115.637,10.322,106.556,103.024,102.608,99.871
1,12.782,109.745,9.744,100.283,1.032,99.331,107.557,1.041,95.847,10.517,109.161,1.02,102.724,100.04,0.944
4,12.783,111.577,96.894,100.641,102.782,107.376,107.846,109.201,102.234,104.72,91.991,97.305,109.884,96.97,108.18
3,12.845,1.112,104.016,1.05,10.03,112.935,1.03,105.415,1.037,99.717,1.008,10.483,114.306,1.133,109.499
3,13.261,1.13,95.313,1.03,10.354,97.855,1.04,105.087,1.004,94.702,1.016,11.234,99.373,0.984,106.908
1,13.33,96.578,9.419,103.969,1.089,101.947,103.804,1.059,105.566,10.793,110.661,1.07,97.285,95.437,1.017
4,13.432,109.953,109.457,101.962,109.594,110.322,108.529,103.634,112.912,101.236,100.483,107.1,110.369,103.976,104.72
1,13.614,106.742,10.259,95.335,0.931,96.728,94.183,0.976,106.488,9.557,101.402,0.95,93.889,107.478,0.928
4,13.801,102.934,96.639,102.205,103.185,95.086,98.407,103.261,105.39,100.469,97.534,101.93,111.473,99.051,113.913
4,14.155,111.962,93.278,100.494,102.1,105.181,100.008,114.302,108.004,106.454,107.868,100.524,105.332,101.076,109.925
1,14.164,95.9,10.707,105.482,1.046,106.253,101.019,0.98,109.159,10.779,102.981,0.929,110.707,93.184,0.993
3,14.209,1.019,97.876,1.133,10.98,110.276,1.037,107.314,1.085,103.644,1.154,10.083,112.007,1.147,114.338
