task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.018,97.12,107.81,108.34,110.77,10.29,102.73,108.75,105.17,109.82,106.66,112.81,111.16,9.45,97.61,108.53,107.32
4,0.218,96.91,106.42,104.14,95.09,9.45,97.68,104.79,99.57,108.82,104.24,109.52,109.52,10.19,112.4,93.58,111.75
1,0.294,103.54,110.65,100.15,111.87,11.44,99.52,97.1,97.45,108.07,103.25,109.42,101.05,10.46,100.03,111.42,113.38
2,0.44,97.47,100.46,96.34,106.23,9.52,97.02,101.2,101.76,101.38,112.87,93.78,115.92,10.0,99.1,103.22,111.93
2,1.385,106.06,100.12,100.11,101.21,9.73,92.34,98.94,102.3,104.04,114.2,105.52,98.38,10.07,101.19,104.2,101.73
4,1.639,93.23,100.53,106.55,101.78,11.11,108.42,97.79,99.95,98.75,116.66,98.06,97.68,9.87,94.96,108.87,103.48
3,2.015,102.05,101.25,114.58,105.94,10.6,114.07,99.14,115.46,110.52,107.26,97.8,105.11,11.02,110.14,106.84,110.83
2,2.057,109.48,100.21,107.14,114.54,9.85,94.85,105.1,98.4,106.15,104.44,94.3,111.57,10.34,95.83,103.97,106.59
2,2.519,110.53,110.78,98.87,109.94,10.67,102.79,95.96,104.15,110.23,108.5,102.51,108.45,9.96,94.81,98.86,97.26
2,3.063,106.61,100.27,103.81,99.18,10.87,98.83,97.89,109.79,104.03,105.93,101.67,108.76,10.72,101.86,99.67,108.37
2,3.286,97.48,114.6,103.17,115.06,9.84,92.66,98.42,109.46,111.15,105.87,97.43,110.3,9.91,107.36,102.13,105.03
4,3.359,103.28,113.05,105.35,106.14,9.84,101.18,103.11,110.27,97.15,113.64,110.27,110.67,11.14,109.13,98.34,105.45
3,3.39,95.49,116.26,114.09,106.34,10.43,101.87,98.54,99.77,111.54,112.9,107.78,110.03,10.89,103.92,116.48,111.49
2,3.656,110.04,103.37,108.22,108.47,11.01,105.32,102.16,104.37,108.34,99.42,96.98,111.31,10.37,92.24,105.42,96.54
2,3.67,99.89,103.18,106.58,102.69,9.8,93.1,97.69,107.0,106.83,103.9,108.27,99.99,10.09,101.75,102.3,108.87
1,4.248,112.76,101.89,107.55,104.98,11.37,102.14,97.67,105.51,108.72,102.2,106.69,95.88,10.96,113.85,107.55,109.74
3,4.556,104.63,107.54,98.0,115.65,11.29,106.45,111.53,106.19,98.72,111.82,111.97,101.7,11.17,109.67,116.1,115.31
3,4.596,104.36,108.63,99.76,101.35,10.34,106.87,103.92,99.87,110.73,103.2,109.8,104.43,11.11,113.08,113.78,103.5
2,5.051,105.48,115.52,99.63,115.54,11.03,94.41,104.72,103.2,102.98,108.59,100.43,101.66,10.78,108.6,101.55,112.7
2,5.362,107.67,102.84,101.32,111.73,9.85,108.67,103.34,98.33,103.5,112.73,98.24,110.53,10.05,107.72,96.74,113.98
2,5.599,94.77,108.95,93.4,108.42,10.06,98.48,96.85,103.43,105.16,108.16,102.17,102.61,10.86,103.84,102.08,106.69
1,5.971,106.48,93.6,101.65,102.8,11.29,96.16,99.8,104.92,104.98,107.81,107.58,111.88,11.6,104.99,109.38,109.0
3,6.255,112.57,114.8,104.66,100.42,11.03,116.04,115.49,100.24,109.82,106.88,105.91,100.82,11.11,108.1,106.46,114.99
3,6.366,98.49,111.9,102.9,114.24,10.79,103.32,101.18,113.56,105.53,111.1,100.84,109.05,11.86,98.92,99.36,97.53
3,6.614,100.91,115.92,103.58,117.5,10.65,103.85,105.04,112.77,97.26,111.39,98.97,106.39,10.19,112.29,111.28,103.13
2,6.665,95.1,115.44,106.3,105.46,9.84,103.92,105.46,101.69,101.75,108.92,102.91,100.75,10.7,97.97,109.06,97.93
3,6.951,99.85,107.5,99.18,99.81,11.85,116.22,109.77,101.22,95.7,106.27,98.21,105.72,10.14,103.58,109.43,112.97
4,7.246,94.96,100.54,98.76,110.25,10.54,110.95,93.39,108.91,101.31,105.73,109.18,100.33,9.78,101.52,109.45,103.9
3,8.003,97.42,112.88,103.27,109.25,11.66,111.09,104.19,114.48,104.21,107.31,107.44,112.65,10.29,110.49,101.04,98.46
3,8.137,104.88,106.19,99.54,99.36,11.32,109.75,99.23,110.36,100.03,112.38,114.42,109.25,11.63,111.5,112.02,109.7
1,8.333,107.89,94.05,99.22,99.37,10.9,109.7,100.53,110.8,106.92,102.91,100.76,104.83,9.92,105.64,110.12,112.77
2,8.656,102.48,100.82,97.46,101.84,10.72,108.63,103.99,109.84,105.07,106.32,98.96,115.2,10.89,101.21,107.71,101.05
1,9.298,106.11,110.14,101.35,99.74,11.24,104.86,97.96,111.44,105.27,95.06,111.78,97.6,10.92,111.24,98.68,112.33
4,10.003,98.55,108.6,111.22,108.4,11.11,96.12,103.81,108.78,96.33,105.53,111.65,96.01,10.03,105.65,107.03,99.56
1,10.122,113.01,94.33,103.34,100.36,11.2,96.73,113.13,112.94,99.77,108.18,98.48,108.03,11.27,110.6,96.14,102.94
3,10.211,95.65,116.5,113.82,103.13,10.22,114.48,104.9,115.46,104.99,103.59,103.16,107.93,10.6,117.43,111.95,104.36
1,10.46,112.96,111.0,100.47,112.05,10.87,98.27,108.04,108.38,110.28,95.07,103.33,102.63,9.77,98.37,113.71,114.57
4,10.619,104.67,115.78,110.52,102.74,9.58,102.73,96.2,114.01,100.91,108.76,110.74,105.12,10.66,105.03,97.01,101.59
4,10.777,102.88,115.39,114.9,100.58,9.57,104.17,94.76,99.91,100.01,116.22,101.12,98.52,10.3,109.51,100.52,106.23
3,11.237,112.64,106.63,99.21,110.54,11.56,103.55,102.07,101.89,109.87,108.15,102.53,107.38,10.47,115.63,111.53,114.27
3,11.427,102.54,102.51,101.59,109.95,11.76,107.44,107.28,100.61,109.76,108.7,97.98,114.34,11.84,113.83,109.91,104.06
3,11.509,103.45,109.72,114.06,102.33,10.65,109.27,115.8,108.36,104.88,103.8,111.37,104.69,10.96,103.91,113.17,113.13
1,12.407,105.5,102.96,112.08,107.49,10.12,112.37,103.28,109.88,110.21,98.84,110.42,98.47,11.44,102.17,111.18,109.61
1,12.789,102.9,105.96,109.72,111.56,10.25,100.3,101.71,101.63,112.1,103.56,109.41,105.77,10.38,113.69,104.32,99.13
3,13.345,95.94,110.13,112.74,102.47,10.71,103.62,102.12,115.07,110.32,116.32,105.74,103.99,10.27,108.95,105.5,99.88
4,13.351,106.97,106.02,97.27,103.99,9.51,109.89,104.18,106.54,106.69,110.03,111.14,108.1,10.54,95.48,99.02,101.24
3,13.648,107.9,105.89,112.74,109.71,10.11,104.26,109.16,102.26,111.07,116.12,113.68,115.68,11.32,107.73,107.55,110.22
4,13.754,105.8,102.11,99.28,111.03,10.97,112.14,104.6,107.7,101.22,105.84,101.55,109.46,10.7,95.62,108.02,112.8
3,14.288,107.92,101.04,102.37,116.43,10.27,112.77,98.24,98.24,100.36,99.78,113.6,109.85,10.07,105.04,108.08,100.94
2,15.295,110.67,103.86,103.89,101.53,9.59,100.24,109.59,98.5,95.15,99.41,99.86,105.72,10.05,102.37,103.73,104.75
3,15.382,105.41,103.51,106.07,112.39,10.07,115.8,111.17,105.58,102.36,101.23,105.61,116.01,10.57,103.3,116.74,112.76
3,15.512,113.09,110.51,98.98,113.48,10.26,100.2,112.53,114.48,103.69,102.09,99.89,114.15,10.96,102.13,102.36,111.24
3,15.525,106.72,102.86,98.1,116.37,10.03,101.14,108.3,108.86,95.74,109.39,98.04,104.02,10.89,112.52,101.18,101.03
1,15.55,102.8,108.5,95.49,106.52,11.51,109.94,96.0,97.96,113.08,110.31,106.56,110.46,10.05,109.4,112.01,98.51
2,15.567,100.74,106.13,106.25,113.93,11.13,106.92,103.33,106.26,102.36,107.75,107.73,108.38,10.48,92.65,96.8,104.25
2,15.688,101.18,105.1,107.03,107.8,10.56,108.99,107.71,110.99,104.26,100.05,105.67,110.51,10.28,99.38,102.83,96.54
4,15.749,102.71,100.5,100.12,95.42,9.63,112.39,105.93,105.84,95.19,100.5,99.86,110.08,9.71,101.18,100.45,106.29
3,15.988,96.0,104.53,114.57,109.45,11.67,111.69,106.76,105.18,96.72,109.25,108.08,101.53,11.15,105.39,115.42,99.3
1,16.434,99.86,105.57,98.71,108.05,10.13,110.55,99.36,104.6,97.86,99.92,107.1,98.04,10.24,108.66,107.35,109.25
1,16.491,100.85,94.1,94.78,99.54,10.31,104.17,110.01,112.01,107.45,102.36,101.71,96.22,10.26,96.16,113.56,103.93
2,16.629,95.46,107.95,106.85,108.16,9.82,100.69,111.58,112.87,104.51,112.97,106.88,115.7,9.47,107.32,95.7,97.71
4,17.01,100.51,117.57,110.47,108.32,11.1,110.51,106.61,99.81,104.16,101.4,104.63,102.12,10.67,107.88,103.26,118.02
2,17.279,106.03,106.47,93.33,113.85,10.11,96.38,109.38,106.02,111.32,107.84,100.11,111.29,9.65,100.03,96.58,101.02
2,17.572,99.3,107.41,97.47,109.19,9.82,101.3,96.58,101.52,96.44,113.98,100.02,114.56,11.04,106.75,105.6,103.47
3,17.953,111.86,100.88,98.97,111.27,10.08,109.52,110.99,102.22,111.86,112.74,105.84,99.28,11.29,105.98,103.1,114.75
1,18.015,100.07,97.76,112.55,112.22,11.37,101.48,112.22,101.25,105.07,100.5,109.05,111.14,11.33,102.34,105.84,113.72
4,18.27,94.55,101.87,98.41,107.73,10.03,95.43,100.65,100.22,97.12,116.81,103.93,102.83,10.29,109.24,109.69,103.31
4,19.208,102.54,102.06,108.09,99.03,10.7,95.45,95.59,111.97,105.39,111.08,114.46,101.02,10.31,97.68,100.64,105.83
2,19.393,104.17,103.68,107.2,108.11,10.7,95.04,109.76,112.0,103.42,99.98,102.62,113.34,11.11,92.02,98.77,106.69
1,20.308,114.33,105.79,98.3,103.95,11.6,100.98,109.49,99.9,108.84,97.32,105.58,105.78,9.94,98.25,108.14,113.24
2,20.36,102.04,97.91,92.68,107.91,10.38,95.4,107.58,101.12,105.63,112.28,96.81,99.59,9.78,104.1,106.15,96.14
3,20.746,98.04,113.37,99.17,113.12,10.57,99.9,112.97,98.16,98.46,113.05,107.01,112.56,11.76,104.84,114.09,100.95
1,20.871,112.66,93.45,110.16,111.3,11.53,105.85,100.77,109.52,104.95,97.0,99.04,112.69,10.91,113.69,96.41,112.34
2,20.942,109.4,98.68,108.69,105.34,9.44,103.59,107.66,97.37,100.42,110.43,107.03,115.26,10.93,100.15,97.04,112.77
3,21.113,96.13,116.65,113.53,102.27,11.51,104.18,105.04,107.32,109.06,99.75,96.96,116.95,11.59,115.8,112.71,102.65
2,21.42,101.15,108.25,104.24,99.91,9.47,94.64,98.94,98.59,105.43,97.64,99.99,108.59,9.41,107.82,102.27,101.66
3,21.494,103.66,107.55,103.0,113.11,10.5,102.78,102.0,111.44,102.74,108.56,114.24,98.93,10.18,99.9,112.6,100.61
1,21.512,108.31,107.84,106.24,109.38,11.61,98.15,99.36,107.18,109.35,101.89,97.49,107.87,11.02,102.75,110.7,110.74
2,21.78,109.25,103.78,102.58,114.56,9.78,95.17,111.83,110.71,96.17,111.82,108.98,114.65,10.14,100.62,102.82,99.44
2,22.151,97.51,101.49,97.06,106.56,9.4,92.63,96.22,98.73,95.03,106.53,99.35,101.84,10.98,105.64,111.22,103.48
4,22.233,103.32,101.56,108.09,111.04,9.81,95.17,98.25,114.42,102.18,108.18,114.54,100.5,10.74,112.64,106.92,100.7
4,22.497,97.23,115.08,106.36,99.9,9.77,103.43,105.77,107.13,92.55,105.84,101.66,106.76,9.96,95.92,98.45,105.09
1,23.257,110.65,101.14,107.0,103.03,9.83,110.12,104.83,103.37,113.2,107.7,96.11,112.19,10.75,107.63,108.65,101.91
1,23.258,100.35,105.38,99.48,107.54,9.83,99.25,109.0,107.4,113.04,105.96,106.2,95.39,9.95,107.48,108.64,111.38
2,23.383,95.1,103.61,95.99,102.14,10.04,108.17,109.96,109.35,111.11,99.35,101.5,113.93,10.72,105.54,111.58,99.99
3,23.825,96.63,109.77,105.34,107.15,11.8,110.62,111.81,103.42,110.19,111.56,104.5,103.64,10.43,114.12,100.3,102.6
3,23.966,101.37,115.33,100.98,107.26,11.78,102.82,105.51,97.5,103.2,108.4,105.33,114.78,10.42,104.28,98.24,107.73
3,24.119,109.27,115.46,110.91,102.52,10.53,105.2,115.39,97.95,107.13,109.24,103.56,111.69,11.4,101.3,105.44,108.02
1,24.423,98.9,110.31,100.38,107.57,10.54,111.97,102.38,113.54,96.99,110.46,96.12,110.36,11.01,103.94,101.86,111.96
4,24.518,94.53,117.74,111.41,96.84,9.46,97.8,102.74,116.8,99.96,110.61,110.61,94.87,10.98,100.67,105.72,111.83
3,24.584,99.31,101.06,109.09,114.15,10.5,109.67,109.86,111.58,111.54,101.4,110.51,113.36,10.94,108.86,104.11,114.48
