task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,5.72,1.0,1.5,2.0,1.0,1.5,2.0
T1,7.366,5.0,8.0,10.0,5.0,8.0,10.0
T4,9.281,1.0,1.5,2.0,1.0,1.5,2.0
T1,17.056,5.0,8.0,10.0,5.0,8.0,10.0
T4,39.897,1.0,1.5,2.0,1.0,1.5,2.0
T3,41.073,2.0,3.0,5.0,2.0,3.0,5.0
T2,50.073,7.0,10.0,15.0,7.0,10.0,15.0
T1,51.619,5.0,8.0,10.0,5.0,8.0,10.0
T3,51.744,2.0,3.0,5.0,2.0,3.0,5.0
T1,58.486,5.0,8.0,10.0,5.0,8.0,10.0
T1,58.78,5.0,8.0,10.0,5.0,8.0,10.0
T2,65.726,7.0,10.0,15.0,7.0,10.0,15.0
T3,68.094,2.0,3.0,5.0,2.0,3.0,5.0
T4,72.957,1.0,1.5,2.0,1.0,1.5,2.0
T1,75.308,5.0,8.0,10.0,5.0,8.0,10.0
T2,75.675,7.0,10.0,15.0,7.0,10.0,15.0
T3,79.408,2.0,3.0,5.0,2.0,3.0,5.0
T4,92.607,1.0,1.5,2.0,1.0,1.5,2.0
T3,102.0,2.0,3.0,5.0,2.0,3.0,5.0
T1,102.053,5.0,8.0,10.0,5.0,8.0,10.0
T2,109.103,7.0,10.0,15.0,7.0,10.0,15.0
T4,111.14,1.0,1.5,2.0,1.0,1.5,2.0
T2,112.742,7.0,10.0,15.0,7.0,10.0,15.0
T3,125.487,2.0,3.0,5.0,2.0,3.0,5.0
T1,125.953,5.0,8.0,10.0,5.0,8.0,10.0
T1,128.173,5.0,8.0,10.0,5.0,8.0,10.0
T1,131.934,5.0,8.0,10.0,5.0,8.0,10.0
T3,132.227,2.0,3.0,5.0,2.0,3.0,5.0
T1,135.887,5.0,8.0,10.0,5.0,8.0,10.0
T3,137.373,2.0,3.0,5.0,2.0,3.0,5.0
T2,147.181,7.0,10.0,15.0,7.0,10.0,15.0
T1,149.937,5.0,8.0,10.0,5.0,8.0,10.0
T4,154.519,1.0,1.5,2.0,1.0,1.5,2.0
T2,168.257,7.0,10.0,15.0,7.0,10.0,15.0
T1,168.916,5.0,8.0,10.0,5.0,8.0,10.0
T1,173.18,5.0,8.0,10.0,5.0,8.0,10.0
T3,173.319,2.0,3.0,5.0,2.0,3.0,5.0
T3,176.722,2.0,3.0,5.0,2.0,3.0,5.0
T4,182.988,1.0,1.5,2.0,1.0,1.5,2.0
T2,184.287,7.0,10.0,15.0,7.0,10.0,15.0
T4,186.984,1.0,1.5,2.0,1.0,1.5,2.0
T4,190.238,1.0,1.5,2.0,1.0,1.5,2.0
T4,201.681,1.0,1.5,2.0,1.0,1.5,2.0
T4,211.412,1.0,1.5,2.0,1.0,1.5,2.0
T2,222.294,7.0,10.0,15.0,7.0,10.0,15.0
T4,228.559,1.0,1.5,2.0,1.0,1.5,2.0
T3,229.242,2.0,3.0,5.0,2.0,3.0,5.0
T4,231.717,1.0,1.5,2.0,1.0,1.5,2.0
T1,232.78,5.0,8.0,10.0,5.0,8.0,10.0
T2,239.534,7.0,10.0,15.0,7.0,10.0,15.0
T3,240.479,2.0,3.0,5.0,2.0,3.0,5.0
T3,254.761,2.0,3.0,5.0,2.0,3.0,5.0
T4,254.923,1.0,1.5,2.0,1.0,1.5,2.0
T3,260.12,2.0,3.0,5.0,2.0,3.0,5.0
T2,263.207,7.0,10.0,15.0,7.0,10.0,15.0
T4,267.575,1.0,1.5,2.0,1.0,1.5,2.0
T3,268.707,2.0,3.0,5.0,2.0,3.0,5.0
T1,270.064,5.0,8.0,10.0,5.0,8.0,10.0
T3,272.245,2.0,3.0,5.0,2.0,3.0,5.0
T3,277.641,2.0,3.0,5.0,2.0,3.0,5.0
T4,284.454,1.0,1.5,2.0,1.0,1.5,2.0
T1,293.535,5.0,8.0,10.0,5.0,8.0,10.0
T1,303.066,5.0,8.0,10.0,5.0,8.0,10.0
T1,303.428,5.0,8.0,10.0,5.0,8.0,10.0
T4,305.207,1.0,1.5,2.0,1.0,1.5,2.0
T1,306.004,5.0,8.0,10.0,5.0,8.0,10.0
T2,313.378,7.0,10.0,15.0,7.0,10.0,15.0
T3,323.696,2.0,3.0,5.0,2.0,3.0,5.0
T4,330.906,1.0,1.5,2.0,1.0,1.5,2.0
T1,331.353,5.0,8.0,10.0,5.0,8.0,10.0
T1,338.933,5.0,8.0,10.0,5.0,8.0,10.0
T3,352.03,2.0,3.0,5.0,2.0,3.0,5.0
T4,353.737,1.0,1.5,2.0,1.0,1.5,2.0
T4,357.728,1.0,1.5,2.0,1.0,1.5,2.0
T4,360.243,1.0,1.5,2.0,1.0,1.5,2.0
T2,362.222,7.0,10.0,15.0,7.0,10.0,15.0
T4,365.804,1.0,1.5,2.0,1.0,1.5,2.0
T4,365.968,1.0,1.5,2.0,1.0,1.5,2.0
T2,374.043,7.0,10.0,15.0,7.0,10.0,15.0
T1,374.247,5.0,8.0,10.0,5.0,8.0,10.0
T4,374.896,1.0,1.5,2.0,1.0,1.5,2.0
T1,375.512,5.0,8.0,10.0,5.0,8.0,10.0
T3,376.261,2.0,3.0,5.0,2.0,3.0,5.0
T4,378.053,1.0,1.5,2.0,1.0,1.5,2.0
T3,382.665,2.0,3.0,5.0,2.0,3.0,5.0
T4,393.703,1.0,1.5,2.0,1.0,1.5,2.0
T1,397.916,5.0,8.0,10.0,5.0,8.0,10.0
T3,404.843,2.0,3.0,5.0,2.0,3.0,5.0
T2,408.33,7.0,10.0,15.0,7.0,10.0,15.0
T3,411.296,2.0,3.0,5.0,2.0,3.0,5.0
T3,415.475,2.0,3.0,5.0,2.0,3.0,5.0
T2,425.044,7.0,10.0,15.0,7.0,10.0,15.0
T3,427.808,2.0,3.0,5.0,2.0,3.0,5.0
T4,432.615,1.0,1.5,2.0,1.0,1.5,2.0
T4,437.084,1.0,1.5,2.0,1.0,1.5,2.0
T1,438.237,5.0,8.0,10.0,5.0,8.0,10.0
T4,439.976,1.0,1.5,2.0,1.0,1.5,2.0
T3,440.996,2.0,3.0,5.0,2.0,3.0,5.0
T2,441.347,7.0,10.0,15.0,7.0,10.0,15.0
T1,443.605,5.0,8.0,10.0,5.0,8.0,10.0
T4,444.781,1.0,1.5,2.0,1.0,1.5,2.0
T1,454.962,5.0,8.0,10.0,5.0,8.0,10.0
T3,461.681,2.0,3.0,5.0,2.0,3.0,5.0
T2,485.729,7.0,10.0,15.0,7.0,10.0,15.0
T2,488.262,7.0,10.0,15.0,7.0,10.0,15.0
T3,509.225,2.0,3.0,5.0,2.0,3.0,5.0
T2,510.18,7.0,10.0,15.0,7.0,10.0,15.0
T4,517.135,1.0,1.5,2.0,1.0,1.5,2.0
T3,520.763,2.0,3.0,5.0,2.0,3.0,5.0
T3,532.344,2.0,3.0,5.0,2.0,3.0,5.0
T2,532.694,7.0,10.0,15.0,7.0,10.0,15.0
T3,533.323,2.0,3.0,5.0,2.0,3.0,5.0
T2,540.154,7.0,10.0,15.0,7.0,10.0,15.0
T3,547.271,2.0,3.0,5.0,2.0,3.0,5.0
T2,549.481,7.0,10.0,15.0,7.0,10.0,15.0
T4,556.22,1.0,1.5,2.0,1.0,1.5,2.0
T1,558.771,5.0,8.0,10.0,5.0,8.0,10.0
T4,571.483,1.0,1.5,2.0,1.0,1.5,2.0
T2,576.18,7.0,10.0,15.0,7.0,10.0,15.0
T4,582.882,1.0,1.5,2.0,1.0,1.5,2.0
T2,585.352,7.0,10.0,15.0,7.0,10.0,15.0
T2,585.915,7.0,10.0,15.0,7.0,10.0,15.0
T4,587.027,1.0,1.5,2.0,1.0,1.5,2.0
T2,588.666,7.0,10.0,15.0,7.0,10.0,15.0
T4,593.828,1.0,1.5,2.0,1.0,1.5,2.0
T2,598.769,7.0,10.0,15.0,7.0,10.0,15.0
T3,599.001,2.0,3.0,5.0,2.0,3.0,5.0
T1,602.931,5.0,8.0,10.0,5.0,8.0,10.0
T3,604.401,2.0,3.0,5.0,2.0,3.0,5.0
T3,604.493,2.0,3.0,5.0,2.0,3.0,5.0
T4,613.561,1.0,1.5,2.0,1.0,1.5,2.0
