task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,4.488,7.0,10.0,15.0,7.0,10.0,15.0
T1,8.783,5.0,8.0,10.0,5.0,8.0,10.0
T2,12.468,7.0,10.0,15.0,7.0,10.0,15.0
T1,17.119,5.0,8.0,10.0,5.0,8.0,10.0
T3,18.944,2.0,3.0,5.0,2.0,3.0,5.0
T2,19.502,7.0,10.0,15.0,7.0,10.0,15.0
T2,21.462,7.0,10.0,15.0,7.0,10.0,15.0
T3,22.648,2.0,3.0,5.0,2.0,3.0,5.0
T2,29.563,7.0,10.0,15.0,7.0,10.0,15.0
T3,34.104,2.0,3.0,5.0,2.0,3.0,5.0
T4,49.871,1.0,1.5,2.0,1.0,1.5,2.0
T2,55.399,7.0,10.0,15.0,7.0,10.0,15.0
T3,63.434,2.0,3.0,5.0,2.0,3.0,5.0
T4,64.651,1.0,1.5,2.0,1.0,1.5,2.0
T4,65.531,1.0,1.5,2.0,1.0,1.5,2.0
T3,70.434,2.0,3.0,5.0,2.0,3.0,5.0
T1,71.212,5.0,8.0,10.0,5.0,8.0,10.0
T3,73.665,2.0,3.0,5.0,2.0,3.0,5.0
T3,74.119,2.0,3.0,5.0,2.0,3.0,5.0
T4,76.473,1.0,1.5,2.0,1.0,1.5,2.0
T2,76.531,7.0,10.0,15.0,7.0,10.0,15.0
T3,85.022,2.0,3.0,5.0,2.0,3.0,5.0
T3,90.476,2.0,3.0,5.0,2.0,3.0,5.0
T2,90.589,7.0,10.0,15.0,7.0,10.0,15.0
T3,98.715,2.0,3.0,5.0,2.0,3.0,5.0
T4,101.523,1.0,1.5,2.0,1.0,1.5,2.0
T4,104.878,1.0,1.5,2.0,1.0,1.5,2.0
T4,105.912,1.0,1.5,2.0,1.0,1.5,2.0
T1,120.238,5.0,8.0,10.0,5.0,8.0,10.0
T4,129.743,1.0,1.5,2.0,1.0,1.5,2.0
T2,149.463,7.0,10.0,15.0,7.0,10.0,15.0
T1,156.576,5.0,8.0,10.0,5.0,8.0,10.0
T1,157.802,5.0,8.0,10.0,5.0,8.0,10.0
T1,163.508,5.0,8.0,10.0,5.0,8.0,10.0
T2,169.209,7.0,10.0,15.0,7.0,10.0,15.0
T4,171.6,1.0,1.5,2.0,1.0,1.5,2.0
T4,175.389,1.0,1.5,2.0,1.0,1.5,2.0
T4,175.865,1.0,1.5,2.0,1.0,1.5,2.0
T1,177.739,5.0,8.0,10.0,5.0,8.0,10.0
T1,179.615,5.0,8.0,10.0,5.0,8.0,10.0
T3,192.297,2.0,3.0,5.0,2.0,3.0,5.0
T4,193.896,1.0,1.5,2.0,1.0,1.5,2.0
T3,197.726,2.0,3.0,5.0,2.0,3.0,5.0
T3,199.419,2.0,3.0,5.0,2.0,3.0,5.0
T1,210.372,5.0,8.0,10.0,5.0,8.0,10.0
T1,220.559,5.0,8.0,10.0,5.0,8.0,10.0
T3,221.568,2.0,3.0,5.0,2.0,3.0,5.0
T4,225.663,1.0,1.5,2.0,1.0,1.5,2.0
T4,230.432,1.0,1.5,2.0,1.0,1.5,2.0
T1,232.252,5.0,8.0,10.0,5.0,8.0,10.0
T3,240.986,2.0,3.0,5.0,2.0,3.0,5.0
T4,243.442,1.0,1.5,2.0,1.0,1.5,2.0
T3,247.397,2.0,3.0,5.0,2.0,3.0,5.0
T4,252.2,1.0,1.5,2.0,1.0,1.5,2.0
T3,259.952,2.0,3.0,5.0,2.0,3.0,5.0
T1,261.499,5.0,8.0,10.0,5.0,8.0,10.0
T3,262.472,2.0,3.0,5.0,2.0,3.0,5.0
T3,264.008,2.0,3.0,5.0,2.0,3.0,5.0
T2,266.504,7.0,10.0,15.0,7.0,10.0,15.0
T2,268.087,7.0,10.0,15.0,7.0,10.0,15.0
T4,272.041,1.0,1.5,2.0,1.0,1.5,2.0
T2,276.477,7.0,10.0,15.0,7.0,10.0,15.0
T1,278.198,5.0,8.0,10.0,5.0,8.0,10.0
T2,283.809,7.0,10.0,15.0,7.0,10.0,15.0
T1,283.829,5.0,8.0,10.0,5.0,8.0,10.0
T4,285.338,1.0,1.5,2.0,1.0,1.5,2.0
