task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.421,2.0,3.0,5.0,2.0,3.0,5.0
T1,0.958,5.0,8.0,10.0,5.0,8.0,10.0
T3,12.881,2.0,3.0,5.0,2.0,3.0,5.0
T1,17.356,5.0,8.0,10.0,5.0,8.0,10.0
T2,21.215,7.0,10.0,15.0,7.0,10.0,15.0
T3,31.382,2.0,3.0,5.0,2.0,3.0,5.0
T1,33.781,5.0,8.0,10.0,5.0,8.0,10.0
T1,43.091,5.0,8.0,10.0,5.0,8.0,10.0
T4,43.527,1.0,1.5,2.0,1.0,1.5,2.0
T1,46.744,5.0,8.0,10.0,5.0,8.0,10.0
T2,51.867,7.0,10.0,15.0,7.0,10.0,15.0
T4,62.36,1.0,1.5,2.0,1.0,1.5,2.0
T3,62.49,2.0,3.0,5.0,2.0,3.0,5.0
T4,73.785,1.0,1.5,2.0,1.0,1.5,2.0
T1,81.259,5.0,8.0,10.0,5.0,8.0,10.0
T3,83.98,2.0,3.0,5.0,2.0,3.0,5.0
T1,94.505,5.0,8.0,10.0,5.0,8.0,10.0
T1,94.635,5.0,8.0,10.0,5.0,8.0,10.0
T4,109.337,1.0,1.5,2.0,1.0,1.5,2.0
T3,109.463,2.0,3.0,5.0,2.0,3.0,5.0
T3,115.894,2.0,3.0,5.0,2.0,3.0,5.0
T3,116.422,2.0,3.0,5.0,2.0,3.0,5.0
T4,117.662,1.0,1.5,2.0,1.0,1.5,2.0
T2,119.43,7.0,10.0,15.0,7.0,10.0,15.0
T4,129.48,1.0,1.5,2.0,1.0,1.5,2.0
T3,132.328,2.0,3.0,5.0,2.0,3.0,5.0
T4,133.171,1.0,1.5,2.0,1.0,1.5,2.0
T4,137.299,1.0,1.5,2.0,1.0,1.5,2.0
T2,141.082,7.0,10.0,15.0,7.0,10.0,15.0
T2,146.034,7.0,10.0,15.0,7.0,10.0,15.0
T1,150.246,5.0,8.0,10.0,5.0,8.0,10.0
T2,151.382,7.0,10.0,15.0,7.0,10.0,15.0
T1,154.899,5.0,8.0,10.0,5.0,8.0,10.0
T4,155.513,1.0,1.5,2.0,1.0,1.5,2.0
T3,158.387,2.0,3.0,5.0,2.0,3.0,5.0
T2,163.841,7.0,10.0,15.0,7.0,10.0,15.0
T2,164.132,7.0,10.0,15.0,7.0,10.0,15.0
T2,166.991,7.0,10.0,15.0,7.0,10.0,15.0
T1,173.49,5.0,8.0,10.0,5.0,8.0,10.0
T1,177.197,5.0,8.0,10.0,5.0,8.0,10.0
T1,178.38,5.0,8.0,10.0,5.0,8.0,10.0
T1,179.817,5.0,8.0,10.0,5.0,8.0,10.0
T1,184.692,5.0,8.0,10.0,5.0,8.0,10.0
T3,186.351,2.0,3.0,5.0,2.0,3.0,5.0
T2,194.552,7.0,10.0,15.0,7.0,10.0,15.0
T3,196.649,2.0,3.0,5.0,2.0,3.0,5.0
T4,203.89,1.0,1.5,2.0,1.0,1.5,2.0
T2,217.377,7.0,10.0,15.0,7.0,10.0,15.0
T4,222.708,1.0,1.5,2.0,1.0,1.5,2.0
T2,230.649,7.0,10.0,15.0,7.0,10.0,15.0
T1,231.614,5.0,8.0,10.0,5.0,8.0,10.0
T2,246.348,7.0,10.0,15.0,7.0,10.0,15.0
T2,247.98,7.0,10.0,15.0,7.0,10.0,15.0
T4,259.772,1.0,1.5,2.0,1.0,1.5,2.0
T3,264.016,2.0,3.0,5.0,2.0,3.0,5.0
T2,266.247,7.0,10.0,15.0,7.0,10.0,15.0
T2,266.412,7.0,10.0,15.0,7.0,10.0,15.0
T2,267.609,7.0,10.0,15.0,7.0,10.0,15.0
T4,268.642,1.0,1.5,2.0,1.0,1.5,2.0
T1,268.808,5.0,8.0,10.0,5.0,8.0,10.0
T1,274.578,5.0,8.0,10.0,5.0,8.0,10.0
T1,274.842,5.0,8.0,10.0,5.0,8.0,10.0
T1,277.074,5.0,8.0,10.0,5.0,8.0,10.0
T2,280.39,7.0,10.0,15.0,7.0,10.0,15.0
T4,281.935,1.0,1.5,2.0,1.0,1.5,2.0
T2,285.81,7.0,10.0,15.0,7.0,10.0,15.0
T2,291.481,7.0,10.0,15.0,7.0,10.0,15.0
T2,297.888,7.0,10.0,15.0,7.0,10.0,15.0
T3,305.711,2.0,3.0,5.0,2.0,3.0,5.0
T4,307.169,1.0,1.5,2.0,1.0,1.5,2.0
T3,309.53,2.0,3.0,5.0,2.0,3.0,5.0
T1,313.821,5.0,8.0,10.0,5.0,8.0,10.0
T2,321.123,7.0,10.0,15.0,7.0,10.0,15.0
T1,328.292,5.0,8.0,10.0,5.0,8.0,10.0
T4,330.009,1.0,1.5,2.0,1.0,1.5,2.0
T2,330.078,7.0,10.0,15.0,7.0,10.0,15.0
T4,339.02,1.0,1.5,2.0,1.0,1.5,2.0
T4,340.611,1.0,1.5,2.0,1.0,1.5,2.0
T4,341.621,1.0,1.5,2.0,1.0,1.5,2.0
T3,341.674,2.0,3.0,5.0,2.0,3.0,5.0
T3,345.654,2.0,3.0,5.0,2.0,3.0,5.0
T2,345.776,7.0,10.0,15.0,7.0,10.0,15.0
T3,346.246,2.0,3.0,5.0,2.0,3.0,5.0
T2,348.032,7.0,10.0,15.0,7.0,10.0,15.0
T1,351.011,5.0,8.0,10.0,5.0,8.0,10.0
T4,361.002,1.0,1.5,2.0,1.0,1.5,2.0
T4,371.187,1.0,1.5,2.0,1.0,1.5,2.0
T1,372.418,5.0,8.0,10.0,5.0,8.0,10.0
T2,388.011,7.0,10.0,15.0,7.0,10.0,15.0
T1,397.872,5.0,8.0,10.0,5.0,8.0,10.0
T4,420.205,1.0,1.5,2.0,1.0,1.5,2.0
T4,424.297,1.0,1.5,2.0,1.0,1.5,2.0
T3,435.249,2.0,3.0,5.0,2.0,3.0,5.0
T2,449.696,7.0,10.0,15.0,7.0,10.0,15.0
T3,457.012,2.0,3.0,5.0,2.0,3.0,5.0
T1,462.406,5.0,8.0,10.0,5.0,8.0,10.0
T2,488.196,7.0,10.0,15.0,7.0,10.0,15.0
T3,497.274,2.0,3.0,5.0,2.0,3.0,5.0
T2,498.862,7.0,10.0,15.0,7.0,10.0,15.0
T2,500.415,7.0,10.0,15.0,7.0,10.0,15.0
T4,500.864,1.0,1.5,2.0,1.0,1.5,2.0
T3,503.234,2.0,3.0,5.0,2.0,3.0,5.0
T1,509.348,5.0,8.0,10.0,5.0,8.0,10.0
T2,511.917,7.0,10.0,15.0,7.0,10.0,15.0
