task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,3.711,1.0,1.5,2.0,1.0,1.5,2.0
T3,28.141,2.0,3.0,5.0,2.0,3.0,5.0
T3,31.23,2.0,3.0,5.0,2.0,3.0,5.0
T4,32.622,1.0,1.5,2.0,1.0,1.5,2.0
T4,35.798,1.0,1.5,2.0,1.0,1.5,2.0
T1,36.142,5.0,8.0,10.0,5.0,8.0,10.0
T4,48.806,1.0,1.5,2.0,1.0,1.5,2.0
T3,65.673,2.0,3.0,5.0,2.0,3.0,5.0
T1,79.081,5.0,8.0,10.0,5.0,8.0,10.0
T4,90.066,1.0,1.5,2.0,1.0,1.5,2.0
T1,95.087,5.0,8.0,10.0,5.0,8.0,10.0
T4,95.868,1.0,1.5,2.0,1.0,1.5,2.0
T3,97.638,2.0,3.0,5.0,2.0,3.0,5.0
T2,100.701,7.0,10.0,15.0,7.0,10.0,15.0
T3,103.771,2.0,3.0,5.0,2.0,3.0,5.0
T2,104.903,7.0,10.0,15.0,7.0,10.0,15.0
T2,108.213,7.0,10.0,15.0,7.0,10.0,15.0
T2,137.719,7.0,10.0,15.0,7.0,10.0,15.0
T2,140.795,7.0,10.0,15.0,7.0,10.0,15.0
T1,145.254,5.0,8.0,10.0,5.0,8.0,10.0
T4,148.527,1.0,1.5,2.0,1.0,1.5,2.0
T4,149.6,1.0,1.5,2.0,1.0,1.5,2.0
T4,152.014,1.0,1.5,2.0,1.0,1.5,2.0
T4,157.262,1.0,1.5,2.0,1.0,1.5,2.0
T2,158.251,7.0,10.0,15.0,7.0,10.0,15.0
T2,171.977,7.0,10.0,15.0,7.0,10.0,15.0
T2,179.338,7.0,10.0,15.0,7.0,10.0,15.0
T3,184.415,2.0,3.0,5.0,2.0,3.0,5.0
T3,197.974,2.0,3.0,5.0,2.0,3.0,5.0
T2,202.07,7.0,10.0,15.0,7.0,10.0,15.0
T2,202.289,7.0,10.0,15.0,7.0,10.0,15.0
T3,203.101,2.0,3.0,5.0,2.0,3.0,5.0
T2,204.645,7.0,10.0,15.0,7.0,10.0,15.0
T4,214.43,1.0,1.5,2.0,1.0,1.5,2.0
T2,216.563,7.0,10.0,15.0,7.0,10.0,15.0
T1,222.375,5.0,8.0,10.0,5.0,8.0,10.0
T4,250.27,1.0,1.5,2.0,1.0,1.5,2.0
T4,250.884,1.0,1.5,2.0,1.0,1.5,2.0
