task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,0.305,1.0,1.5,2.0,1.0,1.5,2.0
T1,10.199,5.0,8.0,10.0,5.0,8.0,10.0
T1,11.692,5.0,8.0,10.0,5.0,8.0,10.0
T3,14.758,2.0,3.0,5.0,2.0,3.0,5.0
T2,21.37,7.0,10.0,15.0,7.0,10.0,15.0
T3,30.734,2.0,3.0,5.0,2.0,3.0,5.0
T4,34.701,1.0,1.5,2.0,1.0,1.5,2.0
T1,43.849,5.0,8.0,10.0,5.0,8.0,10.0
T1,46.018,5.0,8.0,10.0,5.0,8.0,10.0
T2,52.096,7.0,10.0,15.0,7.0,10.0,15.0
T3,54.844,2.0,3.0,5.0,2.0,3.0,5.0
T4,68.183,1.0,1.5,2.0,1.0,1.5,2.0
T3,70.004,2.0,3.0,5.0,2.0,3.0,5.0
T4,71.898,1.0,1.5,2.0,1.0,1.5,2.0
T2,77.013,7.0,10.0,15.0,7.0,10.0,15.0
T3,77.492,2.0,3.0,5.0,2.0,3.0,5.0
T3,78.881,2.0,3.0,5.0,2.0,3.0,5.0
T4,79.206,1.0,1.5,2.0,1.0,1.5,2.0
T1,88.561,5.0,8.0,10.0,5.0,8.0,10.0
T1,100.285,5.0,8.0,10.0,5.0,8.0,10.0
T2,117.47,7.0,10.0,15.0,7.0,10.0,15.0
T2,118.594,7.0,10.0,15.0,7.0,10.0,15.0
T1,124.827,5.0,8.0,10.0,5.0,8.0,10.0
T3,126.151,2.0,3.0,5.0,2.0,3.0,5.0
T2,126.405,7.0,10.0,15.0,7.0,10.0,15.0
T1,128.556,5.0,8.0,10.0,5.0,8.0,10.0
T4,135.899,1.0,1.5,2.0,1.0,1.5,2.0
T4,155.352,1.0,1.5,2.0,1.0,1.5,2.0
T2,160.696,7.0,10.0,15.0,7.0,10.0,15.0
T4,164.261,1.0,1.5,2.0,1.0,1.5,2.0
T1,165.88,5.0,8.0,10.0,5.0,8.0,10.0
T1,166.93,5.0,8.0,10.0,5.0,8.0,10.0
T3,167.878,2.0,3.0,5.0,2.0,3.0,5.0
T2,170.149,7.0,10.0,15.0,7.0,10.0,15.0
T3,176.588,2.0,3.0,5.0,2.0,3.0,5.0
T3,188.915,2.0,3.0,5.0,2.0,3.0,5.0
T1,189.375,5.0,8.0,10.0,5.0,8.0,10.0
T2,199.101,7.0,10.0,15.0,7.0,10.0,15.0
T2,208.32,7.0,10.0,15.0,7.0,10.0,15.0
T3,208.804,2.0,3.0,5.0,2.0,3.0,5.0
T2,214.305,7.0,10.0,15.0,7.0,10.0,15.0
T4,216.342,1.0,1.5,2.0,1.0,1.5,2.0
T4,220.154,1.0,1.5,2.0,1.0,1.5,2.0
T2,220.893,7.0,10.0,15.0,7.0,10.0,15.0
T2,223.355,7.0,10.0,15.0,7.0,10.0,15.0
T1,225.682,5.0,8.0,10.0,5.0,8.0,10.0
T2,230.12,7.0,10.0,15.0,7.0,10.0,15.0
T3,230.338,2.0,3.0,5.0,2.0,3.0,5.0
T4,235.068,1.0,1.5,2.0,1.0,1.5,2.0
T3,237.169,2.0,3.0,5.0,2.0,3.0,5.0
T3,238.523,2.0,3.0,5.0,2.0,3.0,5.0
T1,240.365,5.0,8.0,10.0,5.0,8.0,10.0
T1,244.791,5.0,8.0,10.0,5.0,8.0,10.0
T3,255.248,2.0,3.0,5.0,2.0,3.0,5.0
T3,262.783,2.0,3.0,5.0,2.0,3.0,5.0
T3,264.044,2.0,3.0,5.0,2.0,3.0,5.0
T2,264.937,7.0,10.0,15.0,7.0,10.0,15.0
T3,276.415,2.0,3.0,5.0,2.0,3.0,5.0
T4,278.616,1.0,1.5,2.0,1.0,1.5,2.0
T2,285.846,7.0,10.0,15.0,7.0,10.0,15.0
T4,289.79,1.0,1.5,2.0,1.0,1.5,2.0
T1,290.592,5.0,8.0,10.0,5.0,8.0,10.0
T4,295.018,1.0,1.5,2.0,1.0,1.5,2.0
T3,307.414,2.0,3.0,5.0,2.0,3.0,5.0
T2,321.095,7.0,10.0,15.0,7.0,10.0,15.0
T4,329.181,1.0,1.5,2.0,1.0,1.5,2.0
T4,338.22,1.0,1.5,2.0,1.0,1.5,2.0
T4,341.208,1.0,1.5,2.0,1.0,1.5,2.0
T3,346.922,2.0,3.0,5.0,2.0,3.0,5.0
T3,347.599,2.0,3.0,5.0,2.0,3.0,5.0
T2,378.642,7.0,10.0,15.0,7.0,10.0,15.0
T3,379.009,2.0,3.0,5.0,2.0,3.0,5.0
T4,396.269,1.0,1.5,2.0,1.0,1.5,2.0
T4,397.754,1.0,1.5,2.0,1.0,1.5,2.0
T4,401.121,1.0,1.5,2.0,1.0,1.5,2.0
T1,407.94,5.0,8.0,10.0,5.0,8.0,10.0
T3,410.884,2.0,3.0,5.0,2.0,3.0,5.0
T4,412.701,1.0,1.5,2.0,1.0,1.5,2.0
T2,417.766,7.0,10.0,15.0,7.0,10.0,15.0
T3,418.194,2.0,3.0,5.0,2.0,3.0,5.0
T4,420.174,1.0,1.5,2.0,1.0,1.5,2.0
T3,426.384,2.0,3.0,5.0,2.0,3.0,5.0
T3,426.739,2.0,3.0,5.0,2.0,3.0,5.0
T2,433.915,7.0,10.0,15.0,7.0,10.0,15.0
T1,435.272,5.0,8.0,10.0,5.0,8.0,10.0
T3,437.929,2.0,3.0,5.0,2.0,3.0,5.0
T1,443.898,5.0,8.0,10.0,5.0,8.0,10.0
T3,452.863,2.0,3.0,5.0,2.0,3.0,5.0
T2,460.233,7.0,10.0,15.0,7.0,10.0,15.0
T1,460.583,5.0,8.0,10.0,5.0,8.0,10.0
T3,462.059,2.0,3.0,5.0,2.0,3.0,5.0
T2,462.724,7.0,10.0,15.0,7.0,10.0,15.0
T1,463.548,5.0,8.0,10.0,5.0,8.0,10.0
T4,464.171,1.0,1.5,2.0,1.0,1.5,2.0
T2,472.558,7.0,10.0,15.0,7.0,10.0,15.0
T4,474.204,1.0,1.5,2.0,1.0,1.5,2.0
T3,474.71,2.0,3.0,5.0,2.0,3.0,5.0
T2,479.908,7.0,10.0,15.0,7.0,10.0,15.0
T1,480.635,5.0,8.0,10.0,5.0,8.0,10.0
T2,481.694,7.0,10.0,15.0,7.0,10.0,15.0
T2,483.517,7.0,10.0,15.0,7.0,10.0,15.0
T3,485.139,2.0,3.0,5.0,2.0,3.0,5.0
T1,485.85,5.0,8.0,10.0,5.0,8.0,10.0
T3,486.207,2.0,3.0,5.0,2.0,3.0,5.0
T1,497.424,5.0,8.0,10.0,5.0,8.0,10.0
T2,500.206,7.0,10.0,15.0,7.0,10.0,15.0
T1,503.433,5.0,8.0,10.0,5.0,8.0,10.0
T3,507.397,2.0,3.0,5.0,2.0,3.0,5.0
T2,528.936,7.0,10.0,15.0,7.0,10.0,15.0
T2,531.039,7.0,10.0,15.0,7.0,10.0,15.0
T4,533.466,1.0,1.5,2.0,1.0,1.5,2.0
T4,537.255,1.0,1.5,2.0,1.0,1.5,2.0
T2,538.757,7.0,10.0,15.0,7.0,10.0,15.0
T4,540.147,1.0,1.5,2.0,1.0,1.5,2.0
