task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.876,2.0,3.0,5.0,2.0,3.0,5.0
T3,2.426,2.0,3.0,5.0,2.0,3.0,5.0
T2,3.004,7.0,10.0,15.0,7.0,10.0,15.0
T2,4.897,7.0,10.0,15.0,7.0,10.0,15.0
T1,13.944,5.0,8.0,10.0,5.0,8.0,10.0
T2,17.487,7.0,10.0,15.0,7.0,10.0,15.0
T2,30.919,7.0,10.0,15.0,7.0,10.0,15.0
T2,35.793,7.0,10.0,15.0,7.0,10.0,15.0
T2,37.982,7.0,10.0,15.0,7.0,10.0,15.0
T2,40.916,7.0,10.0,15.0,7.0,10.0,15.0
T4,44.81,1.0,1.5,2.0,1.0,1.5,2.0
T2,51.871,7.0,10.0,15.0,7.0,10.0,15.0
T1,57.039,5.0,8.0,10.0,5.0,8.0,10.0
T3,65.821,2.0,3.0,5.0,2.0,3.0,5.0
T3,71.49,2.0,3.0,5.0,2.0,3.0,5.0
T4,77.971,1.0,1.5,2.0,1.0,1.5,2.0
T3,78.495,2.0,3.0,5.0,2.0,3.0,5.0
T3,82.936,2.0,3.0,5.0,2.0,3.0,5.0
T3,88.128,2.0,3.0,5.0,2.0,3.0,5.0
T4,89.224,1.0,1.5,2.0,1.0,1.5,2.0
T3,89.271,2.0,3.0,5.0,2.0,3.0,5.0
T4,94.354,1.0,1.5,2.0,1.0,1.5,2.0
T1,95.857,5.0,8.0,10.0,5.0,8.0,10.0
T1,98.071,5.0,8.0,10.0,5.0,8.0,10.0
T2,120.44,7.0,10.0,15.0,7.0,10.0,15.0
T3,123.576,2.0,3.0,5.0,2.0,3.0,5.0
T2,127.614,7.0,10.0,15.0,7.0,10.0,15.0
T1,132.068,5.0,8.0,10.0,5.0,8.0,10.0
T1,137.298,5.0,8.0,10.0,5.0,8.0,10.0
T4,182.817,1.0,1.5,2.0,1.0,1.5,2.0
T2,185.388,7.0,10.0,15.0,7.0,10.0,15.0
T1,188.156,5.0,8.0,10.0,5.0,8.0,10.0
T2,189.883,7.0,10.0,15.0,7.0,10.0,15.0
T4,191.528,1.0,1.5,2.0,1.0,1.5,2.0
T1,193.35,5.0,8.0,10.0,5.0,8.0,10.0
T3,203.584,2.0,3.0,5.0,2.0,3.0,5.0
T3,207.349,2.0,3.0,5.0,2.0,3.0,5.0
T4,207.801,1.0,1.5,2.0,1.0,1.5,2.0
T1,218.251,5.0,8.0,10.0,5.0,8.0,10.0
T2,225.132,7.0,10.0,15.0,7.0,10.0,15.0
T1,230.283,5.0,8.0,10.0,5.0,8.0,10.0
T3,236.57,2.0,3.0,5.0,2.0,3.0,5.0
T4,239.004,1.0,1.5,2.0,1.0,1.5,2.0
T3,247.47,2.0,3.0,5.0,2.0,3.0,5.0
T2,256.099,7.0,10.0,15.0,7.0,10.0,15.0
T3,260.811,2.0,3.0,5.0,2.0,3.0,5.0
T1,261.413,5.0,8.0,10.0,5.0,8.0,10.0
T4,263.889,1.0,1.5,2.0,1.0,1.5,2.0
T1,267.248,5.0,8.0,10.0,5.0,8.0,10.0
T4,267.843,1.0,1.5,2.0,1.0,1.5,2.0
T3,274.778,2.0,3.0,5.0,2.0,3.0,5.0
T2,275.925,7.0,10.0,15.0,7.0,10.0,15.0
T4,279.581,1.0,1.5,2.0,1.0,1.5,2.0
T4,287.719,1.0,1.5,2.0,1.0,1.5,2.0
T4,294.788,1.0,1.5,2.0,1.0,1.5,2.0
T1,301.833,5.0,8.0,10.0,5.0,8.0,10.0
T3,302.342,2.0,3.0,5.0,2.0,3.0,5.0
T2,306.224,7.0,10.0,15.0,7.0,10.0,15.0
T1,325.778,5.0,8.0,10.0,5.0,8.0,10.0
T3,326.592,2.0,3.0,5.0,2.0,3.0,5.0
T1,330.759,5.0,8.0,10.0,5.0,8.0,10.0
T4,334.521,1.0,1.5,2.0,1.0,1.5,2.0
T2,336.15,7.0,10.0,15.0,7.0,10.0,15.0
T1,337.646,5.0,8.0,10.0,5.0,8.0,10.0
T3,343.005,2.0,3.0,5.0,2.0,3.0,5.0
T2,350.827,7.0,10.0,15.0,7.0,10.0,15.0
T3,368.477,2.0,3.0,5.0,2.0,3.0,5.0
T1,372.175,5.0,8.0,10.0,5.0,8.0,10.0
T1,372.226,5.0,8.0,10.0,5.0,8.0,10.0
T4,375.561,1.0,1.5,2.0,1.0,1.5,2.0
T4,383.491,1.0,1.5,2.0,1.0,1.5,2.0
T4,384.539,1.0,1.5,2.0,1.0,1.5,2.0
T2,398.137,7.0,10.0,15.0,7.0,10.0,15.0
T4,401.856,1.0,1.5,2.0,1.0,1.5,2.0
T1,402.716,5.0,8.0,10.0,5.0,8.0,10.0
T4,411.108,1.0,1.5,2.0,1.0,1.5,2.0
T4,415.978,1.0,1.5,2.0,1.0,1.5,2.0
T2,417.055,7.0,10.0,15.0,7.0,10.0,15.0
T1,419.715,5.0,8.0,10.0,5.0,8.0,10.0
T2,419.932,7.0,10.0,15.0,7.0,10.0,15.0
T1,423.597,5.0,8.0,10.0,5.0,8.0,10.0
T1,424.355,5.0,8.0,10.0,5.0,8.0,10.0
T4,433.516,1.0,1.5,2.0,1.0,1.5,2.0
T2,436.105,7.0,10.0,15.0,7.0,10.0,15.0
T2,441.997,7.0,10.0,15.0,7.0,10.0,15.0
T3,452.688,2.0,3.0,5.0,2.0,3.0,5.0
T2,457.596,7.0,10.0,15.0,7.0,10.0,15.0
T3,459.638,2.0,3.0,5.0,2.0,3.0,5.0
T2,462.494,7.0,10.0,15.0,7.0,10.0,15.0
T2,466.905,7.0,10.0,15.0,7.0,10.0,15.0
T4,467.065,1.0,1.5,2.0,1.0,1.5,2.0
T3,471.743,2.0,3.0,5.0,2.0,3.0,5.0
T4,473.759,1.0,1.5,2.0,1.0,1.5,2.0
T2,477.522,7.0,10.0,15.0,7.0,10.0,15.0
T4,477.587,1.0,1.5,2.0,1.0,1.5,2.0
T2,481.727,7.0,10.0,15.0,7.0,10.0,15.0
T2,481.897,7.0,10.0,15.0,7.0,10.0,15.0
T4,487.308,1.0,1.5,2.0,1.0,1.5,2.0
T2,494.022,7.0,10.0,15.0,7.0,10.0,15.0
T2,495.303,7.0,10.0,15.0,7.0,10.0,15.0
T4,507.047,1.0,1.5,2.0,1.0,1.5,2.0
T1,507.553,5.0,8.0,10.0,5.0,8.0,10.0
T2,507.884,7.0,10.0,15.0,7.0,10.0,15.0
T2,514.342,7.0,10.0,15.0,7.0,10.0,15.0
T2,517.292,7.0,10.0,15.0,7.0,10.0,15.0
T4,534.054,1.0,1.5,2.0,1.0,1.5,2.0
