task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,2.222,7.0,10.0,15.0,7.0,10.0,15.0
T2,4.965,7.0,10.0,15.0,7.0,10.0,15.0
T2,6.794,7.0,10.0,15.0,7.0,10.0,15.0
T4,8.846,1.0,1.5,2.0,1.0,1.5,2.0
T2,9.249,7.0,10.0,15.0,7.0,10.0,15.0
T1,9.405,5.0,8.0,10.0,5.0,8.0,10.0
T4,13.626,1.0,1.5,2.0,1.0,1.5,2.0
T3,13.787,2.0,3.0,5.0,2.0,3.0,5.0
T1,17.981,5.0,8.0,10.0,5.0,8.0,10.0
T4,21.792,1.0,1.5,2.0,1.0,1.5,2.0
T3,33.082,2.0,3.0,5.0,2.0,3.0,5.0
T2,36.793,7.0,10.0,15.0,7.0,10.0,15.0
T3,40.21,2.0,3.0,5.0,2.0,3.0,5.0
T3,46.251,2.0,3.0,5.0,2.0,3.0,5.0
T2,46.453,7.0,10.0,15.0,7.0,10.0,15.0
T4,52.69,1.0,1.5,2.0,1.0,1.5,2.0
T3,54.376,2.0,3.0,5.0,2.0,3.0,5.0
T2,63.805,7.0,10.0,15.0,7.0,10.0,15.0
T2,64.831,7.0,10.0,15.0,7.0,10.0,15.0
T1,70.783,5.0,8.0,10.0,5.0,8.0,10.0
T1,71.374,5.0,8.0,10.0,5.0,8.0,10.0
T1,71.424,5.0,8.0,10.0,5.0,8.0,10.0
T2,76.144,7.0,10.0,15.0,7.0,10.0,15.0
T2,90.085,7.0,10.0,15.0,7.0,10.0,15.0
T4,95.264,1.0,1.5,2.0,1.0,1.5,2.0
T3,100.906,2.0,3.0,5.0,2.0,3.0,5.0
T1,102.065,5.0,8.0,10.0,5.0,8.0,10.0
T1,102.919,5.0,8.0,10.0,5.0,8.0,10.0
T3,109.92,2.0,3.0,5.0,2.0,3.0,5.0
T3,110.047,2.0,3.0,5.0,2.0,3.0,5.0
T1,115.92,5.0,8.0,10.0,5.0,8.0,10.0
T2,122.883,7.0,10.0,15.0,7.0,10.0,15.0
T1,124.9,5.0,8.0,10.0,5.0,8.0,10.0
T4,135.123,1.0,1.5,2.0,1.0,1.5,2.0
T4,145.476,1.0,1.5,2.0,1.0,1.5,2.0
T2,156.527,7.0,10.0,15.0,7.0,10.0,15.0
T2,164.579,7.0,10.0,15.0,7.0,10.0,15.0
T4,164.652,1.0,1.5,2.0,1.0,1.5,2.0
T3,167.982,2.0,3.0,5.0,2.0,3.0,5.0
T4,173.664,1.0,1.5,2.0,1.0,1.5,2.0
T4,178.052,1.0,1.5,2.0,1.0,1.5,2.0
T4,183.086,1.0,1.5,2.0,1.0,1.5,2.0
T3,196.604,2.0,3.0,5.0,2.0,3.0,5.0
T3,215.08,2.0,3.0,5.0,2.0,3.0,5.0
T3,221.503,2.0,3.0,5.0,2.0,3.0,5.0
T1,223.719,5.0,8.0,10.0,5.0,8.0,10.0
T1,228.412,5.0,8.0,10.0,5.0,8.0,10.0
T2,231.569,7.0,10.0,15.0,7.0,10.0,15.0
T2,232.718,7.0,10.0,15.0,7.0,10.0,15.0
T2,235.199,7.0,10.0,15.0,7.0,10.0,15.0
T2,245.735,7.0,10.0,15.0,7.0,10.0,15.0
T2,262.493,7.0,10.0,15.0,7.0,10.0,15.0
T4,271.311,1.0,1.5,2.0,1.0,1.5,2.0
T1,275.573,5.0,8.0,10.0,5.0,8.0,10.0
T2,276.161,7.0,10.0,15.0,7.0,10.0,15.0
T4,279.821,1.0,1.5,2.0,1.0,1.5,2.0
T4,286.914,1.0,1.5,2.0,1.0,1.5,2.0
T1,287.787,5.0,8.0,10.0,5.0,8.0,10.0
T4,294.936,1.0,1.5,2.0,1.0,1.5,2.0
T4,298.531,1.0,1.5,2.0,1.0,1.5,2.0
T2,306.651,7.0,10.0,15.0,7.0,10.0,15.0
T3,311.563,2.0,3.0,5.0,2.0,3.0,5.0
T1,317.7,5.0,8.0,10.0,5.0,8.0,10.0
T1,318.186,5.0,8.0,10.0,5.0,8.0,10.0
T3,322.655,2.0,3.0,5.0,2.0,3.0,5.0
T1,328.625,5.0,8.0,10.0,5.0,8.0,10.0
T1,329.857,5.0,8.0,10.0,5.0,8.0,10.0
T2,332.017,7.0,10.0,15.0,7.0,10.0,15.0
T1,336.925,5.0,8.0,10.0,5.0,8.0,10.0
T2,341.914,7.0,10.0,15.0,7.0,10.0,15.0
T3,349.738,2.0,3.0,5.0,2.0,3.0,5.0
T3,356.232,2.0,3.0,5.0,2.0,3.0,5.0
T4,361.763,1.0,1.5,2.0,1.0,1.5,2.0
T4,368.1,1.0,1.5,2.0,1.0,1.5,2.0
T2,368.76,7.0,10.0,15.0,7.0,10.0,15.0
T3,377.666,2.0,3.0,5.0,2.0,3.0,5.0
T3,380.665,2.0,3.0,5.0,2.0,3.0,5.0
T3,404.802,2.0,3.0,5.0,2.0,3.0,5.0
T3,413.517,2.0,3.0,5.0,2.0,3.0,5.0
T4,421.124,1.0,1.5,2.0,1.0,1.5,2.0
T1,434.837,5.0,8.0,10.0,5.0,8.0,10.0
T2,435.81,7.0,10.0,15.0,7.0,10.0,15.0
T3,438.73,2.0,3.0,5.0,2.0,3.0,5.0
T2,458.523,7.0,10.0,15.0,7.0,10.0,15.0
T3,460.23,2.0,3.0,5.0,2.0,3.0,5.0
T1,462.979,5.0,8.0,10.0,5.0,8.0,10.0
T3,475.938,2.0,3.0,5.0,2.0,3.0,5.0
T4,476.4,1.0,1.5,2.0,1.0,1.5,2.0
T4,483.454,1.0,1.5,2.0,1.0,1.5,2.0
T2,486.724,7.0,10.0,15.0,7.0,10.0,15.0
T3,489.737,2.0,3.0,5.0,2.0,3.0,5.0
T4,493.515,1.0,1.5,2.0,1.0,1.5,2.0
T4,496.965,1.0,1.5,2.0,1.0,1.5,2.0
T1,497.711,5.0,8.0,10.0,5.0,8.0,10.0
T2,504.078,7.0,10.0,15.0,7.0,10.0,15.0
T2,507.551,7.0,10.0,15.0,7.0,10.0,15.0
T4,512.529,1.0,1.5,2.0,1.0,1.5,2.0
T1,516.22,5.0,8.0,10.0,5.0,8.0,10.0
T4,520.704,1.0,1.5,2.0,1.0,1.5,2.0
T3,528.491,2.0,3.0,5.0,2.0,3.0,5.0
T3,529.418,2.0,3.0,5.0,2.0,3.0,5.0
T2,550.32,7.0,10.0,15.0,7.0,10.0,15.0
T4,555.308,1.0,1.5,2.0,1.0,1.5,2.0
T4,556.225,1.0,1.5,2.0,1.0,1.5,2.0
T3,560.951,2.0,3.0,5.0,2.0,3.0,5.0
T3,573.646,2.0,3.0,5.0,2.0,3.0,5.0
T1,574.233,5.0,8.0,10.0,5.0,8.0,10.0
T3,579.477,2.0,3.0,5.0,2.0,3.0,5.0
T4,579.876,1.0,1.5,2.0,1.0,1.5,2.0
T4,582.078,1.0,1.5,2.0,1.0,1.5,2.0
T3,598.955,2.0,3.0,5.0,2.0,3.0,5.0
T4,622.726,1.0,1.5,2.0,1.0,1.5,2.0
T2,624.151,7.0,10.0,15.0,7.0,10.0,15.0
T3,639.803,2.0,3.0,5.0,2.0,3.0,5.0
T2,644.247,7.0,10.0,15.0,7.0,10.0,15.0
T1,665.007,5.0,8.0,10.0,5.0,8.0,10.0
T2,673.162,7.0,10.0,15.0,7.0,10.0,15.0
T2,686.83,7.0,10.0,15.0,7.0,10.0,15.0
T2,691.232,7.0,10.0,15.0,7.0,10.0,15.0
T4,694.041,1.0,1.5,2.0,1.0,1.5,2.0
T1,696.838,5.0,8.0,10.0,5.0,8.0,10.0
T1,700.874,5.0,8.0,10.0,5.0,8.0,10.0
T1,706.241,5.0,8.0,10.0,5.0,8.0,10.0
T1,711.382,5.0,8.0,10.0,5.0,8.0,10.0
T4,713.577,1.0,1.5,2.0,1.0,1.5,2.0
T1,716.459,5.0,8.0,10.0,5.0,8.0,10.0
T1,720.755,5.0,8.0,10.0,5.0,8.0,10.0
T4,731.133,1.0,1.5,2.0,1.0,1.5,2.0
T1,736.961,5.0,8.0,10.0,5.0,8.0,10.0
T3,740.36,2.0,3.0,5.0,2.0,3.0,5.0
T2,741.801,7.0,10.0,15.0,7.0,10.0,15.0
T1,744.115,5.0,8.0,10.0,5.0,8.0,10.0
T2,750.753,7.0,10.0,15.0,7.0,10.0,15.0
T4,753.387,1.0,1.5,2.0,1.0,1.5,2.0
T2,754.227,7.0,10.0,15.0,7.0,10.0,15.0
T2,754.728,7.0,10.0,15.0,7.0,10.0,15.0
T3,758.654,2.0,3.0,5.0,2.0,3.0,5.0
T4,762.832,1.0,1.5,2.0,1.0,1.5,2.0
T3,766.579,2.0,3.0,5.0,2.0,3.0,5.0
T4,771.792,1.0,1.5,2.0,1.0,1.5,2.0
T1,773.504,5.0,8.0,10.0,5.0,8.0,10.0
T1,779.476,5.0,8.0,10.0,5.0,8.0,10.0
T1,782.513,5.0,8.0,10.0,5.0,8.0,10.0
T4,783.654,1.0,1.5,2.0,1.0,1.5,2.0
T1,785.933,5.0,8.0,10.0,5.0,8.0,10.0
T2,788.017,7.0,10.0,15.0,7.0,10.0,15.0
T1,790.812,5.0,8.0,10.0,5.0,8.0,10.0
T2,792.909,7.0,10.0,15.0,7.0,10.0,15.0
T1,794.321,5.0,8.0,10.0,5.0,8.0,10.0
T1,797.293,5.0,8.0,10.0,5.0,8.0,10.0
T2,800.445,7.0,10.0,15.0,7.0,10.0,15.0
T3,801.304,2.0,3.0,5.0,2.0,3.0,5.0
T2,804.009,7.0,10.0,15.0,7.0,10.0,15.0
T2,809.625,7.0,10.0,15.0,7.0,10.0,15.0
T3,816.822,2.0,3.0,5.0,2.0,3.0,5.0
T4,823.785,1.0,1.5,2.0,1.0,1.5,2.0
T3,836.482,2.0,3.0,5.0,2.0,3.0,5.0
T2,838.58,7.0,10.0,15.0,7.0,10.0,15.0
T2,838.855,7.0,10.0,15.0,7.0,10.0,15.0
T2,841.099,7.0,10.0,15.0,7.0,10.0,15.0
T4,843.253,1.0,1.5,2.0,1.0,1.5,2.0
T1,850.486,5.0,8.0,10.0,5.0,8.0,10.0
T2,852.161,7.0,10.0,15.0,7.0,10.0,15.0
T3,862.857,2.0,3.0,5.0,2.0,3.0,5.0
T3,865.127,2.0,3.0,5.0,2.0,3.0,5.0
T3,865.962,2.0,3.0,5.0,2.0,3.0,5.0
T4,866.576,1.0,1.5,2.0,1.0,1.5,2.0
T1,866.586,5.0,8.0,10.0,5.0,8.0,10.0
T2,868.967,7.0,10.0,15.0,7.0,10.0,15.0
T2,872.398,7.0,10.0,15.0,7.0,10.0,15.0
T4,873.629,1.0,1.5,2.0,1.0,1.5,2.0
T1,874.761,5.0,8.0,10.0,5.0,8.0,10.0
T2,886.672,7.0,10.0,15.0,7.0,10.0,15.0
T3,887.522,2.0,3.0,5.0,2.0,3.0,5.0
T4,896.54,1.0,1.5,2.0,1.0,1.5,2.0
T4,898.961,1.0,1.5,2.0,1.0,1.5,2.0
T1,906.509,5.0,8.0,10.0,5.0,8.0,10.0
