task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.51,7.0,10.0,15.0,7.0,10.0,15.0
T2,2.853,7.0,10.0,15.0,7.0,10.0,15.0
T2,4.167,7.0,10.0,15.0,7.0,10.0,15.0
T2,4.264,7.0,10.0,15.0,7.0,10.0,15.0
T1,17.033,5.0,8.0,10.0,5.0,8.0,10.0
T2,18.668,7.0,10.0,15.0,7.0,10.0,15.0
T3,33.828,2.0,3.0,5.0,2.0,3.0,5.0
T1,45.398,5.0,8.0,10.0,5.0,8.0,10.0
T3,57.231,2.0,3.0,5.0,2.0,3.0,5.0
T1,62.151,5.0,8.0,10.0,5.0,8.0,10.0
T2,68.477,7.0,10.0,15.0,7.0,10.0,15.0
T4,72.528,1.0,1.5,2.0,1.0,1.5,2.0
T4,74.867,1.0,1.5,2.0,1.0,1.5,2.0
T1,76.897,5.0,8.0,10.0,5.0,8.0,10.0
T3,79.307,2.0,3.0,5.0,2.0,3.0,5.0
T3,88.464,2.0,3.0,5.0,2.0,3.0,5.0
T2,97.983,7.0,10.0,15.0,7.0,10.0,15.0
T3,109.843,2.0,3.0,5.0,2.0,3.0,5.0
T2,121.689,7.0,10.0,15.0,7.0,10.0,15.0
T4,121.704,1.0,1.5,2.0,1.0,1.5,2.0
T1,126.654,5.0,8.0,10.0,5.0,8.0,10.0
T1,131.289,5.0,8.0,10.0,5.0,8.0,10.0
T3,149.191,2.0,3.0,5.0,2.0,3.0,5.0
T3,149.307,2.0,3.0,5.0,2.0,3.0,5.0
T3,152.937,2.0,3.0,5.0,2.0,3.0,5.0
T3,158.81,2.0,3.0,5.0,2.0,3.0,5.0
T4,163.369,1.0,1.5,2.0,1.0,1.5,2.0
T3,163.922,2.0,3.0,5.0,2.0,3.0,5.0
T3,166.157,2.0,3.0,5.0,2.0,3.0,5.0
T2,183.798,7.0,10.0,15.0,7.0,10.0,15.0
T3,186.064,2.0,3.0,5.0,2.0,3.0,5.0
T2,195.968,7.0,10.0,15.0,7.0,10.0,15.0
T2,196.557,7.0,10.0,15.0,7.0,10.0,15.0
T3,206.933,2.0,3.0,5.0,2.0,3.0,5.0
T3,209.08,2.0,3.0,5.0,2.0,3.0,5.0
T2,210.575,7.0,10.0,15.0,7.0,10.0,15.0
T2,213.063,7.0,10.0,15.0,7.0,10.0,15.0
