task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,4.993,1.0,1.5,2.0,1.0,1.5,2.0
T4,10.517,1.0,1.5,2.0,1.0,1.5,2.0
T3,12.43,2.0,3.0,5.0,2.0,3.0,5.0
T3,17.2,2.0,3.0,5.0,2.0,3.0,5.0
T3,24.563,2.0,3.0,5.0,2.0,3.0,5.0
T4,26.541,1.0,1.5,2.0,1.0,1.5,2.0
T2,29.859,7.0,10.0,15.0,7.0,10.0,15.0
T3,44.4,2.0,3.0,5.0,2.0,3.0,5.0
T4,45.047,1.0,1.5,2.0,1.0,1.5,2.0
T3,45.848,2.0,3.0,5.0,2.0,3.0,5.0
T2,51.261,7.0,10.0,15.0,7.0,10.0,15.0
T3,53.231,2.0,3.0,5.0,2.0,3.0,5.0
T3,60.298,2.0,3.0,5.0,2.0,3.0,5.0
T2,64.368,7.0,10.0,15.0,7.0,10.0,15.0
T2,65.651,7.0,10.0,15.0,7.0,10.0,15.0
T4,67.404,1.0,1.5,2.0,1.0,1.5,2.0
T2,67.692,7.0,10.0,15.0,7.0,10.0,15.0
T2,78.095,7.0,10.0,15.0,7.0,10.0,15.0
T1,80.337,5.0,8.0,10.0,5.0,8.0,10.0
T1,85.185,5.0,8.0,10.0,5.0,8.0,10.0
T4,88.957,1.0,1.5,2.0,1.0,1.5,2.0
T4,94.039,1.0,1.5,2.0,1.0,1.5,2.0
T2,95.858,7.0,10.0,15.0,7.0,10.0,15.0
T4,100.852,1.0,1.5,2.0,1.0,1.5,2.0
T3,128.008,2.0,3.0,5.0,2.0,3.0,5.0
T2,133.713,7.0,10.0,15.0,7.0,10.0,15.0
T1,135.035,5.0,8.0,10.0,5.0,8.0,10.0
T1,136.042,5.0,8.0,10.0,5.0,8.0,10.0
T4,141.559,1.0,1.5,2.0,1.0,1.5,2.0
T2,141.976,7.0,10.0,15.0,7.0,10.0,15.0
T3,148.447,2.0,3.0,5.0,2.0,3.0,5.0
T2,160.588,7.0,10.0,15.0,7.0,10.0,15.0
T1,165.618,5.0,8.0,10.0,5.0,8.0,10.0
T2,175.47,7.0,10.0,15.0,7.0,10.0,15.0
T4,176.866,1.0,1.5,2.0,1.0,1.5,2.0
T2,186.122,7.0,10.0,15.0,7.0,10.0,15.0
T1,188.267,5.0,8.0,10.0,5.0,8.0,10.0
T2,191.499,7.0,10.0,15.0,7.0,10.0,15.0
T2,200.07,7.0,10.0,15.0,7.0,10.0,15.0
T4,203.782,1.0,1.5,2.0,1.0,1.5,2.0
T2,204.846,7.0,10.0,15.0,7.0,10.0,15.0
T4,209.232,1.0,1.5,2.0,1.0,1.5,2.0
T4,209.435,1.0,1.5,2.0,1.0,1.5,2.0
T2,213.4,7.0,10.0,15.0,7.0,10.0,15.0
T3,215.969,2.0,3.0,5.0,2.0,3.0,5.0
T1,229.002,5.0,8.0,10.0,5.0,8.0,10.0
T3,230.748,2.0,3.0,5.0,2.0,3.0,5.0
T2,236.82,7.0,10.0,15.0,7.0,10.0,15.0
T3,241.926,2.0,3.0,5.0,2.0,3.0,5.0
T1,246.87,5.0,8.0,10.0,5.0,8.0,10.0
T4,249.624,1.0,1.5,2.0,1.0,1.5,2.0
T1,255.085,5.0,8.0,10.0,5.0,8.0,10.0
T2,256.608,7.0,10.0,15.0,7.0,10.0,15.0
T3,263.541,2.0,3.0,5.0,2.0,3.0,5.0
T2,263.615,7.0,10.0,15.0,7.0,10.0,15.0
T1,279.225,5.0,8.0,10.0,5.0,8.0,10.0
T2,284.148,7.0,10.0,15.0,7.0,10.0,15.0
T4,285.663,1.0,1.5,2.0,1.0,1.5,2.0
T4,290.811,1.0,1.5,2.0,1.0,1.5,2.0
T4,310.917,1.0,1.5,2.0,1.0,1.5,2.0
T4,313.045,1.0,1.5,2.0,1.0,1.5,2.0
T3,314.307,2.0,3.0,5.0,2.0,3.0,5.0
T4,325.153,1.0,1.5,2.0,1.0,1.5,2.0
T4,326.456,1.0,1.5,2.0,1.0,1.5,2.0
T3,327.58,2.0,3.0,5.0,2.0,3.0,5.0
T1,329.601,5.0,8.0,10.0,5.0,8.0,10.0
T3,332.462,2.0,3.0,5.0,2.0,3.0,5.0
T1,332.745,5.0,8.0,10.0,5.0,8.0,10.0
T2,340.513,7.0,10.0,15.0,7.0,10.0,15.0
T4,341.372,1.0,1.5,2.0,1.0,1.5,2.0
T4,344.124,1.0,1.5,2.0,1.0,1.5,2.0
T3,344.684,2.0,3.0,5.0,2.0,3.0,5.0
T4,345.351,1.0,1.5,2.0,1.0,1.5,2.0
T2,345.37,7.0,10.0,15.0,7.0,10.0,15.0
T1,346.632,5.0,8.0,10.0,5.0,8.0,10.0
T4,347.684,1.0,1.5,2.0,1.0,1.5,2.0
T4,348.005,1.0,1.5,2.0,1.0,1.5,2.0
T4,351.487,1.0,1.5,2.0,1.0,1.5,2.0
T1,353.656,5.0,8.0,10.0,5.0,8.0,10.0
T3,359.753,2.0,3.0,5.0,2.0,3.0,5.0
T2,361.013,7.0,10.0,15.0,7.0,10.0,15.0
T2,363.238,7.0,10.0,15.0,7.0,10.0,15.0
T3,365.803,2.0,3.0,5.0,2.0,3.0,5.0
T4,366.622,1.0,1.5,2.0,1.0,1.5,2.0
T4,376.775,1.0,1.5,2.0,1.0,1.5,2.0
T1,378.788,5.0,8.0,10.0,5.0,8.0,10.0
T4,382.666,1.0,1.5,2.0,1.0,1.5,2.0
T4,392.233,1.0,1.5,2.0,1.0,1.5,2.0
T2,396.631,7.0,10.0,15.0,7.0,10.0,15.0
T4,397.787,1.0,1.5,2.0,1.0,1.5,2.0
T1,399.794,5.0,8.0,10.0,5.0,8.0,10.0
T1,401.758,5.0,8.0,10.0,5.0,8.0,10.0
T4,413.761,1.0,1.5,2.0,1.0,1.5,2.0
T4,415.051,1.0,1.5,2.0,1.0,1.5,2.0
T4,416.979,1.0,1.5,2.0,1.0,1.5,2.0
T2,420.269,7.0,10.0,15.0,7.0,10.0,15.0
T4,432.977,1.0,1.5,2.0,1.0,1.5,2.0
T2,435.507,7.0,10.0,15.0,7.0,10.0,15.0
T2,439.408,7.0,10.0,15.0,7.0,10.0,15.0
T2,443.007,7.0,10.0,15.0,7.0,10.0,15.0
T2,452.822,7.0,10.0,15.0,7.0,10.0,15.0
T2,454.104,7.0,10.0,15.0,7.0,10.0,15.0
T2,459.059,7.0,10.0,15.0,7.0,10.0,15.0
T3,459.813,2.0,3.0,5.0,2.0,3.0,5.0
T1,460.856,5.0,8.0,10.0,5.0,8.0,10.0
T4,469.817,1.0,1.5,2.0,1.0,1.5,2.0
T3,479.289,2.0,3.0,5.0,2.0,3.0,5.0
T4,482.119,1.0,1.5,2.0,1.0,1.5,2.0
T4,483.07,1.0,1.5,2.0,1.0,1.5,2.0
T3,490.313,2.0,3.0,5.0,2.0,3.0,5.0
T1,493.911,5.0,8.0,10.0,5.0,8.0,10.0
T2,496.486,7.0,10.0,15.0,7.0,10.0,15.0
T2,517.035,7.0,10.0,15.0,7.0,10.0,15.0
T1,518.78,5.0,8.0,10.0,5.0,8.0,10.0
T1,522.223,5.0,8.0,10.0,5.0,8.0,10.0
T1,522.239,5.0,8.0,10.0,5.0,8.0,10.0
T4,523.923,1.0,1.5,2.0,1.0,1.5,2.0
T4,530.648,1.0,1.5,2.0,1.0,1.5,2.0
T2,531.487,7.0,10.0,15.0,7.0,10.0,15.0
T2,533.652,7.0,10.0,15.0,7.0,10.0,15.0
T4,533.969,1.0,1.5,2.0,1.0,1.5,2.0
T4,548.662,1.0,1.5,2.0,1.0,1.5,2.0
T3,550.907,2.0,3.0,5.0,2.0,3.0,5.0
T2,556.263,7.0,10.0,15.0,7.0,10.0,15.0
T4,562.372,1.0,1.5,2.0,1.0,1.5,2.0
T3,562.902,2.0,3.0,5.0,2.0,3.0,5.0
T2,567.833,7.0,10.0,15.0,7.0,10.0,15.0
T3,572.796,2.0,3.0,5.0,2.0,3.0,5.0
T3,573.716,2.0,3.0,5.0,2.0,3.0,5.0
T2,588.154,7.0,10.0,15.0,7.0,10.0,15.0
T2,593.714,7.0,10.0,15.0,7.0,10.0,15.0
T2,597.689,7.0,10.0,15.0,7.0,10.0,15.0
T2,605.645,7.0,10.0,15.0,7.0,10.0,15.0
T1,606.653,5.0,8.0,10.0,5.0,8.0,10.0
T3,610.241,2.0,3.0,5.0,2.0,3.0,5.0
T1,616.533,5.0,8.0,10.0,5.0,8.0,10.0
T3,617.658,2.0,3.0,5.0,2.0,3.0,5.0
T1,621.154,5.0,8.0,10.0,5.0,8.0,10.0
T2,625.456,7.0,10.0,15.0,7.0,10.0,15.0
T2,628.411,7.0,10.0,15.0,7.0,10.0,15.0
T2,634.084,7.0,10.0,15.0,7.0,10.0,15.0
T3,635.629,2.0,3.0,5.0,2.0,3.0,5.0
T1,649.249,5.0,8.0,10.0,5.0,8.0,10.0
T2,649.382,7.0,10.0,15.0,7.0,10.0,15.0
T2,651.506,7.0,10.0,15.0,7.0,10.0,15.0
T2,656.887,7.0,10.0,15.0,7.0,10.0,15.0
T1,670.756,5.0,8.0,10.0,5.0,8.0,10.0
T1,678.695,5.0,8.0,10.0,5.0,8.0,10.0
T2,682.193,7.0,10.0,15.0,7.0,10.0,15.0
T2,683.498,7.0,10.0,15.0,7.0,10.0,15.0
T1,683.56,5.0,8.0,10.0,5.0,8.0,10.0
T3,685.199,2.0,3.0,5.0,2.0,3.0,5.0
T1,690.171,5.0,8.0,10.0,5.0,8.0,10.0
T1,693.224,5.0,8.0,10.0,5.0,8.0,10.0
T2,698.481,7.0,10.0,15.0,7.0,10.0,15.0
T3,703.587,2.0,3.0,5.0,2.0,3.0,5.0
T4,708.515,1.0,1.5,2.0,1.0,1.5,2.0
T2,708.734,7.0,10.0,15.0,7.0,10.0,15.0
T1,711.447,5.0,8.0,10.0,5.0,8.0,10.0
T1,711.822,5.0,8.0,10.0,5.0,8.0,10.0
T4,721.642,1.0,1.5,2.0,1.0,1.5,2.0
T4,724.15,1.0,1.5,2.0,1.0,1.5,2.0
T2,725.443,7.0,10.0,15.0,7.0,10.0,15.0
T2,746.598,7.0,10.0,15.0,7.0,10.0,15.0
T4,748.066,1.0,1.5,2.0,1.0,1.5,2.0
T1,756.71,5.0,8.0,10.0,5.0,8.0,10.0
T3,763.041,2.0,3.0,5.0,2.0,3.0,5.0
T2,766.596,7.0,10.0,15.0,7.0,10.0,15.0
T1,768.665,5.0,8.0,10.0,5.0,8.0,10.0
T3,775.85,2.0,3.0,5.0,2.0,3.0,5.0
T2,778.86,7.0,10.0,15.0,7.0,10.0,15.0
T2,780.339,7.0,10.0,15.0,7.0,10.0,15.0
T2,789.656,7.0,10.0,15.0,7.0,10.0,15.0
T2,792.233,7.0,10.0,15.0,7.0,10.0,15.0
T4,796.255,1.0,1.5,2.0,1.0,1.5,2.0
T1,799.54,5.0,8.0,10.0,5.0,8.0,10.0
T3,803.603,2.0,3.0,5.0,2.0,3.0,5.0
T4,810.74,1.0,1.5,2.0,1.0,1.5,2.0
T4,813.588,1.0,1.5,2.0,1.0,1.5,2.0
T1,819.197,5.0,8.0,10.0,5.0,8.0,10.0
T4,829.683,1.0,1.5,2.0,1.0,1.5,2.0
T3,829.727,2.0,3.0,5.0,2.0,3.0,5.0
T4,836.476,1.0,1.5,2.0,1.0,1.5,2.0
T2,836.687,7.0,10.0,15.0,7.0,10.0,15.0
T4,839.383,1.0,1.5,2.0,1.0,1.5,2.0
T2,843.731,7.0,10.0,15.0,7.0,10.0,15.0
T1,849.898,5.0,8.0,10.0,5.0,8.0,10.0
T4,850.55,1.0,1.5,2.0,1.0,1.5,2.0
T3,853.299,2.0,3.0,5.0,2.0,3.0,5.0
T3,854.647,2.0,3.0,5.0,2.0,3.0,5.0
T3,856.33,2.0,3.0,5.0,2.0,3.0,5.0
T4,861.868,1.0,1.5,2.0,1.0,1.5,2.0
T4,863.603,1.0,1.5,2.0,1.0,1.5,2.0
T1,871.217,5.0,8.0,10.0,5.0,8.0,10.0
T4,888.97,1.0,1.5,2.0,1.0,1.5,2.0
T3,898.095,2.0,3.0,5.0,2.0,3.0,5.0
T1,903.621,5.0,8.0,10.0,5.0,8.0,10.0
T2,906.035,7.0,10.0,15.0,7.0,10.0,15.0
T4,911.578,1.0,1.5,2.0,1.0,1.5,2.0
T1,917.519,5.0,8.0,10.0,5.0,8.0,10.0
T2,919.862,7.0,10.0,15.0,7.0,10.0,15.0
T2,921.579,7.0,10.0,15.0,7.0,10.0,15.0
T3,926.609,2.0,3.0,5.0,2.0,3.0,5.0
T3,929.524,2.0,3.0,5.0,2.0,3.0,5.0
T2,939.508,7.0,10.0,15.0,7.0,10.0,15.0
T1,942.574,5.0,8.0,10.0,5.0,8.0,10.0
T4,958.916,1.0,1.5,2.0,1.0,1.5,2.0
T3,966.223,2.0,3.0,5.0,2.0,3.0,5.0
T2,968.529,7.0,10.0,15.0,7.0,10.0,15.0
T3,968.625,2.0,3.0,5.0,2.0,3.0,5.0
T2,971.823,7.0,10.0,15.0,7.0,10.0,15.0
T2,974.962,7.0,10.0,15.0,7.0,10.0,15.0
T3,977.219,2.0,3.0,5.0,2.0,3.0,5.0
T3,980.659,2.0,3.0,5.0,2.0,3.0,5.0
T2,981.772,7.0,10.0,15.0,7.0,10.0,15.0
T4,983.261,1.0,1.5,2.0,1.0,1.5,2.0
T1,984.424,5.0,8.0,10.0,5.0,8.0,10.0
T3,985.959,2.0,3.0,5.0,2.0,3.0,5.0
T4,992.944,1.0,1.5,2.0,1.0,1.5,2.0
T1,1007.082,5.0,8.0,10.0,5.0,8.0,10.0
T1,1009.09,5.0,8.0,10.0,5.0,8.0,10.0
T4,1010.629,1.0,1.5,2.0,1.0,1.5,2.0
T1,1016.109,5.0,8.0,10.0,5.0,8.0,10.0
