task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,2.165,7.0,10.0,15.0,7.0,10.0,15.0
T2,10.747,7.0,10.0,15.0,7.0,10.0,15.0
T3,11.658,2.0,3.0,5.0,2.0,3.0,5.0
T1,12.311,5.0,8.0,10.0,5.0,8.0,10.0
T4,14.933,1.0,1.5,2.0,1.0,1.5,2.0
T3,17.824,2.0,3.0,5.0,2.0,3.0,5.0
T1,26.9,5.0,8.0,10.0,5.0,8.0,10.0
T1,40.056,5.0,8.0,10.0,5.0,8.0,10.0
T3,48.812,2.0,3.0,5.0,2.0,3.0,5.0
T2,48.916,7.0,10.0,15.0,7.0,10.0,15.0
T3,49.362,2.0,3.0,5.0,2.0,3.0,5.0
T3,51.796,2.0,3.0,5.0,2.0,3.0,5.0
T4,52.779,1.0,1.5,2.0,1.0,1.5,2.0
T1,67.469,5.0,8.0,10.0,5.0,8.0,10.0
T2,67.655,7.0,10.0,15.0,7.0,10.0,15.0
T3,74.559,2.0,3.0,5.0,2.0,3.0,5.0
T1,88.922,5.0,8.0,10.0,5.0,8.0,10.0
T4,90.101,1.0,1.5,2.0,1.0,1.5,2.0
T4,90.261,1.0,1.5,2.0,1.0,1.5,2.0
T1,95.353,5.0,8.0,10.0,5.0,8.0,10.0
T2,120.684,7.0,10.0,15.0,7.0,10.0,15.0
T4,122.231,1.0,1.5,2.0,1.0,1.5,2.0
T3,134.228,2.0,3.0,5.0,2.0,3.0,5.0
T3,139.372,2.0,3.0,5.0,2.0,3.0,5.0
T2,145.97,7.0,10.0,15.0,7.0,10.0,15.0
T1,148.211,5.0,8.0,10.0,5.0,8.0,10.0
T3,156.024,2.0,3.0,5.0,2.0,3.0,5.0
T4,175.265,1.0,1.5,2.0,1.0,1.5,2.0
T1,188.059,5.0,8.0,10.0,5.0,8.0,10.0
T2,201.376,7.0,10.0,15.0,7.0,10.0,15.0
T4,201.965,1.0,1.5,2.0,1.0,1.5,2.0
T1,204.095,5.0,8.0,10.0,5.0,8.0,10.0
T4,214.294,1.0,1.5,2.0,1.0,1.5,2.0
T4,222.038,1.0,1.5,2.0,1.0,1.5,2.0
T4,223.936,1.0,1.5,2.0,1.0,1.5,2.0
T2,239.618,7.0,10.0,15.0,7.0,10.0,15.0
T1,251.978,5.0,8.0,10.0,5.0,8.0,10.0
T2,263.459,7.0,10.0,15.0,7.0,10.0,15.0
T3,271.626,2.0,3.0,5.0,2.0,3.0,5.0
T4,272.635,1.0,1.5,2.0,1.0,1.5,2.0
T1,273.841,5.0,8.0,10.0,5.0,8.0,10.0
T4,281.21,1.0,1.5,2.0,1.0,1.5,2.0
T3,281.596,2.0,3.0,5.0,2.0,3.0,5.0
T3,290.086,2.0,3.0,5.0,2.0,3.0,5.0
T1,291.438,5.0,8.0,10.0,5.0,8.0,10.0
T3,296.988,2.0,3.0,5.0,2.0,3.0,5.0
T3,299.173,2.0,3.0,5.0,2.0,3.0,5.0
T4,303.834,1.0,1.5,2.0,1.0,1.5,2.0
T3,308.008,2.0,3.0,5.0,2.0,3.0,5.0
T2,308.107,7.0,10.0,15.0,7.0,10.0,15.0
T2,310.287,7.0,10.0,15.0,7.0,10.0,15.0
T3,318.627,2.0,3.0,5.0,2.0,3.0,5.0
T3,327.826,2.0,3.0,5.0,2.0,3.0,5.0
T1,328.978,5.0,8.0,10.0,5.0,8.0,10.0
T1,330.503,5.0,8.0,10.0,5.0,8.0,10.0
T1,331.872,5.0,8.0,10.0,5.0,8.0,10.0
T1,346.167,5.0,8.0,10.0,5.0,8.0,10.0
T2,347.08,7.0,10.0,15.0,7.0,10.0,15.0
T1,356.476,5.0,8.0,10.0,5.0,8.0,10.0
T3,364.761,2.0,3.0,5.0,2.0,3.0,5.0
T1,365.262,5.0,8.0,10.0,5.0,8.0,10.0
T4,367.137,1.0,1.5,2.0,1.0,1.5,2.0
T3,368.067,2.0,3.0,5.0,2.0,3.0,5.0
T1,372.976,5.0,8.0,10.0,5.0,8.0,10.0
T1,379.461,5.0,8.0,10.0,5.0,8.0,10.0
T1,411.677,5.0,8.0,10.0,5.0,8.0,10.0
T3,418.408,2.0,3.0,5.0,2.0,3.0,5.0
T2,419.154,7.0,10.0,15.0,7.0,10.0,15.0
T1,429.532,5.0,8.0,10.0,5.0,8.0,10.0
T4,431.633,1.0,1.5,2.0,1.0,1.5,2.0
T3,437.62,2.0,3.0,5.0,2.0,3.0,5.0
T1,438.439,5.0,8.0,10.0,5.0,8.0,10.0
T2,440.118,7.0,10.0,15.0,7.0,10.0,15.0
T4,443.641,1.0,1.5,2.0,1.0,1.5,2.0
T2,445.724,7.0,10.0,15.0,7.0,10.0,15.0
T4,450.331,1.0,1.5,2.0,1.0,1.5,2.0
T1,453.082,5.0,8.0,10.0,5.0,8.0,10.0
T3,458.909,2.0,3.0,5.0,2.0,3.0,5.0
T2,460.272,7.0,10.0,15.0,7.0,10.0,15.0
T3,461.403,2.0,3.0,5.0,2.0,3.0,5.0
T2,463.939,7.0,10.0,15.0,7.0,10.0,15.0
T3,466.663,2.0,3.0,5.0,2.0,3.0,5.0
T1,467.553,5.0,8.0,10.0,5.0,8.0,10.0
T1,468.535,5.0,8.0,10.0,5.0,8.0,10.0
T1,471.949,5.0,8.0,10.0,5.0,8.0,10.0
T2,473.456,7.0,10.0,15.0,7.0,10.0,15.0
T3,474.364,2.0,3.0,5.0,2.0,3.0,5.0
T1,475.163,5.0,8.0,10.0,5.0,8.0,10.0
T1,482.462,5.0,8.0,10.0,5.0,8.0,10.0
T3,483.632,2.0,3.0,5.0,2.0,3.0,5.0
T4,500.647,1.0,1.5,2.0,1.0,1.5,2.0
T2,501.923,7.0,10.0,15.0,7.0,10.0,15.0
T2,513.237,7.0,10.0,15.0,7.0,10.0,15.0
T2,515.388,7.0,10.0,15.0,7.0,10.0,15.0
T2,536.801,7.0,10.0,15.0,7.0,10.0,15.0
T1,539.958,5.0,8.0,10.0,5.0,8.0,10.0
T1,543.561,5.0,8.0,10.0,5.0,8.0,10.0
T2,544.369,7.0,10.0,15.0,7.0,10.0,15.0
T4,550.155,1.0,1.5,2.0,1.0,1.5,2.0
T4,577.374,1.0,1.5,2.0,1.0,1.5,2.0
T2,581.519,7.0,10.0,15.0,7.0,10.0,15.0
T4,585.006,1.0,1.5,2.0,1.0,1.5,2.0
T3,586.183,2.0,3.0,5.0,2.0,3.0,5.0
T2,604.491,7.0,10.0,15.0,7.0,10.0,15.0
T1,609.97,5.0,8.0,10.0,5.0,8.0,10.0
T1,621.825,5.0,8.0,10.0,5.0,8.0,10.0
T3,632.052,2.0,3.0,5.0,2.0,3.0,5.0
T3,632.553,2.0,3.0,5.0,2.0,3.0,5.0
T3,638.802,2.0,3.0,5.0,2.0,3.0,5.0
T3,641.634,2.0,3.0,5.0,2.0,3.0,5.0
T3,648.993,2.0,3.0,5.0,2.0,3.0,5.0
T4,653.479,1.0,1.5,2.0,1.0,1.5,2.0
T3,655.446,2.0,3.0,5.0,2.0,3.0,5.0
T1,656.759,5.0,8.0,10.0,5.0,8.0,10.0
T2,657.197,7.0,10.0,15.0,7.0,10.0,15.0
T2,657.208,7.0,10.0,15.0,7.0,10.0,15.0
T3,665.072,2.0,3.0,5.0,2.0,3.0,5.0
T3,676.962,2.0,3.0,5.0,2.0,3.0,5.0
T1,701.395,5.0,8.0,10.0,5.0,8.0,10.0
T2,707.858,7.0,10.0,15.0,7.0,10.0,15.0
T1,709.233,5.0,8.0,10.0,5.0,8.0,10.0
T1,715.562,5.0,8.0,10.0,5.0,8.0,10.0
T2,722.234,7.0,10.0,15.0,7.0,10.0,15.0
T3,727.622,2.0,3.0,5.0,2.0,3.0,5.0
T3,731.749,2.0,3.0,5.0,2.0,3.0,5.0
T3,731.841,2.0,3.0,5.0,2.0,3.0,5.0
T2,732.537,7.0,10.0,15.0,7.0,10.0,15.0
T2,736.363,7.0,10.0,15.0,7.0,10.0,15.0
T2,740.279,7.0,10.0,15.0,7.0,10.0,15.0
T2,743.757,7.0,10.0,15.0,7.0,10.0,15.0
T1,748.484,5.0,8.0,10.0,5.0,8.0,10.0
T3,763.421,2.0,3.0,5.0,2.0,3.0,5.0
T2,773.89,7.0,10.0,15.0,7.0,10.0,15.0
T3,800.745,2.0,3.0,5.0,2.0,3.0,5.0
T3,805.821,2.0,3.0,5.0,2.0,3.0,5.0
T4,828.508,1.0,1.5,2.0,1.0,1.5,2.0
T1,830.05,5.0,8.0,10.0,5.0,8.0,10.0
T2,831.103,7.0,10.0,15.0,7.0,10.0,15.0
T1,840.385,5.0,8.0,10.0,5.0,8.0,10.0
T1,843.862,5.0,8.0,10.0,5.0,8.0,10.0
T1,847.779,5.0,8.0,10.0,5.0,8.0,10.0
T2,848.816,7.0,10.0,15.0,7.0,10.0,15.0
T4,850.338,1.0,1.5,2.0,1.0,1.5,2.0
T2,855.107,7.0,10.0,15.0,7.0,10.0,15.0
T2,860.304,7.0,10.0,15.0,7.0,10.0,15.0
T1,871.238,5.0,8.0,10.0,5.0,8.0,10.0
T4,875.333,1.0,1.5,2.0,1.0,1.5,2.0
T2,876.385,7.0,10.0,15.0,7.0,10.0,15.0
T4,883.444,1.0,1.5,2.0,1.0,1.5,2.0
T1,883.744,5.0,8.0,10.0,5.0,8.0,10.0
T1,885.873,5.0,8.0,10.0,5.0,8.0,10.0
T1,887.287,5.0,8.0,10.0,5.0,8.0,10.0
T2,894.577,7.0,10.0,15.0,7.0,10.0,15.0
T3,905.404,2.0,3.0,5.0,2.0,3.0,5.0
T1,909.439,5.0,8.0,10.0,5.0,8.0,10.0
T2,922.972,7.0,10.0,15.0,7.0,10.0,15.0
T2,925.01,7.0,10.0,15.0,7.0,10.0,15.0
T4,931.843,1.0,1.5,2.0,1.0,1.5,2.0
T1,932.46,5.0,8.0,10.0,5.0,8.0,10.0
T2,933.011,7.0,10.0,15.0,7.0,10.0,15.0
T3,937.925,2.0,3.0,5.0,2.0,3.0,5.0
T2,938.848,7.0,10.0,15.0,7.0,10.0,15.0
T2,940.339,7.0,10.0,15.0,7.0,10.0,15.0
T1,943.044,5.0,8.0,10.0,5.0,8.0,10.0
T4,948.84,1.0,1.5,2.0,1.0,1.5,2.0
T3,950.833,2.0,3.0,5.0,2.0,3.0,5.0
T4,951.589,1.0,1.5,2.0,1.0,1.5,2.0
T2,952.604,7.0,10.0,15.0,7.0,10.0,15.0
T3,954.953,2.0,3.0,5.0,2.0,3.0,5.0
T1,958.353,5.0,8.0,10.0,5.0,8.0,10.0
T2,976.395,7.0,10.0,15.0,7.0,10.0,15.0
T2,982.189,7.0,10.0,15.0,7.0,10.0,15.0
T3,982.868,2.0,3.0,5.0,2.0,3.0,5.0
T3,984.924,2.0,3.0,5.0,2.0,3.0,5.0
T1,987.18,5.0,8.0,10.0,5.0,8.0,10.0
T2,987.796,7.0,10.0,15.0,7.0,10.0,15.0
T4,993.899,1.0,1.5,2.0,1.0,1.5,2.0
T2,997.076,7.0,10.0,15.0,7.0,10.0,15.0
T4,997.331,1.0,1.5,2.0,1.0,1.5,2.0
T2,1020.592,7.0,10.0,15.0,7.0,10.0,15.0
T4,1024.615,1.0,1.5,2.0,1.0,1.5,2.0
T3,1029.465,2.0,3.0,5.0,2.0,3.0,5.0
T1,1046.516,5.0,8.0,10.0,5.0,8.0,10.0
T1,1048.93,5.0,8.0,10.0,5.0,8.0,10.0
T3,1055.028,2.0,3.0,5.0,2.0,3.0,5.0
T2,1057.742,7.0,10.0,15.0,7.0,10.0,15.0
T1,1058.823,5.0,8.0,10.0,5.0,8.0,10.0
T2,1060.589,7.0,10.0,15.0,7.0,10.0,15.0
T1,1063.21,5.0,8.0,10.0,5.0,8.0,10.0
T4,1075.064,1.0,1.5,2.0,1.0,1.5,2.0
T1,1077.2,5.0,8.0,10.0,5.0,8.0,10.0
T3,1082.588,2.0,3.0,5.0,2.0,3.0,5.0
T3,1083.343,2.0,3.0,5.0,2.0,3.0,5.0
T4,1085.465,1.0,1.5,2.0,1.0,1.5,2.0
T2,1088.055,7.0,10.0,15.0,7.0,10.0,15.0
T4,1093.772,1.0,1.5,2.0,1.0,1.5,2.0
T3,1112.284,2.0,3.0,5.0,2.0,3.0,5.0
T1,1121.092,5.0,8.0,10.0,5.0,8.0,10.0
T4,1147.237,1.0,1.5,2.0,1.0,1.5,2.0
T1,1148.233,5.0,8.0,10.0,5.0,8.0,10.0
T3,1148.686,2.0,3.0,5.0,2.0,3.0,5.0
T2,1154.612,7.0,10.0,15.0,7.0,10.0,15.0
T2,1159.259,7.0,10.0,15.0,7.0,10.0,15.0
T4,1165.406,1.0,1.5,2.0,1.0,1.5,2.0
T3,1167.824,2.0,3.0,5.0,2.0,3.0,5.0
T3,1169.191,2.0,3.0,5.0,2.0,3.0,5.0
T3,1173.287,2.0,3.0,5.0,2.0,3.0,5.0
T1,1178.175,5.0,8.0,10.0,5.0,8.0,10.0
T4,1180.973,1.0,1.5,2.0,1.0,1.5,2.0
T3,1189.052,2.0,3.0,5.0,2.0,3.0,5.0
T2,1197.312,7.0,10.0,15.0,7.0,10.0,15.0
T2,1204.902,7.0,10.0,15.0,7.0,10.0,15.0
T3,1206.512,2.0,3.0,5.0,2.0,3.0,5.0
T3,1208.036,2.0,3.0,5.0,2.0,3.0,5.0
T3,1209.867,2.0,3.0,5.0,2.0,3.0,5.0
T2,1212.509,7.0,10.0,15.0,7.0,10.0,15.0
T3,1219.292,2.0,3.0,5.0,2.0,3.0,5.0
T4,1230.196,1.0,1.5,2.0,1.0,1.5,2.0
T1,1232.616,5.0,8.0,10.0,5.0,8.0,10.0
T2,1233.967,7.0,10.0,15.0,7.0,10.0,15.0
T2,1234.763,7.0,10.0,15.0,7.0,10.0,15.0
T3,1235.987,2.0,3.0,5.0,2.0,3.0,5.0
T1,1236.696,5.0,8.0,10.0,5.0,8.0,10.0
T2,1238.086,7.0,10.0,15.0,7.0,10.0,15.0
T3,1250.651,2.0,3.0,5.0,2.0,3.0,5.0
T3,1250.959,2.0,3.0,5.0,2.0,3.0,5.0
T2,1252.23,7.0,10.0,15.0,7.0,10.0,15.0
T4,1253.708,1.0,1.5,2.0,1.0,1.5,2.0
T3,1259.173,2.0,3.0,5.0,2.0,3.0,5.0
T2,1264.97,7.0,10.0,15.0,7.0,10.0,15.0
T3,1271.616,2.0,3.0,5.0,2.0,3.0,5.0
T1,1277.587,5.0,8.0,10.0,5.0,8.0,10.0
T2,1279.816,7.0,10.0,15.0,7.0,10.0,15.0
T1,1290.107,5.0,8.0,10.0,5.0,8.0,10.0
T4,1295.219,1.0,1.5,2.0,1.0,1.5,2.0
T2,1306.667,7.0,10.0,15.0,7.0,10.0,15.0
T1,1307.5,5.0,8.0,10.0,5.0,8.0,10.0
T2,1316.782,7.0,10.0,15.0,7.0,10.0,15.0
T4,1318.377,1.0,1.5,2.0,1.0,1.5,2.0
T2,1319.996,7.0,10.0,15.0,7.0,10.0,15.0
T4,1330.67,1.0,1.5,2.0,1.0,1.5,2.0
T3,1333.59,2.0,3.0,5.0,2.0,3.0,5.0
T4,1337.128,1.0,1.5,2.0,1.0,1.5,2.0
T2,1345.832,7.0,10.0,15.0,7.0,10.0,15.0
T3,1349.691,2.0,3.0,5.0,2.0,3.0,5.0
T4,1353.175,1.0,1.5,2.0,1.0,1.5,2.0
T3,1359.372,2.0,3.0,5.0,2.0,3.0,5.0
T2,1374.698,7.0,10.0,15.0,7.0,10.0,15.0
T4,1377.184,1.0,1.5,2.0,1.0,1.5,2.0
T4,1383.304,1.0,1.5,2.0,1.0,1.5,2.0
T2,1394.236,7.0,10.0,15.0,7.0,10.0,15.0
T1,1396.673,5.0,8.0,10.0,5.0,8.0,10.0
T3,1398.542,2.0,3.0,5.0,2.0,3.0,5.0
T4,1399.217,1.0,1.5,2.0,1.0,1.5,2.0
T3,1400.892,2.0,3.0,5.0,2.0,3.0,5.0
T3,1402.114,2.0,3.0,5.0,2.0,3.0,5.0
T4,1403.25,1.0,1.5,2.0,1.0,1.5,2.0
T2,1405.482,7.0,10.0,15.0,7.0,10.0,15.0
T4,1409.2,1.0,1.5,2.0,1.0,1.5,2.0
T3,1414.663,2.0,3.0,5.0,2.0,3.0,5.0
T2,1418.621,7.0,10.0,15.0,7.0,10.0,15.0
T2,1425.136,7.0,10.0,15.0,7.0,10.0,15.0
T4,1431.561,1.0,1.5,2.0,1.0,1.5,2.0
T4,1448.135,1.0,1.5,2.0,1.0,1.5,2.0
T2,1452.207,7.0,10.0,15.0,7.0,10.0,15.0
T1,1455.296,5.0,8.0,10.0,5.0,8.0,10.0
T3,1475.882,2.0,3.0,5.0,2.0,3.0,5.0
T3,1476.145,2.0,3.0,5.0,2.0,3.0,5.0
T3,1481.889,2.0,3.0,5.0,2.0,3.0,5.0
T2,1486.744,7.0,10.0,15.0,7.0,10.0,15.0
T1,1490.143,5.0,8.0,10.0,5.0,8.0,10.0
T2,1495.812,7.0,10.0,15.0,7.0,10.0,15.0
T2,1496.289,7.0,10.0,15.0,7.0,10.0,15.0
T2,1503.5,7.0,10.0,15.0,7.0,10.0,15.0
T1,1506.963,5.0,8.0,10.0,5.0,8.0,10.0
T2,1507.567,7.0,10.0,15.0,7.0,10.0,15.0
T1,1519.696,5.0,8.0,10.0,5.0,8.0,10.0
T3,1519.784,2.0,3.0,5.0,2.0,3.0,5.0
T2,1522.143,7.0,10.0,15.0,7.0,10.0,15.0
T1,1533.847,5.0,8.0,10.0,5.0,8.0,10.0
T2,1535.707,7.0,10.0,15.0,7.0,10.0,15.0
T3,1536.662,2.0,3.0,5.0,2.0,3.0,5.0
T1,1542.819,5.0,8.0,10.0,5.0,8.0,10.0
T4,1543.449,1.0,1.5,2.0,1.0,1.5,2.0
T2,1543.727,7.0,10.0,15.0,7.0,10.0,15.0
T1,1557.419,5.0,8.0,10.0,5.0,8.0,10.0
T4,1561.776,1.0,1.5,2.0,1.0,1.5,2.0
T1,1562.66,5.0,8.0,10.0,5.0,8.0,10.0
T1,1562.962,5.0,8.0,10.0,5.0,8.0,10.0
T2,1565.172,7.0,10.0,15.0,7.0,10.0,15.0
T4,1566.934,1.0,1.5,2.0,1.0,1.5,2.0
T4,1568.947,1.0,1.5,2.0,1.0,1.5,2.0
T2,1570.644,7.0,10.0,15.0,7.0,10.0,15.0
T2,1574.964,7.0,10.0,15.0,7.0,10.0,15.0
T3,1590.316,2.0,3.0,5.0,2.0,3.0,5.0
T1,1591.086,5.0,8.0,10.0,5.0,8.0,10.0
T1,1592.816,5.0,8.0,10.0,5.0,8.0,10.0
T4,1599.319,1.0,1.5,2.0,1.0,1.5,2.0
T3,1607.297,2.0,3.0,5.0,2.0,3.0,5.0
T3,1621.638,2.0,3.0,5.0,2.0,3.0,5.0
T4,1634.552,1.0,1.5,2.0,1.0,1.5,2.0
T2,1635.634,7.0,10.0,15.0,7.0,10.0,15.0
T1,1641.34,5.0,8.0,10.0,5.0,8.0,10.0
T3,1643.192,2.0,3.0,5.0,2.0,3.0,5.0
T2,1645.986,7.0,10.0,15.0,7.0,10.0,15.0
T3,1650.842,2.0,3.0,5.0,2.0,3.0,5.0
