task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,0.879,5.0,8.0,10.0,5.0,8.0,10.0
T2,24.417,7.0,10.0,15.0,7.0,10.0,15.0
T1,29.125,5.0,8.0,10.0,5.0,8.0,10.0
T2,48.54,7.0,10.0,15.0,7.0,10.0,15.0
T1,51.725,5.0,8.0,10.0,5.0,8.0,10.0
T3,52.5,2.0,3.0,5.0,2.0,3.0,5.0
T2,54.642,7.0,10.0,15.0,7.0,10.0,15.0
T3,62.429,2.0,3.0,5.0,2.0,3.0,5.0
T3,73.132,2.0,3.0,5.0,2.0,3.0,5.0
T3,75.026,2.0,3.0,5.0,2.0,3.0,5.0
T2,79.442,7.0,10.0,15.0,7.0,10.0,15.0
T3,81.713,2.0,3.0,5.0,2.0,3.0,5.0
T2,87.525,7.0,10.0,15.0,7.0,10.0,15.0
T1,91.665,5.0,8.0,10.0,5.0,8.0,10.0
T1,92.681,5.0,8.0,10.0,5.0,8.0,10.0
T4,102.476,1.0,1.5,2.0,1.0,1.5,2.0
T2,102.862,7.0,10.0,15.0,7.0,10.0,15.0
T1,106.984,5.0,8.0,10.0,5.0,8.0,10.0
T3,113.008,2.0,3.0,5.0,2.0,3.0,5.0
T3,115.014,2.0,3.0,5.0,2.0,3.0,5.0
T4,122.313,1.0,1.5,2.0,1.0,1.5,2.0
T3,125.156,2.0,3.0,5.0,2.0,3.0,5.0
T1,126.043,5.0,8.0,10.0,5.0,8.0,10.0
T1,134.887,5.0,8.0,10.0,5.0,8.0,10.0
T1,135.328,5.0,8.0,10.0,5.0,8.0,10.0
T1,137.361,5.0,8.0,10.0,5.0,8.0,10.0
T4,140.452,1.0,1.5,2.0,1.0,1.5,2.0
T1,145.179,5.0,8.0,10.0,5.0,8.0,10.0
T4,146.824,1.0,1.5,2.0,1.0,1.5,2.0
T3,147.518,2.0,3.0,5.0,2.0,3.0,5.0
T4,147.713,1.0,1.5,2.0,1.0,1.5,2.0
T2,153.737,7.0,10.0,15.0,7.0,10.0,15.0
T1,154.344,5.0,8.0,10.0,5.0,8.0,10.0
T4,162.717,1.0,1.5,2.0,1.0,1.5,2.0
T1,163.891,5.0,8.0,10.0,5.0,8.0,10.0
T3,165.8,2.0,3.0,5.0,2.0,3.0,5.0
T3,177.484,2.0,3.0,5.0,2.0,3.0,5.0
T3,183.371,2.0,3.0,5.0,2.0,3.0,5.0
T2,186.33,7.0,10.0,15.0,7.0,10.0,15.0
T4,202.359,1.0,1.5,2.0,1.0,1.5,2.0
T1,222.18,5.0,8.0,10.0,5.0,8.0,10.0
T3,224.787,2.0,3.0,5.0,2.0,3.0,5.0
T4,241.736,1.0,1.5,2.0,1.0,1.5,2.0
T4,242.685,1.0,1.5,2.0,1.0,1.5,2.0
T3,243.931,2.0,3.0,5.0,2.0,3.0,5.0
T4,246.59,1.0,1.5,2.0,1.0,1.5,2.0
T4,247.39,1.0,1.5,2.0,1.0,1.5,2.0
T2,260.532,7.0,10.0,15.0,7.0,10.0,15.0
T4,261.662,1.0,1.5,2.0,1.0,1.5,2.0
T2,263.064,7.0,10.0,15.0,7.0,10.0,15.0
T4,264.153,1.0,1.5,2.0,1.0,1.5,2.0
T4,267.71,1.0,1.5,2.0,1.0,1.5,2.0
T1,269.84,5.0,8.0,10.0,5.0,8.0,10.0
T2,272.13,7.0,10.0,15.0,7.0,10.0,15.0
T1,272.163,5.0,8.0,10.0,5.0,8.0,10.0
T2,276.287,7.0,10.0,15.0,7.0,10.0,15.0
T2,277.534,7.0,10.0,15.0,7.0,10.0,15.0
T2,284.325,7.0,10.0,15.0,7.0,10.0,15.0
T3,287.415,2.0,3.0,5.0,2.0,3.0,5.0
T4,289.339,1.0,1.5,2.0,1.0,1.5,2.0
T3,289.467,2.0,3.0,5.0,2.0,3.0,5.0
T4,296.337,1.0,1.5,2.0,1.0,1.5,2.0
T4,298.206,1.0,1.5,2.0,1.0,1.5,2.0
T2,305.448,7.0,10.0,15.0,7.0,10.0,15.0
T3,307.032,2.0,3.0,5.0,2.0,3.0,5.0
T4,316.355,1.0,1.5,2.0,1.0,1.5,2.0
T2,320.447,7.0,10.0,15.0,7.0,10.0,15.0
T1,323.282,5.0,8.0,10.0,5.0,8.0,10.0
T3,328.286,2.0,3.0,5.0,2.0,3.0,5.0
T3,330.102,2.0,3.0,5.0,2.0,3.0,5.0
T3,335.122,2.0,3.0,5.0,2.0,3.0,5.0
T2,336.495,7.0,10.0,15.0,7.0,10.0,15.0
T4,354.701,1.0,1.5,2.0,1.0,1.5,2.0
T1,355.724,5.0,8.0,10.0,5.0,8.0,10.0
T4,358.128,1.0,1.5,2.0,1.0,1.5,2.0
T1,358.636,5.0,8.0,10.0,5.0,8.0,10.0
