task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.435,7.0,10.0,15.0,7.0,10.0,15.0
T4,1.595,1.0,1.5,2.0,1.0,1.5,2.0
T4,5.847,1.0,1.5,2.0,1.0,1.5,2.0
T4,9.297,1.0,1.5,2.0,1.0,1.5,2.0
T4,18.053,1.0,1.5,2.0,1.0,1.5,2.0
T2,30.902,7.0,10.0,15.0,7.0,10.0,15.0
T3,32.676,2.0,3.0,5.0,2.0,3.0,5.0
T3,34.608,2.0,3.0,5.0,2.0,3.0,5.0
T4,37.002,1.0,1.5,2.0,1.0,1.5,2.0
T1,46.649,5.0,8.0,10.0,5.0,8.0,10.0
T4,64.421,1.0,1.5,2.0,1.0,1.5,2.0
T2,66.484,7.0,10.0,15.0,7.0,10.0,15.0
T3,80.184,2.0,3.0,5.0,2.0,3.0,5.0
T2,80.836,7.0,10.0,15.0,7.0,10.0,15.0
T1,83.347,5.0,8.0,10.0,5.0,8.0,10.0
T4,88.444,1.0,1.5,2.0,1.0,1.5,2.0
T4,89.686,1.0,1.5,2.0,1.0,1.5,2.0
T4,91.984,1.0,1.5,2.0,1.0,1.5,2.0
T3,94.922,2.0,3.0,5.0,2.0,3.0,5.0
T3,100.157,2.0,3.0,5.0,2.0,3.0,5.0
T4,101.597,1.0,1.5,2.0,1.0,1.5,2.0
T3,106.603,2.0,3.0,5.0,2.0,3.0,5.0
T3,108.614,2.0,3.0,5.0,2.0,3.0,5.0
T4,120.495,1.0,1.5,2.0,1.0,1.5,2.0
T2,120.864,7.0,10.0,15.0,7.0,10.0,15.0
T1,120.96,5.0,8.0,10.0,5.0,8.0,10.0
T4,124.494,1.0,1.5,2.0,1.0,1.5,2.0
T4,125.273,1.0,1.5,2.0,1.0,1.5,2.0
T3,130.016,2.0,3.0,5.0,2.0,3.0,5.0
T3,138.503,2.0,3.0,5.0,2.0,3.0,5.0
T1,150.046,5.0,8.0,10.0,5.0,8.0,10.0
T1,160.25,5.0,8.0,10.0,5.0,8.0,10.0
T4,170.145,1.0,1.5,2.0,1.0,1.5,2.0
T4,171.159,1.0,1.5,2.0,1.0,1.5,2.0
T1,191.803,5.0,8.0,10.0,5.0,8.0,10.0
T4,197.249,1.0,1.5,2.0,1.0,1.5,2.0
T1,199.12,5.0,8.0,10.0,5.0,8.0,10.0
