task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,4.212,2.0,3.0,5.0,2.0,3.0,5.0
T3,7.257,2.0,3.0,5.0,2.0,3.0,5.0
T1,14.966,5.0,8.0,10.0,5.0,8.0,10.0
T3,32.936,2.0,3.0,5.0,2.0,3.0,5.0
T2,34.673,7.0,10.0,15.0,7.0,10.0,15.0
T2,45.57,7.0,10.0,15.0,7.0,10.0,15.0
T1,50.159,5.0,8.0,10.0,5.0,8.0,10.0
T4,54.235,1.0,1.5,2.0,1.0,1.5,2.0
T4,63.513,1.0,1.5,2.0,1.0,1.5,2.0
T3,73.014,2.0,3.0,5.0,2.0,3.0,5.0
T3,78.462,2.0,3.0,5.0,2.0,3.0,5.0
T3,85.287,2.0,3.0,5.0,2.0,3.0,5.0
T1,90.719,5.0,8.0,10.0,5.0,8.0,10.0
T2,91.155,7.0,10.0,15.0,7.0,10.0,15.0
T1,96.12,5.0,8.0,10.0,5.0,8.0,10.0
T2,96.174,7.0,10.0,15.0,7.0,10.0,15.0
T3,105.248,2.0,3.0,5.0,2.0,3.0,5.0
T1,117.444,5.0,8.0,10.0,5.0,8.0,10.0
T3,126.264,2.0,3.0,5.0,2.0,3.0,5.0
T1,127.233,5.0,8.0,10.0,5.0,8.0,10.0
T3,133.792,2.0,3.0,5.0,2.0,3.0,5.0
T4,140.981,1.0,1.5,2.0,1.0,1.5,2.0
T1,158.938,5.0,8.0,10.0,5.0,8.0,10.0
T2,165.141,7.0,10.0,15.0,7.0,10.0,15.0
T1,167.47,5.0,8.0,10.0,5.0,8.0,10.0
T1,171.535,5.0,8.0,10.0,5.0,8.0,10.0
T4,172.437,1.0,1.5,2.0,1.0,1.5,2.0
T1,173.39,5.0,8.0,10.0,5.0,8.0,10.0
T4,176.084,1.0,1.5,2.0,1.0,1.5,2.0
T1,176.581,5.0,8.0,10.0,5.0,8.0,10.0
T1,177.189,5.0,8.0,10.0,5.0,8.0,10.0
T2,180.895,7.0,10.0,15.0,7.0,10.0,15.0
T4,181.596,1.0,1.5,2.0,1.0,1.5,2.0
T1,187.818,5.0,8.0,10.0,5.0,8.0,10.0
T4,197.157,1.0,1.5,2.0,1.0,1.5,2.0
T3,211.2,2.0,3.0,5.0,2.0,3.0,5.0
T2,216.337,7.0,10.0,15.0,7.0,10.0,15.0
T1,219.021,5.0,8.0,10.0,5.0,8.0,10.0
T4,220.804,1.0,1.5,2.0,1.0,1.5,2.0
T4,222.484,1.0,1.5,2.0,1.0,1.5,2.0
T1,227.89,5.0,8.0,10.0,5.0,8.0,10.0
T4,232.01,1.0,1.5,2.0,1.0,1.5,2.0
T3,239.757,2.0,3.0,5.0,2.0,3.0,5.0
T1,240.455,5.0,8.0,10.0,5.0,8.0,10.0
T3,247.245,2.0,3.0,5.0,2.0,3.0,5.0
T3,256.571,2.0,3.0,5.0,2.0,3.0,5.0
T4,256.88,1.0,1.5,2.0,1.0,1.5,2.0
T4,269.586,1.0,1.5,2.0,1.0,1.5,2.0
T2,271.908,7.0,10.0,15.0,7.0,10.0,15.0
T3,282.737,2.0,3.0,5.0,2.0,3.0,5.0
T4,302.528,1.0,1.5,2.0,1.0,1.5,2.0
T1,305.079,5.0,8.0,10.0,5.0,8.0,10.0
T3,309.372,2.0,3.0,5.0,2.0,3.0,5.0
T2,310.942,7.0,10.0,15.0,7.0,10.0,15.0
T3,312.282,2.0,3.0,5.0,2.0,3.0,5.0
T4,317.491,1.0,1.5,2.0,1.0,1.5,2.0
T3,319.812,2.0,3.0,5.0,2.0,3.0,5.0
T2,325.042,7.0,10.0,15.0,7.0,10.0,15.0
T3,335.285,2.0,3.0,5.0,2.0,3.0,5.0
T3,335.834,2.0,3.0,5.0,2.0,3.0,5.0
T1,339.088,5.0,8.0,10.0,5.0,8.0,10.0
T3,343.159,2.0,3.0,5.0,2.0,3.0,5.0
T2,352.035,7.0,10.0,15.0,7.0,10.0,15.0
T2,353.201,7.0,10.0,15.0,7.0,10.0,15.0
T3,354.993,2.0,3.0,5.0,2.0,3.0,5.0
T1,357.698,5.0,8.0,10.0,5.0,8.0,10.0
T3,358.498,2.0,3.0,5.0,2.0,3.0,5.0
