task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,1.876,1.0,1.5,2.0,1.0,1.5,2.0
T4,3.514,1.0,1.5,2.0,1.0,1.5,2.0
T1,7.868,5.0,8.0,10.0,5.0,8.0,10.0
T3,11.043,2.0,3.0,5.0,2.0,3.0,5.0
T2,27.292,7.0,10.0,15.0,7.0,10.0,15.0
T3,31.036,2.0,3.0,5.0,2.0,3.0,5.0
T1,33.036,5.0,8.0,10.0,5.0,8.0,10.0
T1,36.925,5.0,8.0,10.0,5.0,8.0,10.0
T4,37.628,1.0,1.5,2.0,1.0,1.5,2.0
T1,38.965,5.0,8.0,10.0,5.0,8.0,10.0
T3,41.845,2.0,3.0,5.0,2.0,3.0,5.0
T4,47.343,1.0,1.5,2.0,1.0,1.5,2.0
T1,47.899,5.0,8.0,10.0,5.0,8.0,10.0
T2,51.068,7.0,10.0,15.0,7.0,10.0,15.0
T3,52.147,2.0,3.0,5.0,2.0,3.0,5.0
T4,53.04,1.0,1.5,2.0,1.0,1.5,2.0
T4,56.194,1.0,1.5,2.0,1.0,1.5,2.0
T1,58.754,5.0,8.0,10.0,5.0,8.0,10.0
T3,60.582,2.0,3.0,5.0,2.0,3.0,5.0
T2,61.778,7.0,10.0,15.0,7.0,10.0,15.0
T3,66.086,2.0,3.0,5.0,2.0,3.0,5.0
T1,66.156,5.0,8.0,10.0,5.0,8.0,10.0
T1,68.364,5.0,8.0,10.0,5.0,8.0,10.0
T4,71.136,1.0,1.5,2.0,1.0,1.5,2.0
T2,71.824,7.0,10.0,15.0,7.0,10.0,15.0
T1,71.895,5.0,8.0,10.0,5.0,8.0,10.0
T2,72.327,7.0,10.0,15.0,7.0,10.0,15.0
T2,75.406,7.0,10.0,15.0,7.0,10.0,15.0
T1,77.251,5.0,8.0,10.0,5.0,8.0,10.0
T2,77.761,7.0,10.0,15.0,7.0,10.0,15.0
T3,80.178,2.0,3.0,5.0,2.0,3.0,5.0
T1,80.307,5.0,8.0,10.0,5.0,8.0,10.0
T3,82.524,2.0,3.0,5.0,2.0,3.0,5.0
T3,84.164,2.0,3.0,5.0,2.0,3.0,5.0
T2,84.495,7.0,10.0,15.0,7.0,10.0,15.0
T4,91.262,1.0,1.5,2.0,1.0,1.5,2.0
T2,96.481,7.0,10.0,15.0,7.0,10.0,15.0
T2,97.404,7.0,10.0,15.0,7.0,10.0,15.0
T2,101.315,7.0,10.0,15.0,7.0,10.0,15.0
T4,103.861,1.0,1.5,2.0,1.0,1.5,2.0
T3,110.23,2.0,3.0,5.0,2.0,3.0,5.0
T3,114.069,2.0,3.0,5.0,2.0,3.0,5.0
T2,114.701,7.0,10.0,15.0,7.0,10.0,15.0
T4,114.945,1.0,1.5,2.0,1.0,1.5,2.0
T3,116.584,2.0,3.0,5.0,2.0,3.0,5.0
T3,121.853,2.0,3.0,5.0,2.0,3.0,5.0
T2,129.86,7.0,10.0,15.0,7.0,10.0,15.0
T2,138.151,7.0,10.0,15.0,7.0,10.0,15.0
T1,142.583,5.0,8.0,10.0,5.0,8.0,10.0
T4,144.727,1.0,1.5,2.0,1.0,1.5,2.0
T2,147.47,7.0,10.0,15.0,7.0,10.0,15.0
T3,164.637,2.0,3.0,5.0,2.0,3.0,5.0
T1,165.294,5.0,8.0,10.0,5.0,8.0,10.0
T3,165.65,2.0,3.0,5.0,2.0,3.0,5.0
T4,175.668,1.0,1.5,2.0,1.0,1.5,2.0
T1,183.463,5.0,8.0,10.0,5.0,8.0,10.0
T1,186.635,5.0,8.0,10.0,5.0,8.0,10.0
T1,188.041,5.0,8.0,10.0,5.0,8.0,10.0
T4,193.516,1.0,1.5,2.0,1.0,1.5,2.0
T2,194.741,7.0,10.0,15.0,7.0,10.0,15.0
T2,195.479,7.0,10.0,15.0,7.0,10.0,15.0
T3,198.538,2.0,3.0,5.0,2.0,3.0,5.0
T2,200.204,7.0,10.0,15.0,7.0,10.0,15.0
T3,202.819,2.0,3.0,5.0,2.0,3.0,5.0
T2,203.076,7.0,10.0,15.0,7.0,10.0,15.0
T3,203.248,2.0,3.0,5.0,2.0,3.0,5.0
T1,211.015,5.0,8.0,10.0,5.0,8.0,10.0
T3,212.279,2.0,3.0,5.0,2.0,3.0,5.0
T4,217.035,1.0,1.5,2.0,1.0,1.5,2.0
T1,226.299,5.0,8.0,10.0,5.0,8.0,10.0
T3,227.514,2.0,3.0,5.0,2.0,3.0,5.0
T2,243.765,7.0,10.0,15.0,7.0,10.0,15.0
T2,245.471,7.0,10.0,15.0,7.0,10.0,15.0
T4,246.227,1.0,1.5,2.0,1.0,1.5,2.0
T3,250.851,2.0,3.0,5.0,2.0,3.0,5.0
T2,252.525,7.0,10.0,15.0,7.0,10.0,15.0
T4,256.132,1.0,1.5,2.0,1.0,1.5,2.0
T3,262.181,2.0,3.0,5.0,2.0,3.0,5.0
T1,263.894,5.0,8.0,10.0,5.0,8.0,10.0
T4,267.789,1.0,1.5,2.0,1.0,1.5,2.0
T2,274.809,7.0,10.0,15.0,7.0,10.0,15.0
T3,276.322,2.0,3.0,5.0,2.0,3.0,5.0
T4,282.58,1.0,1.5,2.0,1.0,1.5,2.0
T2,289.378,7.0,10.0,15.0,7.0,10.0,15.0
T1,295.152,5.0,8.0,10.0,5.0,8.0,10.0
T4,322.418,1.0,1.5,2.0,1.0,1.5,2.0
T3,325.515,2.0,3.0,5.0,2.0,3.0,5.0
T4,329.349,1.0,1.5,2.0,1.0,1.5,2.0
T1,331.492,5.0,8.0,10.0,5.0,8.0,10.0
T1,331.998,5.0,8.0,10.0,5.0,8.0,10.0
T1,332.853,5.0,8.0,10.0,5.0,8.0,10.0
T2,338.101,7.0,10.0,15.0,7.0,10.0,15.0
T4,342.232,1.0,1.5,2.0,1.0,1.5,2.0
T1,352.079,5.0,8.0,10.0,5.0,8.0,10.0
T1,366.098,5.0,8.0,10.0,5.0,8.0,10.0
T3,373.495,2.0,3.0,5.0,2.0,3.0,5.0
T2,376.715,7.0,10.0,15.0,7.0,10.0,15.0
T3,385.222,2.0,3.0,5.0,2.0,3.0,5.0
T3,387.753,2.0,3.0,5.0,2.0,3.0,5.0
T1,400.279,5.0,8.0,10.0,5.0,8.0,10.0
T2,400.87,7.0,10.0,15.0,7.0,10.0,15.0
T3,406.471,2.0,3.0,5.0,2.0,3.0,5.0
T2,406.525,7.0,10.0,15.0,7.0,10.0,15.0
T3,408.808,2.0,3.0,5.0,2.0,3.0,5.0
T4,412.356,1.0,1.5,2.0,1.0,1.5,2.0
T1,414.976,5.0,8.0,10.0,5.0,8.0,10.0
T4,416.287,1.0,1.5,2.0,1.0,1.5,2.0
T3,419.652,2.0,3.0,5.0,2.0,3.0,5.0
T2,425.83,7.0,10.0,15.0,7.0,10.0,15.0
T1,430.027,5.0,8.0,10.0,5.0,8.0,10.0
T2,432.485,7.0,10.0,15.0,7.0,10.0,15.0
T4,433.15,1.0,1.5,2.0,1.0,1.5,2.0
T3,435.231,2.0,3.0,5.0,2.0,3.0,5.0
T4,439.314,1.0,1.5,2.0,1.0,1.5,2.0
T2,443.423,7.0,10.0,15.0,7.0,10.0,15.0
T3,445.55,2.0,3.0,5.0,2.0,3.0,5.0
T2,452.763,7.0,10.0,15.0,7.0,10.0,15.0
T4,456.906,1.0,1.5,2.0,1.0,1.5,2.0
T4,462.999,1.0,1.5,2.0,1.0,1.5,2.0
T3,470.532,2.0,3.0,5.0,2.0,3.0,5.0
T3,486.268,2.0,3.0,5.0,2.0,3.0,5.0
T3,486.733,2.0,3.0,5.0,2.0,3.0,5.0
T4,493.806,1.0,1.5,2.0,1.0,1.5,2.0
T4,495.993,1.0,1.5,2.0,1.0,1.5,2.0
T2,496.969,7.0,10.0,15.0,7.0,10.0,15.0
T3,500.036,2.0,3.0,5.0,2.0,3.0,5.0
T3,515.637,2.0,3.0,5.0,2.0,3.0,5.0
T3,516.224,2.0,3.0,5.0,2.0,3.0,5.0
T3,516.644,2.0,3.0,5.0,2.0,3.0,5.0
T4,517.159,1.0,1.5,2.0,1.0,1.5,2.0
T1,519.543,5.0,8.0,10.0,5.0,8.0,10.0
T4,521.154,1.0,1.5,2.0,1.0,1.5,2.0
T1,523.926,5.0,8.0,10.0,5.0,8.0,10.0
T4,524.037,1.0,1.5,2.0,1.0,1.5,2.0
T1,525.01,5.0,8.0,10.0,5.0,8.0,10.0
T4,530.778,1.0,1.5,2.0,1.0,1.5,2.0
T1,532.645,5.0,8.0,10.0,5.0,8.0,10.0
T1,532.761,5.0,8.0,10.0,5.0,8.0,10.0
T2,534.29,7.0,10.0,15.0,7.0,10.0,15.0
T1,537.407,5.0,8.0,10.0,5.0,8.0,10.0
T1,540.685,5.0,8.0,10.0,5.0,8.0,10.0
T2,554.82,7.0,10.0,15.0,7.0,10.0,15.0
T3,556.811,2.0,3.0,5.0,2.0,3.0,5.0
T2,562.747,7.0,10.0,15.0,7.0,10.0,15.0
T1,564.486,5.0,8.0,10.0,5.0,8.0,10.0
T3,565.936,2.0,3.0,5.0,2.0,3.0,5.0
T1,567.693,5.0,8.0,10.0,5.0,8.0,10.0
T3,582.965,2.0,3.0,5.0,2.0,3.0,5.0
T1,583.079,5.0,8.0,10.0,5.0,8.0,10.0
T4,584.765,1.0,1.5,2.0,1.0,1.5,2.0
T2,595.907,7.0,10.0,15.0,7.0,10.0,15.0
T1,599.554,5.0,8.0,10.0,5.0,8.0,10.0
T3,611.78,2.0,3.0,5.0,2.0,3.0,5.0
T3,621.313,2.0,3.0,5.0,2.0,3.0,5.0
T2,621.384,7.0,10.0,15.0,7.0,10.0,15.0
T1,625.749,5.0,8.0,10.0,5.0,8.0,10.0
T1,630.916,5.0,8.0,10.0,5.0,8.0,10.0
T2,632.89,7.0,10.0,15.0,7.0,10.0,15.0
T2,633.838,7.0,10.0,15.0,7.0,10.0,15.0
T2,635.013,7.0,10.0,15.0,7.0,10.0,15.0
T2,642.495,7.0,10.0,15.0,7.0,10.0,15.0
T4,642.646,1.0,1.5,2.0,1.0,1.5,2.0
T3,645.695,2.0,3.0,5.0,2.0,3.0,5.0
T2,661.01,7.0,10.0,15.0,7.0,10.0,15.0
T3,663.208,2.0,3.0,5.0,2.0,3.0,5.0
T1,666.887,5.0,8.0,10.0,5.0,8.0,10.0
T3,670.973,2.0,3.0,5.0,2.0,3.0,5.0
T4,674.296,1.0,1.5,2.0,1.0,1.5,2.0
T2,674.932,7.0,10.0,15.0,7.0,10.0,15.0
T3,675.628,2.0,3.0,5.0,2.0,3.0,5.0
T2,677.865,7.0,10.0,15.0,7.0,10.0,15.0
T3,684.652,2.0,3.0,5.0,2.0,3.0,5.0
T3,687.026,2.0,3.0,5.0,2.0,3.0,5.0
T2,688.411,7.0,10.0,15.0,7.0,10.0,15.0
T3,693.869,2.0,3.0,5.0,2.0,3.0,5.0
T1,700.595,5.0,8.0,10.0,5.0,8.0,10.0
T2,701.148,7.0,10.0,15.0,7.0,10.0,15.0
T4,709.121,1.0,1.5,2.0,1.0,1.5,2.0
T1,719.031,5.0,8.0,10.0,5.0,8.0,10.0
T2,722.382,7.0,10.0,15.0,7.0,10.0,15.0
T1,734.407,5.0,8.0,10.0,5.0,8.0,10.0
T2,737.998,7.0,10.0,15.0,7.0,10.0,15.0
T2,744.969,7.0,10.0,15.0,7.0,10.0,15.0
T1,750.857,5.0,8.0,10.0,5.0,8.0,10.0
T3,751.194,2.0,3.0,5.0,2.0,3.0,5.0
T1,752.696,5.0,8.0,10.0,5.0,8.0,10.0
T4,755.173,1.0,1.5,2.0,1.0,1.5,2.0
T3,755.855,2.0,3.0,5.0,2.0,3.0,5.0
T4,763.489,1.0,1.5,2.0,1.0,1.5,2.0
T4,769.845,1.0,1.5,2.0,1.0,1.5,2.0
T2,770.014,7.0,10.0,15.0,7.0,10.0,15.0
T2,773.774,7.0,10.0,15.0,7.0,10.0,15.0
T3,775.538,2.0,3.0,5.0,2.0,3.0,5.0
T3,780.945,2.0,3.0,5.0,2.0,3.0,5.0
T4,784.31,1.0,1.5,2.0,1.0,1.5,2.0
T1,790.066,5.0,8.0,10.0,5.0,8.0,10.0
