task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,1.649,2.0,3.0,5.0,2.0,3.0,5.0
T2,2.581,7.0,10.0,15.0,7.0,10.0,15.0
T3,6.555,2.0,3.0,5.0,2.0,3.0,5.0
T1,13.659,5.0,8.0,10.0,5.0,8.0,10.0
T3,15.435,2.0,3.0,5.0,2.0,3.0,5.0
T2,26.753,7.0,10.0,15.0,7.0,10.0,15.0
T2,28.476,7.0,10.0,15.0,7.0,10.0,15.0
T1,31.317,5.0,8.0,10.0,5.0,8.0,10.0
T2,31.837,7.0,10.0,15.0,7.0,10.0,15.0
T4,48.506,1.0,1.5,2.0,1.0,1.5,2.0
T1,49.676,5.0,8.0,10.0,5.0,8.0,10.0
T1,52.823,5.0,8.0,10.0,5.0,8.0,10.0
T3,57.787,2.0,3.0,5.0,2.0,3.0,5.0
T4,58.66,1.0,1.5,2.0,1.0,1.5,2.0
T1,59.81,5.0,8.0,10.0,5.0,8.0,10.0
T3,65.69,2.0,3.0,5.0,2.0,3.0,5.0
T3,71.204,2.0,3.0,5.0,2.0,3.0,5.0
T4,73.54,1.0,1.5,2.0,1.0,1.5,2.0
T3,74.128,2.0,3.0,5.0,2.0,3.0,5.0
T1,84.892,5.0,8.0,10.0,5.0,8.0,10.0
T2,93.74,7.0,10.0,15.0,7.0,10.0,15.0
T3,93.812,2.0,3.0,5.0,2.0,3.0,5.0
T2,118.979,7.0,10.0,15.0,7.0,10.0,15.0
T2,124.194,7.0,10.0,15.0,7.0,10.0,15.0
T4,127.181,1.0,1.5,2.0,1.0,1.5,2.0
T1,136.61,5.0,8.0,10.0,5.0,8.0,10.0
T1,143.628,5.0,8.0,10.0,5.0,8.0,10.0
T4,152.443,1.0,1.5,2.0,1.0,1.5,2.0
T4,154.495,1.0,1.5,2.0,1.0,1.5,2.0
T4,160.337,1.0,1.5,2.0,1.0,1.5,2.0
T3,166.287,2.0,3.0,5.0,2.0,3.0,5.0
T2,173.295,7.0,10.0,15.0,7.0,10.0,15.0
T3,182.913,2.0,3.0,5.0,2.0,3.0,5.0
T3,183.666,2.0,3.0,5.0,2.0,3.0,5.0
