task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.275,7.0,10.0,15.0,7.0,10.0,15.0
T2,6.599,7.0,10.0,15.0,7.0,10.0,15.0
T1,16.37,5.0,8.0,10.0,5.0,8.0,10.0
T2,17.501,7.0,10.0,15.0,7.0,10.0,15.0
T1,19.047,5.0,8.0,10.0,5.0,8.0,10.0
T3,25.06,2.0,3.0,5.0,2.0,3.0,5.0
T4,57.864,1.0,1.5,2.0,1.0,1.5,2.0
T4,64.555,1.0,1.5,2.0,1.0,1.5,2.0
T4,67.489,1.0,1.5,2.0,1.0,1.5,2.0
T4,71.267,1.0,1.5,2.0,1.0,1.5,2.0
T2,71.84,7.0,10.0,15.0,7.0,10.0,15.0
T3,71.843,2.0,3.0,5.0,2.0,3.0,5.0
T2,73.339,7.0,10.0,15.0,7.0,10.0,15.0
T1,78.517,5.0,8.0,10.0,5.0,8.0,10.0
T4,81.166,1.0,1.5,2.0,1.0,1.5,2.0
T1,86.679,5.0,8.0,10.0,5.0,8.0,10.0
T3,89.804,2.0,3.0,5.0,2.0,3.0,5.0
T1,91.95,5.0,8.0,10.0,5.0,8.0,10.0
T1,92.651,5.0,8.0,10.0,5.0,8.0,10.0
T3,94.713,2.0,3.0,5.0,2.0,3.0,5.0
T2,105.111,7.0,10.0,15.0,7.0,10.0,15.0
T1,115.852,5.0,8.0,10.0,5.0,8.0,10.0
T1,126.606,5.0,8.0,10.0,5.0,8.0,10.0
T1,132.853,5.0,8.0,10.0,5.0,8.0,10.0
T4,139.281,1.0,1.5,2.0,1.0,1.5,2.0
T2,145.851,7.0,10.0,15.0,7.0,10.0,15.0
T2,147.597,7.0,10.0,15.0,7.0,10.0,15.0
T1,157.374,5.0,8.0,10.0,5.0,8.0,10.0
T2,158.117,7.0,10.0,15.0,7.0,10.0,15.0
T1,160.186,5.0,8.0,10.0,5.0,8.0,10.0
T2,164.681,7.0,10.0,15.0,7.0,10.0,15.0
T2,165.984,7.0,10.0,15.0,7.0,10.0,15.0
T3,169.061,2.0,3.0,5.0,2.0,3.0,5.0
T3,170.241,2.0,3.0,5.0,2.0,3.0,5.0
T2,171.343,7.0,10.0,15.0,7.0,10.0,15.0
T1,174.946,5.0,8.0,10.0,5.0,8.0,10.0
T2,176.76,7.0,10.0,15.0,7.0,10.0,15.0
T3,181.584,2.0,3.0,5.0,2.0,3.0,5.0
T2,183.335,7.0,10.0,15.0,7.0,10.0,15.0
T4,185.88,1.0,1.5,2.0,1.0,1.5,2.0
T4,186.56,1.0,1.5,2.0,1.0,1.5,2.0
T2,192.743,7.0,10.0,15.0,7.0,10.0,15.0
T3,196.644,2.0,3.0,5.0,2.0,3.0,5.0
T1,199.099,5.0,8.0,10.0,5.0,8.0,10.0
T2,201.938,7.0,10.0,15.0,7.0,10.0,15.0
T4,210.692,1.0,1.5,2.0,1.0,1.5,2.0
T1,213.434,5.0,8.0,10.0,5.0,8.0,10.0
T4,216.289,1.0,1.5,2.0,1.0,1.5,2.0
T1,216.595,5.0,8.0,10.0,5.0,8.0,10.0
T2,221.294,7.0,10.0,15.0,7.0,10.0,15.0
T4,221.478,1.0,1.5,2.0,1.0,1.5,2.0
T1,221.558,5.0,8.0,10.0,5.0,8.0,10.0
T4,227.57,1.0,1.5,2.0,1.0,1.5,2.0
T3,248.962,2.0,3.0,5.0,2.0,3.0,5.0
T4,250.103,1.0,1.5,2.0,1.0,1.5,2.0
T2,250.514,7.0,10.0,15.0,7.0,10.0,15.0
T1,252.283,5.0,8.0,10.0,5.0,8.0,10.0
T2,257.871,7.0,10.0,15.0,7.0,10.0,15.0
T1,271.611,5.0,8.0,10.0,5.0,8.0,10.0
T3,272.97,2.0,3.0,5.0,2.0,3.0,5.0
T2,278.466,7.0,10.0,15.0,7.0,10.0,15.0
T4,290.368,1.0,1.5,2.0,1.0,1.5,2.0
T3,295.664,2.0,3.0,5.0,2.0,3.0,5.0
T4,306.833,1.0,1.5,2.0,1.0,1.5,2.0
T1,333.029,5.0,8.0,10.0,5.0,8.0,10.0
T3,348.502,2.0,3.0,5.0,2.0,3.0,5.0
T1,353.683,5.0,8.0,10.0,5.0,8.0,10.0
T1,358.103,5.0,8.0,10.0,5.0,8.0,10.0
T4,361.887,1.0,1.5,2.0,1.0,1.5,2.0
T2,365.106,7.0,10.0,15.0,7.0,10.0,15.0
T4,366.704,1.0,1.5,2.0,1.0,1.5,2.0
T4,367.704,1.0,1.5,2.0,1.0,1.5,2.0
T3,369.107,2.0,3.0,5.0,2.0,3.0,5.0
T4,372.766,1.0,1.5,2.0,1.0,1.5,2.0
T4,375.888,1.0,1.5,2.0,1.0,1.5,2.0
T4,380.35,1.0,1.5,2.0,1.0,1.5,2.0
T2,380.466,7.0,10.0,15.0,7.0,10.0,15.0
T4,380.628,1.0,1.5,2.0,1.0,1.5,2.0
T4,383.29,1.0,1.5,2.0,1.0,1.5,2.0
T1,385.777,5.0,8.0,10.0,5.0,8.0,10.0
T1,390.045,5.0,8.0,10.0,5.0,8.0,10.0
T2,394.185,7.0,10.0,15.0,7.0,10.0,15.0
T2,401.653,7.0,10.0,15.0,7.0,10.0,15.0
T4,414.275,1.0,1.5,2.0,1.0,1.5,2.0
T2,421.241,7.0,10.0,15.0,7.0,10.0,15.0
T3,421.96,2.0,3.0,5.0,2.0,3.0,5.0
T2,424.294,7.0,10.0,15.0,7.0,10.0,15.0
T2,427.291,7.0,10.0,15.0,7.0,10.0,15.0
T4,430.135,1.0,1.5,2.0,1.0,1.5,2.0
T3,435.031,2.0,3.0,5.0,2.0,3.0,5.0
T4,442.286,1.0,1.5,2.0,1.0,1.5,2.0
T1,449.198,5.0,8.0,10.0,5.0,8.0,10.0
T1,449.479,5.0,8.0,10.0,5.0,8.0,10.0
T3,461.887,2.0,3.0,5.0,2.0,3.0,5.0
T2,462.544,7.0,10.0,15.0,7.0,10.0,15.0
T4,470.592,1.0,1.5,2.0,1.0,1.5,2.0
T4,476.401,1.0,1.5,2.0,1.0,1.5,2.0
T4,478.035,1.0,1.5,2.0,1.0,1.5,2.0
