task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,2.189,7.0,10.0,15.0,7.0,10.0,15.0
T4,3.887,1.0,1.5,2.0,1.0,1.5,2.0
T1,13.982,5.0,8.0,10.0,5.0,8.0,10.0
T4,22.911,1.0,1.5,2.0,1.0,1.5,2.0
T1,23.097,5.0,8.0,10.0,5.0,8.0,10.0
T2,33.73,7.0,10.0,15.0,7.0,10.0,15.0
T1,34.956,5.0,8.0,10.0,5.0,8.0,10.0
T2,40.07,7.0,10.0,15.0,7.0,10.0,15.0
T4,43.862,1.0,1.5,2.0,1.0,1.5,2.0
T1,43.941,5.0,8.0,10.0,5.0,8.0,10.0
T2,58.781,7.0,10.0,15.0,7.0,10.0,15.0
T1,64.133,5.0,8.0,10.0,5.0,8.0,10.0
T2,74.052,7.0,10.0,15.0,7.0,10.0,15.0
T1,79.652,5.0,8.0,10.0,5.0,8.0,10.0
T3,88.141,2.0,3.0,5.0,2.0,3.0,5.0
T1,88.225,5.0,8.0,10.0,5.0,8.0,10.0
T1,88.555,5.0,8.0,10.0,5.0,8.0,10.0
T3,93.596,2.0,3.0,5.0,2.0,3.0,5.0
T3,93.877,2.0,3.0,5.0,2.0,3.0,5.0
T2,94.599,7.0,10.0,15.0,7.0,10.0,15.0
T4,97.204,1.0,1.5,2.0,1.0,1.5,2.0
T1,104.151,5.0,8.0,10.0,5.0,8.0,10.0
T1,104.68,5.0,8.0,10.0,5.0,8.0,10.0
T1,106.754,5.0,8.0,10.0,5.0,8.0,10.0
T2,107.506,7.0,10.0,15.0,7.0,10.0,15.0
T2,126.047,7.0,10.0,15.0,7.0,10.0,15.0
T3,128.038,2.0,3.0,5.0,2.0,3.0,5.0
T3,131.54,2.0,3.0,5.0,2.0,3.0,5.0
T2,132.872,7.0,10.0,15.0,7.0,10.0,15.0
T2,142.378,7.0,10.0,15.0,7.0,10.0,15.0
T1,144.276,5.0,8.0,10.0,5.0,8.0,10.0
T2,155.559,7.0,10.0,15.0,7.0,10.0,15.0
T2,177.463,7.0,10.0,15.0,7.0,10.0,15.0
T1,179.735,5.0,8.0,10.0,5.0,8.0,10.0
T4,180.698,1.0,1.5,2.0,1.0,1.5,2.0
T2,205.8,7.0,10.0,15.0,7.0,10.0,15.0
T3,209.406,2.0,3.0,5.0,2.0,3.0,5.0
T4,214.586,1.0,1.5,2.0,1.0,1.5,2.0
T1,222.777,5.0,8.0,10.0,5.0,8.0,10.0
T4,223.329,1.0,1.5,2.0,1.0,1.5,2.0
T2,225.478,7.0,10.0,15.0,7.0,10.0,15.0
T3,226.863,2.0,3.0,5.0,2.0,3.0,5.0
T2,236.099,7.0,10.0,15.0,7.0,10.0,15.0
T1,240.588,5.0,8.0,10.0,5.0,8.0,10.0
T1,241.213,5.0,8.0,10.0,5.0,8.0,10.0
T3,241.841,2.0,3.0,5.0,2.0,3.0,5.0
T3,252.888,2.0,3.0,5.0,2.0,3.0,5.0
T1,259.094,5.0,8.0,10.0,5.0,8.0,10.0
T1,263.123,5.0,8.0,10.0,5.0,8.0,10.0
T2,267.84,7.0,10.0,15.0,7.0,10.0,15.0
T4,269.782,1.0,1.5,2.0,1.0,1.5,2.0
T3,272.154,2.0,3.0,5.0,2.0,3.0,5.0
T2,273.896,7.0,10.0,15.0,7.0,10.0,15.0
T3,276.227,2.0,3.0,5.0,2.0,3.0,5.0
T2,276.4,7.0,10.0,15.0,7.0,10.0,15.0
T3,282.845,2.0,3.0,5.0,2.0,3.0,5.0
T1,282.865,5.0,8.0,10.0,5.0,8.0,10.0
T4,285.774,1.0,1.5,2.0,1.0,1.5,2.0
T1,287.255,5.0,8.0,10.0,5.0,8.0,10.0
T1,293.214,5.0,8.0,10.0,5.0,8.0,10.0
T2,301.543,7.0,10.0,15.0,7.0,10.0,15.0
T2,306.802,7.0,10.0,15.0,7.0,10.0,15.0
T2,306.922,7.0,10.0,15.0,7.0,10.0,15.0
T3,313.677,2.0,3.0,5.0,2.0,3.0,5.0
T4,327.618,1.0,1.5,2.0,1.0,1.5,2.0
T3,331.155,2.0,3.0,5.0,2.0,3.0,5.0
T4,333.16,1.0,1.5,2.0,1.0,1.5,2.0
T3,334.686,2.0,3.0,5.0,2.0,3.0,5.0
T2,336.492,7.0,10.0,15.0,7.0,10.0,15.0
T4,339.582,1.0,1.5,2.0,1.0,1.5,2.0
T3,339.647,2.0,3.0,5.0,2.0,3.0,5.0
T4,356.723,1.0,1.5,2.0,1.0,1.5,2.0
T2,362.955,7.0,10.0,15.0,7.0,10.0,15.0
T2,365.799,7.0,10.0,15.0,7.0,10.0,15.0
T1,373.774,5.0,8.0,10.0,5.0,8.0,10.0
T2,380.693,7.0,10.0,15.0,7.0,10.0,15.0
T3,383.355,2.0,3.0,5.0,2.0,3.0,5.0
T1,383.908,5.0,8.0,10.0,5.0,8.0,10.0
T4,389.006,1.0,1.5,2.0,1.0,1.5,2.0
T3,394.054,2.0,3.0,5.0,2.0,3.0,5.0
T2,396.966,7.0,10.0,15.0,7.0,10.0,15.0
T1,399.662,5.0,8.0,10.0,5.0,8.0,10.0
T1,402.865,5.0,8.0,10.0,5.0,8.0,10.0
T4,419.848,1.0,1.5,2.0,1.0,1.5,2.0
T1,424.598,5.0,8.0,10.0,5.0,8.0,10.0
T4,430.214,1.0,1.5,2.0,1.0,1.5,2.0
T2,430.414,7.0,10.0,15.0,7.0,10.0,15.0
T4,430.732,1.0,1.5,2.0,1.0,1.5,2.0
T3,440.065,2.0,3.0,5.0,2.0,3.0,5.0
T3,452.491,2.0,3.0,5.0,2.0,3.0,5.0
T3,455.324,2.0,3.0,5.0,2.0,3.0,5.0
