task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.44,2.0,3.0,5.0,2.0,3.0,5.0
T4,0.838,1.0,1.5,2.0,1.0,1.5,2.0
T1,1.01,5.0,8.0,10.0,5.0,8.0,10.0
T2,8.389,7.0,10.0,15.0,7.0,10.0,15.0
T2,8.504,7.0,10.0,15.0,7.0,10.0,15.0
T4,9.649,1.0,1.5,2.0,1.0,1.5,2.0
T2,10.73,7.0,10.0,15.0,7.0,10.0,15.0
T3,11.209,2.0,3.0,5.0,2.0,3.0,5.0
T1,14.32,5.0,8.0,10.0,5.0,8.0,10.0
T3,17.998,2.0,3.0,5.0,2.0,3.0,5.0
T1,24.226,5.0,8.0,10.0,5.0,8.0,10.0
T1,32.177,5.0,8.0,10.0,5.0,8.0,10.0
T4,34.97,1.0,1.5,2.0,1.0,1.5,2.0
T2,47.404,7.0,10.0,15.0,7.0,10.0,15.0
T4,47.682,1.0,1.5,2.0,1.0,1.5,2.0
T1,52.614,5.0,8.0,10.0,5.0,8.0,10.0
T1,55.228,5.0,8.0,10.0,5.0,8.0,10.0
T4,57.38,1.0,1.5,2.0,1.0,1.5,2.0
T4,58.901,1.0,1.5,2.0,1.0,1.5,2.0
T1,60.601,5.0,8.0,10.0,5.0,8.0,10.0
T2,69.082,7.0,10.0,15.0,7.0,10.0,15.0
T1,69.221,5.0,8.0,10.0,5.0,8.0,10.0
T2,74.014,7.0,10.0,15.0,7.0,10.0,15.0
T1,74.769,5.0,8.0,10.0,5.0,8.0,10.0
T2,88.821,7.0,10.0,15.0,7.0,10.0,15.0
T2,93.729,7.0,10.0,15.0,7.0,10.0,15.0
T3,94.275,2.0,3.0,5.0,2.0,3.0,5.0
T1,95.755,5.0,8.0,10.0,5.0,8.0,10.0
T4,98.174,1.0,1.5,2.0,1.0,1.5,2.0
T1,106.073,5.0,8.0,10.0,5.0,8.0,10.0
T4,116.727,1.0,1.5,2.0,1.0,1.5,2.0
T3,119.676,2.0,3.0,5.0,2.0,3.0,5.0
T1,121.503,5.0,8.0,10.0,5.0,8.0,10.0
