task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,0.663,1.0,1.5,2.0,1.0,1.5,2.0
T3,7.36,2.0,3.0,5.0,2.0,3.0,5.0
T4,11.2,1.0,1.5,2.0,1.0,1.5,2.0
T2,14.138,7.0,10.0,15.0,7.0,10.0,15.0
T2,21.964,7.0,10.0,15.0,7.0,10.0,15.0
T4,22.518,1.0,1.5,2.0,1.0,1.5,2.0
T3,28.747,2.0,3.0,5.0,2.0,3.0,5.0
T1,29.626,5.0,8.0,10.0,5.0,8.0,10.0
T3,45.639,2.0,3.0,5.0,2.0,3.0,5.0
T4,57.909,1.0,1.5,2.0,1.0,1.5,2.0
T3,67.002,2.0,3.0,5.0,2.0,3.0,5.0
T4,69.459,1.0,1.5,2.0,1.0,1.5,2.0
T1,71.95,5.0,8.0,10.0,5.0,8.0,10.0
T4,75.092,1.0,1.5,2.0,1.0,1.5,2.0
T3,79.113,2.0,3.0,5.0,2.0,3.0,5.0
T2,79.555,7.0,10.0,15.0,7.0,10.0,15.0
T2,84.734,7.0,10.0,15.0,7.0,10.0,15.0
T3,87.567,2.0,3.0,5.0,2.0,3.0,5.0
T4,89.988,1.0,1.5,2.0,1.0,1.5,2.0
T1,96.396,5.0,8.0,10.0,5.0,8.0,10.0
T3,97.958,2.0,3.0,5.0,2.0,3.0,5.0
T3,98.003,2.0,3.0,5.0,2.0,3.0,5.0
T1,98.041,5.0,8.0,10.0,5.0,8.0,10.0
T1,104.018,5.0,8.0,10.0,5.0,8.0,10.0
T1,104.138,5.0,8.0,10.0,5.0,8.0,10.0
T2,114.315,7.0,10.0,15.0,7.0,10.0,15.0
T3,116.899,2.0,3.0,5.0,2.0,3.0,5.0
T4,124.018,1.0,1.5,2.0,1.0,1.5,2.0
T2,126.805,7.0,10.0,15.0,7.0,10.0,15.0
T4,127.354,1.0,1.5,2.0,1.0,1.5,2.0
T3,133.895,2.0,3.0,5.0,2.0,3.0,5.0
T3,139.075,2.0,3.0,5.0,2.0,3.0,5.0
T3,156.119,2.0,3.0,5.0,2.0,3.0,5.0
T3,160.9,2.0,3.0,5.0,2.0,3.0,5.0
T1,164.507,5.0,8.0,10.0,5.0,8.0,10.0
T2,169.572,7.0,10.0,15.0,7.0,10.0,15.0
T2,178.274,7.0,10.0,15.0,7.0,10.0,15.0
T3,179.508,2.0,3.0,5.0,2.0,3.0,5.0
T3,188.12,2.0,3.0,5.0,2.0,3.0,5.0
T2,188.973,7.0,10.0,15.0,7.0,10.0,15.0
T2,194.52,7.0,10.0,15.0,7.0,10.0,15.0
T3,196.003,2.0,3.0,5.0,2.0,3.0,5.0
T3,196.762,2.0,3.0,5.0,2.0,3.0,5.0
T3,203.313,2.0,3.0,5.0,2.0,3.0,5.0
T1,215.859,5.0,8.0,10.0,5.0,8.0,10.0
T2,217.613,7.0,10.0,15.0,7.0,10.0,15.0
T4,218.126,1.0,1.5,2.0,1.0,1.5,2.0
T2,257.484,7.0,10.0,15.0,7.0,10.0,15.0
T2,258.636,7.0,10.0,15.0,7.0,10.0,15.0
T1,262.819,5.0,8.0,10.0,5.0,8.0,10.0
T4,269.13,1.0,1.5,2.0,1.0,1.5,2.0
T4,269.422,1.0,1.5,2.0,1.0,1.5,2.0
T1,271.135,5.0,8.0,10.0,5.0,8.0,10.0
T1,277.581,5.0,8.0,10.0,5.0,8.0,10.0
T4,288.596,1.0,1.5,2.0,1.0,1.5,2.0
T2,294.148,7.0,10.0,15.0,7.0,10.0,15.0
T1,295.751,5.0,8.0,10.0,5.0,8.0,10.0
T2,297.747,7.0,10.0,15.0,7.0,10.0,15.0
T1,300.944,5.0,8.0,10.0,5.0,8.0,10.0
T3,305.774,2.0,3.0,5.0,2.0,3.0,5.0
T2,306.203,7.0,10.0,15.0,7.0,10.0,15.0
T4,307.9,1.0,1.5,2.0,1.0,1.5,2.0
T4,309.697,1.0,1.5,2.0,1.0,1.5,2.0
T4,316.104,1.0,1.5,2.0,1.0,1.5,2.0
T1,328.204,5.0,8.0,10.0,5.0,8.0,10.0
T2,338.607,7.0,10.0,15.0,7.0,10.0,15.0
T2,343.537,7.0,10.0,15.0,7.0,10.0,15.0
T2,343.862,7.0,10.0,15.0,7.0,10.0,15.0
T2,345.267,7.0,10.0,15.0,7.0,10.0,15.0
T1,349.21,5.0,8.0,10.0,5.0,8.0,10.0
T2,350.518,7.0,10.0,15.0,7.0,10.0,15.0
T2,368.503,7.0,10.0,15.0,7.0,10.0,15.0
T1,372.02,5.0,8.0,10.0,5.0,8.0,10.0
T3,373.651,2.0,3.0,5.0,2.0,3.0,5.0
T3,378.118,2.0,3.0,5.0,2.0,3.0,5.0
T3,384.917,2.0,3.0,5.0,2.0,3.0,5.0
T2,385.714,7.0,10.0,15.0,7.0,10.0,15.0
T3,392.424,2.0,3.0,5.0,2.0,3.0,5.0
T1,392.498,5.0,8.0,10.0,5.0,8.0,10.0
T2,403.927,7.0,10.0,15.0,7.0,10.0,15.0
T1,419.337,5.0,8.0,10.0,5.0,8.0,10.0
T3,425.067,2.0,3.0,5.0,2.0,3.0,5.0
T2,425.638,7.0,10.0,15.0,7.0,10.0,15.0
T2,426.709,7.0,10.0,15.0,7.0,10.0,15.0
T4,430.581,1.0,1.5,2.0,1.0,1.5,2.0
T4,433.46,1.0,1.5,2.0,1.0,1.5,2.0
T1,433.542,5.0,8.0,10.0,5.0,8.0,10.0
T4,434.245,1.0,1.5,2.0,1.0,1.5,2.0
T1,435.222,5.0,8.0,10.0,5.0,8.0,10.0
T4,439.306,1.0,1.5,2.0,1.0,1.5,2.0
T3,440.468,2.0,3.0,5.0,2.0,3.0,5.0
T1,457.461,5.0,8.0,10.0,5.0,8.0,10.0
T3,470.55,2.0,3.0,5.0,2.0,3.0,5.0
T2,471.802,7.0,10.0,15.0,7.0,10.0,15.0
T1,475.097,5.0,8.0,10.0,5.0,8.0,10.0
T1,489.141,5.0,8.0,10.0,5.0,8.0,10.0
T1,490.19,5.0,8.0,10.0,5.0,8.0,10.0
T4,492.675,1.0,1.5,2.0,1.0,1.5,2.0
T3,493.697,2.0,3.0,5.0,2.0,3.0,5.0
T2,495.19,7.0,10.0,15.0,7.0,10.0,15.0
T2,498.956,7.0,10.0,15.0,7.0,10.0,15.0
T4,499.352,1.0,1.5,2.0,1.0,1.5,2.0
T2,500.002,7.0,10.0,15.0,7.0,10.0,15.0
T2,500.513,7.0,10.0,15.0,7.0,10.0,15.0
T2,521.309,7.0,10.0,15.0,7.0,10.0,15.0
T1,527.66,5.0,8.0,10.0,5.0,8.0,10.0
T3,536.196,2.0,3.0,5.0,2.0,3.0,5.0
T3,537.854,2.0,3.0,5.0,2.0,3.0,5.0
T4,551.282,1.0,1.5,2.0,1.0,1.5,2.0
T3,554.196,2.0,3.0,5.0,2.0,3.0,5.0
T2,556.84,7.0,10.0,15.0,7.0,10.0,15.0
T4,556.877,1.0,1.5,2.0,1.0,1.5,2.0
T1,557.861,5.0,8.0,10.0,5.0,8.0,10.0
T3,560.284,2.0,3.0,5.0,2.0,3.0,5.0
T2,560.559,7.0,10.0,15.0,7.0,10.0,15.0
T3,564.39,2.0,3.0,5.0,2.0,3.0,5.0
T1,567.496,5.0,8.0,10.0,5.0,8.0,10.0
T2,568.54,7.0,10.0,15.0,7.0,10.0,15.0
T4,569.902,1.0,1.5,2.0,1.0,1.5,2.0
T1,570.463,5.0,8.0,10.0,5.0,8.0,10.0
T2,570.47,7.0,10.0,15.0,7.0,10.0,15.0
T3,573.398,2.0,3.0,5.0,2.0,3.0,5.0
T3,582.097,2.0,3.0,5.0,2.0,3.0,5.0
T3,583.517,2.0,3.0,5.0,2.0,3.0,5.0
T2,593.261,7.0,10.0,15.0,7.0,10.0,15.0
T4,595.07,1.0,1.5,2.0,1.0,1.5,2.0
T3,600.699,2.0,3.0,5.0,2.0,3.0,5.0
T4,603.798,1.0,1.5,2.0,1.0,1.5,2.0
T4,609.276,1.0,1.5,2.0,1.0,1.5,2.0
T4,611.285,1.0,1.5,2.0,1.0,1.5,2.0
T4,613.646,1.0,1.5,2.0,1.0,1.5,2.0
T1,618.178,5.0,8.0,10.0,5.0,8.0,10.0
T4,619.979,1.0,1.5,2.0,1.0,1.5,2.0
T4,621.287,1.0,1.5,2.0,1.0,1.5,2.0
T2,623.87,7.0,10.0,15.0,7.0,10.0,15.0
T1,628.699,5.0,8.0,10.0,5.0,8.0,10.0
T4,634.771,1.0,1.5,2.0,1.0,1.5,2.0
T1,640.217,5.0,8.0,10.0,5.0,8.0,10.0
T2,650.158,7.0,10.0,15.0,7.0,10.0,15.0
T4,651.477,1.0,1.5,2.0,1.0,1.5,2.0
T4,654.304,1.0,1.5,2.0,1.0,1.5,2.0
T1,661.606,5.0,8.0,10.0,5.0,8.0,10.0
T2,665.973,7.0,10.0,15.0,7.0,10.0,15.0
T4,669.804,1.0,1.5,2.0,1.0,1.5,2.0
T1,671.135,5.0,8.0,10.0,5.0,8.0,10.0
T3,673.942,2.0,3.0,5.0,2.0,3.0,5.0
T3,674.587,2.0,3.0,5.0,2.0,3.0,5.0
T3,675.207,2.0,3.0,5.0,2.0,3.0,5.0
T2,679.516,7.0,10.0,15.0,7.0,10.0,15.0
T4,683.808,1.0,1.5,2.0,1.0,1.5,2.0
T1,694.754,5.0,8.0,10.0,5.0,8.0,10.0
T3,697.738,2.0,3.0,5.0,2.0,3.0,5.0
T2,698.507,7.0,10.0,15.0,7.0,10.0,15.0
T1,700.257,5.0,8.0,10.0,5.0,8.0,10.0
T3,700.636,2.0,3.0,5.0,2.0,3.0,5.0
T4,703.064,1.0,1.5,2.0,1.0,1.5,2.0
T2,705.36,7.0,10.0,15.0,7.0,10.0,15.0
T2,705.781,7.0,10.0,15.0,7.0,10.0,15.0
T3,708.979,2.0,3.0,5.0,2.0,3.0,5.0
T1,723.934,5.0,8.0,10.0,5.0,8.0,10.0
T2,731.308,7.0,10.0,15.0,7.0,10.0,15.0
T4,732.64,1.0,1.5,2.0,1.0,1.5,2.0
T4,737.105,1.0,1.5,2.0,1.0,1.5,2.0
T4,739.017,1.0,1.5,2.0,1.0,1.5,2.0
T4,739.157,1.0,1.5,2.0,1.0,1.5,2.0
T2,739.444,7.0,10.0,15.0,7.0,10.0,15.0
T1,768.251,5.0,8.0,10.0,5.0,8.0,10.0
T1,785.578,5.0,8.0,10.0,5.0,8.0,10.0
T1,789.917,5.0,8.0,10.0,5.0,8.0,10.0
T4,794.179,1.0,1.5,2.0,1.0,1.5,2.0
T3,799.487,2.0,3.0,5.0,2.0,3.0,5.0
T4,804.229,1.0,1.5,2.0,1.0,1.5,2.0
T2,817.365,7.0,10.0,15.0,7.0,10.0,15.0
T4,829.296,1.0,1.5,2.0,1.0,1.5,2.0
T1,833.035,5.0,8.0,10.0,5.0,8.0,10.0
T3,844.567,2.0,3.0,5.0,2.0,3.0,5.0
T1,845.912,5.0,8.0,10.0,5.0,8.0,10.0
T3,856.158,2.0,3.0,5.0,2.0,3.0,5.0
T3,856.268,2.0,3.0,5.0,2.0,3.0,5.0
T1,859.047,5.0,8.0,10.0,5.0,8.0,10.0
T1,868.33,5.0,8.0,10.0,5.0,8.0,10.0
T3,870.256,2.0,3.0,5.0,2.0,3.0,5.0
T2,871.124,7.0,10.0,15.0,7.0,10.0,15.0
T1,872.489,5.0,8.0,10.0,5.0,8.0,10.0
T3,878.181,2.0,3.0,5.0,2.0,3.0,5.0
T3,882.555,2.0,3.0,5.0,2.0,3.0,5.0
T4,890.398,1.0,1.5,2.0,1.0,1.5,2.0
T3,896.244,2.0,3.0,5.0,2.0,3.0,5.0
T2,899.986,7.0,10.0,15.0,7.0,10.0,15.0
T2,905.372,7.0,10.0,15.0,7.0,10.0,15.0
