task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.068,106.213,103.298,111.318,106.019,103.593,102.735,118.426,111.747,110.298,112.052,101.672,110.069,108.944,105.069
1,0.118,100.418,1.085,111.697,101.6,0.972,117.663,100.973,94.413,0.967,94.758,97.963,0.927,110.134,113.329
4,0.376,104.823,109.15,99.136,118.041,111.633,100.499,107.886,100.41,95.925,111.332,116.636,115.059,109.435,107.196
2,0.407,99.198,116.267,10.797,116.773,103.927,113.822,99.808,100.867,117.918,10.617,100.239,110.984,101.411,96.239
3,0.551,105.292,96.737,97.845,104.342,11.335,109.337,102.391,102.034,96.347,100.207,106.145,11.417,102.019,108.685
2,0.568,109.889,110.817,10.076,108.275,104.607,104.73,93.758,109.455,105.802,10.035,112.655,99.695,112.139,92.712
3,1.332,104.41,106.73,101.766,102.134,10.861,109.474,92.35,105.275,96.385,100.938,101.102,11.17,108.683,93.917
4,1.605,110.845,100.675,112.992,115.136,111.478,112.66,103.635,114.231,105.65,113.103,117.342,105.427,104.924,116.533
2,1.632,100.724,104.281,9.369,101.827,111.4,107.635,96.958,101.301,108.179,10.33,98.61,113.712,105.571,93.601
1,1.768,106.074,1.003,108.155,108.346,0.983,103.202,102.948,98.735,0.983,99.845,109.589,1.032,102.795,108.897
1,1.839,106.418,1.141,97.425,99.75,0.932,104.805,97.75,94.534,1.067,97.061,104.168,0.948,110.553,111.467
3,2.498,105.761,93.338,109.527,103.221,11.39,108.152,103.329,108.702,107.138,101.302,109.362,11.023,97.626,101.342
3,2.923,99.453,106.92,105.654,100.435,10.02,94.44,105.432,102.997,96.934,97.696,113.321,10.844,95.31,97.039
2,3.229,109.576,115.571,9.377,109.823,101.714,113.235,108.782,107.894,112.151,9.981,107.359,117.287,107.039,105.204
3,3.501,105.383,98.932,111.866,100.384,11.394,94.009,93.567,109.825,92.364,106.519,117.638,10.603,97.952,106.416
3,4.39,107.922,94.123,114.512,99.99,11.203,101.727,95.171,106.356,99.453,104.18,105.101,10.066,94.59,94.366
4,4.543,101.436,103.195,99.886,116.607,104.834,108.163,117.634,114.585,99.3,115.172,112.252,97.801,109.281,107.198
1,5.066,94.637,1.088,101.774,100.578,0.959,116.118,97.188,103.285,1.05,97.812,107.915,1.017,110.199,111.283
3,5.451,98.088,94.184,107.1,102.837,11.654,104.75,100.543,96.823,100.783,101.254,112.108,11.767,107.556,95.652
2,5.455,101.61,115.678,10.339,98.354,117.051,109.953,102.936,110.998,117.085,10.343,100.976,113.685,100.924,105.086
3,5.567,102.994,95.482,103.555,103.953,11.565,99.468,94.66,105.275,104.547,101.295,113.607,11.3,97.166,100.753
3,5.722,106.201,107.499,109.95,116.612,11.725,98.854,93.228,102.09,92.557,111.723,109.191,11.582,93.148,109.465
2,5.806,112.795,106.09,10.688,105.165,115.181,118.2,92.4,108.471,107.096,9.786,112.929,114.358,116.064,97.297
2,6.696,100.072,115.571,10.407,109.271,106.722,106.91,107.033,109.941,111.345,9.837,103.641,112.816,118.199,109.388
2,7.201,105.348,107.518,9.981,114.029,116.717,103.641,107.55,109.226,105.623,10.071,102.322,102.949,105.524,106.436
2,7.243,106.669,109.565,9.958,108.849,107.855,106.551,96.474,106.897,104.375,9.736,112.209,116.515,112.74,105.66
4,7.323,107.111,108.971,114.274,112.596,113.072,110.547,102.793,100.749,96.106,106.343,108.354,108.14,95.059,100.529
2,7.464,95.438,116.013,10.529,103.439,99.879,105.808,99.472,110.133,109.731,10.22,104.388,107.496,115.253,106.175
3,7.795,109.248,106.153,110.168,115.178,10.733,105.823,104.188,99.598,93.683,97.245,102.63,10.665,101.412,102.186
3,8.206,98.431,103.225,112.949,108.805,11.401,109.224,107.808,101.02,100.668,100.368,102.409,10.833,105.141,92.886
3,8.277,98.283,100.534,113.657,109.796,10.977,108.267,95.585,106.762,92.799,113.907,108.255,11.546,109.732,92.844
3,8.651,95.888,108.889,101.226,107.845,11.177,95.246,94.354,96.056,101.019,103.29,114.535,10.967,105.532,102.95
1,8.972,93.114,1.111,102.343,104.8,1.05,106.658,106.499,94.734,1.001,109.399,100.758,1.056,105.535,103.677
1,9.421,102.668,1.0,102.401,108.696,0.951,99.392,103.4,96.516,1.057,103.89,111.399,0.971,111.753,113.66
3,9.6,97.479,98.182,105.809,104.29,11.082,106.082,95.522,95.475,98.043,102.911,108.805,10.76,93.833,92.269
1,9.639,103.985,1.026,97.552,111.038,0.941,108.85,106.398,96.72,0.991,96.384,114.169,0.931,105.907,109.293
1,9.791,98.032,1.041,98.753,113.806,1.047,106.282,107.592,94.576,1.002,110.544,100.75,0.953,107.249,98.955
2,9.88,112.162,107.186,10.388,114.242,111.524,116.269,96.666,107.001,105.344,10.26,100.34,102.469,113.824,104.529
1,10.043,95.685,1.119,97.343,112.014,0.956,106.724,113.573,103.515,1.041,103.224,111.067,1.038,113.411,107.744
3,10.661,95.467,92.443,112.699,102.544,10.742,98.857,109.355,98.353,100.936,97.488,109.444,10.234,104.478,94.496
4,10.668,102.15,104.563,101.552,117.962,108.1,104.732,99.739,107.324,96.12,104.936,116.309,107.882,96.024,111.186
4,10.733,107.163,99.034,107.802,109.557,105.162,96.243,104.518,104.38,94.492,107.876,111.597,114.851,110.503,111.282
4,10.792,104.443,99.699,110.055,100.452,103.83,110.267,105.443,118.816,94.56,115.784,109.248,103.243,109.463,108.952
1,10.933,98.339,1.102,102.277,104.006,1.059,103.814,111.205,104.233,1.144,107.971,100.036,1.022,106.109,111.555
2,11.048,104.636,108.129,10.326,115.996,116.395,103.286,103.881,112.493,114.1,9.543,108.765,111.805,107.841,105.204
2,11.802,105.692,116.767,9.995,108.721,102.492,108.301,103.309,111.973,116.818,10.502,102.668,114.128,105.093,100.741
4,12.076,101.131,96.874,106.64,114.047,113.268,103.422,114.797,115.782,101.488,100.842,104.961,98.469,104.456,103.512
1,12.541,107.258,1.005,96.625,103.672,1.013,103.776,100.881,93.971,1.08,97.049,104.894,1.039,111.019,112.897
1,12.956,99.8,1.097,106.695,98.821,0.923,107.672,100.623,102.621,0.982,95.296,104.919,0.98,114.486,108.736
3,12.983,101.025,101.097,104.824,106.51,11.749,96.944,99.266,99.179,100.249,110.114,109.977,11.425,100.209,102.847
