task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.072,1.943,1.772,4.111,0.9,2.409,1.978,4.22,0.85
1,0.214,2.521,1.92,4.511,0.687,2.028,1.769,3.773,0.839
1,0.501,2.491,1.861,4.674,0.644,1.937,1.848,5.032,0.614
2,0.863,2.55,1.569,5.103,0.916,1.98,1.821,5.06,0.844
2,0.9,2.381,1.789,3.628,0.738,2.511,1.604,5.029,0.945
2,1.543,1.948,2.04,5.109,0.905,2.298,2.037,4.679,0.732
2,1.778,1.883,1.652,4.631,0.912,2.323,1.966,4.226,0.77
1,2.098,2.348,1.86,4.07,0.689,2.282,1.448,4.242,0.798
2,2.687,2.446,2.107,4.434,1.018,2.095,1.735,4.778,0.757
2,3.233,2.397,1.659,4.887,0.92,2.411,1.73,4.782,0.931
2,4.186,2.297,1.768,4.661,0.886,2.298,1.621,4.602,0.855
2,4.701,2.198,1.556,4.133,0.79,2.304,1.846,4.49,0.847
1,5.264,2.621,1.738,3.797,0.757,2.335,1.763,4.78,0.807
2,6.356,2.181,1.527,4.191,0.862,2.542,2.095,4.399,0.964
2,7.307,1.873,1.953,4.25,0.733,2.041,1.743,4.478,0.861
1,7.728,2.493,1.897,3.609,0.775,2.561,1.591,4.39,0.707
2,7.816,2.333,1.828,4.821,0.822,2.565,1.591,3.93,0.835
2,8.493,2.436,1.895,4.125,0.928,2.157,1.553,3.903,0.8
1,8.566,2.532,1.615,4.86,0.727,1.9,1.453,3.864,0.612
1,8.792,2.557,1.892,4.395,0.863,2.59,1.476,4.772,0.813
1,9.594,2.045,1.651,3.654,0.663,2.482,1.486,3.824,0.716
1,12.433,2.041,1.728,3.765,0.786,2.183,1.986,4.02,0.83
1,13.748,2.068,1.609,3.937,0.826,2.53,1.434,3.901,0.674
1,14.046,2.479,1.932,4.86,0.667,2.276,1.549,4.456,0.832
1,14.417,2.083,1.716,4.723,0.658,2.108,1.767,4.564,0.734
2,14.475,2.332,1.879,4.295,0.904,2.022,1.526,3.972,0.868
1,15.513,2.405,1.62,4.523,0.694,2.571,1.926,3.657,0.749
2,15.637,2.554,1.918,4.051,0.893,2.639,1.73,4.803,0.791
2,15.769,1.951,1.869,4.492,0.888,1.966,1.829,3.731,0.957
1,16.133,1.92,1.55,4.54,0.74,2.066,1.988,3.663,0.633
1,16.217,2.069,1.598,4.083,0.762,2.48,1.619,4.789,0.821
1,16.282,2.482,1.579,3.763,0.691,2.22,1.989,3.792,0.666
1,16.487,1.912,1.444,4.791,0.632,1.857,1.741,4.88,0.724
1,17.18,1.872,1.608,3.847,0.75,2.402,1.89,4.554,0.852
2,18.377,2.099,1.92,4.643,0.815,2.038,2.122,4.793,0.746
2,18.535,1.877,1.765,4.178,0.801,2.008,1.852,4.891,0.995
2,19.224,2.421,1.866,5.056,0.88,2.228,1.841,4.014,0.986
2,19.426,2.011,2.141,5.056,0.992,1.94,1.931,4.675,0.804
1,19.686,2.054,1.485,4.455,0.746,2.231,1.786,4.322,0.863
1,21.091,1.882,1.473,3.86,0.696,2.077,1.857,4.536,0.636
2,21.385,2.201,1.953,3.898,0.977,2.545,2.125,4.964,0.721
1,21.786,2.145,1.51,3.792,0.773,2.31,1.908,3.652,0.612
2,22.963,2.577,1.716,5.004,0.744,1.88,2.142,4.176,1.006
2,23.311,2.566,1.769,4.7,0.884,1.891,1.76,4.76,0.901
2,23.543,2.32,2.068,4.739,0.722,2.17,1.999,3.792,0.728
1,23.589,1.914,1.438,4.042,0.612,2.235,1.989,3.937,0.761
1,23.793,1.991,1.587,4.905,0.834,2.443,1.859,4.025,0.692
2,23.944,2.14,1.875,4.222,0.908,2.145,1.52,4.533,0.83
2,24.465,2.059,1.901,4.466,0.776,2.055,1.548,3.79,0.808
1,24.627,2.162,1.497,4.833,0.773,2.146,1.416,4.639,0.858
1,25.404,2.049,1.434,4.48,0.837,2.467,1.865,3.824,0.853
1,26.558,2.023,1.459,4.083,0.663,2.558,1.831,4.006,0.848
2,27.051,1.979,1.937,4.678,0.791,2.369,2.053,3.642,0.808
1,27.586,2.439,1.803,4.354,0.633,2.327,1.735,3.864,0.758
1,30.104,2.351,1.885,4.373,0.672,2.493,1.44,4.217,0.811
2,30.204,2.172,2.012,4.398,0.83,2.295,1.749,3.898,0.91
