task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.001,4.9,103.45,27.45,5.13,26.39,102.56,10.48,1.0,5.15,104.63,28.66,5.18,29.39,110.28,10.1,1.12
T7,0.011,5.29,97.94,26.92,5.43,25.79,117.63,10.46,1.04,5.06,103.78,26.49,5.2,24.34,100.25,9.5,1.07
T5,0.031,5.48,94.51,28.3,4.87,26.25,107.43,9.82,0.96,5.19,107.02,28.07,4.98,25.68,105.07,9.55,0.98
T5,0.046,5.28,108.37,26.4,5.57,29.48,100.11,10.76,1.11,5.0,106.85,25.94,5.12,27.78,104.57,9.87,1.02
T1,0.061,5.04,108.71,28.61,5.64,26.94,96.08,9.63,1.11,5.75,103.29,27.15,5.44,25.61,98.67,10.14,1.04
T5,0.066,5.78,96.45,27.09,4.89,26.26,98.48,9.9,0.99,5.12,107.77,27.83,5.0,26.53,111.28,10.37,1.1
T3,0.066,5.8,101.07,28.8,4.95,27.3,94.54,11.37,1.1,5.21,100.97,27.4,4.92,25.86,97.08,11.23,1.09
T4,0.068,5.71,111.08,25.18,5.68,28.42,100.33,10.45,1.05,4.92,98.86,26.91,5.54,28.46,103.87,9.8,1.01
T6,0.076,4.88,102.51,26.97,5.14,28.04,111.68,10.11,1.01,5.32,102.66,28.12,4.88,27.27,100.1,11.44,1.15
T8,0.099,4.93,106.82,27.45,5.15,28.76,98.14,11.01,1.13,5.33,101.97,27.75,5.5,26.24,100.88,9.96,1.06
T3,0.099,5.21,100.26,25.18,4.82,27.51,101.84,11.36,1.03,5.03,96.32,25.08,4.64,26.42,108.66,10.2,1.04
T5,0.117,5.12,98.95,26.83,5.12,28.37,100.66,10.14,1.08,5.34,97.42,27.0,5.07,28.15,103.37,9.96,1.01
T4,0.127,5.16,95.97,27.36,5.64,27.52,104.8,11.12,1.01,4.83,113.56,23.97,5.83,24.88,116.09,10.04,1.14
T1,0.145,5.55,110.78,29.09,5.38,25.7,106.35,10.6,1.1,5.02,111.09,27.49,5.52,25.33,106.42,9.4,0.96
T7,0.15,5.38,102.7,24.39,5.41,24.52,117.79,9.73,0.96,5.19,107.2,23.71,4.91,26.06,109.1,9.98,0.98
T4,0.179,5.28,100.14,25.44,5.13,24.89,104.2,9.78,1.01,4.84,99.2,24.43,5.78,27.17,103.11,10.67,1.14
T5,0.182,4.94,95.7,27.45,5.43,26.28,105.34,10.43,1.07,4.91,97.72,26.17,4.75,27.5,106.93,9.75,0.98
T5,0.182,5.41,102.71,25.07,5.31,29.57,98.39,11.0,1.11,5.57,106.43,26.46,5.38,25.19,103.09,10.07,1.12
T6,0.197,5.23,109.94,27.9,4.82,25.68,106.52,11.25,1.03,4.71,102.51,26.12,5.36,27.08,99.62,9.84,1.03
T8,0.201,5.53,105.37,24.06,5.71,24.94,101.5,10.7,1.08,5.61,101.43,26.83,5.7,27.79,100.9,11.17,0.97
T8,0.203,5.74,102.63,27.84,5.62,28.4,98.71,9.83,0.97,5.4,98.35,27.42,5.89,28.28,103.51,10.32,1.1
T3,0.206,5.66,110.05,28.4,5.28,25.56,94.86,10.85,1.09,5.53,109.66,26.94,5.12,24.69,101.61,11.22,1.09
T1,0.214,5.02,109.81,24.88,5.4,23.4,96.36,9.49,0.98,5.43,102.0,26.09,5.2,24.2,98.29,9.51,1.0
T3,0.218,5.21,97.82,27.78,4.77,25.0,96.64,11.28,1.12,5.21,106.2,27.04,4.71,26.34,107.56,10.3,1.06
T4,0.221,5.32,110.98,24.23,5.24,28.29,109.17,9.56,1.03,5.23,103.5,28.06,5.44,25.21,105.91,9.68,1.03
T8,0.222,5.24,103.47,24.77,5.75,26.58,102.29,9.81,1.05,5.8,104.08,25.36,5.66,27.35,102.01,9.76,1.13
T5,0.223,4.98,102.28,25.66,4.83,24.97,104.74,10.2,1.13,5.41,93.88,24.8,5.12,26.18,97.88,9.58,1.03
T8,0.236,5.15,100.59,27.27,5.07,25.51,103.32,10.75,1.03,5.73,102.12,26.6,5.79,29.46,101.07,10.98,1.07
T6,0.246,5.08,97.65,25.52,4.77,26.08,107.21,10.62,1.16,4.95,102.11,27.35,5.54,28.53,113.94,10.55,1.05
T10,0.27,5.26,99.14,27.55,5.47,23.7,98.45,11.08,1.01,5.38,113.51,27.2,5.72,25.6,107.01,11.55,0.94
T8,0.285,5.28,97.89,26.2,5.46,26.07,101.96,10.78,1.14,4.98,92.69,26.57,5.82,27.83,99.34,10.59,1.12
T3,0.291,5.01,97.53,27.25,5.39,24.66,98.48,9.91,0.96,5.77,103.68,28.96,4.93,27.66,105.78,11.5,0.96
T1,0.298,5.16,103.12,28.8,5.58,26.86,95.73,10.03,0.98,5.44,97.61,28.53,5.29,26.16,107.0,10.4,1.0
T1,0.299,5.66,97.84,24.61,5.08,23.99,108.54,10.54,0.99,5.5,104.68,25.14,5.08,24.99,103.46,10.09,0.97
T5,0.307,5.27,108.8,26.29,4.82,26.93,110.21,10.91,1.02,5.2,96.96,28.14,4.95,29.28,103.61,9.84,1.08
T7,0.318,5.52,96.32,23.89,4.87,27.1,109.82,10.8,1.03,5.03,108.09,23.91,5.17,24.44,109.82,10.76,0.95
T10,0.321,5.66,108.99,29.04,5.56,25.64,102.16,10.73,1.06,5.36,109.23,26.08,5.59,24.17,94.04,11.58,1.05
T6,0.324,5.34,106.02,28.13,5.13,27.06,104.26,10.93,1.12,4.74,102.11,29.45,5.23,26.24,110.09,10.4,1.03
T10,0.332,5.21,105.83,28.01,5.07,24.64,105.7,10.96,0.98,5.55,107.21,28.58,5.63,24.92,109.08,11.88,0.95
T7,0.335,5.3,106.28,26.63,5.1,25.11,108.79,10.01,0.94,4.93,110.66,23.98,5.59,23.7,116.83,10.6,0.98
T2,0.346,5.04,96.02,26.46,5.13,26.72,104.38,10.34,0.98,5.49,92.5,28.22,4.75,24.8,106.11,10.44,0.98
T5,0.368,5.27,93.56,29.38,4.76,27.59,95.49,9.87,1.0,5.7,102.8,26.14,5.22,26.06,98.5,9.9,1.12
T8,0.375,5.34,100.67,26.64,5.64,27.66,99.4,10.0,1.07,4.96,98.39,26.61,5.04,26.94,99.82,10.64,1.05
T10,0.392,5.09,109.7,28.01,5.13,23.54,102.98,11.73,1.01,5.45,98.48,27.08,5.71,24.22,111.18,10.65,0.99
T10,0.404,5.76,98.22,28.86,5.42,23.27,103.34,11.71,1.01,5.37,115.81,24.7,5.67,23.87,107.73,11.78,1.05
T4,0.409,5.59,97.23,25.44,5.48,27.19,111.49,10.26,1.04,5.12,104.97,27.46,5.69,28.46,109.25,10.48,1.03
T3,0.42,5.12,96.8,25.31,5.08,28.34,99.51,10.76,1.0,5.55,107.03,25.84,4.58,25.15,101.33,11.53,1.0
T6,0.424,5.19,109.84,29.03,4.87,27.21,112.59,11.26,1.05,5.38,98.72,27.01,4.77,25.86,104.74,9.84,1.04
T4,0.43,5.36,96.25,28.14,5.87,27.08,103.63,9.86,1.11,5.59,112.23,27.85,5.58,24.62,112.88,9.66,1.03
T9,0.464,4.99,106.28,25.12,4.62,26.78,108.84,11.49,1.03,5.11,110.93,26.58,4.72,29.1,101.02,10.83,1.05
T6,0.475,5.33,93.96,29.06,5.25,25.93,107.05,10.04,1.06,4.84,98.71,28.79,4.93,24.67,109.62,11.19,1.0
T2,0.477,5.57,105.22,24.81,5.5,23.44,106.78,11.12,0.98,5.41,93.7,28.06,5.1,24.1,94.57,10.03,1.06
T9,0.487,4.93,113.59,28.1,5.46,27.88,104.4,11.18,1.03,5.32,113.64,27.1,4.72,28.7,111.93,11.37,1.03
T8,0.502,5.1,107.38,26.42,5.45,27.61,104.52,9.67,1.05,5.77,97.0,26.94,5.9,27.7,106.96,9.96,1.02
T9,0.513,4.95,105.57,25.82,5.09,24.93,109.69,10.7,0.98,5.4,108.61,28.14,5.2,29.38,100.63,10.3,0.97
T9,0.518,4.92,98.92,26.16,5.09,27.98,110.28,11.91,1.01,5.4,104.72,28.21,5.0,25.2,112.72,10.77,1.08
T3,0.523,5.53,104.92,28.98,4.99,24.37,110.33,11.45,1.04,5.81,113.2,28.02,4.91,25.8,104.55,10.0,1.1
T1,0.527,5.4,107.62,27.41,4.96,23.16,102.55,10.74,1.0,5.72,100.09,25.18,5.06,23.22,108.01,10.16,1.01
T6,0.549,5.43,106.36,26.77,4.77,24.65,107.32,9.71,1.04,5.28,105.27,26.06,4.87,24.39,108.56,10.52,1.07
T10,0.554,5.84,115.31,28.0,5.7,25.3,110.4,11.82,0.98,5.52,105.94,24.95,5.26,26.73,97.26,10.91,1.01
T5,0.568,5.59,106.34,26.33,4.95,26.25,106.17,10.82,1.11,4.97,103.36,28.65,5.59,25.88,99.06,10.72,1.08
T6,0.596,5.32,93.88,26.7,4.74,27.0,109.18,11.15,1.04,5.53,99.95,27.7,5.36,27.58,99.48,11.02,1.05
T6,0.61,5.18,108.18,25.1,5.29,24.58,110.21,9.89,1.17,4.84,98.72,26.73,5.08,24.81,110.28,10.1,1.0
T6,0.672,4.74,110.01,25.49,4.86,25.13,108.11,9.69,1.17,4.76,100.0,25.75,5.02,25.14,101.34,11.21,1.12
T7,0.691,5.14,105.41,25.34,4.84,27.08,101.78,10.37,1.0,4.81,103.48,26.75,5.64,24.54,118.81,10.25,0.97
T10,0.708,5.52,107.41,28.89,5.64,25.7,105.11,11.73,1.09,5.42,98.14,28.83,5.5,24.23,102.74,11.29,1.05
T6,0.709,4.72,106.69,27.69,5.23,24.61,104.64,11.19,1.01,4.86,102.66,26.49,4.74,26.86,96.74,11.02,1.15
T10,0.714,5.28,106.05,28.2,5.06,26.67,99.46,10.65,0.96,5.45,101.45,25.2,5.4,25.34,111.21,11.05,1.06
T10,0.719,5.74,105.93,26.76,5.75,23.04,109.75,11.7,1.02,5.27,108.2,25.76,4.91,26.17,100.07,11.78,0.94
T5,0.72,5.24,104.2,26.62,4.73,25.6,100.17,10.13,1.12,5.3,98.55,25.52,4.92,26.9,95.49,10.71,1.0
T9,0.729,5.22,107.72,24.62,4.94,25.38,115.28,11.54,1.09,5.31,110.48,27.92,4.77,26.41,111.76,11.02,1.01
T10,0.731,5.5,112.08,28.97,5.73,26.52,99.9,10.16,1.01,4.99,104.12,28.82,5.37,24.29,111.38,11.9,1.08
T3,0.74,5.81,99.42,25.9,5.32,26.68,98.16,10.1,0.99,5.38,109.46,27.49,4.83,27.22,104.56,11.68,1.1
T1,0.761,5.19,104.38,28.99,4.88,23.99,98.28,10.27,1.05,5.52,109.94,26.83,5.47,23.95,101.87,9.93,1.03
T2,0.763,5.52,97.28,26.23,4.73,26.62,110.32,10.03,0.96,5.19,106.17,27.41,5.15,26.87,108.6,10.8,0.98
T7,0.782,5.1,98.94,26.66,5.61,23.76,111.51,9.19,0.98,5.37,110.31,26.41,5.03,23.35,102.66,10.75,1.06
