task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.013,5.11,94.56,27.82,5.11,28.68,103.91,10.52,1.03,5.09,107.08,26.75,5.35,27.35,107.34,10.18,1.06
T4,0.025,5.56,97.3,27.58,5.5,26.26,109.95,10.85,1.01,4.89,97.78,25.43,5.34,28.78,118.55,9.68,1.01
T6,0.051,4.92,92.98,28.24,5.53,24.83,112.19,10.05,1.04,4.73,92.62,25.8,5.49,24.99,100.0,9.77,1.05
T4,0.053,4.9,98.67,23.91,5.08,25.95,106.28,11.03,1.1,4.99,105.8,27.83,5.13,28.13,115.99,10.6,0.98
T3,0.062,5.75,99.75,28.35,4.79,24.26,99.35,11.1,0.97,5.1,96.4,27.92,4.87,27.73,98.32,11.26,1.08
T10,0.071,5.22,98.22,25.36,4.91,24.47,103.36,11.72,1.06,5.85,107.78,27.55,5.16,26.41,97.61,10.9,1.04
T5,0.079,5.3,103.31,25.38,5.14,28.7,109.54,9.52,1.06,5.64,98.62,25.98,5.53,29.14,109.45,9.32,1.01
T3,0.086,5.52,101.16,25.24,5.17,28.28,108.02,11.48,1.0,5.26,111.54,28.6,5.11,24.73,106.08,10.01,1.06
T6,0.093,5.42,99.61,28.39,5.01,26.43,112.54,10.88,1.12,5.49,92.63,27.29,5.49,27.07,113.79,11.16,1.11
T8,0.118,5.1,92.68,27.16,5.85,27.08,99.3,9.74,0.98,5.73,107.1,27.3,5.13,25.69,100.86,10.99,1.14
T9,0.119,5.21,97.01,27.14,4.73,25.25,113.11,10.9,1.02,5.2,98.12,24.76,4.95,24.86,100.85,10.87,1.08
T3,0.123,5.27,105.31,27.28,4.78,26.06,99.79,10.32,1.0,5.42,113.84,26.99,5.36,28.03,101.47,11.1,1.08
T4,0.133,5.6,111.8,25.65,5.31,27.62,110.53,10.52,0.99,4.96,98.05,26.82,5.29,28.42,113.59,10.07,1.0
T2,0.149,5.27,105.17,24.5,5.59,24.12,98.64,11.1,1.09,5.03,107.66,25.67,5.55,23.38,109.68,10.96,1.05
T10,0.184,5.14,106.02,28.58,5.22,25.26,99.96,11.58,1.07,5.57,105.93,28.23,5.43,26.24,105.22,10.72,1.1
T7,0.184,4.99,108.89,26.52,5.32,25.97,117.55,10.51,1.02,4.8,102.61,26.12,5.03,25.48,106.38,9.48,0.94
T10,0.188,5.06,110.49,27.94,5.25,26.58,108.37,10.1,1.0,5.45,103.06,26.94,5.11,25.23,94.69,10.5,1.02
