#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,110.0,1.693,12.533,1.464,1.464,10.871,1.202,0.107
2,2,196.0,2.293,12.014,1.249,1.249,13.798,1.255,0.11
3,2,97.0,3.046,14.424,1.096,1.096,14.528,1.392,0.165
4,2,171.0,5.582,13.795,1.099,1.099,12.141,1.409,0.196
5,2,152.0,6.78,13.36,1.148,1.148,14.686,1.051,0.163
6,1,95.0,7.546,1.006,0.196,0.196,1.653,0.202,0.058
7,2,120.0,8.734,12.841,1.109,1.109,12.085,1.413,0.172
8,2,106.0,9.117,14.372,1.163,1.163,13.476,1.132,0.148
9,2,190.0,13.37,11.842,1.076,1.076,10.374,1.259,0.19
10,2,261.0,13.741,12.537,1.452,1.452,10.273,1.322,0.145
11,2,192.0,15.284,10.592,1.479,1.479,10.335,1.467,0.119
12,2,76.0,16.125,13.574,1.108,1.108,11.34,1.119,0.179
13,2,84.0,18.263,10.686,1.369,1.369,12.291,1.261,0.126
14,1,120.0,18.399,1.927,0.187,0.187,2.286,0.205,0.058
15,2,138.0,18.676,10.443,1.27,1.27,11.598,1.101,0.176
16,2,299.0,19.336,14.611,1.048,1.048,10.172,1.433,0.12
17,1,498.0,19.433,1.408,0.254,0.254,1.289,0.29,0.06
18,2,141.0,19.654,13.613,1.033,1.033,10.924,1.409,0.123
19,1,103.0,20.39,1.417,0.162,0.162,1.587,0.162,0.055
20,1,447.0,21.038,1.431,0.259,0.259,1.044,0.25,0.06
21,1,28.0,21.183,2.193,0.2,0.2,1.247,0.174,0.057
22,1,7.0,21.322,1.669,0.107,0.107,1.25,0.236,0.059
23,2,192.0,22.557,11.239,1.082,1.082,13.137,1.302,0.175
24,2,158.0,22.683,13.583,1.401,1.401,12.661,1.038,0.145
25,1,30.0,25.973,1.482,0.243,0.243,1.613,0.222,0.051
26,2,214.0,26.661,10.669,1.337,1.337,13.476,1.121,0.189
27,2,197.0,27.348,10.524,1.108,1.108,11.193,1.49,0.165
28,2,136.0,27.357,10.686,1.115,1.115,11.719,1.494,0.149
29,2,118.0,27.43,10.076,1.397,1.397,14.889,1.031,0.133
30,1,103.0,28.562,2.123,0.129,0.129,1.596,0.151,0.052
31,2,215.0,28.949,13.228,1.239,1.239,12.486,1.224,0.197
