#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,44.0,0.0,2.759,0.195,0.195,2.548,0.137,0.055
2,1,95.0,0.0,2.226,0.288,0.288,1.162,0.104,0.06
3,2,208.0,0.725,14.183,1.455,1.455,13.316,1.236,0.142
4,2,192.0,1.392,14.82,1.284,1.284,10.204,1.474,0.155
5,2,109.0,4.619,12.89,1.305,1.305,13.137,1.497,0.152
6,2,108.0,5.624,12.299,1.207,1.207,14.53,1.306,0.118
7,2,209.0,6.216,11.245,1.431,1.431,14.249,1.025,0.105
8,2,87.0,6.806,11.111,1.279,1.279,13.681,1.048,0.199
9,1,10.0,7.116,1.317,0.185,0.185,1.472,0.259,0.054
10,1,512.0,7.421,2.852,0.217,0.217,1.915,0.233,0.056
11,2,150.0,11.002,13.664,1.287,1.287,10.074,1.356,0.194
12,2,104.0,11.593,10.886,1.284,1.284,10.71,1.197,0.143
13,1,28.0,12.133,1.291,0.218,0.218,1.382,0.197,0.051
14,2,168.0,12.597,10.548,1.164,1.164,10.27,1.011,0.165
15,2,80.0,12.619,13.681,1.343,1.343,14.147,1.055,0.145
16,2,225.0,12.967,11.71,1.268,1.268,12.826,1.32,0.112
17,2,103.0,13.369,14.903,1.119,1.119,10.16,1.144,0.16
18,2,79.0,15.647,14.576,1.051,1.051,12.809,1.115,0.148
19,2,172.0,15.78,13.684,1.346,1.346,10.268,1.449,0.156
20,2,198.0,18.185,14.903,1.362,1.362,13.136,1.075,0.195
21,1,13.0,18.817,1.078,0.126,0.126,1.107,0.248,0.05
22,2,232.0,19.363,14.906,1.426,1.426,14.809,1.335,0.137
23,2,84.0,19.718,14.804,1.469,1.469,13.349,1.07,0.196
24,2,221.0,20.037,14.853,1.413,1.413,12.924,1.304,0.198
25,2,15.0,20.312,11.028,1.43,1.43,14.4,1.34,0.108
26,2,59.0,20.42,14.005,1.183,1.183,10.565,1.011,0.142
27,2,129.0,20.476,12.145,1.219,1.219,10.114,1.43,0.17
28,2,138.0,24.183,10.36,1.099,1.099,14.283,1.252,0.121
29,2,144.0,24.568,14.729,1.186,1.186,13.007,1.239,0.106
30,2,228.0,25.126,13.953,1.169,1.169,14.891,1.482,0.176
31,2,153.0,26.111,13.33,1.444,1.444,14.005,1.401,0.111
32,1,95.0,28.445,2.114,0.208,0.208,2.298,0.299,0.052
33,1,498.0,28.492,1.748,0.11,0.11,2.705,0.113,0.05
34,2,147.0,28.843,14.351,1.441,1.441,11.134,1.369,0.152
35,2,227.0,28.948,14.82,1.133,1.133,13.086,1.029,0.103
36,2,138.0,29.355,14.77,1.421,1.421,12.287,1.416,0.111
37,2,112.0,29.847,13.963,1.397,1.397,12.064,1.465,0.106
38,1,13.0,31.039,1.211,0.264,0.264,2.544,0.187,0.051
39,2,156.0,32.536,11.508,1.174,1.174,11.54,1.162,0.179
40,1,44.0,34.802,1.75,0.212,0.212,1.531,0.263,0.055
41,2,141.0,34.803,12.934,1.136,1.136,14.011,1.248,0.117
42,1,7.0,34.873,1.633,0.136,0.136,1.426,0.157,0.05
43,2,111.0,34.979,13.346,1.324,1.324,10.279,1.465,0.132
44,1,7.0,36.017,1.434,0.243,0.243,1.356,0.174,0.057
45,1,59.0,38.048,2.857,0.154,0.154,1.969,0.223,0.057
46,2,126.0,38.074,14.646,1.48,1.48,14.906,1.212,0.197
47,2,117.0,38.664,13.038,1.187,1.187,13.372,1.455,0.155
48,2,245.0,39.532,10.307,1.065,1.065,13.635,1.484,0.188
49,1,379.0,40.002,2.697,0.212,0.212,1.612,0.15,0.055
50,1,59.0,40.776,2.761,0.186,0.186,2.534,0.161,0.055
51,2,230.0,41.075,11.433,1.2,1.2,11.091,1.33,0.16
52,1,28.0,41.27,1.287,0.172,0.172,2.016,0.108,0.054
53,2,153.0,41.42,13.795,1.285,1.285,14.786,1.489,0.164
54,1,120.0,44.196,1.719,0.235,0.235,1.784,0.247,0.05
55,1,49.0,44.21,1.539,0.214,0.214,1.262,0.124,0.057
56,1,16.0,44.359,2.895,0.124,0.124,2.366,0.272,0.055
57,2,178.0,44.814,11.819,1.43,1.43,12.085,1.23,0.104
58,2,149.0,45.169,10.598,1.363,1.363,10.56,1.0,0.114
59,2,137.0,45.714,12.924,1.366,1.366,10.16,1.24,0.165
60,1,44.0,46.51,1.637,0.278,0.278,1.256,0.249,0.06
61,2,140.0,47.161,13.346,1.454,1.454,12.346,1.185,0.188
62,2,217.0,47.228,12.242,1.491,1.491,10.886,1.056,0.116
63,2,208.0,47.331,13.747,1.021,1.021,11.001,1.427,0.101
64,1,379.0,47.35,2.358,0.137,0.137,2.568,0.16,0.05
65,2,130.0,47.354,14.515,1.32,1.32,11.982,1.025,0.134
66,1,90.0,47.453,2.972,0.297,0.297,1.039,0.212,0.057
67,2,150.0,47.506,12.787,1.107,1.107,12.564,1.379,0.16
68,2,249.0,48.242,13.784,1.35,1.35,12.069,1.254,0.133
