#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,90.0,1.002,13.266,1.054,1.054,13.494,1.438,0.111
2,2,60.0,1.841,14.317,1.304,1.304,11.553,1.384,0.142
3,1,10.0,2.926,2.345,0.145,0.145,2.08,0.25,0.05
4,2,112.0,3.408,10.751,1.465,1.465,11.886,1.103,0.121
5,2,197.0,4.738,11.138,1.407,1.407,14.936,1.097,0.187
6,2,209.0,7.825,12.027,1.22,1.22,11.829,1.426,0.164
7,2,118.0,8.838,13.174,1.319,1.319,12.999,1.236,0.162
8,2,134.0,9.72,11.027,1.193,1.193,14.528,1.284,0.182
9,2,230.0,10.745,12.955,1.438,1.438,13.442,1.254,0.102
10,2,76.0,11.157,11.248,1.033,1.033,10.043,1.208,0.187
11,2,197.0,11.536,12.275,1.075,1.075,10.573,1.029,0.125
12,1,49.0,17.027,1.505,0.134,0.134,1.432,0.287,0.051
13,2,214.0,20.82,14.611,1.157,1.157,12.463,1.381,0.136
14,2,172.0,21.203,14.818,1.273,1.273,10.92,1.199,0.184
15,2,96.0,23.085,11.342,1.096,1.096,13.635,1.299,0.149
16,2,82.0,26.491,13.148,1.017,1.017,10.443,1.056,0.107
17,2,346.0,26.692,10.882,1.099,1.099,11.929,1.453,0.198
18,2,211.0,27.189,10.485,1.455,1.455,12.841,1.246,0.161
19,2,169.0,28.167,12.406,1.048,1.048,13.823,1.142,0.121
20,2,211.0,29.278,10.809,1.425,1.425,12.924,1.024,0.177
21,2,144.0,29.937,13.06,1.171,1.171,10.629,1.409,0.112
22,2,210.0,30.163,11.082,1.027,1.027,11.39,1.392,0.147
23,2,142.0,30.837,11.478,1.046,1.046,11.617,1.202,0.124
24,1,512.0,31.25,2.768,0.277,0.277,2.047,0.189,0.055
25,1,447.0,37.141,2.163,0.206,0.206,2.407,0.29,0.059
26,1,559.0,37.637,2.288,0.18,0.18,2.984,0.245,0.059
27,2,115.0,38.524,10.273,1.006,1.006,10.198,1.481,0.138
28,2,168.0,38.898,14.289,1.295,1.295,14.216,1.465,0.198
29,1,7.0,40.557,1.883,0.28,0.28,1.402,0.197,0.055
30,1,214.0,43.068,1.879,0.275,0.275,1.394,0.195,0.051
31,1,95.0,44.528,2.149,0.114,0.114,1.838,0.203,0.057
32,1,28.0,44.758,1.776,0.266,0.266,1.426,0.298,0.057
33,2,240.0,45.71,13.379,1.369,1.369,11.793,1.049,0.165
34,2,68.0,46.899,13.953,1.147,1.147,12.112,1.189,0.195
35,2,114.0,47.044,14.658,1.341,1.341,13.557,1.266,0.12
36,2,221.0,47.294,14.49,1.273,1.273,10.962,1.085,0.195
37,1,90.0,47.463,1.141,0.199,0.199,2.222,0.195,0.057
38,2,107.0,48.436,10.035,1.442,1.442,13.273,1.369,0.116
39,1,16.0,48.462,2.832,0.206,0.206,1.561,0.187,0.057
40,1,7.0,49.421,2.799,0.271,0.271,2.972,0.281,0.05
41,2,228.0,50.407,14.737,1.438,1.438,12.375,1.285,0.148
42,1,379.0,50.819,2.554,0.239,0.239,2.345,0.28,0.059
43,2,237.0,51.036,13.894,1.108,1.108,11.572,1.012,0.187
44,1,387.0,52.037,1.99,0.154,0.154,2.198,0.147,0.06
45,2,240.0,52.3,12.368,1.379,1.379,12.976,1.227,0.105
46,1,146.0,52.679,2.479,0.283,0.283,1.229,0.116,0.054
47,1,7.0,53.072,1.174,0.158,0.158,2.568,0.224,0.052
48,1,512.0,53.356,2.702,0.278,0.278,2.753,0.172,0.057
49,2,141.0,53.718,13.596,1.171,1.171,14.515,1.291,0.111
50,2,65.0,54.278,14.05,1.393,1.393,13.622,1.326,0.182
51,1,498.0,54.625,1.403,0.288,0.288,2.241,0.177,0.058
52,1,6.0,54.687,1.841,0.227,0.227,2.31,0.223,0.058
53,1,559.0,55.527,2.056,0.223,0.223,2.879,0.221,0.054
54,1,120.0,55.593,2.03,0.206,0.206,1.968,0.195,0.051
55,2,71.0,56.768,10.223,1.025,1.025,14.245,1.171,0.122
56,1,387.0,56.805,1.009,0.202,0.202,2.56,0.167,0.052
57,2,266.0,58.28,11.73,1.117,1.117,11.553,1.455,0.123
58,1,30.0,58.442,2.636,0.194,0.194,1.942,0.298,0.054
59,2,190.0,58.82,10.573,1.124,1.124,12.826,1.425,0.114
60,2,148.0,59.962,12.363,1.258,1.258,12.946,1.111,0.159
61,1,59.0,60.903,1.982,0.16,0.16,2.555,0.217,0.058
62,1,169.0,61.905,2.772,0.199,0.199,2.08,0.228,0.056
63,1,7.0,62.541,2.522,0.293,0.293,2.524,0.298,0.058
64,1,126.0,64.225,2.576,0.284,0.284,2.632,0.124,0.06
65,2,158.0,65.193,14.85,1.126,1.126,11.027,1.47,0.122
66,1,6.0,66.107,2.486,0.163,0.163,2.273,0.2,0.053
67,1,30.0,66.571,2.098,0.222,0.222,2.486,0.261,0.054
68,1,157.0,67.093,2.056,0.116,0.116,1.517,0.195,0.051
69,2,152.0,68.269,10.659,1.007,1.007,12.792,1.365,0.156
70,1,169.0,68.312,2.404,0.234,0.234,2.776,0.261,0.057
71,1,157.0,68.626,2.249,0.214,0.214,2.252,0.259,0.06
72,2,35.0,69.345,11.573,1.143,1.143,13.761,1.409,0.134
73,2,220.0,69.498,13.288,1.282,1.282,14.917,1.095,0.149
74,2,200.0,69.763,14.528,1.23,1.23,10.114,1.27,0.16
75,2,156.0,70.684,14.187,1.479,1.479,13.086,1.394,0.171
76,1,10.0,70.816,2.084,0.292,0.292,1.031,0.241,0.058
77,2,262.0,70.858,11.829,1.438,1.438,12.406,1.121,0.104
78,1,16.0,71.07,2.525,0.16,0.16,1.376,0.256,0.059
79,2,75.0,71.427,12.192,1.353,1.353,11.598,1.438,0.133
80,2,126.0,72.23,13.452,1.146,1.146,11.441,1.217,0.177
81,1,6.0,73.249,1.364,0.157,0.157,1.413,0.272,0.055
82,1,498.0,73.357,2.226,0.29,0.29,1.302,0.168,0.055
83,2,157.0,73.53,12.648,1.356,1.356,11.622,1.041,0.102
84,2,182.0,74.397,11.478,1.32,1.32,13.785,1.295,0.179
85,1,28.0,75.053,2.454,0.152,0.152,2.299,0.268,0.051
86,1,512.0,75.299,1.448,0.133,0.133,1.524,0.161,0.052
87,1,28.0,75.834,1.17,0.142,0.142,1.631,0.259,0.059
88,1,49.0,76.158,2.02,0.227,0.227,2.727,0.29,0.059
89,1,7.0,77.147,1.116,0.136,0.136,2.378,0.117,0.051
90,1,6.0,77.332,2.194,0.13,0.13,1.164,0.133,0.054
91,1,95.0,77.781,1.988,0.146,0.146,1.334,0.113,0.057
