#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,127.0,8.33,11.19,1.029,1.029,11.153,1.45,0.137
2,2,102.0,9.314,13.89,1.066,1.066,12.134,1.166,0.104
3,2,293.0,9.593,10.592,1.241,1.241,11.262,1.282,0.195
4,2,95.0,12.784,10.724,1.465,1.465,13.549,1.268,0.133
5,2,195.0,14.962,11.28,1.484,1.484,13.092,1.437,0.122
6,2,150.0,14.965,12.438,1.199,1.199,13.193,1.158,0.111
7,2,123.0,16.294,10.215,1.011,1.011,14.172,1.456,0.172
8,1,44.0,18.196,1.458,0.22,0.22,2.651,0.151,0.057
9,1,6.0,20.316,1.728,0.239,0.239,1.543,0.103,0.052
10,1,447.0,21.738,2.635,0.222,0.222,2.408,0.288,0.055
11,2,149.0,24.841,11.328,1.385,1.385,13.379,1.442,0.151
12,2,175.0,25.506,13.277,1.143,1.143,12.184,1.401,0.137
13,2,180.0,27.632,11.036,1.333,1.333,12.085,1.488,0.179
14,2,141.0,27.699,11.017,1.418,1.418,14.737,1.305,0.181
15,1,90.0,28.448,1.126,0.237,0.237,2.225,0.2,0.055
16,1,7.0,29.012,1.028,0.267,0.267,2.193,0.198,0.057
17,2,131.0,29.472,10.014,1.351,1.351,13.101,1.048,0.123
18,1,498.0,29.614,1.155,0.172,0.172,2.158,0.143,0.056
19,2,133.0,30.304,14.43,1.376,1.376,11.247,1.072,0.163
20,2,49.0,32.855,14.89,1.452,1.452,10.751,1.224,0.145
21,2,165.0,32.908,11.756,1.028,1.028,11.915,1.42,0.105
22,2,165.0,33.313,12.385,1.109,1.109,14.36,1.031,0.199
23,2,177.0,34.713,12.741,1.353,1.353,13.209,1.201,0.183
24,1,28.0,34.871,2.454,0.113,0.113,2.888,0.161,0.053
25,1,44.0,36.273,1.515,0.133,0.133,2.345,0.229,0.051
26,2,184.0,36.28,12.165,1.022,1.022,10.527,1.241,0.117
27,1,7.0,36.561,2.638,0.214,0.214,2.545,0.268,0.057
28,1,498.0,36.661,2.249,0.136,0.136,2.034,0.15,0.051
29,1,7.0,38.514,2.562,0.224,0.224,1.372,0.203,0.057
30,1,6.0,39.006,2.322,0.138,0.138,1.72,0.176,0.051
31,2,90.0,39.27,13.038,1.023,1.023,12.383,1.341,0.128
32,2,144.0,39.705,14.245,1.409,1.409,14.135,1.452,0.168
33,2,201.0,40.388,10.907,1.282,1.282,12.841,1.278,0.101
34,2,253.0,40.654,11.027,1.327,1.327,11.058,1.195,0.127
35,1,169.0,41.198,1.007,0.159,0.159,1.334,0.206,0.053
36,1,559.0,42.536,1.225,0.276,0.276,1.671,0.249,0.054
37,1,7.0,42.77,2.194,0.195,0.195,2.26,0.104,0.057
38,1,146.0,44.086,2.714,0.115,0.115,1.408,0.129,0.051
39,2,167.0,44.088,10.16,1.101,1.101,11.001,1.013,0.107
40,1,59.0,44.769,2.922,0.285,0.285,2.467,0.239,0.051
41,2,169.0,45.281,11.387,1.359,1.359,12.88,1.126,0.157
42,2,149.0,45.682,10.178,1.197,1.197,11.93,1.233,0.14
43,1,44.0,46.571,1.36,0.267,0.267,1.814,0.288,0.06
44,1,95.0,47.308,2.298,0.175,0.175,2.777,0.267,0.051
45,1,512.0,47.811,2.366,0.185,0.185,1.03,0.192,0.056
46,2,168.0,48.974,14.492,1.175,1.175,10.792,1.096,0.131
47,1,146.0,51.429,2.2,0.29,0.29,2.316,0.146,0.051
48,1,30.0,51.69,2.935,0.178,0.178,2.58,0.121,0.057
49,1,30.0,51.949,1.472,0.162,0.162,1.748,0.154,0.057
50,2,213.0,52.284,13.737,1.121,1.121,11.404,1.328,0.108
51,2,203.0,53.386,10.526,1.484,1.484,14.334,1.347,0.188
