#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,103.0,0.0,2.643,0.2,0.2,1.482,0.24,0.057
2,2,79.0,2.592,12.317,1.022,1.022,13.288,1.363,0.143
3,2,245.0,3.867,11.215,1.269,1.269,11.81,1.488,0.179
4,2,241.0,5.51,13.129,1.486,1.486,12.71,1.49,0.126
5,2,212.0,6.417,14.582,1.172,1.172,11.09,1.264,0.132
6,2,114.0,8.102,14.965,1.199,1.199,10.506,1.332,0.166
7,2,60.0,9.378,12.191,1.1,1.1,11.628,1.159,0.103
8,2,104.0,11.844,14.432,1.286,1.286,14.45,1.193,0.149
9,2,166.0,13.787,12.385,1.486,1.486,10.895,1.066,0.156
10,2,314.0,14.076,10.524,1.464,1.464,14.337,1.04,0.137
11,2,227.0,14.822,12.089,1.051,1.051,10.819,1.093,0.143
12,2,248.0,16.348,13.854,1.244,1.244,10.235,1.349,0.182
13,2,132.0,16.351,12.79,1.337,1.337,13.681,1.394,0.177
14,2,197.0,18.683,11.215,1.278,1.278,12.761,1.289,0.142
15,2,134.0,19.718,14.204,1.092,1.092,12.328,1.366,0.112
16,2,226.0,19.721,11.027,1.194,1.194,14.219,1.394,0.199
17,2,128.0,20.961,11.85,1.216,1.216,11.059,1.286,0.108
18,2,68.0,21.631,10.332,1.374,1.374,12.296,1.268,0.173
19,2,93.0,21.802,10.784,1.36,1.36,13.664,1.486,0.183
20,2,108.0,22.371,10.63,1.413,1.413,12.141,1.122,0.11
21,2,24.0,23.629,11.971,1.009,1.009,14.183,1.285,0.197
22,1,6.0,24.605,2.842,0.161,0.161,1.45,0.158,0.057
23,1,30.0,25.482,1.982,0.231,0.231,2.984,0.132,0.057
24,1,13.0,26.724,1.134,0.1,0.1,1.982,0.278,0.055
25,2,267.0,26.916,12.57,1.433,1.433,10.56,1.233,0.106
26,1,44.0,29.738,1.263,0.185,0.185,1.757,0.267,0.058
27,2,203.0,30.134,11.39,1.018,1.018,11.178,1.351,0.182
28,2,143.0,31.391,12.89,1.371,1.371,10.659,1.302,0.173
29,1,498.0,31.651,2.761,0.227,0.227,2.631,0.118,0.058
30,2,64.0,31.763,14.268,1.491,1.491,12.214,1.075,0.184
31,2,244.0,32.664,14.185,1.261,1.261,11.247,1.283,0.172
32,2,136.0,33.407,14.804,1.356,1.356,10.621,1.282,0.198
