#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,103.0,0.0,1.56,0.193,0.193,2.441,0.277,0.052
2,1,30.0,0.992,1.078,0.214,0.214,2.701,0.252,0.054
3,2,171.0,1.479,10.594,1.091,1.091,12.79,1.444,0.133
4,2,147.0,2.518,10.909,1.049,1.049,12.317,1.482,0.183
5,2,324.0,2.915,11.228,1.288,1.288,11.611,1.141,0.144
6,2,333.0,3.526,13.136,1.44,1.44,11.46,1.119,0.149
7,2,157.0,5.391,10.307,1.35,1.35,14.439,1.319,0.108
8,2,196.0,5.932,13.163,1.304,1.304,13.635,1.304,0.175
9,2,88.0,6.275,11.611,1.386,1.386,11.661,1.34,0.196
10,2,105.0,8.661,13.639,1.484,1.484,10.742,1.5,0.17
11,2,204.0,10.126,13.369,1.098,1.098,13.651,1.124,0.186
12,2,220.0,10.388,13.193,1.341,1.341,10.286,1.139,0.162
13,2,114.0,11.079,11.622,1.405,1.405,11.484,1.396,0.129
14,2,176.0,12.499,10.877,1.263,1.263,13.669,1.46,0.157
15,2,317.0,13.969,11.028,1.05,1.05,10.316,1.112,0.187
16,2,125.0,14.126,12.71,1.211,1.211,13.45,1.493,0.191
17,2,273.0,14.222,11.639,1.25,1.25,11.484,1.438,0.158
18,2,201.0,17.575,12.93,1.328,1.328,12.564,1.051,0.122
19,2,146.0,20.754,10.702,1.391,1.391,13.249,1.457,0.199
20,2,209.0,21.918,14.33,1.231,1.231,11.598,1.399,0.158
21,2,64.0,26.29,13.735,1.031,1.031,11.982,1.329,0.147
22,2,194.0,27.251,10.594,1.063,1.063,13.557,1.354,0.16
23,2,104.0,27.513,13.346,1.459,1.459,14.134,1.095,0.122
24,2,72.0,27.662,14.48,1.116,1.116,14.407,1.067,0.188
25,1,103.0,28.5,1.269,0.133,0.133,1.078,0.187,0.051
26,2,86.0,29.797,12.183,1.035,1.035,11.39,1.334,0.147
27,2,164.0,30.1,11.263,1.424,1.424,11.248,1.306,0.112
28,2,133.0,30.795,12.617,1.041,1.041,12.835,1.206,0.129
29,1,157.0,32.073,2.813,0.124,0.124,2.509,0.233,0.056
30,2,255.0,32.161,12.357,1.154,1.154,10.871,1.313,0.179
31,2,166.0,32.624,12.638,1.015,1.015,10.16,1.399,0.198
32,2,76.0,33.428,11.99,1.409,1.409,10.198,1.136,0.188
33,1,447.0,33.537,1.153,0.18,0.18,2.415,0.106,0.057
34,1,28.0,35.646,2.068,0.102,0.102,1.435,0.237,0.057
35,1,126.0,35.88,1.437,0.173,0.173,2.916,0.206,0.057
36,1,512.0,36.231,2.305,0.11,0.11,2.0,0.287,0.054
37,1,498.0,36.321,1.402,0.165,0.165,2.985,0.293,0.056
38,1,146.0,36.807,1.694,0.155,0.155,1.752,0.262,0.054
39,2,221.0,36.99,12.368,1.404,1.404,13.166,1.396,0.189
40,2,123.0,37.388,12.271,1.481,1.481,12.661,1.429,0.179
41,2,201.0,39.119,13.181,1.393,1.393,11.591,1.049,0.184
42,1,13.0,39.924,2.99,0.228,0.228,1.752,0.133,0.058
43,1,559.0,39.977,1.478,0.175,0.175,2.138,0.267,0.055
44,2,235.0,40.134,11.581,1.396,1.396,12.024,1.013,0.139
45,2,174.0,40.524,11.438,1.437,1.437,10.415,1.195,0.145
46,2,245.0,40.767,13.131,1.345,1.345,14.77,1.229,0.199
47,1,6.0,40.778,2.034,0.236,0.236,2.317,0.299,0.053
48,2,50.0,40.927,14.083,1.441,1.441,13.148,1.075,0.177
49,2,103.0,43.348,11.342,1.402,1.402,10.921,1.315,0.138
50,2,147.0,43.814,10.598,1.231,1.231,13.785,1.349,0.112
51,2,186.0,43.964,12.615,1.487,1.487,14.425,1.367,0.175
52,2,114.0,44.801,11.028,1.192,1.192,13.299,1.303,0.107
53,1,7.0,47.755,2.857,0.284,0.284,2.702,0.284,0.058
54,1,90.0,48.103,2.936,0.214,0.214,1.334,0.284,0.051
55,2,125.0,48.139,10.035,1.252,1.252,12.15,1.322,0.131
56,2,111.0,48.685,14.967,1.13,1.13,13.615,1.223,0.107
57,1,6.0,48.959,2.181,0.22,0.22,2.96,0.237,0.059
58,1,30.0,49.264,2.866,0.173,0.173,1.46,0.129,0.055
59,1,30.0,49.485,1.814,0.257,0.257,1.283,0.298,0.052
60,2,270.0,50.373,13.093,1.453,1.453,11.719,1.219,0.102
61,1,120.0,50.402,1.16,0.241,0.241,1.757,0.206,0.057
