#, task_type_id, size, arrival_time,	execution_time_cpu,	execution_time_gpu,	execution_time_CLOUD
1,	1,	7.0,	0.0,			1.44,			0.981,			0.981,			1.447,			0.983,			0.499
2,	1,	6.0,	0.0,			1.467,			0.98,			0.98,			1.468,			0.95,			0.498
3,	1,	559.0,	0.0,			1.452,			0.973,			0.973,			1.452,			0.964,			0.499
4,	1,	379.0,	5.225,			1.475,			0.961,			0.961,			1.461,			0.963,			0.501
5,	1,	59.0,	14.023,			1.452,			0.978,			0.978,			1.456,			0.959,			0.499
6,	1,	103.0,	14.875,			1.447,			0.968,			0.968,			1.474,			0.964,			0.501
7,	2,	182.0,	19.613,			2.303,			0.093,			0.093,			2.319,			0.105,			0.05
8,	1,	103.0,	20.965,			1.457,			0.966,			0.966,			1.473,			0.959,			0.499
9,	1,	6.0,	21.524,			1.473,			0.961,			0.961,			1.441,			0.961,			0.498
10,	3,	118.2,	22.742,			5.523,			1.511,			1.511,			5.521,			1.499,			0.899
11,	3,	68.2,	22.775,			5.508,			1.512,			1.512,			5.503,			1.496,			0.898
12,	3,	657.9,	22.883,			5.502,			1.497,			1.497,			5.497,			1.497,			0.898
13,	3,	40.2,	22.895,			5.492,			1.506,			1.506,			5.51,			1.5,			0.904
14,	3,	377.3,	22.903,			5.507,			1.497,			1.497,			5.5,			1.51,			0.896
15,	3,	216.2,	22.916,			5.512,			1.489,			1.489,			5.493,			1.495,			0.896
16,	3,	281.2,	22.941,			5.492,			1.518,			1.518,			5.495,			1.496,			0.909
17,	3,	87.3,	22.962,			5.511,			1.491,			1.491,			5.496,			1.495,			0.911
18,	3,	582.3,	22.965,			5.505,			1.499,			1.499,			5.502,			1.509,			0.897
19,	3,	63.2,	22.972,			5.509,			1.484,			1.484,			5.487,			1.496,			0.9
20,	3,	142.3,	23.04,			5.509,			1.513,			1.513,			5.498,			1.497,			0.892
21,	3,	215.9,	23.079,			5.51,			1.493,			1.493,			5.512,			1.517,			0.907
22,	3,	109.3,	23.189,			5.508,			1.504,			1.504,			5.491,			1.515,			0.898
23,	3,	198.8,	23.207,			5.515,			1.503,			1.503,			5.517,			1.5,			0.911
24,	3,	201.6,	23.223,			5.5,			1.511,			1.511,			5.502,			1.496,			0.899
25,	3,	185.1,	23.242,			5.515,			1.499,			1.499,			5.505,			1.498,			0.905
26,	3,	187.0,	23.267,			5.51,			1.498,			1.498,			5.507,			1.488,			0.895
27,	3,	204.9,	23.275,			5.503,			1.489,			1.489,			5.503,			1.509,			0.894
28,	3,	279.5,	23.296,			5.488,			1.48,			1.48,			5.502,			1.5,			0.894
