#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,103.0,0.0,1.07,0.215,0.215,2.09,0.2,0.051
2,2,148.0,0.919,12.443,1.498,1.498,13.163,1.46,0.108
3,2,38.0,1.615,12.411,1.074,1.074,12.401,1.135,0.147
4,2,242.0,1.625,14.906,1.187,1.187,11.666,1.494,0.103
5,2,201.0,4.36,10.55,1.155,1.155,10.886,1.463,0.199
6,2,142.0,4.587,13.415,1.187,1.187,11.872,1.075,0.141
7,2,114.0,8.209,14.436,1.131,1.131,10.481,1.386,0.139
8,2,148.0,8.214,13.273,1.297,1.297,11.658,1.389,0.199
9,2,129.0,8.503,12.115,1.244,1.244,12.4,1.187,0.194
10,2,269.0,8.676,11.639,1.121,1.121,14.649,1.43,0.158
11,2,202.0,8.942,11.658,1.373,1.373,12.304,1.072,0.128
12,1,30.0,10.152,1.814,0.142,0.142,1.334,0.233,0.058
13,1,7.0,11.041,1.643,0.249,0.249,2.14,0.251,0.059
14,2,195.0,11.55,12.046,1.262,1.262,11.6,1.288,0.122
15,2,98.0,11.928,10.413,1.441,1.441,12.627,1.015,0.134
16,2,293.0,12.331,12.738,1.393,1.393,13.916,1.456,0.148
17,2,281.0,12.493,10.392,1.066,1.066,13.635,1.498,0.155
18,2,122.0,13.678,10.826,1.015,1.015,14.524,1.123,0.131
19,2,123.0,16.919,11.442,1.137,1.137,12.155,1.236,0.1
20,2,242.0,17.313,11.993,1.311,1.311,11.666,1.141,0.142
21,2,106.0,17.832,11.994,1.239,1.239,10.952,1.213,0.174
22,1,169.0,18.001,2.273,0.278,0.278,2.305,0.263,0.058
23,2,276.0,18.273,11.484,1.1,1.1,12.445,1.467,0.18
24,2,60.0,18.777,10.298,1.05,1.05,13.921,1.242,0.194
25,2,217.0,19.264,10.226,1.135,1.135,10.177,1.435,0.114
26,2,48.0,20.095,10.177,1.142,1.142,10.286,1.346,0.112
27,1,126.0,20.704,1.639,0.159,0.159,1.36,0.177,0.056
28,2,187.0,21.278,11.869,1.021,1.021,13.676,1.222,0.111
29,1,6.0,22.211,1.857,0.246,0.246,2.038,0.106,0.057
30,2,188.0,25.384,13.953,1.266,1.266,12.821,1.055,0.105
31,1,498.0,26.365,1.435,0.234,0.234,2.928,0.232,0.059
32,2,95.0,27.939,14.737,1.45,1.45,11.536,1.31,0.123
33,2,130.0,28.579,14.05,1.311,1.311,10.146,1.404,0.157
34,1,16.0,28.902,1.402,0.295,0.295,2.813,0.272,0.06
35,1,103.0,29.838,1.148,0.2,0.2,1.933,0.254,0.059
36,2,102.0,30.675,11.186,1.236,1.236,14.253,1.042,0.186
37,1,44.0,30.968,1.358,0.21,0.21,1.64,0.223,0.058
38,2,86.0,34.09,13.758,1.073,1.073,12.313,1.253,0.111
39,2,227.0,34.093,11.34,1.039,1.039,10.877,1.098,0.191
40,2,122.0,36.319,13.06,1.096,1.096,11.134,1.467,0.12
41,2,82.0,36.405,14.393,1.093,1.093,12.386,1.031,0.168
42,2,138.0,36.457,14.658,1.314,1.314,12.902,1.053,0.114
43,2,89.0,38.831,12.767,1.008,1.008,12.893,1.179,0.18
44,1,559.0,43.137,2.149,0.114,0.114,2.18,0.296,0.053
45,1,214.0,43.144,2.345,0.251,0.251,1.61,0.29,0.059
