#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,90.0,0.0,1.637,0.177,0.177,1.357,0.217,0.051
2,2,128.0,0.16,14.566,1.364,1.364,12.438,1.108,0.121
3,1,6.0,0.428,1.862,0.192,0.192,1.031,0.11,0.053
4,1,13.0,1.186,1.489,0.203,0.203,2.09,0.12,0.059
5,2,246.0,1.77,11.134,1.426,1.426,10.099,1.277,0.191
6,2,128.0,3.934,11.639,1.341,1.341,11.171,1.308,0.17
7,2,90.0,5.891,12.004,1.43,1.43,14.933,1.038,0.162
8,2,49.0,7.707,11.649,1.07,1.07,11.573,1.288,0.105
9,2,183.0,7.748,14.185,1.456,1.456,13.262,1.313,0.115
10,2,107.0,8.686,12.576,1.096,1.096,13.795,1.175,0.141
11,2,87.0,9.227,13.404,1.166,1.166,12.546,1.471,0.195
12,1,103.0,11.903,2.763,0.206,0.206,1.409,0.28,0.055
13,2,90.0,13.831,13.162,1.484,1.484,10.863,1.023,0.182
14,1,30.0,14.373,1.249,0.16,0.16,2.984,0.244,0.058
15,2,139.0,14.397,14.929,1.244,1.244,13.894,1.086,0.151
16,2,86.0,15.603,11.539,1.4,1.4,14.853,1.356,0.105
17,1,7.0,15.999,1.879,0.121,0.121,1.719,0.129,0.06
18,2,120.0,16.116,11.649,1.393,1.393,13.977,1.182,0.11
19,2,280.0,17.401,10.083,1.12,1.12,10.316,1.02,0.105
20,2,162.0,17.69,10.099,1.369,1.369,12.581,1.093,0.17
21,2,170.0,18.474,12.242,1.42,1.42,10.064,1.062,0.11
22,2,113.0,20.007,11.202,1.28,1.28,14.083,1.01,0.194
23,2,76.0,22.811,10.316,1.374,1.374,14.918,1.109,0.163
24,2,151.0,24.977,11.082,1.273,1.273,14.513,1.244,0.2
25,1,387.0,27.227,2.735,0.147,0.147,1.64,0.216,0.055
26,1,126.0,27.304,1.776,0.284,0.284,2.153,0.283,0.059
27,2,194.0,27.732,10.476,1.343,1.343,13.794,1.111,0.174
28,2,211.0,29.056,13.297,1.418,1.418,10.884,1.438,0.112
29,2,162.0,31.238,12.155,1.12,1.12,11.88,1.364,0.174
30,2,141.0,32.396,14.735,1.219,1.219,11.028,1.218,0.155
31,2,184.0,36.399,11.971,1.455,1.455,10.548,1.025,0.172
32,1,559.0,38.147,2.711,0.25,0.25,2.751,0.106,0.053
33,2,100.0,38.67,12.329,1.022,1.022,11.46,1.254,0.114
34,1,7.0,39.09,2.194,0.203,0.203,1.625,0.214,0.057
35,2,123.0,40.409,14.572,1.091,1.091,11.781,1.334,0.117
36,1,28.0,40.676,1.107,0.185,0.185,2.498,0.133,0.052
37,1,103.0,41.671,1.761,0.234,0.234,2.057,0.292,0.057
38,1,95.0,42.457,2.779,0.249,0.249,2.222,0.149,0.06
39,1,7.0,43.565,1.13,0.109,0.109,2.467,0.166,0.052
40,2,106.0,43.779,14.76,1.039,1.039,11.152,1.233,0.131
41,2,109.0,44.037,10.255,1.261,1.261,11.617,1.327,0.171
42,1,28.0,44.34,1.467,0.295,0.295,2.706,0.179,0.06
43,1,10.0,45.872,2.939,0.272,0.272,2.225,0.124,0.052
44,2,181.0,46.108,11.3,1.328,1.328,12.537,1.194,0.101
45,1,379.0,46.215,2.173,0.239,0.239,1.985,0.277,0.052
46,2,125.0,47.092,12.764,1.029,1.029,14.871,1.175,0.133
47,1,214.0,47.499,1.433,0.247,0.247,2.911,0.298,0.053
48,2,153.0,47.578,14.722,1.236,1.236,12.987,1.349,0.178
49,2,60.0,47.876,11.091,1.091,1.091,12.761,1.275,0.179
50,1,559.0,48.489,1.204,0.295,0.295,1.607,0.161,0.054
51,2,171.0,48.558,12.057,1.43,1.43,14.197,1.456,0.134
52,2,109.0,49.46,11.539,1.437,1.437,14.149,1.425,0.168
53,2,81.0,49.954,14.653,1.026,1.026,12.54,1.302,0.103
54,1,28.0,50.029,1.386,0.214,0.214,1.031,0.184,0.054
55,2,102.0,50.618,13.664,1.282,1.282,12.313,1.067,0.109
56,1,30.0,50.72,2.795,0.221,0.221,2.838,0.12,0.057
