#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,169.0,0.0,2.866,0.193,0.193,1.42,0.209,0.059
2,2,202.0,0.326,13.639,1.313,1.313,12.93,1.297,0.181
3,2,102.0,1.628,11.125,1.444,1.444,10.38,1.369,0.101
4,2,174.0,5.619,10.669,1.493,1.493,14.859,1.126,0.167
5,2,88.0,5.866,12.869,1.456,1.456,12.393,1.493,0.176
6,1,126.0,8.07,1.537,0.153,0.153,2.866,0.245,0.051
7,1,44.0,8.876,2.249,0.251,0.251,1.869,0.247,0.059
8,2,50.0,9.439,12.801,1.021,1.021,10.162,1.264,0.133
9,2,87.0,9.906,14.206,1.008,1.008,14.566,1.248,0.168
10,2,128.0,10.183,12.668,1.099,1.099,11.508,1.452,0.143
11,2,126.0,12.373,11.488,1.027,1.027,10.863,1.239,0.136
12,1,379.0,12.374,2.787,0.111,0.111,1.557,0.119,0.057
13,2,180.0,12.792,13.195,1.381,1.381,13.681,1.118,0.162
14,2,158.0,13.276,11.793,1.015,1.015,10.523,1.191,0.113
15,2,147.0,14.733,14.715,1.049,1.049,12.999,1.33,0.103
16,2,195.0,14.807,10.669,1.373,1.373,12.527,1.33,0.104
17,2,221.0,15.579,11.639,1.493,1.493,13.801,1.179,0.188
18,2,174.0,16.631,12.317,1.029,1.029,14.464,1.326,0.162
19,2,151.0,17.448,11.896,1.162,1.162,10.617,1.403,0.194
20,2,146.0,19.169,11.971,1.465,1.465,10.621,1.085,0.14
21,2,85.0,20.739,13.59,1.109,1.109,10.978,1.201,0.113
22,2,93.0,22.249,13.979,1.294,1.294,10.46,1.355,0.139
23,2,250.0,25.02,14.45,1.404,1.404,13.137,1.206,0.132
24,1,16.0,25.135,1.981,0.3,0.3,1.63,0.253,0.052
25,1,13.0,25.259,1.26,0.114,0.114,2.645,0.176,0.056
26,2,87.0,25.487,13.569,1.426,1.426,10.4,1.091,0.174
27,2,178.0,26.404,10.114,1.47,1.47,10.702,1.473,0.178
28,2,35.0,26.962,14.206,1.065,1.065,12.132,1.068,0.146
29,1,214.0,27.851,2.424,0.193,0.193,2.497,0.23,0.051
30,2,266.0,29.126,10.84,1.149,1.149,12.299,1.338,0.133
31,1,30.0,31.755,1.869,0.267,0.267,2.943,0.19,0.057
32,1,512.0,32.309,1.391,0.277,0.277,2.544,0.166,0.05
33,1,512.0,32.701,2.974,0.245,0.245,1.811,0.117,0.054
34,2,157.0,34.164,12.973,1.205,1.205,14.323,1.374,0.112
35,1,146.0,34.378,2.621,0.299,0.299,2.936,0.153,0.05
36,1,157.0,35.19,2.18,0.14,0.14,2.36,0.243,0.057
37,1,146.0,35.545,1.484,0.111,0.111,2.388,0.189,0.057
38,2,125.0,37.695,10.463,1.265,1.265,14.083,1.035,0.131
39,2,116.0,38.926,14.36,1.366,1.366,12.046,1.305,0.114
40,2,166.0,41.608,13.946,1.189,1.189,13.174,1.251,0.117
41,1,7.0,41.642,2.424,0.283,0.283,1.811,0.107,0.053
42,1,157.0,43.18,2.296,0.109,0.109,2.813,0.116,0.058
43,1,6.0,44.477,2.751,0.163,0.163,1.097,0.24,0.05
44,2,270.0,44.608,13.442,1.159,1.159,12.533,1.301,0.108
45,2,155.0,46.275,11.587,1.127,1.127,10.235,1.438,0.137
46,1,120.0,47.556,1.416,0.202,0.202,2.768,0.23,0.056
47,1,90.0,48.075,2.293,0.231,0.231,1.153,0.164,0.059
48,2,198.0,48.436,11.488,1.401,1.401,10.627,1.214,0.106
49,2,221.0,48.565,12.668,1.323,1.323,13.027,1.493,0.187
50,1,6.0,50.183,2.103,0.121,0.121,1.929,0.233,0.058
51,2,171.0,50.391,10.592,1.197,1.197,12.286,1.44,0.119
52,1,214.0,50.486,2.487,0.288,0.288,1.822,0.114,0.054
53,1,7.0,51.571,2.673,0.165,0.165,1.799,0.167,0.055
54,2,53.0,53.208,10.415,1.008,1.008,12.71,1.02,0.12
55,1,7.0,53.565,2.252,0.2,0.2,1.548,0.293,0.051
56,2,165.0,55.39,13.016,1.218,1.218,12.15,1.484,0.171
57,2,69.0,55.749,11.441,1.456,1.456,11.81,1.162,0.185
58,2,156.0,56.717,14.534,1.375,1.375,11.058,1.253,0.199
59,1,59.0,57.058,1.942,0.24,0.24,1.532,0.229,0.05
60,1,59.0,57.091,1.642,0.268,0.268,1.998,0.148,0.059
61,2,240.0,57.17,13.381,1.33,1.33,14.149,1.229,0.13
62,1,447.0,57.23,1.204,0.298,0.298,2.717,0.289,0.06
63,2,256.0,57.352,13.404,1.384,1.384,14.289,1.49,0.148
64,1,146.0,58.274,1.3,0.216,0.216,1.168,0.184,0.054
65,1,6.0,58.641,1.05,0.126,0.126,1.025,0.182,0.052
66,1,126.0,58.69,2.092,0.114,0.114,2.702,0.202,0.059
67,1,103.0,58.754,2.016,0.186,0.186,1.737,0.244,0.06
68,2,38.0,58.865,11.744,1.442,1.442,12.75,1.433,0.149
69,2,261.0,59.069,10.484,1.385,1.385,10.194,1.236,0.107
70,1,59.0,59.323,2.796,0.279,0.279,1.187,0.124,0.054
71,1,7.0,59.35,2.832,0.242,0.242,2.025,0.192,0.055
72,2,314.0,59.457,13.574,1.099,1.099,13.131,1.171,0.132
73,2,61.0,60.168,12.75,1.437,1.437,12.271,1.263,0.123
74,2,100.0,60.318,12.372,1.18,1.18,12.662,1.441,0.147
75,1,28.0,60.709,1.932,0.215,0.215,1.62,0.268,0.057
76,2,78.0,60.959,14.891,1.289,1.289,14.658,1.376,0.102
77,1,146.0,61.073,2.11,0.135,0.135,2.063,0.297,0.06
78,1,498.0,62.081,2.181,0.139,0.139,2.76,0.173,0.055
79,2,141.0,62.165,11.488,1.053,1.053,14.646,1.47,0.143
80,1,13.0,62.194,2.157,0.299,0.299,2.057,0.177,0.05
81,1,49.0,62.32,2.349,0.168,0.168,2.969,0.289,0.06
82,2,263.0,62.473,11.459,1.319,1.319,14.49,1.39,0.161
83,2,68.0,62.49,13.093,1.268,1.268,14.351,1.046,0.119
84,2,182.0,63.438,13.36,1.265,1.265,14.067,1.488,0.137
85,2,279.0,63.623,10.187,1.469,1.469,12.242,1.481,0.155
86,2,274.0,63.715,14.076,1.121,1.121,13.181,1.191,0.136
87,1,379.0,63.865,1.553,0.194,0.194,2.11,0.233,0.054
88,1,169.0,65.284,2.643,0.156,0.156,2.384,0.209,0.052
89,1,44.0,65.363,1.653,0.183,0.183,2.717,0.118,0.056
90,2,125.0,65.372,13.878,1.5,1.5,11.533,1.178,0.116
91,1,387.0,65.492,1.908,0.26,0.26,2.999,0.101,0.054
92,1,169.0,65.525,2.418,0.133,0.133,2.675,0.294,0.05
93,1,6.0,66.418,1.962,0.179,0.179,1.367,0.296,0.056
94,1,157.0,66.725,1.051,0.2,0.2,1.158,0.2,0.059
95,2,180.0,67.44,13.05,1.437,1.437,13.79,1.216,0.164
96,1,120.0,67.7,2.116,0.136,0.136,1.128,0.109,0.053
97,1,512.0,68.087,2.838,0.216,0.216,2.843,0.2,0.052
98,2,169.0,68.797,14.842,1.382,1.382,11.6,1.335,0.191
99,1,44.0,68.9,1.009,0.15,0.15,2.318,0.237,0.059
100,2,323.0,69.612,13.086,1.142,1.142,10.63,1.253,0.123
101,1,7.0,70.303,2.8,0.278,0.278,1.025,0.254,0.052
102,1,498.0,71.154,2.628,0.226,0.226,2.776,0.261,0.057
103,2,129.0,71.807,10.962,1.437,1.437,11.772,1.347,0.148
104,1,126.0,72.138,2.702,0.23,0.23,2.151,0.105,0.051
105,2,178.0,72.406,12.315,1.036,1.036,13.162,1.396,0.135
106,2,96.0,72.451,10.392,1.174,1.174,10.297,1.198,0.155
